cell	dup_level
mSp_rep3_001	0.954889
mSp_rep3_002	0.95146
mSp_rep3_003	0.956374
mSp_rep3_004	0.95424
mSp_rep3_005	0.950903
mSp_rep3_006	0.952714
mSp_rep3_007	0.956008
mSp_rep3_008	0.950939
mSp_rep3_009	0.951028
mSp_rep3_010	0.953684
mSp_rep3_011	0.94924
mSp_rep3_012	0.949661
mSp_rep3_013	0.949031
mSp_rep3_014	0.945108
mSp_rep3_015	0.9464
mSp_rep3_016	0.949144
mSp_rep3_017	0.942182
mSp_rep3_018	0.933665
mSp_rep3_019	0.940272
mSp_rep3_020	0.942585
mSp_rep3_021	0.940344
mSp_rep3_022	0.948431
mSp_rep3_023	0.94356
mSp_rep3_024	0.949779
mSp_rep3_025	0.956456
mSp_rep3_026	0.948631
mSp_rep3_027	0.958025
mSp_rep3_028	0.950133
mSp_rep3_029	0.947593
mSp_rep3_030	0.955088
mSp_rep3_031	0.956525
mSp_rep3_032	0.947787
mSp_rep3_033	0.953747
mSp_rep3_034	0.953945
mSp_rep3_035	0.947333
mSp_rep3_036	0.946404
mSp_rep3_037	0.949011
mSp_rep3_038	0.938746
mSp_rep3_039	0.947429
mSp_rep3_040	0.951593
mSp_rep3_041	0.932644
mSp_rep3_042	0.938189
mSp_rep3_043	0.948739
mSp_rep3_044	0.938082
mSp_rep3_045	0.940002
mSp_rep3_046	0.949089
mSp_rep3_047	0.939925
mSp_rep3_048	0.95254
mSp_rep3_049	0.958019
mSp_rep3_050	0.949313
mSp_rep3_051	0.955886
mSp_rep3_052	0.949427
mSp_rep3_053	0.952968
mSp_rep3_054	0.952167
mSp_rep3_055	0.953898
mSp_rep3_056	0.951203
mSp_rep3_057	0.954211
mSp_rep3_058	0.95526
mSp_rep3_059	0.947412
mSp_rep3_060	0.944914
mSp_rep3_061	0.94821
mSp_rep3_062	0.937396
mSp_rep3_063	0.939447
mSp_rep3_064	0.951775
mSp_rep3_065	0.934877
mSp_rep3_066	0.937402
mSp_rep3_067	0.946177
mSp_rep3_068	0.929693
mSp_rep3_069	0.934819
mSp_rep3_070	0.950224
mSp_rep3_071	0.936508
mSp_rep3_072	0.94783
mSp_rep3_073	0.957733
mSp_rep3_074	0.94562
mSp_rep3_075	0.956933
mSp_rep3_076	0.953571
mSp_rep3_077	0.949861
mSp_rep3_078	0.952504
mSp_rep3_079	0.954528
mSp_rep3_080	0.946219
mSp_rep3_081	0.951015
mSp_rep3_082	0.951618
mSp_rep3_083	0.943988
mSp_rep3_084	0.944753
mSp_rep3_085	0.94682
mSp_rep3_086	0.933869
mSp_rep3_087	0.943787
mSp_rep3_088	0.947139
mSp_rep3_089	0.918335
mSp_rep3_090	0.936586
mSp_rep3_091	0.947546
mSp_rep3_092	0.922356
mSp_rep3_093	0.942677
mSp_rep3_094	0.947367
mSp_rep3_095	0.936087
mSp_rep3_096	0.952182
mSp_rep3_097	0.954259
mSp_rep3_098	0.947508
mSp_rep3_099	0.958145
mSp_rep3_100	0.948789
mSp_rep3_101	0.949842
mSp_rep3_102	0.952267
mSp_rep3_103	0.952809
mSp_rep3_104	0.949931
mSp_rep3_105	0.951546
mSp_rep3_106	0.952695
mSp_rep3_107	0.937013
mSp_rep3_108	0.945153
mSp_rep3_109	0.947536
mSp_rep3_110	0.939177
mSp_rep3_111	0.941372
mSp_rep3_112	0.941386
mSp_rep3_113	0.934445
mSp_rep3_114	0.937441
mSp_rep3_115	0.952929
mSp_rep3_116	0.92701
mSp_rep3_117	0.933184
mSp_rep3_118	0.949903
mSp_rep3_119	0.93709
mSp_rep3_120	0.948958
mSp_rep3_121	0.955244
mSp_rep3_122	0.950108
mSp_rep3_123	0.957773
mSp_rep3_124	0.954006
mSp_rep3_125	0.947965
mSp_rep3_126	0.952712
mSp_rep3_127	0.951926
mSp_rep3_128	0.934856
mSp_rep3_129	0.941198
mSp_rep3_130	0.952392
mSp_rep3_131	0.943001
mSp_rep3_132	0.950198
mSp_rep3_133	0.947114
mSp_rep3_134	0.94748
mSp_rep3_135	0.937689
mSp_rep3_136	0.938497
mSp_rep3_137	0.947722
mSp_rep3_138	0.936492
mSp_rep3_139	0.94474
mSp_rep3_140	0.934025
mSp_rep3_141	0.936172
mSp_rep3_142	0.952888
mSp_rep3_143	0.935435
mSp_rep3_144	0.947843
mSp_rep3_145	0.955379
mSp_rep3_146	0.946574
mSp_rep3_147	0.954654
mSp_rep3_148	0.939746
mSp_rep3_149	0.941294
mSp_rep3_150	0.952007
mSp_rep3_151	0.948759
mSp_rep3_152	0.948637
mSp_rep3_153	0.951759
mSp_rep3_154	0.951817
mSp_rep3_155	0.944975
mSp_rep3_156	0.942365
mSp_rep3_157	0.94855
mSp_rep3_158	0.936019
mSp_rep3_159	0.933792
mSp_rep3_160	0.932802
mSp_rep3_161	0.926566
mSp_rep3_162	0.934952
mSp_rep3_163	0.946292
mSp_rep3_164	0.892473
mSp_rep3_165	0.936805
mSp_rep3_166	0.944628
mSp_rep3_167	0.934343
mSp_rep3_168	0.944122
mSp_rep3_169	0.951196
mSp_rep3_170	0.947867
mSp_rep3_171	0.955652
mSp_rep3_172	0.952261
mSp_rep3_173	0.947753
mSp_rep3_174	0.953443
mSp_rep3_175	0.954538
mSp_rep3_176	0.950907
mSp_rep3_177	0.951137
mSp_rep3_178	0.947761
mSp_rep3_179	0.945385
mSp_rep3_180	0.947058
mSp_rep3_181	0.948638
mSp_rep3_182	0.945386
mSp_rep3_183	0.932382
mSp_rep3_184	0.937828
mSp_rep3_185	0.927243
mSp_rep3_186	0.936456
mSp_rep3_187	0.943175
mSp_rep3_188	0.937273
mSp_rep3_189	0.940582
mSp_rep3_190	0.946074
mSp_rep3_191	0.937164
mSp_rep3_192	0.945971
mSp_rep3_193	0.955612
mSp_rep3_194	0.948299
mSp_rep3_195	0.958008
mSp_rep3_196	0.948122
mSp_rep3_197	0.945308
mSp_rep3_198	0.952155
mSp_rep3_199	0.94739
mSp_rep3_200	0.948958
mSp_rep3_201	0.950091
mSp_rep3_202	0.949956
mSp_rep3_203	0.94314
mSp_rep3_204	0.951565
mSp_rep3_205	0.948233
mSp_rep3_206	0.936677
mSp_rep3_207	0.938463
mSp_rep3_208	0.945189
mSp_rep3_209	0.947043
mSp_rep3_210	0.941544
mSp_rep3_211	0.947766
mSp_rep3_212	0.933516
mSp_rep3_213	0.941924
mSp_rep3_214	0.948786
mSp_rep3_215	0.93955
mSp_rep3_216	0.943973
mSp_rep3_217	0.955388
mSp_rep3_218	0.949892
mSp_rep3_219	0.95642
mSp_rep3_220	0.956255
