cell	uniq_frags
mSp_rep3_001	33956.000000
mSp_rep3_002	6582.000000
mSp_rep3_003	130441.000000
mSp_rep3_004	38055.000000
mSp_rep3_005	34818.000000
mSp_rep3_006	32328.000000
mSp_rep3_007	25645.000000
mSp_rep3_008	46826.000000
mSp_rep3_009	35339.000000
mSp_rep3_010	30413.000000
mSp_rep3_011	33946.000000
mSp_rep3_012	39243.000000
mSp_rep3_013	33344.000000
mSp_rep3_014	31817.000000
mSp_rep3_015	30422.000000
mSp_rep3_016	39595.000000
mSp_rep3_017	23236.000000
mSp_rep3_018	19634.000000
mSp_rep3_019	20608.000000
mSp_rep3_020	23918.000000
mSp_rep3_021	20008.000000
mSp_rep3_022	24538.000000
mSp_rep3_023	22862.000000
mSp_rep3_024	34416.000000
mSp_rep3_025	25436.000000
mSp_rep3_026	7205.000000
mSp_rep3_027	32808.000000
mSp_rep3_028	35442.000000
mSp_rep3_029	31689.000000
mSp_rep3_030	30689.000000
mSp_rep3_031	51304.000000
mSp_rep3_032	34680.000000
mSp_rep3_033	88021.000000
mSp_rep3_034	28341.000000
mSp_rep3_035	87282.000000
mSp_rep3_036	9649.000000
mSp_rep3_037	30002.000000
mSp_rep3_038	29286.000000
mSp_rep3_039	31887.000000
mSp_rep3_040	254.000000
mSp_rep3_041	22749.000000
mSp_rep3_042	2934.000000
mSp_rep3_043	30537.000000
mSp_rep3_044	27356.000000
mSp_rep3_045	19955.000000
mSp_rep3_046	61091.000000
mSp_rep3_047	20029.000000
mSp_rep3_048	13370.000000
mSp_rep3_049	36990.000000
mSp_rep3_050	35747.000000
mSp_rep3_051	37754.000000
mSp_rep3_052	34588.000000
mSp_rep3_053	66754.000000
mSp_rep3_054	44889.000000
mSp_rep3_055	23005.000000
mSp_rep3_056	35070.000000
mSp_rep3_057	36007.000000
mSp_rep3_058	29172.000000
mSp_rep3_059	1162.000000
mSp_rep3_060	40301.000000
mSp_rep3_061	67399.000000
mSp_rep3_062	30105.000000
mSp_rep3_063	28684.000000
mSp_rep3_064	39163.000000
mSp_rep3_065	38095.000000
mSp_rep3_066	32337.000000
mSp_rep3_067	12307.000000
mSp_rep3_068	25140.000000
mSp_rep3_069	35444.000000
mSp_rep3_070	57316.000000
mSp_rep3_071	34162.000000
mSp_rep3_072	35400.000000
mSp_rep3_073	33117.000000
mSp_rep3_074	19010.000000
mSp_rep3_075	29102.000000
mSp_rep3_076	34891.000000
mSp_rep3_077	25334.000000
mSp_rep3_078	43707.000000
mSp_rep3_079	30307.000000
mSp_rep3_080	26581.000000
mSp_rep3_081	259270.000000
mSp_rep3_082	39997.000000
mSp_rep3_083	35269.000000
mSp_rep3_084	25408.000000
mSp_rep3_085	34289.000000
mSp_rep3_086	26494.000000
mSp_rep3_087	28289.000000
mSp_rep3_088	35418.000000
mSp_rep3_089	17291.000000
mSp_rep3_090	26475.000000
mSp_rep3_091	26970.000000
mSp_rep3_092	58.000000
mSp_rep3_093	59213.000000
mSp_rep3_094	36334.000000
mSp_rep3_095	39097.000000
mSp_rep3_096	32530.000000
mSp_rep3_097	39030.000000
mSp_rep3_098	33042.000000
mSp_rep3_099	35635.000000
mSp_rep3_100	53485.000000
mSp_rep3_101	23367.000000
mSp_rep3_102	22426.000000
mSp_rep3_103	42145.000000
mSp_rep3_104	35727.000000
mSp_rep3_105	10927.000000
mSp_rep3_106	28379.000000
mSp_rep3_107	30225.000000
mSp_rep3_108	24861.000000
mSp_rep3_109	30714.000000
mSp_rep3_110	58231.000000
mSp_rep3_111	25717.000000
mSp_rep3_112	27261.000000
mSp_rep3_113	30902.000000
mSp_rep3_114	51324.000000
mSp_rep3_115	24910.000000
mSp_rep3_116	26354.000000
mSp_rep3_117	10089.000000
mSp_rep3_118	26213.000000
mSp_rep3_119	8056.000000
mSp_rep3_120	49436.000000
mSp_rep3_121	31002.000000
mSp_rep3_122	40085.000000
mSp_rep3_123	25435.000000
mSp_rep3_124	36296.000000
mSp_rep3_125	24462.000000
mSp_rep3_126	24485.000000
mSp_rep3_127	36306.000000
mSp_rep3_128	28637.000000
mSp_rep3_129	62667.000000
mSp_rep3_130	54491.000000
mSp_rep3_131	25969.000000
mSp_rep3_132	120817.000000
mSp_rep3_133	28374.000000
mSp_rep3_134	29093.000000
mSp_rep3_135	27748.000000
mSp_rep3_136	20198.000000
mSp_rep3_137	33708.000000
mSp_rep3_138	24347.000000
mSp_rep3_139	28408.000000
mSp_rep3_140	20261.000000
mSp_rep3_141	29292.000000
mSp_rep3_142	20439.000000
mSp_rep3_143	37517.000000
mSp_rep3_144	44466.000000
mSp_rep3_145	33774.000000
mSp_rep3_146	38106.000000
mSp_rep3_147	22205.000000
mSp_rep3_148	31290.000000
mSp_rep3_149	38479.000000
mSp_rep3_150	30138.000000
mSp_rep3_151	45166.000000
mSp_rep3_152	48263.000000
mSp_rep3_153	67089.000000
mSp_rep3_154	42030.000000
mSp_rep3_155	22103.000000
mSp_rep3_156	35991.000000
mSp_rep3_157	7027.000000
mSp_rep3_158	32649.000000
mSp_rep3_159	22789.000000
mSp_rep3_160	18609.000000
mSp_rep3_161	26311.000000
mSp_rep3_162	36903.000000
mSp_rep3_163	48109.000000
mSp_rep3_164	20938.000000
mSp_rep3_165	31391.000000
mSp_rep3_166	21996.000000
mSp_rep3_167	39569.000000
mSp_rep3_168	71954.000000
mSp_rep3_169	2251.000000
mSp_rep3_170	29118.000000
mSp_rep3_171	43867.000000
mSp_rep3_172	12589.000000
mSp_rep3_173	23841.000000
mSp_rep3_174	36018.000000
mSp_rep3_175	50488.000000
mSp_rep3_176	24089.000000
mSp_rep3_177	34399.000000
mSp_rep3_178	78026.000000
mSp_rep3_179	11321.000000
mSp_rep3_180	16700.000000
mSp_rep3_181	38835.000000
