cell	dup_level
mSp_rep3_001	34877
mSp_rep3_002	7656
mSp_rep3_003	134449
mSp_rep3_004	38369
mSp_rep3_005	35358
mSp_rep3_006	32638
mSp_rep3_007	25916
mSp_rep3_008	48005
mSp_rep3_009	36505
mSp_rep3_010	31742
mSp_rep3_011	35066
mSp_rep3_012	39734
mSp_rep3_013	34012
mSp_rep3_014	32226
mSp_rep3_015	30612
mSp_rep3_016	41597
mSp_rep3_017	23623
mSp_rep3_018	20120
mSp_rep3_019	20885
mSp_rep3_020	24793
mSp_rep3_021	20184
mSp_rep3_022	25144
mSp_rep3_023	23355
mSp_rep3_024	35056
mSp_rep3_025	25907
mSp_rep3_026	7852
mSp_rep3_027	33398
mSp_rep3_028	35471
mSp_rep3_029	32016
mSp_rep3_030	31979
mSp_rep3_031	52456
mSp_rep3_032	36723
mSp_rep3_033	88067
mSp_rep3_034	28614
mSp_rep3_035	88964
mSp_rep3_036	9885
mSp_rep3_037	30556
mSp_rep3_038	29579
mSp_rep3_039	32223
mSp_rep3_040	734
mSp_rep3_041	23408
mSp_rep3_042	3766
mSp_rep3_043	30982
mSp_rep3_044	27982
mSp_rep3_045	20044
mSp_rep3_046	63074
mSp_rep3_047	20644
mSp_rep3_048	14162
mSp_rep3_049	37529
mSp_rep3_050	36511
mSp_rep3_051	38228
mSp_rep3_052	35302
mSp_rep3_053	68160
mSp_rep3_054	45470
mSp_rep3_055	23866
mSp_rep3_056	35809
mSp_rep3_057	36180
mSp_rep3_058	29405
mSp_rep3_059	1576
mSp_rep3_060	40769
mSp_rep3_061	68845
mSp_rep3_062	30393
mSp_rep3_063	28901
mSp_rep3_064	39391
mSp_rep3_065	38678
mSp_rep3_066	33257
mSp_rep3_067	12540
mSp_rep3_068	25202
mSp_rep3_069	36113
mSp_rep3_070	57785
mSp_rep3_071	34574
mSp_rep3_072	36394
mSp_rep3_073	34030
mSp_rep3_074	19639
mSp_rep3_075	29936
mSp_rep3_076	35537
mSp_rep3_077	25925
mSp_rep3_078	44523
mSp_rep3_079	31152
mSp_rep3_080	27247
mSp_rep3_081	259318
mSp_rep3_082	40690
mSp_rep3_083	36411
mSp_rep3_084	26121
mSp_rep3_085	36267
mSp_rep3_086	28164
mSp_rep3_087	28501
mSp_rep3_088	36180
mSp_rep3_089	17663
mSp_rep3_090	26707
mSp_rep3_091	27195
mSp_rep3_092	174
mSp_rep3_093	60465
mSp_rep3_094	36845
mSp_rep3_095	40054
mSp_rep3_096	32640
mSp_rep3_097	39798
mSp_rep3_098	33220
mSp_rep3_099	35836
mSp_rep3_100	54270
mSp_rep3_101	23566
mSp_rep3_102	22962
mSp_rep3_103	43176
mSp_rep3_104	36296
mSp_rep3_105	11811
mSp_rep3_106	29494
mSp_rep3_107	30270
mSp_rep3_108	25690
mSp_rep3_109	30805
mSp_rep3_110	58951
mSp_rep3_111	26198
mSp_rep3_112	28377
mSp_rep3_113	31410
mSp_rep3_114	52930
mSp_rep3_115	25217
mSp_rep3_116	27390
mSp_rep3_117	10614
mSp_rep3_118	26514
mSp_rep3_119	8305
mSp_rep3_120	50297
mSp_rep3_121	32368
mSp_rep3_122	41264
mSp_rep3_123	26035
mSp_rep3_124	37612
mSp_rep3_125	25146
mSp_rep3_126	24980
mSp_rep3_127	37438
mSp_rep3_128	28781
mSp_rep3_129	65625
mSp_rep3_130	57327
mSp_rep3_131	26291
mSp_rep3_132	122969
mSp_rep3_133	28418
mSp_rep3_134	30108
mSp_rep3_135	27844
mSp_rep3_136	20381
mSp_rep3_137	34627
mSp_rep3_138	24663
mSp_rep3_139	28742
mSp_rep3_140	20838
mSp_rep3_141	30006
mSp_rep3_142	21070
mSp_rep3_143	37932
mSp_rep3_144	45040
mSp_rep3_145	34772
mSp_rep3_146	38192
mSp_rep3_147	22968
mSp_rep3_148	32011
mSp_rep3_149	38903
mSp_rep3_150	30619
mSp_rep3_151	46301
mSp_rep3_152	48708
mSp_rep3_153	71246
mSp_rep3_154	42484
mSp_rep3_155	22419
mSp_rep3_156	36564
mSp_rep3_157	8400
mSp_rep3_158	32859
mSp_rep3_159	23391
mSp_rep3_160	19658
mSp_rep3_161	27358
mSp_rep3_162	37569
mSp_rep3_163	50146
mSp_rep3_164	21257
mSp_rep3_165	32922
mSp_rep3_166	22300
mSp_rep3_167	41007
mSp_rep3_168	74772
mSp_rep3_169	2560
mSp_rep3_170	30084
mSp_rep3_171	45156
mSp_rep3_172	13853
mSp_rep3_173	24316
mSp_rep3_174	36691
mSp_rep3_175	52658
mSp_rep3_176	24409
mSp_rep3_177	35115
mSp_rep3_178	79649
mSp_rep3_179	11690
mSp_rep3_180	16756
mSp_rep3_181	39611
mSp_rep3_182	16443
mSp_rep3_183	27444
mSp_rep3_184	25389
mSp_rep3_185	24229
mSp_rep3_186	35612
mSp_rep3_187	23277
mSp_rep3_188	27280
mSp_rep3_189	24028
mSp_rep3_190	32883
mSp_rep3_191	26756
mSp_rep3_192	26919
mSp_rep3_193	20708
mSp_rep3_194	6438
mSp_rep3_195	24821
mSp_rep3_196	12238
mSp_rep3_197	4956
mSp_rep3_198	16208
mSp_rep3_199	35050
mSp_rep3_200	46000
mSp_rep3_201	33258
mSp_rep3_202	20623
mSp_rep3_203	28351
mSp_rep3_204	36453
mSp_rep3_205	25134
mSp_rep3_206	30704
mSp_rep3_207	33756
mSp_rep3_208	13567
mSp_rep3_209	47577
mSp_rep3_210	55314
mSp_rep3_211	30418
mSp_rep3_212	31446
mSp_rep3_213	23925
mSp_rep3_214	63103
mSp_rep3_215	29387
mSp_rep3_216	78256
mSp_rep3_217	16331
mSp_rep3_218	50686
mSp_rep3_219	25591
mSp_rep3_220	16887
mSp_rep3_221	13990
mSp_rep3_222	45840
mSp_rep3_223	2215
mSp_rep3_224	22238
mSp_rep3_225	50877
mSp_rep3_226	59904
mSp_rep3_227	34743
mSp_rep3_228	49175
mSp_rep3_229	18508
mSp_rep3_230	41724
mSp_rep3_231	32631
mSp_rep3_232	11772
mSp_rep3_233	33382
mSp_rep3_234	28524
mSp_rep3_235	26015
mSp_rep3_236	26093
mSp_rep3_237	29449
mSp_rep3_238	23604
mSp_rep3_239	15794
mSp_rep3_240	36418
mSp_rep3_241	15903
mSp_rep3_242	31156
mSp_rep3_243	37856
mSp_rep3_244	24758
mSp_rep3_245	11700
mSp_rep3_246	3316
mSp_rep3_247	48439
mSp_rep3_248	24391
mSp_rep3_249	47023
mSp_rep3_250	56788
mSp_rep3_251	40745
mSp_rep3_252	36533
mSp_rep3_253	39452
mSp_rep3_254	41506
mSp_rep3_255	46743
mSp_rep3_256	
mSp_rep3_257	67569
mSp_rep3_258	23939
mSp_rep3_259	28794
mSp_rep3_260	24432
mSp_rep3_261	17276
mSp_rep3_262	41862
mSp_rep3_263	31421
mSp_rep3_264	26276
mSp_rep3_265	7845
mSp_rep3_266	29853
mSp_rep3_267	38529
mSp_rep3_268	25446
mSp_rep3_269	2944
mSp_rep3_270	
mSp_rep3_271	38241
mSp_rep3_272	22591
mSp_rep3_273	26800
mSp_rep3_274	5089
mSp_rep3_275	32406
mSp_rep3_276	32603
mSp_rep3_277	32326
mSp_rep3_278	11737
mSp_rep3_279	29056
mSp_rep3_280	11236
mSp_rep3_281	21647
mSp_rep3_282	7831
mSp_rep3_283	13750
mSp_rep3_284	32642
mSp_rep3_285	34076
mSp_rep3_286	32260
mSp_rep3_287	155447
mSp_rep3_288	57299
mSp_rep3_289	22237
mSp_rep3_290	36660
mSp_rep3_291	31809
mSp_rep3_292	44272
mSp_rep3_293	40088
mSp_rep3_294	32219
mSp_rep3_295	14002
mSp_rep3_296	31036
mSp_rep3_297	35165
mSp_rep3_298	33338
mSp_rep3_299	30962
mSp_rep3_300	47990
mSp_rep3_301	34588
mSp_rep3_302	30058
mSp_rep3_303	14814
mSp_rep3_304	13080
mSp_rep3_305	11632
mSp_rep3_306	38974
mSp_rep3_307	27898
mSp_rep3_308	15561
mSp_rep3_309	21683
mSp_rep3_310	25704
mSp_rep3_311	25549
mSp_rep3_312	5647
mSp_rep3_313	
mSp_rep3_314	30018
mSp_rep3_315	23485
mSp_rep3_316	29933
mSp_rep3_317	52836
mSp_rep3_318	35617
mSp_rep3_319	30811
mSp_rep3_320	27698
mSp_rep3_321	58478
mSp_rep3_322	3190
mSp_rep3_323	34458
mSp_rep3_324	41846
mSp_rep3_325	16040
mSp_rep3_326	9618
mSp_rep3_327	25291
mSp_rep3_328	31975
mSp_rep3_329	27780
mSp_rep3_330	71341
mSp_rep3_331	163274
mSp_rep3_332	26462
mSp_rep3_333	20055
mSp_rep3_334	34471
mSp_rep3_335	23658
mSp_rep3_336	31515
mSp_rep3_337	32749
mSp_rep3_338	49056
mSp_rep3_339	24030
mSp_rep3_340	29717
mSp_rep3_341	42467
mSp_rep3_342	29482
mSp_rep3_343	28093
mSp_rep3_344	60231
mSp_rep3_345	40211
mSp_rep3_346	28058
mSp_rep3_347	31080
mSp_rep3_348	55102
mSp_rep3_349	30412
mSp_rep3_350	35174
mSp_rep3_351	64367
mSp_rep3_352	44027
mSp_rep3_353	27006
mSp_rep3_354	21583
mSp_rep3_355	28328
mSp_rep3_356	25211
mSp_rep3_357	30562
mSp_rep3_358	30652
mSp_rep3_359	38034
mSp_rep3_360	35769
mSp_rep3_361	16751
mSp_rep3_362	31434
mSp_rep3_363	36858
mSp_rep3_364	38499
mSp_rep3_365	30835
mSp_rep3_366	
mSp_rep3_367	45939
mSp_rep3_368	2600
mSp_rep3_369	35315
mSp_rep3_370	26678
mSp_rep3_371	34104
mSp_rep3_372	
mSp_rep3_373	24348
mSp_rep3_374	27778
mSp_rep3_375	12125
mSp_rep3_376	32748
mSp_rep3_377	40285
mSp_rep3_378	
mSp_rep3_379	49507
mSp_rep3_380	29376
mSp_rep3_381	38668
mSp_rep3_382	58636
mSp_rep3_383	31526
mSp_rep3_384	
