cell	sequencing_depth
mSp_rep3_116	405216
mSp_rep3_117	172646
mSp_rep3_118	566201
mSp_rep3_119	145323
mSp_rep3_120	1067433
mSp_rep3_121	786903
mSp_rep3_122	892943
mSp_rep3_123	664597
mSp_rep3_124	890484
mSp_rep3_125	519751
mSp_rep3_126	652907
mSp_rep3_127	837052
mSp_rep3_128	476047
mSp_rep3_129	1205366
mSp_rep3_130	1313558
mSp_rep3_131	491354
mSp_rep3_132	2653867
mSp_rep3_133	573077
mSp_rep3_134	619270
mSp_rep3_135	478523
mSp_rep3_136	351426
mSp_rep3_137	710842
mSp_rep3_138	411927
mSp_rep3_139	563453
mSp_rep3_140	338506
mSp_rep3_141	506616
mSp_rep3_142	480997
mSp_rep3_143	630303
mSp_rep3_144	933479
mSp_rep3_145	840865
mSp_rep3_146	757996
mSp_rep3_147	547109
mSp_rep3_148	573670
mSp_rep3_149	716815
mSp_rep3_150	688388
mSp_rep3_151	977020
mSp_rep3_152	1015892
mSp_rep3_153	1639965
mSp_rep3_154	947860
mSp_rep3_155	436267
mSp_rep3_156	684144
mSp_rep3_157	183652
mSp_rep3_158	545777
mSp_rep3_159	382366
mSp_rep3_160	319463
mSp_rep3_161	399999
mSp_rep3_162	619948
mSp_rep3_163	1013347
mSp_rep3_164	212775
mSp_rep3_165	563477
mSp_rep3_166	433007
mSp_rep3_167	671943
mSp_rep3_168	1451318
mSp_rep3_169	59401
mSp_rep3_170	627314
mSp_rep3_171	1097070
mSp_rep3_172	322598
mSp_rep3_173	495957
mSp_rep3_174	846812
mSp_rep3_175	1251937
mSp_rep3_176	537076
mSp_rep3_177	770220
mSp_rep3_178	1657823
mSp_rep3_179	230828
mSp_rep3_180	337909
mSp_rep3_181	832512
mSp_rep3_182	323528
mSp_rep3_183	433432
mSp_rep3_184	435920
mSp_rep3_185	354583
mSp_rep3_186	622675
mSp_rep3_187	441651
mSp_rep3_188	472506
mSp_rep3_189	431251
mSp_rep3_190	673271
mSp_rep3_191	452630
mSp_rep3_192	546730
mSp_rep3_193	513503
mSp_rep3_194	135382
mSp_rep3_195	641747
mSp_rep3_196	254048
mSp_rep3_197	102461
mSp_rep3_198	367403
mSp_rep3_199	713802
mSp_rep3_200	974596
mSp_rep3_201	738451
mSp_rep3_202	445373
mSp_rep3_203	543409
mSp_rep3_204	807422
mSp_rep3_205	516042
mSp_rep3_206	515789
mSp_rep3_207	600449
mSp_rep3_208	266604
mSp_rep3_209	964733
mSp_rep3_210	1013923
mSp_rep3_211	641037
mSp_rep3_212	507141
mSp_rep3_213	434773
mSp_rep3_214	1325500
mSp_rep3_215	524685
mSp_rep3_216	1482373
mSp_rep3_217	391120
mSp_rep3_218	1095481
mSp_rep3_219	626402
mSp_rep3_220	423087
mSp_rep3_221	307983
mSp_rep3_222	1105934
mSp_rep3_223	54578
mSp_rep3_224	414970
mSp_rep3_225	1120672
mSp_rep3_226	1399520
mSp_rep3_227	766443
mSp_rep3_228	1064747
mSp_rep3_229	392746
mSp_rep3_230	789359
mSp_rep3_231	557952
mSp_rep3_232	245897
mSp_rep3_233	669469
mSp_rep3_234	552096
mSp_rep3_235	529946
mSp_rep3_236	473814
mSp_rep3_237	574319
mSp_rep3_238	489400
mSp_rep3_239	283841
mSp_rep3_240	766667
mSp_rep3_241	377640
mSp_rep3_242	532259
mSp_rep3_243	776627
mSp_rep3_244	499507
mSp_rep3_245	182264
mSp_rep3_246	69535
mSp_rep3_247	885457
mSp_rep3_248	393328
mSp_rep3_249	844629
mSp_rep3_250	1123768
mSp_rep3_251	607532
mSp_rep3_252	760902
mSp_rep3_253	766242
mSp_rep3_254	682124
mSp_rep3_255	781209
mSp_rep3_256	120
mSp_rep3_257	1162396
mSp_rep3_258	368711
mSp_rep3_259	518490
mSp_rep3_260	370471
mSp_rep3_261	211292
mSp_rep3_262	871386
mSp_rep3_263	525114
mSp_rep3_264	492255
mSp_rep3_265	206049
mSp_rep3_266	539196
mSp_rep3_267	920799
mSp_rep3_268	607041
mSp_rep3_269	60002
mSp_rep3_270	101
mSp_rep3_271	947950
mSp_rep3_272	506041
mSp_rep3_273	608170
mSp_rep3_274	139806
mSp_rep3_275	674434
mSp_rep3_276	657614
mSp_rep3_277	611624
mSp_rep3_278	177650
mSp_rep3_279	430716
mSp_rep3_280	216694
mSp_rep3_281	374854
mSp_rep3_282	134140
mSp_rep3_283	243619
mSp_rep3_284	474521
mSp_rep3_285	591597
mSp_rep3_286	674892
mSp_rep3_287	3033541
mSp_rep3_288	1205322
mSp_rep3_289	538666
mSp_rep3_290	747192
mSp_rep3_291	768418
mSp_rep3_292	1122272
mSp_rep3_293	867136
mSp_rep3_294	772688
mSp_rep3_295	334017
mSp_rep3_296	698021
mSp_rep3_297	742785
mSp_rep3_298	826065
mSp_rep3_299	687858
mSp_rep3_300	1182853
mSp_rep3_301	799529
mSp_rep3_302	556617
mSp_rep3_303	238692
mSp_rep3_304	220581
mSp_rep3_305	192275
mSp_rep3_306	691408
mSp_rep3_307	582710
mSp_rep3_308	234237
mSp_rep3_309	395383
mSp_rep3_310	472818
mSp_rep3_311	407812
mSp_rep3_312	134010
mSp_rep3_313	277
mSp_rep3_314	601047
mSp_rep3_315	567797
mSp_rep3_316	716556
mSp_rep3_317	1272858
mSp_rep3_318	827535
mSp_rep3_319	703315
mSp_rep3_320	598190
mSp_rep3_321	1245866
mSp_rep3_322	79122
mSp_rep3_323	674917
mSp_rep3_324	896059
mSp_rep3_325	287872
mSp_rep3_326	164225
mSp_rep3_327	445844
mSp_rep3_328	533820
mSp_rep3_329	452588
mSp_rep3_330	1307895
mSp_rep3_331	2981766
mSp_rep3_332	363662
mSp_rep3_333	325492
mSp_rep3_334	678575
mSp_rep3_335	383713
mSp_rep3_336	646327
mSp_rep3_337	694799
mSp_rep3_338	963948
mSp_rep3_339	575848
mSp_rep3_340	657365
mSp_rep3_341	805326
mSp_rep3_342	669786
mSp_rep3_343	581319
mSp_rep3_344	1315578
mSp_rep3_345	853495
mSp_rep3_346	647000
mSp_rep3_347	617261
mSp_rep3_348	1234585
mSp_rep3_349	560484
mSp_rep3_350	625663
mSp_rep3_351	1086465
mSp_rep3_352	759829
mSp_rep3_353	438103
mSp_rep3_354	345285
mSp_rep3_355	527812
mSp_rep3_356	389495
mSp_rep3_357	487482
mSp_rep3_358	614792
mSp_rep3_359	632412
mSp_rep3_360	616909
mSp_rep3_361	419402
mSp_rep3_362	675931
mSp_rep3_363	942464
mSp_rep3_364	881723
mSp_rep3_365	656226
mSp_rep3_366	89
mSp_rep3_367	1045854
mSp_rep3_368	54829
mSp_rep3_369	736274
mSp_rep3_370	659008
mSp_rep3_371	747210
mSp_rep3_372	148
mSp_rep3_373	515192
mSp_rep3_374	555213
mSp_rep3_375	224451
mSp_rep3_376	743227
mSp_rep3_377	868102
mSp_rep3_378	107
mSp_rep3_379	986433
mSp_rep3_380	495109
mSp_rep3_381	696419
mSp_rep3_382	1291914
mSp_rep3_383	573534
mSp_rep3_384	101
