cell	frip
mSp_rep2_051	0.642736
mSp_rep2_052	0.666667
mSp_rep2_053	0.609448
mSp_rep2_054	0.751894
mSp_rep2_055	0.786413
mSp_rep2_056	0.777533
mSp_rep2_057	0.732826
mSp_rep2_058	0.751681
mSp_rep2_059	0.698202
mSp_rep2_060	0.773432
mSp_rep2_061	0.678619
mSp_rep2_062	0.749873
mSp_rep2_063	0.696402
mSp_rep2_064	0.743987
mSp_rep2_065	0.780280
mSp_rep2_066	0.699701
mSp_rep2_067	0.732028
mSp_rep2_068	0.793944
mSp_rep2_069	0.721887
mSp_rep2_070	0.710725
mSp_rep2_071	0.727197
mSp_rep2_072	0.657508
mSp_rep2_073	0.753634
mSp_rep2_074	0.342449
mSp_rep2_075	0.676851
mSp_rep2_076	0.657944
mSp_rep2_077	0.767347
mSp_rep2_078	0.738491
mSp_rep2_079	0.729825
mSp_rep2_080	0.766599
mSp_rep2_081	0.712586
mSp_rep2_082	0.678067
mSp_rep2_083	0.723177
mSp_rep2_084	0.697216
mSp_rep2_085	0.720308
mSp_rep2_086	0.746548
mSp_rep2_087	0.773640
mSp_rep2_088	0.669319
mSp_rep2_089	0.725851
mSp_rep2_090	0.756944
mSp_rep2_091	0.794358
mSp_rep2_092	0.762077
mSp_rep2_093	0.826288
mSp_rep2_094	0.738810
mSp_rep2_095	0.589523
mSp_rep2_096	0.794872
mSp_rep3_001	0.705230
mSp_rep3_002	0.747159
mSp_rep3_003	0.656740
mSp_rep3_004	0.703844
mSp_rep3_005	0.734355
mSp_rep3_006	0.659266
mSp_rep3_007	0.777543
mSp_rep3_008	0.631119
mSp_rep3_009	0.709117
mSp_rep3_010	0.729031
mSp_rep3_011	0.732222
mSp_rep3_012	0.613123
mSp_rep3_013	0.674273
mSp_rep3_014	0.745328
mSp_rep3_015	0.734732
mSp_rep3_016	0.713555
mSp_rep3_017	0.791241
mSp_rep3_018	0.769632
mSp_rep3_019	0.745703
mSp_rep3_020	0.755708
mSp_rep3_021	0.685574
mSp_rep3_022	0.728438
mSp_rep3_023	0.736791
mSp_rep3_024	0.724249
mSp_rep3_025	0.436135
mSp_rep3_026	0.751994
mSp_rep3_027	0.754908
mSp_rep3_028	0.726181
mSp_rep3_029	0.472796
mSp_rep3_030	0.724306
mSp_rep3_031	0.640994
mSp_rep3_032	0.596797
mSp_rep3_033	0.042016
mSp_rep3_034	0.763501
mSp_rep3_035	0.745962
mSp_rep3_036	0.775393
mSp_rep3_037	0.752289
mSp_rep3_038	0.751521
mSp_rep3_039	0.741428
mSp_rep3_040	0.727848
mSp_rep3_041	0.755955
mSp_rep3_042	0.799380
mSp_rep3_043	0.755402
mSp_rep3_044	0.735223
mSp_rep3_045	0.315543
mSp_rep3_046	0.755411
mSp_rep3_047	0.780728
mSp_rep3_048	0.715284
mSp_rep3_049	0.713328
mSp_rep3_050	0.706990
mSp_rep3_051	0.604818
mSp_rep3_052	0.602446
mSp_rep3_053	0.716842
mSp_rep3_054	0.628674
mSp_rep3_055	0.777520
mSp_rep3_056	0.747165
mSp_rep3_057	0.733098
mSp_rep3_058	0.744343
mSp_rep3_059	0.777659
mSp_rep3_060	0.702400
mSp_rep3_061	0.735659
mSp_rep3_062	0.742048
mSp_rep3_063	0.751799
mSp_rep3_064	0.530980
mSp_rep3_065	0.767480
mSp_rep3_066	0.683290
mSp_rep3_067	0.797365
mSp_rep3_068	0.621026
mSp_rep3_069	0.520373
mSp_rep3_070	0.511179
mSp_rep3_071	0.739076
mSp_rep3_072	0.654065
mSp_rep3_073	0.726176
mSp_rep3_074	0.757731
mSp_rep3_075	0.742018
mSp_rep3_076	0.724979
mSp_rep3_077	0.745291
mSp_rep3_078	0.711335
mSp_rep3_079	0.745312
mSp_rep3_080	0.724190
mSp_rep3_081	0.039216
mSp_rep3_082	0.650870
mSp_rep3_083	0.727152
mSp_rep3_084	0.778298
mSp_rep3_085	0.697328
mSp_rep3_086	0.750179
mSp_rep3_087	0.739970
mSp_rep3_088	0.621069
mSp_rep3_089	0.755891
mSp_rep3_090	0.672368
mSp_rep3_091	0.746673
mSp_rep3_092	0.949580
mSp_rep3_093	0.736397
mSp_rep3_094	0.589863
mSp_rep3_095	0.701821
mSp_rep3_096	0.682317
mSp_rep3_097	0.694599
mSp_rep3_098	0.741914
mSp_rep3_099	0.706045
mSp_rep3_100	0.626799
mSp_rep3_101	0.770649
mSp_rep3_102	0.746361
mSp_rep3_103	0.656709
mSp_rep3_104	0.695746
mSp_rep3_105	0.721808
mSp_rep3_106	0.743981
mSp_rep3_107	0.659595
mSp_rep3_108	0.720469
mSp_rep3_109	0.631589
mSp_rep3_110	0.747817
mSp_rep3_111	0.752553
mSp_rep3_112	0.761929
mSp_rep3_113	0.697899
mSp_rep3_114	0.629750
mSp_rep3_115	0.763755
mSp_rep3_116	0.711939
mSp_rep3_117	0.797101
mSp_rep3_118	0.513531
mSp_rep3_119	0.789131
mSp_rep3_120	0.666616
mSp_rep3_121	0.700859
mSp_rep3_122	0.650671
mSp_rep3_123	0.753226
mSp_rep3_124	0.705987
mSp_rep3_125	0.754850
mSp_rep3_126	0.726171
mSp_rep3_127	0.750915
mSp_rep3_128	0.697008
mSp_rep3_129	0.735342
mSp_rep3_130	0.644100
mSp_rep3_131	0.738084
mSp_rep3_132	0.639323
mSp_rep3_133	0.628414
mSp_rep3_134	0.737451
mSp_rep3_135	0.709510
mSp_rep3_136	0.776861
mSp_rep3_137	0.723041
mSp_rep3_138	0.763033
mSp_rep3_139	0.749837
mSp_rep3_140	0.769541
mSp_rep3_141	0.753930
mSp_rep3_142	0.739456
mSp_rep3_143	0.699453
mSp_rep3_144	0.616799
mSp_rep3_145	0.721524
mSp_rep3_146	0.723639
mSp_rep3_147	0.762374
mSp_rep3_148	0.741640
mSp_rep3_149	0.668769
mSp_rep3_150	0.733864
mSp_rep3_151	0.623935
mSp_rep3_152	0.658464
mSp_rep3_153	0.717965
mSp_rep3_154	0.689376
mSp_rep3_155	0.745750
mSp_rep3_156	0.681064
mSp_rep3_157	0.777476
mSp_rep3_158	0.724656
mSp_rep3_159	0.775727
mSp_rep3_160	0.772532
mSp_rep3_161	0.699866
mSp_rep3_162	0.625969
mSp_rep3_163	0.734007
mSp_rep3_164	0.783011
mSp_rep3_165	0.728519
mSp_rep3_166	0.776339
mSp_rep3_167	0.684683
mSp_rep3_168	0.593221
mSp_rep3_169	0.447912
mSp_rep3_170	0.751534
mSp_rep3_171	0.693841
mSp_rep3_172	0.706241
mSp_rep3_173	0.748095
mSp_rep3_174	0.747450
mSp_rep3_175	0.638037
mSp_rep3_176	0.767230
mSp_rep3_177	0.719551
mSp_rep3_178	0.683342
mSp_rep3_179	0.778060
mSp_rep3_180	0.759074
mSp_rep3_181	0.707843
mSp_rep3_182	0.770150
mSp_rep3_183	0.751781
mSp_rep3_184	0.737103
mSp_rep3_185	0.760942
mSp_rep3_186	0.699521
mSp_rep3_187	0.725270
mSp_rep3_188	0.746550
mSp_rep3_189	0.746112
mSp_rep3_190	0.712247
mSp_rep3_191	0.605281
mSp_rep3_192	0.747382
mSp_rep3_193	0.760156
mSp_rep3_194	0.613079
mSp_rep3_195	0.774021
mSp_rep3_196	0.771964
mSp_rep3_197	0.606074
mSp_rep3_198	0.776237
mSp_rep3_199	0.699534
mSp_rep3_200	0.582765
mSp_rep3_201	0.728137
mSp_rep3_202	0.774740
mSp_rep3_203	0.770498
mSp_rep3_204	0.718044
mSp_rep3_205	0.652563
mSp_rep3_206	0.784472
mSp_rep3_207	0.711593
mSp_rep3_208	0.768536
mSp_rep3_209	0.608850
mSp_rep3_210	0.726369
mSp_rep3_211	0.750234
mSp_rep3_212	0.729742
mSp_rep3_213	0.639537
mSp_rep3_214	0.748863
mSp_rep3_215	0.764591
mSp_rep3_216	0.393095
mSp_rep3_217	0.741292
mSp_rep3_218	0.760064
mSp_rep3_219	0.749410
mSp_rep3_220	0.716663
mSp_rep3_221	0.793019
mSp_rep3_222	0.703079
mSp_rep3_223	0.245359
mSp_rep3_224	0.760961
mSp_rep3_225	0.601840
mSp_rep3_226	0.720386
mSp_rep3_227	0.749094
mSp_rep3_228	0.770372
mSp_rep3_229	0.609814
mSp_rep3_230	0.600116
mSp_rep3_231	0.673676
mSp_rep3_232	0.629702
mSp_rep3_233	0.574990
mSp_rep3_234	0.750522
mSp_rep3_235	0.765018
mSp_rep3_236	0.720206
mSp_rep3_237	0.765357
mSp_rep3_238	0.759519
mSp_rep3_239	0.771553
mSp_rep3_240	0.607526
mSp_rep3_241	0.678906
mSp_rep3_242	0.698131
mSp_rep3_243	0.726762
mSp_rep3_244	0.743435
mSp_rep3_245	0.821536
mSp_rep3_246	0.530405
mSp_rep3_247	0.616208
mSp_rep3_248	0.736629
mSp_rep3_249	0.571385
mSp_rep3_250	0.523753
mSp_rep3_251	0.720803
mSp_rep3_252	0.708574
mSp_rep3_253	0.737770
mSp_rep3_254	0.549726
mSp_rep3_255	0.501155
mSp_rep3_256	0.794118
mSp_rep3_257	0.720150
mSp_rep3_258	0.756371
mSp_rep3_259	0.732086
mSp_rep3_260	0.788903
mSp_rep3_261	0.779567
mSp_rep3_262	0.471059
mSp_rep3_263	0.696970
mSp_rep3_264	0.709650
mSp_rep3_265	0.842641
mSp_rep3_266	0.725758
mSp_rep3_267	0.731648
mSp_rep3_268	0.760311
mSp_rep3_269	0.705469
mSp_rep3_270	0.777778
mSp_rep3_271	0.703235
mSp_rep3_272	0.786346
mSp_rep3_273	0.721137
mSp_rep3_274	0.712723
mSp_rep3_275	0.739477
mSp_rep3_276	0.717844
mSp_rep3_277	0.734107
mSp_rep3_278	0.764252
mSp_rep3_279	0.672802
mSp_rep3_280	0.750618
mSp_rep3_281	0.754909
mSp_rep3_282	0.762961
mSp_rep3_283	0.812881
mSp_rep3_284	0.689973
mSp_rep3_285	0.708038
mSp_rep3_286	0.749839
mSp_rep3_287	0.719619
mSp_rep3_288	0.598931
mSp_rep3_289	0.768582
mSp_rep3_290	0.669365
mSp_rep3_291	0.746332
mSp_rep3_292	0.608040
mSp_rep3_293	0.701142
mSp_rep3_294	0.761108
mSp_rep3_295	0.692361
mSp_rep3_296	0.732744
mSp_rep3_297	0.700542
mSp_rep3_298	0.737203
mSp_rep3_299	0.707806
mSp_rep3_300	0.682993
mSp_rep3_301	0.645847
mSp_rep3_302	0.741492
mSp_rep3_303	0.777550
mSp_rep3_304	0.787578
mSp_rep3_305	0.803392
mSp_rep3_306	0.658744
mSp_rep3_307	0.743042
mSp_rep3_308	0.755627
mSp_rep3_309	0.738213
mSp_rep3_310	0.779184
mSp_rep3_311	0.786987
mSp_rep3_312	0.513580
mSp_rep3_313	0.728261
mSp_rep3_314	0.753714
mSp_rep3_315	0.663837
mSp_rep3_316	0.740469
mSp_rep3_317	0.632114
mSp_rep3_318	0.605657
mSp_rep3_319	0.758694
mSp_rep3_320	0.704232
mSp_rep3_321	0.728825
mSp_rep3_322	0.780755
mSp_rep3_323	0.689865
mSp_rep3_324	0.699847
mSp_rep3_325	0.784924
mSp_rep3_326	0.783967
mSp_rep3_327	0.705034
mSp_rep3_328	0.725220
mSp_rep3_329	0.771281
mSp_rep3_330	0.610673
mSp_rep3_331	0.599386
mSp_rep3_332	0.738349
mSp_rep3_333	0.581876
mSp_rep3_334	0.681868
mSp_rep3_335	0.751325
mSp_rep3_336	0.713871
mSp_rep3_337	0.724985
mSp_rep3_338	0.676360
mSp_rep3_339	0.764963
mSp_rep3_340	0.743246
mSp_rep3_341	0.679167
mSp_rep3_342	0.369209
mSp_rep3_343	0.757889
mSp_rep3_344	0.731996
mSp_rep3_345	0.711500
mSp_rep3_346	0.624758
mSp_rep3_347	0.585278
mSp_rep3_348	0.662494
mSp_rep3_349	0.745445
mSp_rep3_350	0.744084
mSp_rep3_351	0.701620
mSp_rep3_352	0.583258
mSp_rep3_353	0.747183
mSp_rep3_354	0.779375
mSp_rep3_355	0.704454
mSp_rep3_356	0.718285
mSp_rep3_357	0.719922
mSp_rep3_358	0.741172
mSp_rep3_359	0.700319
mSp_rep3_360	0.719781
mSp_rep3_361	0.793262
mSp_rep3_362	0.715369
mSp_rep3_363	0.559683
mSp_rep3_364	0.675996
mSp_rep3_365	0.733611
mSp_rep3_366	0.500000
mSp_rep3_367	0.680793
mSp_rep3_368	0.692441
mSp_rep3_369	0.704625
mSp_rep3_370	0.743856
mSp_rep3_371	0.717626
mSp_rep3_372	0.727273
mSp_rep3_373	0.720656
mSp_rep3_374	0.752079
mSp_rep3_375	0.746040
mSp_rep3_376	0.729318
mSp_rep3_377	0.711187
mSp_rep3_378	0.722222
mSp_rep3_379	0.719129
mSp_rep3_380	0.748533
mSp_rep3_381	0.689395
mSp_rep3_382	0.606351
mSp_rep3_383	0.748621
mSp_rep3_384	0.444444
mSp_rep4_001	0.642095
mSp_rep4_002	0.786903
mSp_rep4_003	0.780203
mSp_rep4_004	0.736300
mSp_rep4_005	0.770633
mSp_rep4_006	0.613828
mSp_rep4_007	0.562500
mSp_rep4_008	0.737402
mSp_rep4_009	0.720476
mSp_rep4_010	0.737684
mSp_rep4_011	0.603116
mSp_rep4_012	0.661075
mSp_rep4_013	0.753524
mSp_rep4_014	0.763530
mSp_rep4_015	0.571743
mSp_rep4_016	0.736458
mSp_rep4_017	0.759329
mSp_rep4_018	0.751009
mSp_rep4_019	0.623614
mSp_rep4_020	0.661657
mSp_rep4_021	0.767903
mSp_rep4_022	0.734358
mSp_rep4_023	0.821378
mSp_rep4_024	0.669858
mSp_rep4_025	0.787165
mSp_rep4_026	0.763595
mSp_rep4_027	0.702370
mSp_rep4_028	0.516062
mSp_rep4_029	0.739737
mSp_rep4_030	0.796358
mSp_rep4_031	0.777180
mSp_rep4_032	0.737754
mSp_rep4_033	0.786094
mSp_rep4_034	0.765277
mSp_rep4_035	0.683462
mSp_rep4_036	0.730559
mSp_rep4_037	0.757163
mSp_rep4_038	0.763665
mSp_rep4_039	0.665308
mSp_rep4_040	0.749548
mSp_rep4_041	0.678253
mSp_rep4_042	0.733330
mSp_rep4_043	0.751866
mSp_rep4_044	0.653619
mSp_rep4_045	0.777754
mSp_rep4_046	0.739187
mSp_rep4_047	0.731427
mSp_rep4_048	0.753217
mSp_rep4_049	0.648239
mSp_rep4_050	0.607262
mSp_rep4_051	0.748103
mSp_rep4_052	0.738518
mSp_rep4_053	0.763482
mSp_rep4_054	0.776929
mSp_rep4_055	0.837554
mSp_rep4_056	0.728970
mSp_rep4_057	0.738919
mSp_rep4_058	0.731942
mSp_rep4_059	0.748092
mSp_rep4_060	0.754507
mSp_rep4_061	0.781195
mSp_rep4_062	0.738020
mSp_rep4_063	0.744214
mSp_rep4_064	0.741560
mSp_rep4_065	0.758045
mSp_rep4_066	0.780793
mSp_rep4_067	0.762972
mSp_rep4_068	0.729934
mSp_rep4_069	0.645093
mSp_rep4_070	0.640562
mSp_rep4_071	0.771627
mSp_rep4_072	0.665409
mSp_rep4_073	0.776059
mSp_rep4_074	0.722089
mSp_rep4_075	0.780262
mSp_rep4_076	0.761337
mSp_rep4_077	0.737105
mSp_rep4_078	0.747839
mSp_rep4_079	0.606921
mSp_rep4_080	0.718838
mSp_rep4_081	0.749957
mSp_rep4_082	0.792256
mSp_rep4_083	0.772912
mSp_rep4_084	0.761647
mSp_rep4_085	0.742593
mSp_rep4_086	0.777978
mSp_rep4_087	0.770560
mSp_rep4_088	0.761846
mSp_rep4_089	0.752521
mSp_rep4_090	0.853175
mSp_rep4_091	0.608218
mSp_rep4_092	0.755142
mSp_rep4_093	0.490250
mSp_rep4_094	0.090428
mSp_rep4_095	0.441935
mSp_rep4_096	0.774029
mSp_rep4_097	0.734621
mSp_rep4_098	0.744274
mSp_rep4_099	0.699885
mSp_rep4_100	0.726881
mSp_rep4_101	0.655360
mSp_rep4_102	0.767262
mSp_rep4_103	0.736448
mSp_rep4_104	0.762636
mSp_rep4_105	0.713386
mSp_rep4_106	0.757381
mSp_rep4_107	0.704576
mSp_rep4_108	0.672000
mSp_rep4_109	0.663998
mSp_rep4_110	0.730185
mSp_rep4_111	0.682226
mSp_rep4_112	0.744533
mSp_rep4_113	0.745919
mSp_rep4_114	0.702369
mSp_rep4_115	0.695154
mSp_rep4_116	0.519597
mSp_rep4_117	0.748896
mSp_rep4_118	0.747585
mSp_rep4_119	0.691167
mSp_rep4_120	0.737363
mSp_rep4_121	0.722054
mSp_rep4_122	0.770073
mSp_rep4_123	0.730452
mSp_rep4_124	0.774105
mSp_rep4_125	0.756525
mSp_rep4_126	0.736760
mSp_rep4_127	0.497690
mSp_rep4_128	0.656534
mSp_rep4_129	0.703598
mSp_rep4_130	0.777427
mSp_rep4_131	0.650970
mSp_rep4_132	0.752231
mSp_rep4_133	0.668092
mSp_rep4_134	0.726661
mSp_rep4_135	0.623110
mSp_rep4_136	0.676030
mSp_rep4_137	0.732349
mSp_rep4_138	0.624575
mSp_rep4_139	0.742460
mSp_rep4_140	0.604329
mSp_rep4_141	0.756920
mSp_rep4_142	0.696119
mSp_rep4_143	0.769362
mSp_rep4_144	0.079053
mSp_rep4_145	0.649060
mSp_rep4_146	0.617546
mSp_rep4_147	0.736191
mSp_rep4_148	0.682930
mSp_rep4_149	0.778569
mSp_rep4_150	0.662515
mSp_rep4_151	0.739016
mSp_rep4_152	0.769084
mSp_rep4_153	0.765231
mSp_rep4_154	0.765399
mSp_rep4_155	0.403794
mSp_rep4_156	0.623905
mSp_rep4_157	0.489877
mSp_rep4_158	0.569116
mSp_rep4_159	0.746957
mSp_rep4_160	0.768481
mSp_rep4_161	0.716376
mSp_rep4_162	0.754083
mSp_rep4_163	0.580317
mSp_rep4_164	0.800505
mSp_rep4_165	0.747710
mSp_rep4_166	0.805651
mSp_rep4_167	0.733926
mSp_rep4_168	0.738390
mSp_rep4_169	0.779277
mSp_rep4_170	0.692557
mSp_rep4_171	0.756966
mSp_rep4_172	0.741768
mSp_rep4_173	0.730653
mSp_rep4_174	0.724243
mSp_rep4_175	0.738140
mSp_rep4_176	0.676284
mSp_rep4_177	0.756633
mSp_rep4_178	0.740589
mSp_rep4_179	0.735169
mSp_rep4_180	0.617489
mSp_rep4_181	0.740849
mSp_rep4_182	0.735819
mSp_rep4_183	0.795192
mSp_rep4_184	0.758039
mSp_rep4_185	0.564869
mSp_rep4_186	0.738822
mSp_rep4_187	0.645500
mSp_rep4_188	0.810336
mSp_rep4_189	0.721338
mSp_rep4_190	0.761770
mSp_rep4_191	0.747696
mSp_rep4_192	0.737479
mSp_rep4_193	0.740707
mSp_rep4_194	0.725225
mSp_rep4_195	0.706312
mSp_rep4_196	0.730472
mSp_rep4_197	0.742300
mSp_rep4_198	0.737621
mSp_rep4_199	0.753066
mSp_rep4_200	0.736770
mSp_rep4_201	0.758928
mSp_rep4_202	0.748495
mSp_rep4_203	0.757083
mSp_rep4_204	0.771977
mSp_rep4_205	0.763572
mSp_rep4_206	0.507918
mSp_rep4_207	0.758865
mSp_rep4_208	0.608348
mSp_rep4_209	0.714377
mSp_rep4_210	0.750172
mSp_rep4_211	0.714009
mSp_rep4_212	0.710592
mSp_rep4_213	0.685284
mSp_rep4_214	0.776674
mSp_rep4_215	0.759125
mSp_rep4_216	0.757470
mSp_rep4_217	0.700845
mSp_rep4_218	0.781709
mSp_rep4_219	0.790149
mSp_rep4_220	0.745197
mSp_rep4_221	0.748258
mSp_rep4_222	0.742775
mSp_rep4_223	0.785434
mSp_rep4_224	0.689245
mSp_rep4_225	0.687257
mSp_rep4_226	0.685882
mSp_rep4_227	0.743241
mSp_rep4_228	0.769314
mSp_rep4_229	0.745414
mSp_rep4_230	0.688307
mSp_rep4_231	0.665234
mSp_rep4_232	0.759025
mSp_rep4_233	0.762226
mSp_rep4_234	0.601526
mSp_rep4_235	0.718326
mSp_rep4_236	0.848507
mSp_rep4_237	0.759918
mSp_rep4_238	0.720656
mSp_rep4_239	0.597629
mSp_rep4_240	0.730976
mSp_rep4_241	0.738695
mSp_rep4_242	0.776857
mSp_rep4_243	0.811033
mSp_rep4_244	0.770140
mSp_rep4_245	0.755561
mSp_rep4_246	0.716858
mSp_rep4_247	0.770173
mSp_rep4_248	0.698128
mSp_rep4_249	0.678700
mSp_rep4_250	0.741615
mSp_rep4_251	0.903481
mSp_rep4_252	0.770505
mSp_rep4_253	0.725087
mSp_rep4_254	0.741657
mSp_rep4_255	0.778771
mSp_rep4_256	0.756390
mSp_rep4_257	0.737988
mSp_rep4_258	0.769409
mSp_rep4_259	0.564348
mSp_rep4_260	0.707568
mSp_rep4_261	0.648682
mSp_rep4_262	0.686321
mSp_rep4_263	0.762762
mSp_rep4_264	0.100566
mSp_rep4_265	0.755630
mSp_rep4_266	0.819125
mSp_rep4_267	0.772992
mSp_rep4_268	0.722054
mSp_rep4_269	0.758172
mSp_rep4_270	0.752024
mSp_rep4_271	0.748403
mSp_rep4_272	0.775811
mSp_rep4_273	0.760458
mSp_rep4_274	0.743659
mSp_rep4_275	0.766540
mSp_rep4_276	0.767748
mSp_rep4_277	0.731736
mSp_rep4_278	0.744356
mSp_rep4_279	0.728518
mSp_rep4_280	0.688236
mSp_rep4_281	0.699115
mSp_rep4_282	0.661684
mSp_rep4_283	0.735832
mSp_rep4_284	0.694415
mSp_rep4_285	0.749849
mSp_rep4_286	0.730697
mSp_rep4_287	0.747392
mSp_rep4_288	0.740344
mSp_rep4_289	0.764179
mSp_rep4_290	0.725250
mSp_rep4_291	0.756626
mSp_rep4_292	0.710887
mSp_rep4_293	0.705944
mSp_rep4_294	0.740703
mSp_rep4_295	0.723623
mSp_rep4_296	0.809247
mSp_rep4_297	0.785921
mSp_rep4_298	0.783828
mSp_rep4_299	0.780074
mSp_rep4_300	0.652138
mSp_rep4_301	0.768765
mSp_rep4_302	0.698500
mSp_rep4_303	0.757972
mSp_rep4_304	0.779551
mSp_rep4_305	0.732618
mSp_rep4_306	0.697108
mSp_rep4_307	0.729587
mSp_rep4_308	0.617823
mSp_rep4_309	0.796163
mSp_rep4_310	0.785174
mSp_rep4_311	0.701510
mSp_rep4_312	0.712000
mSp_rep4_313	0.756098
mSp_rep4_314	0.781953
mSp_rep4_315	0.759186
mSp_rep4_316	0.688698
mSp_rep4_317	0.681952
mSp_rep4_318	0.718277
mSp_rep4_319	0.700843
mSp_rep4_320	0.715647
mSp_rep4_321	0.696478
mSp_rep4_322	0.665499
mSp_rep4_323	0.666607
mSp_rep4_324	0.676272
mSp_rep4_325	0.760555
mSp_rep4_326	0.737228
mSp_rep4_327	0.720598
mSp_rep4_328	0.710931
mSp_rep4_329	0.696314
mSp_rep4_330	0.694746
mSp_rep4_331	0.687280
mSp_rep4_332	0.758150
mSp_rep4_333	0.772370
mSp_rep4_334	0.802764
mSp_rep4_335	0.721539
mSp_rep4_336	0.673198
mSp_rep4_337	0.608016
mSp_rep4_338	0.391855
mSp_rep4_339	0.773518
mSp_rep4_340	0.725279
mSp_rep4_341	0.713593
mSp_rep4_342	0.903614
mSp_rep4_343	0.747007
mSp_rep4_344	0.586065
mSp_rep4_345	0.669586
mSp_rep4_346	0.758853
mSp_rep4_347	0.727500
mSp_rep4_348	0.773330
mSp_rep4_349	0.613080
mSp_rep4_350	0.760310
mSp_rep4_351	0.596044
mSp_rep4_352	0.744664
mSp_rep4_353	0.587330
mSp_rep4_354	0.743555
mSp_rep4_355	0.712863
mSp_rep4_356	0.646997
mSp_rep4_357	0.630532
mSp_rep4_358	0.751009
mSp_rep4_359	0.824667
mSp_rep4_360	0.729578
mSp_rep4_361	0.695864
mSp_rep4_362	0.709916
mSp_rep4_363	0.726053
mSp_rep4_364	0.742880
mSp_rep4_365	0.727897
mSp_rep4_366	0.666667
mSp_rep4_367	0.717564
mSp_rep4_368	0.753794
mSp_rep4_369	0.647019
mSp_rep4_370	0.722222
mSp_rep4_371	0.744270
mSp_rep4_372	0.625000
mSp_rep4_373	0.723354
mSp_rep4_374	0.725530
mSp_rep4_375	0.754441
mSp_rep4_376	0.740115
mSp_rep4_377	0.625668
mSp_rep4_378	0.700000
mSp_rep4_379	0.719567
mSp_rep4_380	0.751093
mSp_rep4_381	0.681231
mSp_rep4_382	0.634384
mSp_rep4_383	0.650111
mSp_rep4_384	0.400000
mSp_rep5_001	0.690010
mSp_rep5_002	0.723611
mSp_rep5_003	0.748251
mSp_rep5_004	0.781479
mSp_rep5_005	0.749952
mSp_rep5_006	0.735991
mSp_rep5_007	0.761669
mSp_rep5_008	0.721065
mSp_rep5_009	0.722111
mSp_rep5_010	0.715267
mSp_rep5_011	0.757331
mSp_rep5_012	0.721410
mSp_rep5_013	0.719243
mSp_rep5_014	0.716870
mSp_rep5_015	0.716506
mSp_rep5_016	0.743483
mSp_rep5_017	0.769841
mSp_rep5_018	0.735946
mSp_rep5_019	0.723440
mSp_rep5_020	0.793123
mSp_rep5_021	0.721567
mSp_rep5_022	0.707905
mSp_rep5_023	0.688704
mSp_rep5_024	0.749214
mSp_rep5_025	0.622878
mSp_rep5_026	0.711484
mSp_rep5_027	0.735751
mSp_rep5_028	0.757953
mSp_rep5_029	0.742048
mSp_rep5_030	0.737486
mSp_rep5_031	0.771222
mSp_rep5_032	0.736600
mSp_rep5_033	0.689250
mSp_rep5_034	0.694570
mSp_rep5_035	0.745763
mSp_rep5_036	0.695908
mSp_rep5_037	0.682933
mSp_rep5_038	0.754953
mSp_rep5_039	0.678154
mSp_rep5_040	0.744601
mSp_rep5_041	0.676234
mSp_rep5_042	0.584456
mSp_rep5_043	0.706199
mSp_rep5_044	0.735220
mSp_rep5_045	0.727938
mSp_rep5_046	0.722461
mSp_rep5_047	0.710757
mSp_rep5_048	0.727577
mSp_rep5_049	0.686297
mSp_rep5_050	0.636799
mSp_rep5_051	0.737842
mSp_rep5_052	0.690430
mSp_rep5_053	0.682075
mSp_rep5_054	0.680534
mSp_rep5_055	0.754399
mSp_rep5_056	0.732829
mSp_rep5_057	0.773763
mSp_rep5_058	0.705079
mSp_rep5_059	0.696868
mSp_rep5_060	0.683925
mSp_rep5_061	0.306742
mSp_rep5_062	0.745784
mSp_rep5_063	0.725418
mSp_rep5_064	0.710947
mSp_rep5_065	0.633063
mSp_rep5_066	0.754000
mSp_rep5_067	0.695400
mSp_rep5_068	0.674984
mSp_rep5_069	0.697514
mSp_rep5_070	0.714025
mSp_rep5_071	0.766422
mSp_rep5_072	0.706013
mSp_rep5_073	0.701766
mSp_rep5_074	0.745925
mSp_rep5_075	0.674576
mSp_rep5_076	0.702041
mSp_rep5_077	0.762636
mSp_rep5_078	0.746122
mSp_rep5_079	0.735866
mSp_rep5_080	0.738412
mSp_rep5_081	0.722771
mSp_rep5_082	0.724517
mSp_rep5_083	0.764004
mSp_rep5_084	0.708235
mSp_rep5_085	0.755439
mSp_rep5_086	0.746432
mSp_rep5_087	0.746873
mSp_rep5_088	0.746462
mSp_rep5_089	0.710428
mSp_rep5_090	0.702452
mSp_rep5_091	0.709353
mSp_rep5_092	0.715681
mSp_rep5_093	0.705778
mSp_rep5_094	0.570078
mSp_rep5_095	0.731671
mSp_rep5_096	0.710900
mSp_rep5_097	0.721940
mSp_rep5_098	0.776262
mSp_rep5_099	0.727415
mSp_rep5_100	0.729503
mSp_rep5_101	0.693635
mSp_rep5_102	0.745513
mSp_rep5_103	0.098432
mSp_rep5_104	0.603282
mSp_rep5_105	0.702627
mSp_rep5_106	0.755906
mSp_rep5_107	0.739542
mSp_rep5_108	0.719730
mSp_rep5_109	0.758057
mSp_rep5_110	0.727757
mSp_rep5_111	0.728319
mSp_rep5_112	0.745224
mSp_rep5_113	0.738677
mSp_rep5_114	0.714286
mSp_rep5_115	0.702908
mSp_rep5_116	0.730558
mSp_rep5_117	0.595704
mSp_rep5_118	0.741559
