cell	library_size
mSp_rep6_043	28448
mSp_rep6_044	29256
mSp_rep6_045	30057
mSp_rep6_046	3619
mSp_rep6_047	27203
mSp_rep6_048	15205
mSp_rep6_049	37293
mSp_rep6_050	27945
mSp_rep6_051	22832
mSp_rep6_052	38709
mSp_rep6_053	27710
mSp_rep6_054	26331
mSp_rep6_055	29763
mSp_rep6_056	27423
mSp_rep6_057	23514
mSp_rep6_058	20482
mSp_rep6_059	27888
mSp_rep6_060	19978
mSp_rep6_061	27457
mSp_rep6_062	6739
mSp_rep6_063	174
mSp_rep6_064	
mSp_rep6_065	29635
mSp_rep6_066	7593
mSp_rep6_067	23294
mSp_rep6_068	30743
mSp_rep6_069	30210
mSp_rep6_070	12075
mSp_rep6_071	37642
mSp_rep6_072	
mSp_rep6_073	25771
mSp_rep6_074	292
mSp_rep6_075	187
mSp_rep6_076	
mSp_rep6_077	
mSp_rep6_078	
mSp_rep6_079	
mSp_rep6_080	
mSp_rep6_081	
mSp_rep6_082	
mSp_rep6_083	28871
mSp_rep6_084	
mSp_rep6_085	32289
mSp_rep6_086	
mSp_rep6_087	
mSp_rep6_088	
mSp_rep6_089	27965
mSp_rep6_090	18971
mSp_rep6_091	13575
mSp_rep6_092	27295
mSp_rep6_093	23393
mSp_rep6_094	30203
mSp_rep6_095	23806
mSp_rep6_096	26364
mSp_rep6_097	24116
mSp_rep6_098	
mSp_rep6_099	
mSp_rep6_100	
mSp_rep6_101	
mSp_rep6_102	48
mSp_rep6_103	132
mSp_rep6_104	3120
mSp_rep6_105	
mSp_rep6_106	
mSp_rep6_107	709
mSp_rep6_108	50983
mSp_rep6_109	33557
mSp_rep6_110	26867
mSp_rep6_111	
mSp_rep6_112	
mSp_rep6_113	
mSp_rep6_114	
mSp_rep6_115	29137
mSp_rep6_116	
mSp_rep6_117	101
mSp_rep6_118	
mSp_rep6_119	
mSp_rep6_120	96
mSp_rep6_121	
mSp_rep6_122	
mSp_rep6_123	1950
mSp_rep6_124	14193
mSp_rep6_125	31874
mSp_rep6_126	115
mSp_rep6_127	340
mSp_rep6_128	557
mSp_rep6_129	103
mSp_rep6_130	
mSp_rep6_131	3755
mSp_rep6_132	30039
mSp_rep6_133	
mSp_rep6_134	693
mSp_rep6_135	25870
mSp_rep6_136	31276
mSp_rep6_137	142
mSp_rep6_138	
mSp_rep6_139	19567
mSp_rep6_140	294
mSp_rep6_141	2016
mSp_rep6_142	475
mSp_rep6_143	
mSp_rep6_144	
mSp_rep6_145	
mSp_rep6_146	
mSp_rep6_147	
mSp_rep6_148	
mSp_rep6_149	
mSp_rep6_150	29170
mSp_rep6_151	
mSp_rep6_152	
mSp_rep6_153	85
mSp_rep6_154	37245
mSp_rep6_155	52236
mSp_rep6_156	31006
mSp_rep6_157	
mSp_rep6_158	
mSp_rep6_159	
mSp_rep6_160	
mSp_rep6_161	3210
mSp_rep6_162	66
mSp_rep6_163	
mSp_rep6_164	484
mSp_rep6_165	
mSp_rep6_166	454
mSp_rep6_167	6459
mSp_rep6_168	15034
mSp_rep6_169	1083
mSp_rep6_170	
mSp_rep6_171	27658
mSp_rep6_172	1863
mSp_rep6_173	
mSp_rep6_174	27173
mSp_rep6_175	9184
mSp_rep6_176	32773
mSp_rep6_177	
mSp_rep6_178	10737
mSp_rep6_179	16139
mSp_rep6_180	58644
mSp_rep6_181	
mSp_rep6_182	
mSp_rep6_183	
mSp_rep6_184	
mSp_rep6_185	
mSp_rep6_186	
mSp_rep6_187	26730
mSp_rep6_188	12746
mSp_rep6_189	9338
mSp_rep6_190	
mSp_rep6_191	365
mSp_rep6_192	6459
mSp_rep6_193	
mSp_rep6_194	
mSp_rep6_195	43312
mSp_rep6_196	
mSp_rep6_197	31408
mSp_rep6_198	72
mSp_rep6_199	
mSp_rep6_200	175
mSp_rep6_201	
mSp_rep6_202	383
mSp_rep6_203	
mSp_rep6_204	816
mSp_rep6_205	53
mSp_rep6_206	84
mSp_rep6_207	
mSp_rep6_208	
mSp_rep6_209	37
mSp_rep6_210	14955
mSp_rep6_211	28893
mSp_rep6_212	32276
mSp_rep6_213	40681
mSp_rep6_214	24018
mSp_rep6_215	8361
mSp_rep6_216	30739
mSp_rep6_217	22596
mSp_rep6_218	
mSp_rep6_219	
mSp_rep6_220	32553
mSp_rep6_221	32842
mSp_rep6_222	30524
mSp_rep6_223	34253
mSp_rep6_224	31761
mSp_rep6_225	6189
mSp_rep6_226	31504
mSp_rep6_227	21076
mSp_rep6_228	25629
mSp_rep6_229	15181
mSp_rep6_230	38037
mSp_rep6_231	19508
mSp_rep6_232	22845
mSp_rep6_233	33878
mSp_rep6_234	24281
mSp_rep6_235	31169
mSp_rep6_236	9543
mSp_rep6_237	29636
mSp_rep6_238	24075
mSp_rep6_239	32258
mSp_rep6_240	5832
mSp_rep6_241	24389
mSp_rep6_242	15372
mSp_rep6_243	31306
mSp_rep6_244	26979
mSp_rep6_245	11176
mSp_rep6_246	15221
mSp_rep6_247	31206
mSp_rep6_248	29995
mSp_rep6_249	29628
mSp_rep6_250	13788
mSp_rep6_251	1135
mSp_rep6_252	27295
mSp_rep6_253	30380
mSp_rep6_254	38340
mSp_rep6_255	21405
mSp_rep6_256	71
mSp_rep6_257	27700
mSp_rep6_258	
mSp_rep6_259	43495
mSp_rep6_260	27592
mSp_rep6_261	8111
mSp_rep6_262	27281
mSp_rep6_263	30338
mSp_rep6_264	39703
mSp_rep6_265	28180
mSp_rep6_266	30872
mSp_rep6_267	
mSp_rep6_268	29088
mSp_rep6_269	
mSp_rep6_270	39921
mSp_rep6_271	
mSp_rep6_272	23922
mSp_rep6_273	26662
mSp_rep6_274	30538
mSp_rep6_275	25871
mSp_rep6_276	18356
mSp_rep6_277	
mSp_rep6_278	31864
mSp_rep6_279	24069
mSp_rep6_280	31297
mSp_rep6_281	31628
mSp_rep6_282	30149
mSp_rep6_283	30265
mSp_rep6_284	33163
mSp_rep6_285	27629
mSp_rep6_286	32409
mSp_rep6_287	14482
mSp_rep6_288	27066
mSp_rep6_289	23637
mSp_rep6_290	20238
mSp_rep6_291	16226
mSp_rep6_292	
mSp_rep6_293	4485
mSp_rep6_294	198
mSp_rep6_295	37085
mSp_rep6_296	11180
mSp_rep6_297	
mSp_rep6_298	
mSp_rep6_299	26710
mSp_rep6_300	24414
mSp_rep6_301	288
mSp_rep6_302	25902
mSp_rep6_303	31005
mSp_rep6_304	46142
mSp_rep6_305	32509
mSp_rep6_306	51
mSp_rep6_307	32599
mSp_rep6_308	29975
mSp_rep6_309	30506
mSp_rep6_310	26953
mSp_rep6_311	32588
mSp_rep6_312	26808
mSp_rep6_313	33561
mSp_rep6_314	30463
mSp_rep6_315	34613
mSp_rep6_316	
mSp_rep6_317	29948
mSp_rep6_318	30443
mSp_rep6_319	33148
mSp_rep6_320	16623
mSp_rep6_321	25129
mSp_rep6_322	
mSp_rep6_323	8032
mSp_rep6_324	
mSp_rep6_325	33740
mSp_rep6_326	3441
mSp_rep6_327	
mSp_rep6_328	40327
mSp_rep6_329	25643
mSp_rep6_330	28099
mSp_rep6_331	23621
mSp_rep6_332	31986
mSp_rep6_333	
mSp_rep6_334	
mSp_rep6_335	37467
mSp_rep6_336	33013
mSp_rep6_337	3936
mSp_rep6_338	42098
mSp_rep6_339	22723
mSp_rep6_340	8536
mSp_rep6_341	21104
mSp_rep6_342	7912
mSp_rep6_343	40216
mSp_rep6_344	27965
mSp_rep6_345	21601
mSp_rep6_346	30959
mSp_rep6_347	34843
mSp_rep6_348	29221
mSp_rep6_349	
mSp_rep6_350	
mSp_rep6_351	
mSp_rep6_352	20334
mSp_rep6_353	12997
mSp_rep6_354	35887
mSp_rep6_355	8736
mSp_rep6_356	18541
mSp_rep6_357	30396
mSp_rep6_358	
mSp_rep6_359	41813
mSp_rep6_360	
mSp_rep6_361	25418
mSp_rep6_362	26602
mSp_rep6_363	30590
mSp_rep6_364	27321
mSp_rep6_365	23997
mSp_rep6_366	26323
mSp_rep6_367	12314
mSp_rep6_368	29515
mSp_rep6_369	
mSp_rep6_370	21988
mSp_rep6_371	29338
mSp_rep6_372	30931
mSp_rep6_373	
mSp_rep6_374	18491
mSp_rep6_375	
mSp_rep6_376	61
mSp_rep6_377	19333
mSp_rep6_378	
mSp_rep6_379	
mSp_rep6_380	
mSp_rep6_381	47778
mSp_rep6_382	42
mSp_rep6_383	28084
mSp_rep6_384	
mSp_rep7_001	12542
mSp_rep7_002	5294
mSp_rep7_003	27758
mSp_rep7_004	30257
mSp_rep7_005	23357
mSp_rep7_006	
mSp_rep7_007	27228
mSp_rep7_008	25773
mSp_rep7_009	27073
mSp_rep7_010	26244
mSp_rep7_011	26716
mSp_rep7_012	33444
mSp_rep7_013	22223
mSp_rep7_014	25815
mSp_rep7_015	37598
mSp_rep7_016	
mSp_rep7_017	66378
mSp_rep7_018	16666
mSp_rep7_019	25412
mSp_rep7_020	12694
mSp_rep7_021	29180
mSp_rep7_022	29776
mSp_rep7_023	30090
mSp_rep7_024	25136
mSp_rep7_025	21615
mSp_rep7_026	12838
mSp_rep7_027	
mSp_rep7_028	17794
mSp_rep7_029	24743
mSp_rep7_030	28626
mSp_rep7_031	11501
mSp_rep7_032	15685
mSp_rep7_033	29450
mSp_rep7_034	30608
mSp_rep7_035	18359
mSp_rep7_036	27594
mSp_rep7_037	19118
mSp_rep7_038	20147
mSp_rep7_039	25320
mSp_rep7_040	30686
mSp_rep7_041	23616
mSp_rep7_042	30251
mSp_rep7_043	19325
mSp_rep7_044	48484
mSp_rep7_045	9804
mSp_rep7_046	10525
mSp_rep7_047	
mSp_rep7_048	57039
mSp_rep7_049	21304
mSp_rep7_050	10786
mSp_rep7_051	24808
mSp_rep7_052	32699
mSp_rep7_053	37078
mSp_rep7_054	33049
mSp_rep7_055	26089
mSp_rep7_056	32018
mSp_rep7_057	23257
mSp_rep7_058	9870
mSp_rep7_059	16512
mSp_rep7_060	26038
mSp_rep7_061	31284
mSp_rep7_062	29196
mSp_rep7_063	27161
mSp_rep7_064	31313
mSp_rep7_065	9867
mSp_rep7_066	20927
mSp_rep7_067	31701
mSp_rep7_068	27906
mSp_rep7_069	30030
mSp_rep7_070	30074
mSp_rep7_071	29191
mSp_rep7_072	24406
mSp_rep7_073	29500
mSp_rep7_074	30757
mSp_rep7_075	24318
mSp_rep7_076	30218
mSp_rep7_077	27769
mSp_rep7_078	16367
mSp_rep7_079	27823
mSp_rep7_080	11793
mSp_rep7_081	23651
mSp_rep7_082	36158
mSp_rep7_083	25362
mSp_rep7_084	30397
mSp_rep7_085	23480
mSp_rep7_086	32574
mSp_rep7_087	28745
mSp_rep7_088	19825
mSp_rep7_089	29996
mSp_rep7_090	31292
mSp_rep7_091	
mSp_rep7_092	7932
mSp_rep7_093	20289
mSp_rep7_094	28632
mSp_rep7_095	25117
mSp_rep7_096	27156
mSp_rep7_097	27651
mSp_rep7_098	28413
mSp_rep7_099	27636
mSp_rep7_100	20517
mSp_rep7_101	7239
mSp_rep7_102	21071
mSp_rep7_103	3669
mSp_rep7_104	22257
mSp_rep7_105	33087
mSp_rep7_106	25925
mSp_rep7_107	17261
mSp_rep7_108	26783
mSp_rep7_109	16236
mSp_rep7_110	22367
mSp_rep7_111	
mSp_rep7_112	19460
mSp_rep7_113	25113
mSp_rep7_114	
mSp_rep7_115	37988
mSp_rep7_116	25074
mSp_rep7_117	47185
mSp_rep7_118	27568
mSp_rep7_119	36363
mSp_rep7_120	35415
mSp_rep7_121	25737
mSp_rep7_122	32843
mSp_rep7_123	23487
mSp_rep7_124	32155
mSp_rep7_125	26844
mSp_rep7_126	10474
mSp_rep7_127	36314
mSp_rep7_128	24284
mSp_rep7_129	34758
mSp_rep7_130	26460
mSp_rep7_131	36048
mSp_rep7_132	21056
mSp_rep7_133	18199
mSp_rep7_134	24351
mSp_rep7_135	32806
mSp_rep7_136	32861
mSp_rep7_137	18535
mSp_rep7_138	27407
mSp_rep7_139	25008
mSp_rep7_140	35341
mSp_rep7_141	27097
mSp_rep7_142	35000
mSp_rep7_143	27225
mSp_rep7_144	38486
mSp_rep7_145	22459
mSp_rep7_146	33015
mSp_rep7_147	27954
mSp_rep7_148	27832
mSp_rep7_149	19875
mSp_rep7_150	24710
mSp_rep7_151	12252
mSp_rep7_152	26801
mSp_rep7_153	45781
mSp_rep7_154	36471
mSp_rep7_155	37816
mSp_rep7_156	24787
mSp_rep7_157	41023
mSp_rep7_158	33782
mSp_rep7_159	27734
mSp_rep7_160	27406
mSp_rep7_161	18394
mSp_rep7_162	7956
mSp_rep7_163	36764
mSp_rep7_164	27104
mSp_rep7_165	51693
mSp_rep7_166	31725
mSp_rep7_167	34255
mSp_rep7_168	24035
mSp_rep7_169	29721
mSp_rep7_170	29976
mSp_rep7_171	40785
mSp_rep7_172	21984
mSp_rep7_173	24376
mSp_rep7_174	19694
mSp_rep7_175	12064
mSp_rep7_176	41486
mSp_rep7_177	26161
mSp_rep7_178	24468
mSp_rep7_179	32402
mSp_rep7_180	29884
mSp_rep7_181	34510
mSp_rep7_182	17340
mSp_rep7_183	18756
mSp_rep7_184	29088
mSp_rep7_185	34246
mSp_rep7_186	25298
mSp_rep7_187	43150
mSp_rep7_188	19548
mSp_rep7_189	8201
mSp_rep7_190	18494
mSp_rep7_191	20397
mSp_rep7_192	27614
mSp_rep7_193	34894
mSp_rep7_194	28987
mSp_rep7_195	24731
mSp_rep7_196	19722
mSp_rep7_197	20140
mSp_rep7_198	26766
mSp_rep7_199	28290
mSp_rep7_200	29719
mSp_rep7_201	22256
mSp_rep7_202	24522
mSp_rep7_203	29742
mSp_rep7_204	32792
mSp_rep7_205	9940
mSp_rep7_206	29030
mSp_rep7_207	28118
mSp_rep7_208	29987
mSp_rep7_209	29143
mSp_rep7_210	39782
mSp_rep7_211	
mSp_rep7_212	29604
mSp_rep7_213	14845
mSp_rep7_214	25748
mSp_rep7_215	15978
mSp_rep7_216	13607
mSp_rep7_217	32271
mSp_rep7_218	23444
mSp_rep7_219	11058
mSp_rep7_220	2795
mSp_rep7_221	24691
mSp_rep7_222	36060
mSp_rep7_223	23965
mSp_rep7_224	15984
mSp_rep7_225	25462
mSp_rep7_226	12752
mSp_rep7_227	58
mSp_rep7_228	26045
mSp_rep7_229	30953
mSp_rep7_230	20656
mSp_rep7_231	26911
mSp_rep7_232	28148
mSp_rep7_233	32326
mSp_rep7_234	33088
mSp_rep7_235	10712
mSp_rep7_236	25650
mSp_rep7_237	28805
mSp_rep7_238	28591
mSp_rep7_239	27331
mSp_rep7_240	28475
mSp_rep7_241	30567
mSp_rep7_242	30503
mSp_rep7_243	24399
mSp_rep7_244	27907
mSp_rep7_245	34108
mSp_rep7_246	31912
mSp_rep7_247	23923
mSp_rep7_248	22551
mSp_rep7_249	33308
mSp_rep7_250	
mSp_rep7_251	27632
mSp_rep7_252	20361
mSp_rep7_253	27135
mSp_rep7_254	28921
mSp_rep7_255	26432
mSp_rep7_256	30138
mSp_rep7_257	33620
mSp_rep7_258	29443
mSp_rep7_259	29588
mSp_rep7_260	15241
mSp_rep7_261	27574
mSp_rep7_262	30989
mSp_rep7_263	27798
mSp_rep7_264	34073
mSp_rep7_265	
mSp_rep7_266	31040
mSp_rep7_267	14372
mSp_rep7_268	42495
mSp_rep7_269	16985
mSp_rep7_270	27840
mSp_rep7_271	17304
mSp_rep7_272	
mSp_rep7_273	25547
mSp_rep7_274	30933
mSp_rep7_275	29145
mSp_rep7_276	28229
mSp_rep7_277	27364
mSp_rep7_278	28754
mSp_rep7_279	11628
mSp_rep7_280	13756
mSp_rep7_281	11006
mSp_rep7_282	10116
mSp_rep7_283	22869
mSp_rep7_284	25454
mSp_rep7_285	382
mSp_rep7_286	
mSp_rep7_287	9401
mSp_rep7_288	28096
mSp_rep7_289	22170
mSp_rep7_290	21876
mSp_rep7_291	46545
mSp_rep7_292	28987
mSp_rep7_293	30964
mSp_rep7_294	33099
mSp_rep7_295	11902
mSp_rep7_296	
mSp_rep7_297	3341
mSp_rep7_298	27965
mSp_rep7_299	28547
mSp_rep7_300	
mSp_rep7_301	23995
mSp_rep7_302	
mSp_rep7_303	37072
mSp_rep7_304	22194
mSp_rep7_305	12523
mSp_rep7_306	28294
mSp_rep7_307	
mSp_rep7_308	30136
mSp_rep7_309	5158
mSp_rep7_310	16808
mSp_rep7_311	21232
mSp_rep7_312	18685
mSp_rep7_313	26800
mSp_rep7_314	
mSp_rep7_315	18675
mSp_rep7_316	32657
mSp_rep7_317	
mSp_rep7_318	
mSp_rep7_319	
mSp_rep7_320	18352
mSp_rep7_321	13584
mSp_rep7_322	7463
mSp_rep7_323	1007
mSp_rep7_324	1600
mSp_rep7_325	5930
mSp_rep7_326	
mSp_rep7_327	27231
mSp_rep7_328	960
mSp_rep7_329	24347
mSp_rep7_330	23559
mSp_rep7_331	
mSp_rep7_332	28925
mSp_rep7_333	27626
mSp_rep7_334	26532
mSp_rep7_335	21351
mSp_rep7_336	26877
mSp_rep7_337	
mSp_rep7_338	33158
mSp_rep7_339	
mSp_rep7_340	
mSp_rep7_341	
mSp_rep7_342	8786
mSp_rep7_343	27821
mSp_rep7_344	
mSp_rep7_345	
mSp_rep7_346	
mSp_rep7_347	33326
mSp_rep7_348	
mSp_rep7_349	34389
mSp_rep7_350	30359
mSp_rep7_351	
mSp_rep7_352	39638
mSp_rep7_353	12569
mSp_rep7_354	
mSp_rep7_355	38384
mSp_rep7_356	23066
mSp_rep7_357	13557
mSp_rep7_358	
mSp_rep7_359	
mSp_rep7_360	41447
mSp_rep7_361	
mSp_rep7_362	
mSp_rep7_363	
mSp_rep7_364	
mSp_rep7_365	
mSp_rep7_366	
mSp_rep7_367	12744
mSp_rep7_368	
mSp_rep7_369	35960
mSp_rep7_370	34454
mSp_rep7_371	
mSp_rep7_372	
mSp_rep7_373	1494
mSp_rep7_374	24980
mSp_rep7_375	32186
mSp_rep7_376	268
mSp_rep7_377	
mSp_rep7_378	
mSp_rep7_379	
mSp_rep7_380	
mSp_rep7_381	
mSp_rep7_382	121
mSp_rep7_383	27395
mSp_rep7_384	
mSp_rep8_001	33862
mSp_rep8_002	35789
mSp_rep8_003	28881
mSp_rep8_004	9283
mSp_rep8_005	36046
mSp_rep8_006	14922
mSp_rep8_007	15867
mSp_rep8_008	32632
mSp_rep8_009	28792
mSp_rep8_010	22283
mSp_rep8_011	33715
mSp_rep8_012	26340
mSp_rep8_013	13133
mSp_rep8_014	22405
mSp_rep8_015	28750
mSp_rep8_016	31421
mSp_rep8_017	49076
mSp_rep8_018	31322
mSp_rep8_019	43931
mSp_rep8_020	4678
mSp_rep8_021	30310
mSp_rep8_022	29200
mSp_rep8_023	45697
mSp_rep8_024	41697
mSp_rep8_025	31242
mSp_rep8_026	63324
mSp_rep8_027	24476
mSp_rep8_028	35647
mSp_rep8_029	25342
mSp_rep8_030	36238
mSp_rep8_031	27556
mSp_rep8_032	28251
mSp_rep8_033	28607
mSp_rep8_034	38339
mSp_rep8_035	37485
mSp_rep8_036	52003
mSp_rep8_037	32916
mSp_rep8_038	29924
mSp_rep8_039	26542
mSp_rep8_040	35274
mSp_rep8_041	30376
mSp_rep8_042	48631
mSp_rep8_043	21050
mSp_rep8_044	28971
mSp_rep8_045	31666
mSp_rep8_046	29666
mSp_rep8_047	38215
mSp_rep8_048	35068
mSp_rep8_049	15213
mSp_rep8_050	35456
mSp_rep8_051	15664
mSp_rep8_052	42468
mSp_rep8_053	34781
mSp_rep8_054	21825
mSp_rep8_055	26807
mSp_rep8_056	35810
mSp_rep8_057	40343
mSp_rep8_058	32005
mSp_rep8_059	29446
mSp_rep8_060	19614
mSp_rep8_061	20710
mSp_rep8_062	25542
mSp_rep8_063	30685
mSp_rep8_064	25830
mSp_rep8_065	25539
mSp_rep8_066	40879
mSp_rep8_067	71284
mSp_rep8_068	25517
mSp_rep8_069	28929
mSp_rep8_070	33719
mSp_rep8_071	997
mSp_rep8_072	33068
mSp_rep8_073	26823
mSp_rep8_074	684
mSp_rep8_075	27105
mSp_rep8_076	20069
mSp_rep8_077	31157
mSp_rep8_078	29254
mSp_rep8_079	37574
mSp_rep8_080	29371
mSp_rep8_081	26114
mSp_rep8_082	9612
mSp_rep8_083	29276
mSp_rep8_084	30766
mSp_rep8_085	32280
mSp_rep8_086	29514
mSp_rep8_087	30020
mSp_rep8_088	41435
mSp_rep8_089	36116
mSp_rep8_090	47849
mSp_rep8_091	28309
mSp_rep8_092	21017
mSp_rep8_093	9289
mSp_rep8_094	39954
mSp_rep8_095	31562
mSp_rep8_096	21694
mSp_rep8_097	37346
mSp_rep8_098	24213
mSp_rep8_099	32877
mSp_rep8_100	40578
mSp_rep8_101	27791
mSp_rep8_102	35384
mSp_rep8_103	32693
mSp_rep8_104	25451
mSp_rep8_105	6604
mSp_rep8_106	35114
mSp_rep8_107	29755
mSp_rep8_108	31161
mSp_rep8_109	8179
mSp_rep8_110	30953
mSp_rep8_111	20976
mSp_rep8_112	19301
mSp_rep8_113	30792
mSp_rep8_114	17824
mSp_rep8_115	16223
mSp_rep8_116	43956
mSp_rep8_117	37593
mSp_rep8_118	29075
mSp_rep8_119	44923
mSp_rep8_120	27850
mSp_rep8_121	34843
mSp_rep8_122	22820
mSp_rep8_123	26190
mSp_rep8_124	12742
mSp_rep8_125	37260
mSp_rep8_126	39405
mSp_rep8_127	32320
mSp_rep8_128	22231
mSp_rep8_129	26827
mSp_rep8_130	28721
mSp_rep8_131	25568
mSp_rep8_132	26375
mSp_rep8_133	30124
mSp_rep8_134	26159
mSp_rep8_135	38682
mSp_rep8_136	22685
mSp_rep8_137	24618
mSp_rep8_138	23010
mSp_rep8_139	37460
mSp_rep8_140	30420
mSp_rep8_141	26282
mSp_rep8_142	36410
mSp_rep8_143	9137
mSp_rep8_144	39050
mSp_rep8_145	32262
mSp_rep8_146	23762
mSp_rep8_147	25111
mSp_rep8_148	28453
mSp_rep8_149	28894
mSp_rep8_150	33339
mSp_rep8_151	22560
mSp_rep8_152	20532
mSp_rep8_153	31870
mSp_rep8_154	32969
mSp_rep8_155	24431
mSp_rep8_156	25209
mSp_rep8_157	
mSp_rep8_158	44958
mSp_rep8_159	18847
mSp_rep8_160	35155
mSp_rep8_161	26589
mSp_rep8_162	24356
mSp_rep8_163	29502
mSp_rep8_164	27472
mSp_rep8_165	30548
mSp_rep8_166	29322
mSp_rep8_167	26779
mSp_rep8_168	42458
mSp_rep8_169	31031
mSp_rep8_170	22178
mSp_rep8_171	26176
mSp_rep8_172	
mSp_rep8_173	30512
mSp_rep8_174	27248
mSp_rep8_175	32620
mSp_rep8_176	34171
mSp_rep8_177	36408
mSp_rep8_178	33893
mSp_rep8_179	29470
mSp_rep8_180	29894
mSp_rep8_181	34055
mSp_rep8_182	33046
mSp_rep8_183	29367
mSp_rep8_184	27763
mSp_rep8_185	29130
mSp_rep8_186	21996
mSp_rep8_187	8100
mSp_rep8_188	25728
mSp_rep8_189	30484
mSp_rep8_190	21672
mSp_rep8_191	8826
mSp_rep8_192	32090
mSp_rep8_193	45326
mSp_rep8_194	7394
mSp_rep8_195	32004
mSp_rep8_196	30838
mSp_rep8_197	35880
mSp_rep8_198	37999
mSp_rep8_199	17398
mSp_rep8_200	12789
mSp_rep8_201	24663
mSp_rep8_202	37069
mSp_rep8_203	27243
mSp_rep8_204	32263
mSp_rep8_205	21425
mSp_rep8_206	25562
mSp_rep8_207	41204
mSp_rep8_208	3228
mSp_rep8_209	31441
mSp_rep8_210	31511
mSp_rep8_211	45453
mSp_rep8_212	27876
mSp_rep8_213	32103
mSp_rep8_214	35842
mSp_rep8_215	25027
mSp_rep8_216	37156
mSp_rep8_217	31226
mSp_rep8_218	26851
mSp_rep8_219	25512
mSp_rep8_220	39081
mSp_rep8_221	13563
mSp_rep8_222	5620
mSp_rep8_223	32433
mSp_rep8_224	17592
mSp_rep8_225	29196
mSp_rep8_226	43657
mSp_rep8_227	16491
mSp_rep8_228	41420
mSp_rep8_229	37603
mSp_rep8_230	30536
mSp_rep8_231	33701
mSp_rep8_232	41455
mSp_rep8_233	27054
mSp_rep8_234	25993
mSp_rep8_235	34675
mSp_rep8_236	44536
mSp_rep8_237	21185
mSp_rep8_238	27230
mSp_rep8_239	29227
mSp_rep8_240	31659
mSp_rep8_241	38615
mSp_rep8_242	26142
mSp_rep8_243	22860
mSp_rep8_244	31489
mSp_rep8_245	30123
mSp_rep8_246	26172
mSp_rep8_247	32558
mSp_rep8_248	53831
mSp_rep8_249	31815
mSp_rep8_250	30326
mSp_rep8_251	23464
mSp_rep8_252	28134
mSp_rep8_253	22487
mSp_rep8_254	32385
mSp_rep8_255	29254
mSp_rep8_256	28188
mSp_rep8_257	33663
mSp_rep8_258	30117
mSp_rep8_259	22600
mSp_rep8_260	20488
mSp_rep8_261	27824
mSp_rep8_262	27858
mSp_rep8_263	29124
mSp_rep8_264	37746
mSp_rep8_265	23829
mSp_rep8_266	19960
mSp_rep8_267	29361
mSp_rep8_268	28094
mSp_rep8_269	40079
mSp_rep8_270	43730
mSp_rep8_271	36080
mSp_rep8_272	11606
mSp_rep8_273	32869
mSp_rep8_274	34409
mSp_rep8_275	12379
mSp_rep8_276	78
mSp_rep8_277	26621
mSp_rep8_278	16481
mSp_rep8_279	10215
mSp_rep8_280	33035
mSp_rep8_281	33197
mSp_rep8_282	14936
mSp_rep8_283	24219
mSp_rep8_284	35122
mSp_rep8_285	26238
mSp_rep8_286	29412
mSp_rep8_287	33920
mSp_rep8_288	34054
mSp_rep8_289	34977
mSp_rep8_290	37327
mSp_rep8_291	25956
mSp_rep8_292	11647
mSp_rep8_293	36318
mSp_rep8_294	19240
mSp_rep8_295	26273
mSp_rep8_296	25981
mSp_rep8_297	31777
mSp_rep8_298	30622
mSp_rep8_299	35242
mSp_rep8_300	26791
mSp_rep8_301	34534
mSp_rep8_302	21932
mSp_rep8_303	37157
mSp_rep8_304	25379
mSp_rep8_305	33849
mSp_rep8_306	27092
mSp_rep8_307	30461
mSp_rep8_308	33441
mSp_rep8_309	22369
mSp_rep8_310	35676
mSp_rep8_311	24631
mSp_rep8_312	32419
mSp_rep8_313	28512
mSp_rep8_314	42635
mSp_rep8_315	19585
mSp_rep8_316	35127
mSp_rep8_317	27675
mSp_rep8_318	25596
mSp_rep8_319	29001
mSp_rep8_320	40691
mSp_rep8_321	20106
mSp_rep8_322	15017
mSp_rep8_323	36616
mSp_rep8_324	27771
mSp_rep8_325	38962
mSp_rep8_326	49065
mSp_rep8_327	27107
mSp_rep8_328	10086
mSp_rep8_329	30195
mSp_rep8_330	10449
mSp_rep8_331	27304
mSp_rep8_332	8249
mSp_rep8_333	39245
mSp_rep8_334	30363
mSp_rep8_335	28879
mSp_rep8_336	42355
mSp_rep8_337	28777
mSp_rep8_338	49614
mSp_rep8_339	45462
mSp_rep8_340	31296
mSp_rep8_341	31583
mSp_rep8_342	
mSp_rep8_343	25186
mSp_rep8_344	11995
mSp_rep8_345	40263
mSp_rep8_346	35299
mSp_rep8_347	34164
mSp_rep8_348	21027
mSp_rep8_349	34026
mSp_rep8_350	31043
mSp_rep8_351	31258
mSp_rep8_352	9322
mSp_rep8_353	6470
mSp_rep8_354	30950
mSp_rep8_355	20819
mSp_rep8_356	31142
mSp_rep8_357	31306
mSp_rep8_358	31312
mSp_rep8_359	33869
mSp_rep8_360	36737
mSp_rep8_361	28981
mSp_rep8_362	36662
mSp_rep8_363	35074
mSp_rep8_364	27363
mSp_rep8_365	35180
mSp_rep8_366	13914
mSp_rep8_367	36342
mSp_rep8_368	30473
mSp_rep8_369	28647
mSp_rep8_370	14058
mSp_rep8_371	42110
mSp_rep8_372	12247
mSp_rep8_373	35121
mSp_rep8_374	30465
mSp_rep8_375	32529
