cell	mt_content
mSp_rep10_213	0.039810
mSp_rep10_214	0.017911
mSp_rep10_215	0.072030
mSp_rep10_216	0.010875
mSp_rep10_217	0.007382
mSp_rep10_218	0.113375
mSp_rep10_219	0.022937
mSp_rep10_220	0.022830
mSp_rep10_221	0.045548
mSp_rep10_222	0.008326
mSp_rep10_223	0.096288
mSp_rep10_224	0.032018
mSp_rep10_225	0.047504
mSp_rep10_226	0.006193
mSp_rep10_227	0.015513
mSp_rep10_228	0.021839
mSp_rep10_229	0.019585
mSp_rep10_230	0.017268
mSp_rep10_231	0.017056
mSp_rep10_232	0.092493
mSp_rep10_233	0.074654
mSp_rep10_234	0.005117
mSp_rep10_235	0.019594
mSp_rep10_236	0.009124
mSp_rep10_237	0.030249
mSp_rep10_238	0.030875
mSp_rep10_239	0.013445
mSp_rep10_240	0.005983
mSp_rep10_241	0.037935
mSp_rep10_242	0.017827
mSp_rep10_243	0.015076
mSp_rep10_244	0.014393
mSp_rep10_245	0.044560
mSp_rep10_246	0.009121
mSp_rep10_247	0.017729
mSp_rep10_248	0.011517
mSp_rep10_249	0.065099
mSp_rep10_250	0.008026
mSp_rep10_251	0.014035
mSp_rep10_252	0.031096
mSp_rep10_253	0.027404
mSp_rep10_254	0.023725
mSp_rep10_255	0.030220
mSp_rep10_256	0.011220
mSp_rep10_257	0.014508
mSp_rep10_258	0.020831
mSp_rep10_259	0.019237
mSp_rep10_260	0.038281
mSp_rep10_261	0.007308
mSp_rep10_262	0.016407
mSp_rep10_263	0.018952
mSp_rep10_264	0.059866
mSp_rep10_265	0.070457
mSp_rep10_266	0.014090
mSp_rep10_267	0.005748
mSp_rep10_268	0.037919
mSp_rep10_269	0.024978
mSp_rep10_270	0.033891
mSp_rep10_271	0.023181
mSp_rep10_272	0.035416
mSp_rep10_273	0.019548
mSp_rep10_274	0.087340
mSp_rep10_275	0.011935
mSp_rep10_276	0.005347
mSp_rep10_277	0.019405
mSp_rep10_278	0.023609
mSp_rep10_279	0.087388
mSp_rep10_280	0.014798
mSp_rep10_281	0.022569
mSp_rep10_282	0.053787
mSp_rep10_283	0.004043
mSp_rep10_284	0.012048
mSp_rep10_285	0.034617
mSp_rep10_286	0.001797
mSp_rep10_287	0.011776
mSp_rep10_288	0.032366
mSp_rep10_289	0.005638
mSp_rep10_290	0.021327
mSp_rep10_291	0.018989
mSp_rep10_292	0.052036
mSp_rep10_293	0.012829
mSp_rep10_294	0.042939
mSp_rep10_295	0.023670
mSp_rep10_296	0.014758
mSp_rep10_297	0.074889
mSp_rep10_298	0.009104
mSp_rep10_299	0.016061
mSp_rep10_300	0.033257
mSp_rep10_301	0.002713
mSp_rep10_302	0.033116
mSp_rep10_303	0.072838
mSp_rep10_304	0.039016
mSp_rep10_305	0.021702
mSp_rep10_306	0.053814
mSp_rep10_307	0.032094
mSp_rep10_308	0.023058
mSp_rep10_309	0.021946
mSp_rep10_310	0.002977
mSp_rep10_311	0.026690
mSp_rep10_312	0.005762
mSp_rep10_313	0.007213
mSp_rep10_314	0.005855
mSp_rep10_315	0.020372
mSp_rep10_316	0.021538
mSp_rep10_317	0.032578
mSp_rep10_318	0.032981
mSp_rep10_319	0.012219
mSp_rep10_320	0.009582
mSp_rep10_321	0.012631
mSp_rep10_322	0.022123
mSp_rep10_323	0.001982
mSp_rep10_324	0.021028
mSp_rep10_325	0.008022
mSp_rep10_326	0.016662
mSp_rep10_327	0.016874
mSp_rep10_328	0.013383
mSp_rep10_329	0.008164
mSp_rep10_330	0.011691
mSp_rep10_331	0.011286
mSp_rep10_332	0.036259
mSp_rep10_333	0.024147
mSp_rep10_334	0.030873
mSp_rep10_335	0.000463
mSp_rep10_336	0.061906
mSp_rep10_337	0.040767
mSp_rep10_338	0.008848
mSp_rep10_339	0.008862
mSp_rep10_340	0.015263
mSp_rep10_341	0.056734
mSp_rep10_342	0.026909
mSp_rep10_343	0.019590
mSp_rep10_344	0.012304
mSp_rep10_345	0.028055
mSp_rep10_346	0.013897
mSp_rep10_347	0.031980
mSp_rep10_348	0.019921
mSp_rep10_349	0.024817
mSp_rep10_350	0.012380
mSp_rep10_351	0.024165
mSp_rep10_352	0.002732
mSp_rep10_353	0.017305
mSp_rep10_354	0.015129
mSp_rep10_355	0.006337
mSp_rep10_356	0.011596
mSp_rep10_357	0.028538
mSp_rep10_358	0.003326
mSp_rep10_359	0.019188
mSp_rep10_360	0.017079
mSp_rep10_361	0.043165
mSp_rep10_362	0.007698
mSp_rep10_363	0.018879
mSp_rep10_364	0.013569
mSp_rep10_365	0.052569
mSp_rep10_366	0.000853
mSp_rep10_367	0.015493
mSp_rep10_368	0.028633
mSp_rep10_369	0.029071
mSp_rep10_370	0.027172
mSp_rep10_371	0.112566
mSp_rep10_372	0.024085
mSp_rep10_373	0.031257
mSp_rep10_374	0.004303
mSp_rep10_375	0.015904
mSp_rep10_376	0.026286
mSp_rep10_377	0.008016
mSp_rep10_378	0.015521
mSp_rep10_379	0.014579
mSp_rep10_380	0.006264
mSp_rep10_381	0.092313
mSp_rep10_382	0.020261
mSp_rep10_383	0.009813
mSp_rep10_384	0.000000
mSp_rep11_001	0.058751
mSp_rep11_002	0.030164
mSp_rep11_003	0.026530
mSp_rep11_004	0.015778
mSp_rep11_005	0.011968
mSp_rep11_006	0.015582
mSp_rep11_007	0.080967
mSp_rep11_008	0.006362
mSp_rep11_009	0.010683
mSp_rep11_010	0.006320
mSp_rep11_011	0.027976
mSp_rep11_012	0.008061
mSp_rep11_013	0.022919
mSp_rep11_014	0.014079
mSp_rep11_015	0.007323
mSp_rep11_016	0.014620
mSp_rep11_017	0.016494
mSp_rep11_018	0.021602
mSp_rep11_019	0.027211
mSp_rep11_020	0.093115
mSp_rep11_021	0.021575
mSp_rep11_022	0.020680
mSp_rep11_023	0.011843
mSp_rep11_024	0.041297
mSp_rep11_025	0.019819
mSp_rep11_026	0.009177
mSp_rep11_027	0.017157
mSp_rep11_028	0.004845
mSp_rep11_029	0.010570
mSp_rep11_030	0.009245
mSp_rep11_031	0.262608
mSp_rep11_032	0.042679
mSp_rep11_033	0.014788
mSp_rep11_034	0.024636
mSp_rep11_035	0.012970
mSp_rep11_036	0.006350
mSp_rep11_037	0.019384
mSp_rep11_038	0.017208
mSp_rep11_039	0.024005
mSp_rep11_040	0.010910
mSp_rep11_041	0.004946
mSp_rep11_042	0.158258
mSp_rep11_043	0.003685
mSp_rep11_044	0.008473
mSp_rep11_045	0.051410
mSp_rep11_046	0.022251
mSp_rep11_047	0.005488
mSp_rep11_048	0.006762
mSp_rep11_049	0.064812
mSp_rep11_050	0.008330
mSp_rep11_051	0.007454
mSp_rep11_052	0.008585
mSp_rep11_053	0.011620
mSp_rep11_054	0.022401
mSp_rep11_055	0.020745
mSp_rep11_056	0.031653
mSp_rep11_057	0.020772
mSp_rep11_058	0.013079
mSp_rep11_059	0.015480
mSp_rep11_060	0.018762
mSp_rep11_061	0.031031
mSp_rep11_062	0.034038
mSp_rep11_063	0.034747
mSp_rep11_064	0.005149
mSp_rep11_065	0.021759
mSp_rep11_066	0.054139
mSp_rep11_067	0.015243
mSp_rep11_068	0.017757
mSp_rep11_069	0.029395
mSp_rep11_070	0.041472
mSp_rep11_071	0.014494
mSp_rep11_072	0.021618
mSp_rep11_073	0.007948
mSp_rep11_074	0.050910
mSp_rep11_075	0.022848
mSp_rep11_076	0.012452
mSp_rep11_077	0.019498
mSp_rep11_078	0.012945
mSp_rep11_079	0.007885
mSp_rep11_080	0.022448
mSp_rep11_081	0.002251
mSp_rep11_082	0.008112
mSp_rep11_083	0.010209
mSp_rep11_084	0.034208
mSp_rep11_085	0.042806
mSp_rep11_086	0.030080
mSp_rep11_087	0.017637
mSp_rep11_088	0.006956
mSp_rep11_089	0.041931
mSp_rep11_090	0.011782
mSp_rep11_091	0.054126
mSp_rep11_092	0.011109
mSp_rep11_093	0.034102
mSp_rep11_094	0.014487
mSp_rep11_095	0.026683
mSp_rep11_096	0.032038
mSp_rep11_097	0.016871
mSp_rep11_098	0.035772
mSp_rep11_099	0.036988
mSp_rep11_100	0.025928
mSp_rep11_101	0.011630
mSp_rep11_102	0.009134
mSp_rep11_103	0.006553
mSp_rep11_104	0.010459
mSp_rep11_105	0.008239
mSp_rep11_106	0.001433
mSp_rep11_107	0.025508
mSp_rep11_108	0.018123
mSp_rep11_109	0.012700
mSp_rep11_110	0.030247
mSp_rep11_111	0.115682
mSp_rep11_112	0.008213
mSp_rep11_113	0.005931
mSp_rep11_114	0.006569
mSp_rep11_115	0.009805
mSp_rep11_116	0.005656
mSp_rep11_117	0.010617
mSp_rep11_118	0.028310
mSp_rep11_119	0.070462
mSp_rep11_120	0.016907
mSp_rep11_121	0.017271
mSp_rep11_122	0.021915
mSp_rep11_123	0.060880
mSp_rep11_124	0.022961
mSp_rep11_125	0.015556
mSp_rep11_126	0.023913
mSp_rep11_127	0.021613
mSp_rep11_128	0.054287
mSp_rep11_129	0.028309
mSp_rep11_130	0.011964
mSp_rep11_131	0.022254
mSp_rep11_132	0.010667
mSp_rep11_133	0.022261
mSp_rep11_134	0.016415
mSp_rep11_135	0.052364
mSp_rep11_136	0.024865
mSp_rep11_137	0.004893
mSp_rep11_138	0.007051
mSp_rep11_139	0.031607
mSp_rep11_140	0.020672
mSp_rep11_141	0.023084
mSp_rep11_142	0.008306
mSp_rep11_143	0.018917
mSp_rep11_144	0.007287
mSp_rep11_145	0.010671
mSp_rep11_146	0.024911
mSp_rep11_147	0.029639
mSp_rep11_148	0.034318
mSp_rep11_149	0.014955
mSp_rep11_150	0.003692
mSp_rep11_151	0.017302
mSp_rep11_152	0.017317
mSp_rep11_153	0.033180
mSp_rep11_154	0.014720
mSp_rep11_155	0.022216
mSp_rep11_156	0.021631
mSp_rep11_157	0.008442
