cell	dup_level
mSp_rep3_001	33277
mSp_rep3_002	7251
mSp_rep3_003	128186
mSp_rep3_004	36489
mSp_rep3_005	33645
mSp_rep3_006	31034
mSp_rep3_007	24742
mSp_rep3_008	45523
mSp_rep3_009	34664
mSp_rep3_010	30190
mSp_rep3_011	33289
mSp_rep3_012	37646
mSp_rep3_013	32318
mSp_rep3_014	30587
mSp_rep3_015	29054
mSp_rep3_016	39479
mSp_rep3_017	22279
mSp_rep3_018	18862
mSp_rep3_019	19622
mSp_rep3_020	23470
mSp_rep3_021	18944
mSp_rep3_022	23642
mSp_rep3_023	22067
mSp_rep3_024	33343
mSp_rep3_025	24554
mSp_rep3_026	7411
mSp_rep3_027	31898
mSp_rep3_028	33696
mSp_rep3_029	30178
mSp_rep3_030	30510
mSp_rep3_031	49972
mSp_rep3_032	34689
mSp_rep3_033	82349
mSp_rep3_034	27326
mSp_rep3_035	84580
mSp_rep3_036	9326
mSp_rep3_037	29060
mSp_rep3_038	27923
mSp_rep3_039	30614
mSp_rep3_040	654
mSp_rep3_041	21884
mSp_rep3_042	3532
mSp_rep3_043	29288
mSp_rep3_044	26360
mSp_rep3_045	18764
mSp_rep3_046	60034
mSp_rep3_047	19380
mSp_rep3_048	13387
mSp_rep3_049	35968
mSp_rep3_050	34854
mSp_rep3_051	36254
mSp_rep3_052	33383
mSp_rep3_053	64977
mSp_rep3_054	43184
mSp_rep3_055	22825
mSp_rep3_056	34095
mSp_rep3_057	34429
mSp_rep3_058	27952
mSp_rep3_059	1459
mSp_rep3_060	38673
mSp_rep3_061	65482
mSp_rep3_062	28632
mSp_rep3_063	27465
mSp_rep3_064	37337
mSp_rep3_065	36356
mSp_rep3_066	31391
mSp_rep3_067	11842
mSp_rep3_068	23536
mSp_rep3_069	33730
mSp_rep3_070	54567
mSp_rep3_071	32572
mSp_rep3_072	34539
mSp_rep3_073	32561
mSp_rep3_074	18588
mSp_rep3_075	28589
mSp_rep3_076	33860
mSp_rep3_077	24562
mSp_rep3_078	42309
mSp_rep3_079	29687
mSp_rep3_080	25794
mSp_rep3_081	241470
mSp_rep3_082	38603
mSp_rep3_083	34454
mSp_rep3_084	24715
mSp_rep3_085	34433
mSp_rep3_086	26508
mSp_rep3_087	27052
mSp_rep3_088	34224
mSp_rep3_089	16258
mSp_rep3_090	25094
mSp_rep3_091	25767
mSp_rep3_092	128
mSp_rep3_093	57153
mSp_rep3_094	34735
mSp_rep3_095	37637
mSp_rep3_096	30934
mSp_rep3_097	37948
mSp_rep3_098	31568
mSp_rep3_099	34142
mSp_rep3_100	51388
mSp_rep3_101	22454
mSp_rep3_102	21815
mSp_rep3_103	40915
mSp_rep3_104	34433
mSp_rep3_105	11102
mSp_rep3_106	28028
mSp_rep3_107	28422
mSp_rep3_108	24216
mSp_rep3_109	29221
mSp_rep3_110	55705
mSp_rep3_111	24802
mSp_rep3_112	26818
mSp_rep3_113	29362
mSp_rep3_114	49716
mSp_rep3_115	23946
mSp_rep3_116	25479
mSp_rep3_117	9927
mSp_rep3_118	24917
mSp_rep3_119	7760
mSp_rep3_120	47633
mSp_rep3_121	30871
mSp_rep3_122	39240
mSp_rep3_123	24845
mSp_rep3_124	35807
mSp_rep3_125	23846
mSp_rep3_126	23784
mSp_rep3_127	35533
mSp_rep3_128	26918
mSp_rep3_129	61938
mSp_rep3_130	54460
mSp_rep3_131	24803
mSp_rep3_132	116507
mSp_rep3_133	26795
mSp_rep3_134	28618
mSp_rep3_135	26248
mSp_rep3_136	19117
mSp_rep3_137	32830
mSp_rep3_138	23303
mSp_rep3_139	27171
mSp_rep3_140	19453
mSp_rep3_141	28080
mSp_rep3_142	19982
mSp_rep3_143	35573
mSp_rep3_144	42564
mSp_rep3_145	33292
mSp_rep3_146	36344
mSp_rep3_147	21883
mSp_rep3_148	30204
mSp_rep3_149	36831
mSp_rep3_150	29106
mSp_rep3_151	43783
mSp_rep3_152	46227
mSp_rep3_153	67864
mSp_rep3_154	40364
mSp_rep3_155	21242
mSp_rep3_156	34381
mSp_rep3_157	7992
mSp_rep3_158	31026
mSp_rep3_159	21993
mSp_rep3_160	18341
mSp_rep3_161	25369
mSp_rep3_162	35329
mSp_rep3_163	47406
mSp_rep3_164	19173
mSp_rep3_165	30973
mSp_rep3_166	20993
mSp_rep3_167	38554
mSp_rep3_168	70702
mSp_rep3_169	2356
mSp_rep3_170	28629
mSp_rep3_171	42931
mSp_rep3_172	13135
mSp_rep3_173	23135
mSp_rep3_174	35064
mSp_rep3_175	50144
mSp_rep3_176	23336
mSp_rep3_177	33391
mSp_rep3_178	75577
mSp_rep3_179	11060
mSp_rep3_180	15834
mSp_rep3_181	37633
mSp_rep3_182	15606
mSp_rep3_183	25652
mSp_rep3_184	23834
mSp_rep3_185	22525
mSp_rep3_186	33524
mSp_rep3_187	21924
mSp_rep3_188	25625
mSp_rep3_189	22721
mSp_rep3_190	31068
mSp_rep3_191	25084
mSp_rep3_192	25478
mSp_rep3_193	19803
mSp_rep3_194	6068
mSp_rep3_195	23707
mSp_rep3_196	11559
mSp_rep3_197	4644
mSp_rep3_198	15432
mSp_rep3_199	33188
mSp_rep3_200	43573
mSp_rep3_201	31552
mSp_rep3_202	19630
mSp_rep3_203	26825
mSp_rep3_204	34688
mSp_rep3_205	23855
mSp_rep3_206	29083
mSp_rep3_207	31801
mSp_rep3_208	12767
mSp_rep3_209	45104
mSp_rep3_210	52398
mSp_rep3_211	28771
mSp_rep3_212	29384
mSp_rep3_213	22483
mSp_rep3_214	59972
mSp_rep3_215	27798
mSp_rep3_216	73905
mSp_rep3_217	15565
