cell	dup_level
mSp_rep3_001	0.884905
mSp_rep3_002	0.876973
mSp_rep3_003	0.889023
mSp_rep3_004	0.883618
mSp_rep3_005	0.875066
mSp_rep3_006	0.879768
mSp_rep3_007	0.88768
mSp_rep3_008	0.875648
mSp_rep3_009	0.875563
mSp_rep3_010	0.882109
mSp_rep3_011	0.87116
mSp_rep3_012	0.872456
mSp_rep3_013	0.870594
mSp_rep3_014	0.860752
mSp_rep3_015	0.86402
mSp_rep3_016	0.871035
mSp_rep3_017	0.854291
mSp_rep3_018	0.834149
mSp_rep3_019	0.850215
mSp_rep3_020	0.854725
mSp_rep3_021	0.850493
mSp_rep3_022	0.870411
mSp_rep3_023	0.857496
mSp_rep3_024	0.872252
mSp_rep3_025	0.889577
mSp_rep3_026	0.870338
mSp_rep3_027	0.892773
mSp_rep3_028	0.873283
mSp_rep3_029	0.867869
mSp_rep3_030	0.885413
mSp_rep3_031	0.889207
mSp_rep3_032	0.868117
mSp_rep3_033	0.884636
mSp_rep3_034	0.882387
mSp_rep3_035	0.866465
mSp_rep3_036	0.864695
mSp_rep3_037	0.870279
mSp_rep3_038	0.845595
mSp_rep3_039	0.866398
mSp_rep3_040	0.884615
mSp_rep3_041	0.831885
mSp_rep3_042	0.846009
mSp_rep3_043	0.870337
mSp_rep3_044	0.844231
mSp_rep3_045	0.850242
mSp_rep3_046	0.870564
mSp_rep3_047	0.849365
mSp_rep3_048	0.879986
mSp_rep3_049	0.892397
mSp_rep3_050	0.870732
mSp_rep3_051	0.888088
mSp_rep3_052	0.872119
mSp_rep3_053	0.880302
mSp_rep3_054	0.878588
mSp_rep3_055	0.882028
mSp_rep3_056	0.875778
mSp_rep3_057	0.883432
mSp_rep3_058	0.886238
mSp_rep3_059	0.870138
mSp_rep3_060	0.860491
mSp_rep3_061	0.868473
mSp_rep3_062	0.842607
mSp_rep3_063	0.846384
mSp_rep3_064	0.877782
mSp_rep3_065	0.836556
mSp_rep3_066	0.842124
mSp_rep3_067	0.863972
mSp_rep3_068	0.825085
mSp_rep3_069	0.837389
mSp_rep3_070	0.874352
mSp_rep3_071	0.840301
mSp_rep3_072	0.867704
mSp_rep3_073	0.891915
mSp_rep3_074	0.862463
mSp_rep3_075	0.889911
mSp_rep3_076	0.881624
mSp_rep3_077	0.872968
mSp_rep3_078	0.879288
mSp_rep3_079	0.884127
mSp_rep3_080	0.863891
mSp_rep3_081	0.878305
mSp_rep3_082	0.877314
mSp_rep3_083	0.858488
mSp_rep3_084	0.860399
mSp_rep3_085	0.865
mSp_rep3_086	0.83413
mSp_rep3_087	0.857329
mSp_rep3_088	0.866384
mSp_rep3_089	0.800475
mSp_rep3_090	0.840923
mSp_rep3_091	0.867119
mSp_rep3_092	0.842752
mSp_rep3_093	0.855344
mSp_rep3_094	0.86719
mSp_rep3_095	0.839756
mSp_rep3_096	0.878709
mSp_rep3_097	0.883388
mSp_rep3_098	0.866712
mSp_rep3_099	0.893338
mSp_rep3_100	0.870404
mSp_rep3_101	0.872301
mSp_rep3_102	0.878742
mSp_rep3_103	0.880448
mSp_rep3_104	0.87299
mSp_rep3_105	0.877998
mSp_rep3_106	0.879822
mSp_rep3_107	0.842065
mSp_rep3_108	0.861827
mSp_rep3_109	0.867002
mSp_rep3_110	0.846513
mSp_rep3_111	0.851843
mSp_rep3_112	0.851995
mSp_rep3_113	0.836478
mSp_rep3_114	0.843163
mSp_rep3_115	0.880355
mSp_rep3_116	0.819109
mSp_rep3_117	0.833501
