cell	mapping_rate
mSp_rep3_096	94.52
mSp_rep3_097	95.84
mSp_rep3_098	97.34
mSp_rep3_099	96.84
mSp_rep3_100	96.62
mSp_rep3_101	97.43
mSp_rep3_102	97.02
mSp_rep3_103	97.01
mSp_rep3_104	97.16
mSp_rep3_105	96.70
mSp_rep3_106	97.19
mSp_rep3_107	97.14
mSp_rep3_108	97.78
mSp_rep3_109	97.38
mSp_rep3_110	96.88
mSp_rep3_111	96.61
mSp_rep3_112	97.60
mSp_rep3_113	97.12
mSp_rep3_114	96.88
mSp_rep3_115	97.07
mSp_rep3_116	97.50
mSp_rep3_117	97.14
mSp_rep3_118	97.29
mSp_rep3_119	95.90
mSp_rep3_120	96.72
mSp_rep3_121	96.91
mSp_rep3_122	97.23
mSp_rep3_123	97.17
mSp_rep3_124	96.85
mSp_rep3_125	97.01
mSp_rep3_126	84.73
mSp_rep3_127	97.36
mSp_rep3_128	96.15
mSp_rep3_129	97.43
mSp_rep3_130	96.86
mSp_rep3_131	97.51
mSp_rep3_132	97.11
mSp_rep3_133	97.01
mSp_rep3_134	97.22
mSp_rep3_135	97.01
mSp_rep3_136	97.58
mSp_rep3_137	97.52
mSp_rep3_138	97.63
mSp_rep3_139	96.36
mSp_rep3_140	97.75
mSp_rep3_141	96.79
mSp_rep3_142	97.33
mSp_rep3_143	96.99
mSp_rep3_144	96.75
mSp_rep3_145	97.02
mSp_rep3_146	97.54
mSp_rep3_147	97.02
mSp_rep3_148	97.02
mSp_rep3_149	96.63
mSp_rep3_150	96.67
mSp_rep3_151	96.68
mSp_rep3_152	96.97
mSp_rep3_153	96.02
mSp_rep3_154	96.93
mSp_rep3_155	97.16
mSp_rep3_156	97.02
mSp_rep3_157	97.31
mSp_rep3_158	97.40
mSp_rep3_159	96.79
mSp_rep3_160	97.59
mSp_rep3_161	97.41
mSp_rep3_162	97.23
mSp_rep3_163	97.23
mSp_rep3_164	96.57
mSp_rep3_165	97.38
mSp_rep3_166	97.11
mSp_rep3_167	97.33
mSp_rep3_168	97.08
mSp_rep3_169	97.20
mSp_rep3_170	96.43
mSp_rep3_171	97.20
mSp_rep3_172	97.35
mSp_rep3_173	97.74
mSp_rep3_174	96.83
mSp_rep3_175	97.38
mSp_rep3_176	96.30
mSp_rep3_177	97.12
mSp_rep3_178	96.15
mSp_rep3_179	97.47
mSp_rep3_180	97.09
mSp_rep3_181	96.56
mSp_rep3_182	96.98
mSp_rep3_183	97.84
mSp_rep3_184	97.28
mSp_rep3_185	97.42
mSp_rep3_186	94.58
mSp_rep3_187	97.57
mSp_rep3_188	97.35
mSp_rep3_189	97.82
mSp_rep3_190	94.53
mSp_rep3_191	97.13
mSp_rep3_192	95.02
mSp_rep3_193	97.31
mSp_rep3_194	97.22
mSp_rep3_195	96.21
mSp_rep3_196	96.85
mSp_rep3_197	97.40
mSp_rep3_198	96.36
mSp_rep3_199	97.22
mSp_rep3_200	96.77
mSp_rep3_201	94.35
mSp_rep3_202	96.44
mSp_rep3_203	97.60
mSp_rep3_204	97.13
mSp_rep3_205	97.22
mSp_rep3_206	97.73
mSp_rep3_207	95.41
mSp_rep3_208	97.54
mSp_rep3_209	97.16
mSp_rep3_210	97.39
mSp_rep3_211	95.54
mSp_rep3_212	97.05
mSp_rep3_213	97.83
mSp_rep3_214	96.88
mSp_rep3_215	97.42
mSp_rep3_216	97.40
mSp_rep3_217	97.45
mSp_rep3_218	96.60
mSp_rep3_219	97.41
mSp_rep3_220	97.64
mSp_rep3_221	97.26
mSp_rep3_222	96.24
mSp_rep3_223	95.10
mSp_rep3_224	97.48
mSp_rep3_225	96.99
mSp_rep3_226	96.91
mSp_rep3_227	96.17
mSp_rep3_228	97.13
mSp_rep3_229	97.81
mSp_rep3_230	97.38
mSp_rep3_231	97.67
mSp_rep3_232	97.72
mSp_rep3_233	97.40
mSp_rep3_234	96.75
mSp_rep3_235	96.36
mSp_rep3_236	97.39
mSp_rep3_237	97.07
mSp_rep3_238	97.46
mSp_rep3_239	96.83
mSp_rep3_240	96.98
mSp_rep3_241	97.68
mSp_rep3_242	97.25
mSp_rep3_243	97.28
mSp_rep3_244	97.68
mSp_rep3_245	96.81
mSp_rep3_246	97.94
mSp_rep3_247	96.27
mSp_rep3_248	97.34
mSp_rep3_249	97.08
mSp_rep3_250	96.81
mSp_rep3_251	97.12
mSp_rep3_252	97.26
mSp_rep3_253	97.61
mSp_rep3_254	97.85
mSp_rep3_255	96.85
mSp_rep3_256	77.14
mSp_rep3_257	96.98
mSp_rep3_258	95.25
mSp_rep3_259	97.52
mSp_rep3_260	97.56
mSp_rep3_261	97.60
mSp_rep3_262	96.30
mSp_rep3_263	97.31
mSp_rep3_264	97.44
mSp_rep3_265	97.79
mSp_rep3_266	97.16
mSp_rep3_267	97.18
mSp_rep3_268	96.87
mSp_rep3_269	96.87
mSp_rep3_270	61.11
mSp_rep3_271	96.86
mSp_rep3_272	96.91
mSp_rep3_273	96.49
mSp_rep3_274	97.45
mSp_rep3_275	96.70
mSp_rep3_276	96.58
mSp_rep3_277	97.25
mSp_rep3_278	97.44
mSp_rep3_279	97.61
mSp_rep3_280	97.41
mSp_rep3_281	96.99
mSp_rep3_282	97.09
mSp_rep3_283	97.52
mSp_rep3_284	96.54
mSp_rep3_285	97.12
mSp_rep3_286	97.37
mSp_rep3_287	95.58
mSp_rep3_288	96.78
mSp_rep3_289	97.48
mSp_rep3_290	96.91
mSp_rep3_291	97.09
mSp_rep3_292	95.74
mSp_rep3_293	96.95
mSp_rep3_294	97.55
mSp_rep3_295	96.95
mSp_rep3_296	96.26
mSp_rep3_297	97.26
mSp_rep3_298	97.24
mSp_rep3_299	97.20
mSp_rep3_300	95.84
mSp_rep3_301	97.80
mSp_rep3_302	96.90
mSp_rep3_303	97.13
mSp_rep3_304	97.25
mSp_rep3_305	97.53
mSp_rep3_306	96.31
mSp_rep3_307	97.33
mSp_rep3_308	97.88
mSp_rep3_309	97.39
mSp_rep3_310	97.02
mSp_rep3_311	97.30
mSp_rep3_312	97.33
mSp_rep3_313	66.50
mSp_rep3_314	95.89
mSp_rep3_315	96.40
mSp_rep3_316	97.32
mSp_rep3_317	94.74
mSp_rep3_318	97.28
mSp_rep3_319	94.80
mSp_rep3_320	97.11
mSp_rep3_321	96.94
mSp_rep3_322	95.45
mSp_rep3_323	96.32
mSp_rep3_324	95.06
mSp_rep3_325	97.49
mSp_rep3_326	98.00
mSp_rep3_327	97.72
mSp_rep3_328	97.44
mSp_rep3_329	97.62
mSp_rep3_330	94.60
mSp_rep3_331	97.39
mSp_rep3_332	96.74
mSp_rep3_333	98.07
mSp_rep3_334	97.49
mSp_rep3_335	97.51
mSp_rep3_336	97.01
mSp_rep3_337	96.37
mSp_rep3_338	96.96
mSp_rep3_339	96.20
mSp_rep3_340	96.93
mSp_rep3_341	96.95
mSp_rep3_342	97.47
mSp_rep3_343	96.14
mSp_rep3_344	96.62
mSp_rep3_345	97.27
mSp_rep3_346	97.78
mSp_rep3_347	96.84
mSp_rep3_348	95.52
mSp_rep3_349	97.03
mSp_rep3_350	96.52
mSp_rep3_351	96.79
mSp_rep3_352	95.19
mSp_rep3_353	97.74
mSp_rep3_354	97.23
mSp_rep3_355	97.37
mSp_rep3_356	97.04
mSp_rep3_357	96.64
mSp_rep3_358	97.20
mSp_rep3_359	96.85
mSp_rep3_360	97.31
mSp_rep3_361	97.26
mSp_rep3_362	96.46
mSp_rep3_363	96.77
mSp_rep3_364	96.41
mSp_rep3_365	97.63
mSp_rep3_366	60.87
mSp_rep3_367	96.98
mSp_rep3_368	94.75
mSp_rep3_369	97.43
mSp_rep3_370	97.07
mSp_rep3_371	96.65
mSp_rep3_372	64.29
mSp_rep3_373	96.78
mSp_rep3_374	96.67
mSp_rep3_375	96.74
mSp_rep3_376	97.12
mSp_rep3_377	97.45
mSp_rep3_378	51.72
mSp_rep3_379	97.34
mSp_rep3_380	97.38
mSp_rep3_381	96.38
mSp_rep3_382	97.00
mSp_rep3_383	96.75
mSp_rep3_384	61.11
