cell	frip
mCPC_E8.5_129	0.743049
mCPC_E8.5_130	0.546152
mCPC_E8.5_131	0.531916
mCPC_E8.5_132	0.503032
mCPC_E8.5_133	0.588477
mCPC_E8.5_134	0.541592
mCPC_E8.5_135	0.447459
mCPC_E8.5_136	0.473093
mCPC_E8.5_137	0.271044
mCPC_E8.5_138	0.612056
mCPC_E8.5_139	0.490831
mCPC_E8.5_140	0.479110
mCPC_E8.5_141	0.547071
mCPC_E8.5_142	0.563080
mCPC_E8.5_143	0.688821
mCPC_E8.5_144	0.526091
mCPC_E8.5_145	0.284521
mCPC_E8.5_146	0.524986
mCPC_E8.5_147	0.504738
mCPC_E8.5_148	0.475880
mCPC_E8.5_149	0.539270
mCPC_E8.5_150	0.576209
mCPC_E8.5_151	0.521292
mCPC_E8.5_152	0.454986
mCPC_E8.5_153	0.572150
mCPC_E8.5_154	0.481947
mCPC_E8.5_155	0.585756
mCPC_E8.5_156	0.577348
mCPC_E8.5_157	0.462763
mCPC_E8.5_158	0.605172
mCPC_E8.5_159	0.539576
mCPC_E8.5_160	0.501486
mCPC_E8.5_161	0.477012
mCPC_E8.5_162	0.501863
mCPC_E8.5_163	0.514317
mCPC_E8.5_164	0.522975
mCPC_E8.5_165	0.571633
mCPC_E8.5_166	0.465020
mCPC_E8.5_167	0.490330
mCPC_E8.5_168	0.541503
mCPC_E8.5_169	0.615809
mCPC_E8.5_170	0.642313
mCPC_E8.5_171	0.558204
mCPC_E8.5_172	0.450568
mCPC_E8.5_173	0.548703
mCPC_E8.5_174	0.454492
mCPC_E8.5_175	0.551718
mCPC_E8.5_176	0.491216
mCPC_E8.5_177	0.535024
mCPC_E8.5_178	0.478372
mCPC_E8.5_179	0.623513
mCPC_E8.5_180	0.528818
mCPC_E8.5_181	0.491771
mCPC_E8.5_182	0.496129
mCPC_E8.5_183	0.526180
mCPC_E8.5_184	0.566935
mCPC_E8.5_185	0.518486
mCPC_E8.5_186	0.584718
mCPC_E8.5_187	0.549154
mCPC_E8.5_188	0.562962
mCPC_E8.5_189	0.587268
mCPC_E8.5_190	0.504824
mCPC_E8.5_191	0.456895
mCPC_E8.5_192	0.485700
mCPC_E8.5_193	0.508708
mCPC_E8.5_194	0.647994
mCPC_E8.5_195	0.579946
mCPC_E8.5_196	0.535084
mCPC_E8.5_197	0.634058
mCPC_E8.5_198	0.593623
mCPC_E8.5_199	0.487609
mCPC_E8.5_200	0.479612
mCPC_E8.5_201	0.579757
mCPC_E8.5_202	0.452166
mCPC_E8.5_203	0.509706
mCPC_E8.5_204	0.533133
mCPC_E8.5_205	0.578944
mCPC_E8.5_206	0.533851
mCPC_E8.5_207	0.507087
mCPC_E8.5_208	0.538032
mCPC_E8.5_209	0.476220
mCPC_E8.5_210	0.539651
mCPC_E8.5_211	0.666293
mCPC_E8.5_212	0.569917
mCPC_E8.5_213	0.494634
mCPC_E8.5_214	0.436888
mCPC_E8.5_215	0.504835
mCPC_E8.5_216	0.559552
mCPC_E8.5_217	0.481744
mCPC_E8.5_218	0.541022
mCPC_E8.5_219	0.436478
mCPC_E8.5_220	0.511938
mCPC_E8.5_221	0.563973
mCPC_E8.5_222	0.511949
mCPC_E8.5_223	0.462026
mCPC_E8.5_224	0.523837
mCPC_E8.5_225	0.548025
mCPC_E8.5_226	0.464178
mCPC_E8.5_227	0.552000
mCPC_E8.5_228	0.531413
mCPC_E8.5_229	0.483991
mCPC_E8.5_230	0.499770
mCPC_E8.5_231	0.492460
mCPC_E8.5_232	0.549131
mCPC_E8.5_233	0.486088
mCPC_E8.5_234	0.471694
mCPC_E8.5_235	0.495913
mCPC_E8.5_236	0.601351
mCPC_E8.5_237	0.539616
mCPC_E8.5_238	0.451659
mCPC_E8.5_239	0.651413
mCPC_E8.5_240	0.509309
mCPC_E8.5_241	0.475172
mCPC_E8.5_242	0.601678
mCPC_E8.5_243	0.526084
mCPC_E8.5_244	0.559531
mCPC_E8.5_245	0.454924
mCPC_E8.5_246	0.514892
mCPC_E8.5_247	0.513196
mCPC_E8.5_248	0.705835
mCPC_E8.5_249	0.554587
mCPC_E8.5_250	0.598283
mCPC_E8.5_251	0.544943
mCPC_E8.5_252	0.488184
mCPC_E8.5_253	0.521275
mCPC_E8.5_254	0.496348
mCPC_E8.5_255	0.523980
mCPC_E8.5_256	0.532256
mCPC_E8.5_257	0.537769
mCPC_E8.5_258	0.545434
mCPC_E8.5_259	0.529118
mCPC_E8.5_260	0.540460
mCPC_E8.5_261	0.630618
mCPC_E8.5_262	0.513421
mCPC_E8.5_263	0.486632
mCPC_E8.5_264	0.540596
mCPC_E8.5_265	0.487826
mCPC_E8.5_266	0.555814
mCPC_E8.5_267	0.454788
mCPC_E8.5_268	0.530784
mCPC_E8.5_269	0.504721
mCPC_E8.5_270	0.547228
mCPC_E8.5_271	0.524344
mCPC_E8.5_272	0.479407
mCPC_E8.5_273	0.454968
mCPC_E8.5_274	0.523829
mCPC_E8.5_275	0.399156
mCPC_E8.5_276	0.513369
mCPC_E8.5_277	0.568918
mCPC_E8.5_278	0.536701
mCPC_E8.5_279	0.591976
mCPC_E8.5_280	0.487087
mCPC_E8.5_281	0.445471
mCPC_E8.5_282	0.582418
mCPC_E8.5_283	0.468409
mCPC_E8.5_284	0.477220
mCPC_E8.5_285	0.518296
mCPC_E8.5_286	0.572545
mCPC_E8.5_287	0.539208
mCPC_E8.5_288	0.459529
mCPC_E8.5_289	0.626469
mCPC_E8.5_290	0.477377
mCPC_E8.5_291	0.593306
mCPC_E8.5_292	0.523838
mCPC_E8.5_293	0.533255
mCPC_E8.5_294	0.535966
mCPC_E8.5_295	0.499828
mCPC_E8.5_296	0.479806
mCPC_E8.5_297	0.511078
mCPC_E8.5_298	0.483587
mCPC_E8.5_299	0.557803
mCPC_E8.5_300	0.478748
mCPC_E8.5_301	0.464777
mCPC_E8.5_302	0.438784
mCPC_E8.5_303	0.546081
mCPC_E8.5_304	0.580755
mCPC_E8.5_305	0.505698
mCPC_E8.5_306	0.610215
mCPC_E8.5_307	0.504926
mCPC_E8.5_308	0.547433
mCPC_E8.5_309	0.506963
mCPC_E8.5_310	0.537204
mCPC_E8.5_311	0.490186
mCPC_E8.5_312	0.562048
mCPC_E8.5_313	0.543764
mCPC_E8.5_314	0.539442
mCPC_E8.5_315	0.479995
mCPC_E8.5_316	0.543874
mCPC_E8.5_317	0.486442
mCPC_E8.5_318	0.460780
mCPC_E8.5_319	0.513779
mCPC_E8.5_320	0.442426
mCPC_E8.5_321	0.523853
mCPC_E8.5_322	0.462064
mCPC_E8.5_323	0.526138
mCPC_E8.5_324	0.491150
mCPC_E8.5_325	0.480133
mCPC_E8.5_326	0.484626
mCPC_E8.5_327	0.506627
mCPC_E8.5_328	0.684105
mCPC_E8.5_329	0.543282
mCPC_E8.5_330	0.486198
mCPC_E8.5_331	0.522480
mCPC_E8.5_332	0.490195
mCPC_E8.5_333	0.572957
mCPC_E8.5_334	0.518134
mCPC_E8.5_335	0.520898
mCPC_E8.5_336	0.568720
mCPC_E8.5_337	0.473762
mCPC_E8.5_338	0.496017
mCPC_E8.5_339	0.450395
mCPC_E8.5_340	0.493533
mCPC_E8.5_341	0.485869
mCPC_E8.5_342	0.515993
mCPC_E8.5_343	0.571305
mCPC_E8.5_344	0.531711
mCPC_E8.5_345	0.479091
mCPC_E8.5_346	0.517615
mCPC_E8.5_347	0.471659
mCPC_E8.5_348	0.656469
mCPC_E8.5_349	0.498373
mCPC_E8.5_350	0.522304
mCPC_E8.5_351	0.434057
mCPC_E8.5_352	0.422615
mCPC_E8.5_353	0.439827
mCPC_E8.5_354	0.356436
mCPC_E8.5_355	0.555877
mCPC_E8.5_356	0.422403
mCPC_E8.5_357	0.549033
mCPC_E8.5_358	0.525754
mCPC_E8.5_359	0.484572
mCPC_E8.5_360	0.593203
mCPC_E8.5_361	0.519108
mCPC_E8.5_362	0.464624
mCPC_E8.5_363	0.507667
mCPC_E8.5_364	0.587774
mCPC_E8.5_365	0.499139
mCPC_E8.5_366	0.471740
mCPC_E8.5_367	0.546346
mCPC_E8.5_368	0.478591
mCPC_E8.5_369	0.529384
mCPC_E8.5_370	0.478773
mCPC_E8.5_371	0.595444
mCPC_E8.5_372	0.567819
mCPC_E8.5_373	0.474876
mCPC_E8.5_374	0.500013
mCPC_E8.5_375	0.537729
mCPC_E8.5_376	0.658831
mCPC_E8.5_377	0.604552
mCPC_E8.5_378	0.596533
mCPC_E8.5_379	0.486173
mCPC_E8.5_380	0.518944
mCPC_E8.5_381	0.534309
mCPC_E8.5_382	0.541518
mCPC_E8.5_383	0.460036
mCPC_E8.5_384	0.589181
