cell	sequencing_depth
mCPC_E8.5_212	487973
mCPC_E8.5_213	850959
mCPC_E8.5_214	790337
mCPC_E8.5_215	822738
mCPC_E8.5_216	983600
mCPC_E8.5_217	785598
mCPC_E8.5_218	826135
mCPC_E8.5_219	783305
mCPC_E8.5_220	602737
mCPC_E8.5_221	674211
mCPC_E8.5_222	426710
mCPC_E8.5_223	813559
mCPC_E8.5_224	527903
mCPC_E8.5_225	1080726
mCPC_E8.5_226	846168
mCPC_E8.5_227	648585
mCPC_E8.5_228	612388
mCPC_E8.5_229	619374
mCPC_E8.5_230	705464
mCPC_E8.5_231	560229
mCPC_E8.5_232	492039
mCPC_E8.5_233	927026
mCPC_E8.5_234	447150
mCPC_E8.5_235	876010
mCPC_E8.5_236	538
mCPC_E8.5_237	380119
mCPC_E8.5_238	1116665
mCPC_E8.5_239	422708
mCPC_E8.5_240	763770
mCPC_E8.5_241	610139
mCPC_E8.5_242	515625
mCPC_E8.5_243	646163
mCPC_E8.5_244	657839
mCPC_E8.5_245	686187
mCPC_E8.5_246	851504
mCPC_E8.5_247	498414
mCPC_E8.5_248	503973
mCPC_E8.5_249	842063
mCPC_E8.5_250	566741
mCPC_E8.5_251	880735
mCPC_E8.5_252	1003183
mCPC_E8.5_253	327223
mCPC_E8.5_254	588478
mCPC_E8.5_255	648104
mCPC_E8.5_256	537745
mCPC_E8.5_257	541488
mCPC_E8.5_258	574139
mCPC_E8.5_259	510304
mCPC_E8.5_260	860024
mCPC_E8.5_261	669
mCPC_E8.5_262	949521
mCPC_E8.5_263	776075
mCPC_E8.5_264	714953
mCPC_E8.5_265	566419
mCPC_E8.5_266	1003905
mCPC_E8.5_267	886133
mCPC_E8.5_268	868679
mCPC_E8.5_269	1033567
mCPC_E8.5_270	513170
mCPC_E8.5_271	1070795
mCPC_E8.5_272	851171
mCPC_E8.5_273	1626918
mCPC_E8.5_274	1002802
mCPC_E8.5_275	937642
mCPC_E8.5_276	817088
mCPC_E8.5_277	570081
mCPC_E8.5_278	752532
mCPC_E8.5_279	537955
mCPC_E8.5_280	786015
mCPC_E8.5_281	654338
mCPC_E8.5_282	581
mCPC_E8.5_283	816110
mCPC_E8.5_284	602793
mCPC_E8.5_285	910470
mCPC_E8.5_286	1331755
mCPC_E8.5_287	728572
mCPC_E8.5_288	949319
mCPC_E8.5_289	367251
mCPC_E8.5_290	514612
mCPC_E8.5_291	934785
mCPC_E8.5_292	707118
mCPC_E8.5_293	612137
mCPC_E8.5_294	578505
mCPC_E8.5_295	1216173
mCPC_E8.5_296	940907
mCPC_E8.5_297	623921
mCPC_E8.5_298	932952
mCPC_E8.5_299	1226671
mCPC_E8.5_300	612286
mCPC_E8.5_301	716824
mCPC_E8.5_302	669180
mCPC_E8.5_303	648456
mCPC_E8.5_304	542118
mCPC_E8.5_305	709156
mCPC_E8.5_306	786624
mCPC_E8.5_307	806629
mCPC_E8.5_308	872508
mCPC_E8.5_309	733791
mCPC_E8.5_310	860857
mCPC_E8.5_311	759159
mCPC_E8.5_312	820200
mCPC_E8.5_313	570238
mCPC_E8.5_314	587458
mCPC_E8.5_315	777116
mCPC_E8.5_316	574618
mCPC_E8.5_317	640832
mCPC_E8.5_318	698651
mCPC_E8.5_319	680193
mCPC_E8.5_320	620806
mCPC_E8.5_321	1006814
mCPC_E8.5_322	729821
mCPC_E8.5_323	649673
mCPC_E8.5_324	567867
mCPC_E8.5_325	857543
mCPC_E8.5_326	1117545
mCPC_E8.5_327	884838
mCPC_E8.5_328	698730
mCPC_E8.5_329	528423
mCPC_E8.5_330	679610
mCPC_E8.5_331	755315
mCPC_E8.5_332	458790
mCPC_E8.5_333	967916
mCPC_E8.5_334	740700
mCPC_E8.5_335	984543
mCPC_E8.5_336	509860
mCPC_E8.5_337	884375
mCPC_E8.5_338	650342
mCPC_E8.5_339	594919
mCPC_E8.5_340	1034713
mCPC_E8.5_341	751712
mCPC_E8.5_342	516563
mCPC_E8.5_343	529569
mCPC_E8.5_344	1312779
mCPC_E8.5_345	1220469
mCPC_E8.5_346	633
mCPC_E8.5_347	914587
mCPC_E8.5_348	357394
mCPC_E8.5_349	851434
mCPC_E8.5_350	910603
mCPC_E8.5_351	960629
mCPC_E8.5_352	821798
mCPC_E8.5_353	1085140
mCPC_E8.5_354	953340
mCPC_E8.5_355	866
mCPC_E8.5_356	666505
mCPC_E8.5_357	961500
mCPC_E8.5_358	662440
mCPC_E8.5_359	839889
mCPC_E8.5_360	640008
mCPC_E8.5_361	913114
mCPC_E8.5_362	752597
mCPC_E8.5_363	875688
mCPC_E8.5_364	653
mCPC_E8.5_365	548746
mCPC_E8.5_366	751813
mCPC_E8.5_367	694395
mCPC_E8.5_368	743959
mCPC_E8.5_369	945088
mCPC_E8.5_370	786788
mCPC_E8.5_371	635948
mCPC_E8.5_372	713
mCPC_E8.5_373	964276
mCPC_E8.5_374	1165814
mCPC_E8.5_375	1040308
mCPC_E8.5_376	808528
mCPC_E8.5_377	913521
mCPC_E8.5_378	802443
mCPC_E8.5_379	671451
mCPC_E8.5_380	558853
mCPC_E8.5_381	709877
mCPC_E8.5_382	525033
mCPC_E8.5_383	754401
mCPC_E8.5_384	675
