cell	dup_level
mCPC_E8.5_001	0.845741
mCPC_E8.5_002	0.864212
mCPC_E8.5_003	0.863509
mCPC_E8.5_004	0.848039
mCPC_E8.5_005	0.850823
mCPC_E8.5_006	0.011204
mCPC_E8.5_007	0.850108
mCPC_E8.5_008	0.011834
mCPC_E8.5_009	0.847928
mCPC_E8.5_010	0.856321
mCPC_E8.5_011	0.838546
mCPC_E8.5_012	0.85069
mCPC_E8.5_013	0.827712
mCPC_E8.5_014	0.837166
mCPC_E8.5_015	0.835565
mCPC_E8.5_016	0.83059
mCPC_E8.5_017	0.806674
mCPC_E8.5_018	0.832858
mCPC_E8.5_019	0.841855
mCPC_E8.5_020	0.833442
mCPC_E8.5_021	0.830705
mCPC_E8.5_022	0.004405
mCPC_E8.5_023	0.832095
mCPC_E8.5_024	0.838642
mCPC_E8.5_025	0.835906
mCPC_E8.5_026	0.845311
mCPC_E8.5_027	0.845216
mCPC_E8.5_028	0.84272
mCPC_E8.5_029	0.850562
mCPC_E8.5_030	0.83941
mCPC_E8.5_031	0.847433
mCPC_E8.5_032	0.83985
mCPC_E8.5_033	0.852579
mCPC_E8.5_034	0.841188
mCPC_E8.5_035	0.85104
mCPC_E8.5_036	0.85211
mCPC_E8.5_037	0.832725
mCPC_E8.5_038	0.838646
mCPC_E8.5_039	0.833671
mCPC_E8.5_040	0.83555
mCPC_E8.5_041	0.832651
mCPC_E8.5_042	0.84189
mCPC_E8.5_043	0.845142
mCPC_E8.5_044	0.830122
mCPC_E8.5_045	0.837865
mCPC_E8.5_046	0.846656
mCPC_E8.5_047	0.835138
mCPC_E8.5_048	0.842068
mCPC_E8.5_049	0.840586
mCPC_E8.5_050	0.833667
mCPC_E8.5_051	0.833834
mCPC_E8.5_052	0.840175
mCPC_E8.5_053	0.831724
mCPC_E8.5_054	0.842005
mCPC_E8.5_055	0.843847
mCPC_E8.5_056	0.84118
mCPC_E8.5_057	0.845266
mCPC_E8.5_058	0.84524
mCPC_E8.5_059	0.834663
mCPC_E8.5_060	0.848863
mCPC_E8.5_061	0.834759
mCPC_E8.5_062	0.838702
mCPC_E8.5_063	0.841742
mCPC_E8.5_064	0.835009
mCPC_E8.5_065	0.834534
mCPC_E8.5_066	0.836826
mCPC_E8.5_067	0.841299
mCPC_E8.5_068	0.837431
mCPC_E8.5_069	0.838742
mCPC_E8.5_070	0.851021
mCPC_E8.5_071	0.84508
mCPC_E8.5_072	0.846304
mCPC_E8.5_073	0.799548
mCPC_E8.5_074	0.817701
mCPC_E8.5_075	0.797182
mCPC_E8.5_076	0.808477
mCPC_E8.5_077	0.805011
mCPC_E8.5_078	0
mCPC_E8.5_079	0.807075
mCPC_E8.5_080	0.81006
mCPC_E8.5_081	0.814393
mCPC_E8.5_082	0.827114
mCPC_E8.5_083	0.825932
mCPC_E8.5_084	0.8484
mCPC_E8.5_085	0.821581
mCPC_E8.5_086	0.827925
mCPC_E8.5_087	0.825575
mCPC_E8.5_088	0.81989
mCPC_E8.5_089	0.82303
mCPC_E8.5_090	0.811513
mCPC_E8.5_091	0.821346
mCPC_E8.5_092	0.82346
mCPC_E8.5_093	0.836289
mCPC_E8.5_094	0.820869
mCPC_E8.5_095	0.80942
mCPC_E8.5_096	0.83639
mCPC_E8.5_097	0.815055
mCPC_E8.5_098	0.827901
mCPC_E8.5_099	0.828746
mCPC_E8.5_100	0.748879
mCPC_E8.5_101	0.817116
mCPC_E8.5_102	0.828724
mCPC_E8.5_103	0.828718
mCPC_E8.5_104	0.827398
mCPC_E8.5_105	0.838439
mCPC_E8.5_106	0.843577
mCPC_E8.5_107	0.828236
mCPC_E8.5_108	0.835658
mCPC_E8.5_109	0.83695
mCPC_E8.5_110	0.832246
mCPC_E8.5_111	0.835833
mCPC_E8.5_112	0.82334
mCPC_E8.5_113	0.020992
mCPC_E8.5_114	0
mCPC_E8.5_115	0.839909
