cell	sequencing_depth
mCPC_E9.5_120	789759
mCPC_E9.5_121	1056497
mCPC_E9.5_122	488213
mCPC_E9.5_123	391747
mCPC_E9.5_124	429817
mCPC_E9.5_125	808158
mCPC_E9.5_126	721653
mCPC_E9.5_127	795224
mCPC_E9.5_128	601870
mCPC_E9.5_129	533986
mCPC_E9.5_130	796951
mCPC_E9.5_131	1085256
mCPC_E9.5_132	1055351
mCPC_E9.5_133	461034
mCPC_E9.5_134	864178
mCPC_E9.5_135	597950
mCPC_E9.5_136	862019
mCPC_E9.5_137	498178
mCPC_E9.5_138	808381
mCPC_E9.5_139	820992
mCPC_E9.5_140	639396
mCPC_E9.5_141	787583
mCPC_E9.5_142	689333
mCPC_E9.5_143	730050
mCPC_E9.5_144	614735
mCPC_E9.5_145	768022
mCPC_E9.5_146	574488
mCPC_E9.5_147	824297
mCPC_E9.5_148	771602
mCPC_E9.5_149	638077
mCPC_E9.5_150	527015
mCPC_E9.5_151	812580
mCPC_E9.5_152	868190
mCPC_E9.5_153	603798
mCPC_E9.5_154	545060
mCPC_E9.5_155	804964
mCPC_E9.5_156	486610
mCPC_E9.5_157	1135513
mCPC_E9.5_158	797053
mCPC_E9.5_159	827539
mCPC_E9.5_160	501472
mCPC_E9.5_161	652166
mCPC_E9.5_162	683433
mCPC_E9.5_163	623418
mCPC_E9.5_164	437265
mCPC_E9.5_165	570361
mCPC_E9.5_166	780628
mCPC_E9.5_167	658545
mCPC_E9.5_168	617735
mCPC_E9.5_169	499405
mCPC_E9.5_170	919018
mCPC_E9.5_171	1207280
mCPC_E9.5_172	709969
mCPC_E9.5_173	464868
mCPC_E9.5_174	953165
mCPC_E9.5_175	554170
mCPC_E9.5_176	593713
mCPC_E9.5_177	889885
mCPC_E9.5_178	761820
mCPC_E9.5_179	539840
mCPC_E9.5_180	848321
mCPC_E9.5_181	598635
mCPC_E9.5_182	656652
mCPC_E9.5_183	853225
mCPC_E9.5_184	692243
mCPC_E9.5_185	536633
mCPC_E9.5_186	591595
mCPC_E9.5_187	507853
mCPC_E9.5_188	516871
mCPC_E9.5_189	742599
mCPC_E9.5_190	695765
mCPC_E9.5_191	408291
mCPC_E9.5_192	486202
mCPC_E9.5_193	946584
mCPC_E9.5_194	920441
mCPC_E9.5_195	671190
mCPC_E9.5_196	734213
mCPC_E9.5_197	707713
mCPC_E9.5_198	594308
mCPC_E9.5_199	778350
mCPC_E9.5_200	611173
mCPC_E9.5_201	644425
mCPC_E9.5_202	817667
mCPC_E9.5_203	1177228
mCPC_E9.5_204	943154
mCPC_E9.5_205	606632
mCPC_E9.5_206	567735
mCPC_E9.5_207	1001628
mCPC_E9.5_208	822307
mCPC_E9.5_209	665523
mCPC_E9.5_210	756855
mCPC_E9.5_211	598395
mCPC_E9.5_212	766837
mCPC_E9.5_213	488934
mCPC_E9.5_214	314424
mCPC_E9.5_215	546886
mCPC_E9.5_216	958447
mCPC_E9.5_217	543971
mCPC_E9.5_218	934541
mCPC_E9.5_219	430519
mCPC_E9.5_220	807028
mCPC_E9.5_221	654513
mCPC_E9.5_222	900902
mCPC_E9.5_223	684723
mCPC_E9.5_224	869713
mCPC_E9.5_225	583373
mCPC_E9.5_226	445291
mCPC_E9.5_227	534711
mCPC_E9.5_228	1132005
mCPC_E9.5_229	607997
mCPC_E9.5_230	706117
mCPC_E9.5_231	483778
mCPC_E9.5_232	664493
mCPC_E9.5_233	574246
mCPC_E9.5_234	608226
mCPC_E9.5_235	447460
mCPC_E9.5_236	963059
mCPC_E9.5_237	945792
mCPC_E9.5_238	815397
mCPC_E9.5_239	955820
mCPC_E9.5_240	791519
mCPC_E9.5_241	810688
mCPC_E9.5_242	714950
mCPC_E9.5_243	618332
mCPC_E9.5_244	474090
mCPC_E9.5_245	736669
mCPC_E9.5_246	798619
mCPC_E9.5_247	710729
mCPC_E9.5_248	527079
mCPC_E9.5_249	558459
mCPC_E9.5_250	308990
mCPC_E9.5_251	739757
mCPC_E9.5_252	827551
mCPC_E9.5_253	450042
mCPC_E9.5_254	534133
mCPC_E9.5_255	444139
mCPC_E9.5_256	804767
mCPC_E9.5_257	715970
mCPC_E9.5_258	650192
mCPC_E9.5_259	551895
mCPC_E9.5_260	801689
mCPC_E9.5_261	543188
mCPC_E9.5_262	611107
mCPC_E9.5_263	747380
mCPC_E9.5_264	608968
mCPC_E9.5_265	1138105
mCPC_E9.5_266	1143195
mCPC_E9.5_267	657235
mCPC_E9.5_268	579017
mCPC_E9.5_269	516600
mCPC_E9.5_270	797355
mCPC_E9.5_271	544951
mCPC_E9.5_272	623257
mCPC_E9.5_273	616182
mCPC_E9.5_274	855478
mCPC_E9.5_275	543205
mCPC_E9.5_276	874482
mCPC_E9.5_277	683885
mCPC_E9.5_278	862388
mCPC_E9.5_279	619584
mCPC_E9.5_280	277906
mCPC_E9.5_281	1161748
mCPC_E9.5_282	2830262
mCPC_E9.5_283	682490
mCPC_E9.5_284	917796
mCPC_E9.5_285	696874
mCPC_E9.5_286	660896
mCPC_E9.5_287	1011906
mCPC_E9.5_288	708322
mCPC_E9.5_289	683706
mCPC_E9.5_290	892926
mCPC_E9.5_291	790334
mCPC_E9.5_292	699670
mCPC_E9.5_293	845846
mCPC_E9.5_294	458744
mCPC_E9.5_295	722815
mCPC_E9.5_296	486763
mCPC_E9.5_297	797126
mCPC_E9.5_298	376614
mCPC_E9.5_299	649336
mCPC_E9.5_300	500257
mCPC_E9.5_301	538251
mCPC_E9.5_302	513347
mCPC_E9.5_303	705393
mCPC_E9.5_304	524876
mCPC_E9.5_305	1021805
mCPC_E9.5_306	578229
mCPC_E9.5_307	405389
mCPC_E9.5_308	615688
mCPC_E9.5_309	700281
mCPC_E9.5_310	596291
mCPC_E9.5_311	1178506
mCPC_E9.5_312	560531
mCPC_E9.5_313	655946
mCPC_E9.5_314	468571
mCPC_E9.5_315	382790
mCPC_E9.5_316	850079
mCPC_E9.5_317	831413
mCPC_E9.5_318	604723
mCPC_E9.5_319	454950
mCPC_E9.5_320	644667
mCPC_E9.5_321	823883
mCPC_E9.5_322	867871
mCPC_E9.5_323	590995
mCPC_E9.5_324	810119
mCPC_E9.5_325	370262
mCPC_E9.5_326	959132
mCPC_E9.5_327	667569
mCPC_E9.5_328	652
mCPC_E9.5_329	1049565
mCPC_E9.5_330	586582
mCPC_E9.5_331	636020
mCPC_E9.5_332	789684
mCPC_E9.5_333	818695
mCPC_E9.5_334	735561
mCPC_E9.5_335	778016
mCPC_E9.5_336	533937
mCPC_E9.5_337	921308
mCPC_E9.5_338	688793
mCPC_E9.5_339	925990
mCPC_E9.5_340	724198
mCPC_E9.5_341	908392
mCPC_E9.5_342	1220328
mCPC_E9.5_343	638234
mCPC_E9.5_344	523866
mCPC_E9.5_345	784958
mCPC_E9.5_346	395557
mCPC_E9.5_347	645581
mCPC_E9.5_348	672292
mCPC_E9.5_349	895951
mCPC_E9.5_350	736267
mCPC_E9.5_351	615355
mCPC_E9.5_352	936837
mCPC_E9.5_353	997423
mCPC_E9.5_354	541315
mCPC_E9.5_355	666990
mCPC_E9.5_356	728278
mCPC_E9.5_357	583736
mCPC_E9.5_358	616244
mCPC_E9.5_359	555066
mCPC_E9.5_360	509915
mCPC_E9.5_361	636304
mCPC_E9.5_362	886984
mCPC_E9.5_363	897152
mCPC_E9.5_364	1068659
mCPC_E9.5_365	835493
mCPC_E9.5_366	238011
mCPC_E9.5_367	888605
mCPC_E9.5_368	590396
mCPC_E9.5_369	721200
mCPC_E9.5_370	587310
mCPC_E9.5_371	403246
mCPC_E9.5_372	1356479
mCPC_E9.5_373	395379
mCPC_E9.5_374	642992
mCPC_E9.5_375	780487
mCPC_E9.5_376	657840
mCPC_E9.5_377	1016471
mCPC_E9.5_378	656331
mCPC_E9.5_379	642515
mCPC_E9.5_380	643276
mCPC_E9.5_381	1133345
mCPC_E9.5_382	691126
mCPC_E9.5_383	726931
mCPC_E9.5_384	408
