cell	mapping_rate
mCPC_E9.5_157	96.97
mCPC_E9.5_158	97.70
mCPC_E9.5_159	97.19
mCPC_E9.5_160	96.78
mCPC_E9.5_161	98.07
mCPC_E9.5_162	97.56
mCPC_E9.5_163	97.77
mCPC_E9.5_164	97.51
mCPC_E9.5_165	97.30
mCPC_E9.5_166	97.09
mCPC_E9.5_167	97.50
mCPC_E9.5_168	97.37
mCPC_E9.5_169	97.85
mCPC_E9.5_170	97.38
mCPC_E9.5_171	97.67
mCPC_E9.5_172	97.46
mCPC_E9.5_173	96.89
mCPC_E9.5_174	97.72
mCPC_E9.5_175	97.08
mCPC_E9.5_176	97.96
mCPC_E9.5_177	97.84
mCPC_E9.5_178	97.62
mCPC_E9.5_179	98.13
mCPC_E9.5_180	97.79
mCPC_E9.5_181	97.36
mCPC_E9.5_182	97.32
mCPC_E9.5_183	97.24
mCPC_E9.5_184	97.85
mCPC_E9.5_185	97.13
mCPC_E9.5_186	97.53
mCPC_E9.5_187	97.00
mCPC_E9.5_188	97.12
mCPC_E9.5_189	97.53
mCPC_E9.5_190	96.60
mCPC_E9.5_191	97.07
mCPC_E9.5_192	94.76
mCPC_E9.5_193	97.31
mCPC_E9.5_194	97.40
mCPC_E9.5_195	97.51
mCPC_E9.5_196	97.41
mCPC_E9.5_197	97.18
mCPC_E9.5_198	97.96
mCPC_E9.5_199	97.73
mCPC_E9.5_200	97.58
mCPC_E9.5_201	97.31
mCPC_E9.5_202	97.46
mCPC_E9.5_203	97.26
mCPC_E9.5_204	97.00
mCPC_E9.5_205	96.79
mCPC_E9.5_206	97.16
mCPC_E9.5_207	97.46
mCPC_E9.5_208	97.42
mCPC_E9.5_209	97.47
mCPC_E9.5_210	97.54
mCPC_E9.5_211	97.73
mCPC_E9.5_212	97.24
mCPC_E9.5_213	97.56
mCPC_E9.5_214	96.49
mCPC_E9.5_215	97.35
mCPC_E9.5_216	97.79
mCPC_E9.5_217	97.48
mCPC_E9.5_218	97.78
mCPC_E9.5_219	97.28
mCPC_E9.5_220	97.74
mCPC_E9.5_221	97.13
mCPC_E9.5_222	97.67
mCPC_E9.5_223	97.81
mCPC_E9.5_224	97.32
mCPC_E9.5_225	97.65
mCPC_E9.5_226	97.43
mCPC_E9.5_227	97.67
mCPC_E9.5_228	97.35
mCPC_E9.5_229	97.81
mCPC_E9.5_230	96.05
mCPC_E9.5_231	97.30
mCPC_E9.5_232	97.62
mCPC_E9.5_233	94.30
mCPC_E9.5_234	96.52
mCPC_E9.5_235	97.51
mCPC_E9.5_236	97.17
mCPC_E9.5_237	97.53
mCPC_E9.5_238	97.68
mCPC_E9.5_239	97.64
mCPC_E9.5_240	97.67
mCPC_E9.5_241	97.03
mCPC_E9.5_242	97.58
mCPC_E9.5_243	97.52
mCPC_E9.5_244	97.32
mCPC_E9.5_245	96.97
mCPC_E9.5_246	97.31
mCPC_E9.5_247	97.04
mCPC_E9.5_248	97.07
mCPC_E9.5_249	96.89
mCPC_E9.5_250	97.61
mCPC_E9.5_251	97.71
mCPC_E9.5_252	97.09
mCPC_E9.5_253	97.55
mCPC_E9.5_254	94.38
mCPC_E9.5_255	97.01
mCPC_E9.5_256	97.71
mCPC_E9.5_257	97.04
mCPC_E9.5_258	97.14
mCPC_E9.5_259	97.30
mCPC_E9.5_260	97.58
mCPC_E9.5_261	97.27
mCPC_E9.5_262	97.58
mCPC_E9.5_263	96.98
mCPC_E9.5_264	97.60
mCPC_E9.5_265	97.27
mCPC_E9.5_266	97.10
mCPC_E9.5_267	97.27
mCPC_E9.5_268	96.73
mCPC_E9.5_269	97.50
mCPC_E9.5_270	97.02
mCPC_E9.5_271	97.08
mCPC_E9.5_272	97.32
mCPC_E9.5_273	97.61
mCPC_E9.5_274	97.45
mCPC_E9.5_275	97.44
mCPC_E9.5_276	72.75
mCPC_E9.5_277	97.10
mCPC_E9.5_278	95.84
mCPC_E9.5_279	97.26
mCPC_E9.5_280	98.17
mCPC_E9.5_281	97.38
mCPC_E9.5_282	83.77
mCPC_E9.5_283	96.84
mCPC_E9.5_284	97.19
mCPC_E9.5_285	97.12
mCPC_E9.5_286	96.87
mCPC_E9.5_287	97.45
mCPC_E9.5_288	97.88
mCPC_E9.5_289	98.17
mCPC_E9.5_290	97.48
mCPC_E9.5_291	97.61
mCPC_E9.5_292	97.52
mCPC_E9.5_293	97.60
mCPC_E9.5_294	96.76
mCPC_E9.5_295	97.60
mCPC_E9.5_296	97.39
mCPC_E9.5_297	97.53
mCPC_E9.5_298	97.34
mCPC_E9.5_299	97.28
mCPC_E9.5_300	97.73
mCPC_E9.5_301	97.46
mCPC_E9.5_302	97.20
mCPC_E9.5_303	97.63
mCPC_E9.5_304	97.87
mCPC_E9.5_305	97.51
mCPC_E9.5_306	97.70
mCPC_E9.5_307	97.57
mCPC_E9.5_308	97.51
mCPC_E9.5_309	96.17
mCPC_E9.5_310	97.58
mCPC_E9.5_311	97.59
mCPC_E9.5_312	97.72
mCPC_E9.5_313	97.22
mCPC_E9.5_314	97.56
mCPC_E9.5_315	97.99
mCPC_E9.5_316	97.36
mCPC_E9.5_317	96.58
mCPC_E9.5_318	97.33
mCPC_E9.5_319	97.39
mCPC_E9.5_320	97.26
mCPC_E9.5_321	97.43
mCPC_E9.5_322	97.58
mCPC_E9.5_323	96.89
mCPC_E9.5_324	97.48
mCPC_E9.5_325	97.12
mCPC_E9.5_326	97.50
mCPC_E9.5_327	97.24
mCPC_E9.5_328	83.36
mCPC_E9.5_329	97.69
mCPC_E9.5_330	97.02
mCPC_E9.5_331	97.87
mCPC_E9.5_332	97.53
mCPC_E9.5_333	97.18
mCPC_E9.5_334	97.53
mCPC_E9.5_335	96.72
mCPC_E9.5_336	97.62
mCPC_E9.5_337	96.84
mCPC_E9.5_338	97.12
mCPC_E9.5_339	98.05
mCPC_E9.5_340	97.65
mCPC_E9.5_341	97.47
mCPC_E9.5_342	97.66
mCPC_E9.5_343	96.84
mCPC_E9.5_344	97.11
mCPC_E9.5_345	97.62
mCPC_E9.5_346	96.29
mCPC_E9.5_347	97.72
mCPC_E9.5_348	97.23
mCPC_E9.5_349	97.30
mCPC_E9.5_350	97.81
mCPC_E9.5_351	97.47
mCPC_E9.5_352	96.65
mCPC_E9.5_353	97.39
mCPC_E9.5_354	97.45
mCPC_E9.5_355	97.19
mCPC_E9.5_356	97.47
mCPC_E9.5_357	97.64
mCPC_E9.5_358	96.99
mCPC_E9.5_359	97.42
mCPC_E9.5_360	97.11
mCPC_E9.5_361	97.19
mCPC_E9.5_362	97.38
mCPC_E9.5_363	97.62
mCPC_E9.5_364	97.58
mCPC_E9.5_365	97.05
mCPC_E9.5_366	97.93
mCPC_E9.5_367	97.53
mCPC_E9.5_368	97.71
mCPC_E9.5_369	97.93
mCPC_E9.5_370	96.69
mCPC_E9.5_371	97.84
mCPC_E9.5_372	96.00
mCPC_E9.5_373	96.51
mCPC_E9.5_374	97.62
mCPC_E9.5_375	97.10
mCPC_E9.5_376	97.36
mCPC_E9.5_377	97.55
mCPC_E9.5_378	97.13
mCPC_E9.5_379	97.31
mCPC_E9.5_380	97.13
mCPC_E9.5_381	96.43
mCPC_E9.5_382	97.40
mCPC_E9.5_383	97.76
mCPC_E9.5_384	79.04
