cell	uniq_frags
mCPC_E9.5_001	78064.000000
mCPC_E9.5_002	81840.000000
mCPC_E9.5_003	57314.000000
mCPC_E9.5_004	103675.000000
mCPC_E9.5_005	84349.000000
mCPC_E9.5_006	91975.000000
mCPC_E9.5_007	92039.000000
mCPC_E9.5_008	113504.000000
mCPC_E9.5_009	107967.000000
mCPC_E9.5_010	123468.000000
mCPC_E9.5_011	116705.000000
mCPC_E9.5_012	77830.000000
mCPC_E9.5_013	56561.000000
mCPC_E9.5_014	64921.000000
mCPC_E9.5_015	70286.000000
mCPC_E9.5_016	95177.000000
mCPC_E9.5_017	128070.000000
mCPC_E9.5_018	52233.000000
mCPC_E9.5_019	120421.000000
mCPC_E9.5_020	61310.000000
mCPC_E9.5_021	110984.000000
mCPC_E9.5_022	54830.000000
mCPC_E9.5_023	50230.000000
mCPC_E9.5_024	70452.000000
mCPC_E9.5_025	76428.000000
mCPC_E9.5_026	54422.000000
mCPC_E9.5_027	82041.000000
mCPC_E9.5_028	116607.000000
mCPC_E9.5_029	67507.000000
mCPC_E9.5_030	79048.000000
mCPC_E9.5_031	79735.000000
mCPC_E9.5_032	111770.000000
mCPC_E9.5_033	46921.000000
mCPC_E9.5_034	74014.000000
mCPC_E9.5_035	61663.000000
mCPC_E9.5_036	38414.000000
mCPC_E9.5_037	116138.000000
mCPC_E9.5_038	61548.000000
mCPC_E9.5_039	52610.000000
mCPC_E9.5_040	67223.000000
mCPC_E9.5_041	88968.000000
mCPC_E9.5_042	62910.000000
mCPC_E9.5_043	104895.000000
mCPC_E9.5_044	101814.000000
mCPC_E9.5_045	54813.000000
mCPC_E9.5_046	80446.000000
mCPC_E9.5_047	79721.000000
mCPC_E9.5_048	134850.000000
mCPC_E9.5_049	98639.000000
mCPC_E9.5_050	51525.000000
mCPC_E9.5_051	77489.000000
mCPC_E9.5_052	87781.000000
mCPC_E9.5_053	58085.000000
mCPC_E9.5_054	78363.000000
mCPC_E9.5_055	73444.000000
mCPC_E9.5_056	80159.000000
mCPC_E9.5_057	73998.000000
mCPC_E9.5_058	59627.000000
mCPC_E9.5_059	83723.000000
mCPC_E9.5_060	82121.000000
mCPC_E9.5_061	54679.000000
mCPC_E9.5_062	84829.000000
mCPC_E9.5_063	66633.000000
mCPC_E9.5_064	62195.000000
mCPC_E9.5_065	126873.000000
mCPC_E9.5_066	122674.000000
mCPC_E9.5_067	93990.000000
mCPC_E9.5_068	92261.000000
mCPC_E9.5_069	89126.000000
mCPC_E9.5_070	103964.000000
mCPC_E9.5_071	63165.000000
mCPC_E9.5_072	77806.000000
mCPC_E9.5_073	82553.000000
mCPC_E9.5_074	71797.000000
mCPC_E9.5_075	42380.000000
mCPC_E9.5_076	89632.000000
mCPC_E9.5_077	68315.000000
mCPC_E9.5_078	50911.000000
mCPC_E9.5_079	96024.000000
mCPC_E9.5_080	76527.000000
mCPC_E9.5_081	57138.000000
mCPC_E9.5_082	82065.000000
mCPC_E9.5_083	72486.000000
mCPC_E9.5_084	99069.000000
mCPC_E9.5_085	62146.000000
mCPC_E9.5_086	69342.000000
mCPC_E9.5_087	51252.000000
mCPC_E9.5_088	56455.000000
mCPC_E9.5_089	94257.000000
mCPC_E9.5_090	76668.000000
mCPC_E9.5_091	73354.000000
mCPC_E9.5_092	92053.000000
mCPC_E9.5_093	82905.000000
mCPC_E9.5_094	86685.000000
mCPC_E9.5_095	84376.000000
mCPC_E9.5_096	112690.000000
mCPC_E9.5_097	89761.000000
mCPC_E9.5_098	68596.000000
mCPC_E9.5_099	59767.000000
mCPC_E9.5_100	60691.000000
mCPC_E9.5_101	77764.000000
mCPC_E9.5_102	111305.000000
mCPC_E9.5_103	126775.000000
mCPC_E9.5_104	56609.000000
mCPC_E9.5_105	88533.000000
mCPC_E9.5_106	73124.000000
mCPC_E9.5_107	98991.000000
mCPC_E9.5_108	113629.000000
mCPC_E9.5_109	89360.000000
mCPC_E9.5_110	79447.000000
mCPC_E9.5_111	81166.000000
mCPC_E9.5_112	118848.000000
mCPC_E9.5_113	88951.000000
mCPC_E9.5_114	71102.000000
mCPC_E9.5_115	108877.000000
mCPC_E9.5_116	82192.000000
mCPC_E9.5_117	91733.000000
mCPC_E9.5_118	87909.000000
mCPC_E9.5_119	81373.000000
mCPC_E9.5_120	90664.000000
mCPC_E9.5_121	126097.000000
mCPC_E9.5_122	60836.000000
mCPC_E9.5_123	24884.000000
mCPC_E9.5_124	51920.000000
mCPC_E9.5_125	111734.000000
mCPC_E9.5_126	79196.000000
mCPC_E9.5_127	90187.000000
mCPC_E9.5_128	64162.000000
mCPC_E9.5_129	73036.000000
mCPC_E9.5_130	82255.000000
mCPC_E9.5_131	133199.000000
mCPC_E9.5_132	123161.000000
mCPC_E9.5_133	64741.000000
mCPC_E9.5_134	99409.000000
mCPC_E9.5_135	60296.000000
mCPC_E9.5_136	102360.000000
mCPC_E9.5_137	50112.000000
mCPC_E9.5_138	104154.000000
mCPC_E9.5_139	103162.000000
mCPC_E9.5_140	68440.000000
mCPC_E9.5_141	91595.000000
mCPC_E9.5_142	81412.000000
mCPC_E9.5_143	99342.000000
mCPC_E9.5_144	72356.000000
mCPC_E9.5_145	104394.000000
mCPC_E9.5_146	64572.000000
mCPC_E9.5_147	96704.000000
mCPC_E9.5_148	94049.000000
mCPC_E9.5_149	78105.000000
mCPC_E9.5_150	60591.000000
mCPC_E9.5_151	92975.000000
mCPC_E9.5_152	86888.000000
mCPC_E9.5_153	65851.000000
mCPC_E9.5_154	47788.000000
mCPC_E9.5_155	94504.000000
mCPC_E9.5_156	49184.000000
mCPC_E9.5_157	125836.000000
mCPC_E9.5_158	91456.000000
mCPC_E9.5_159	89776.000000
mCPC_E9.5_160	71693.000000
mCPC_E9.5_161	71461.000000
mCPC_E9.5_162	82566.000000
mCPC_E9.5_163	69420.000000
mCPC_E9.5_164	63535.000000
mCPC_E9.5_165	68180.000000
mCPC_E9.5_166	95613.000000
mCPC_E9.5_167	82084.000000
mCPC_E9.5_168	82641.000000
mCPC_E9.5_169	46102.000000
mCPC_E9.5_170	109900.000000
mCPC_E9.5_171	128301.000000
mCPC_E9.5_172	82482.000000
mCPC_E9.5_173	61154.000000
mCPC_E9.5_174	114968.000000
mCPC_E9.5_175	70572.000000
mCPC_E9.5_176	57102.000000
mCPC_E9.5_177	92773.000000
mCPC_E9.5_178	81019.000000
mCPC_E9.5_179	47967.000000
mCPC_E9.5_180	95536.000000
mCPC_E9.5_181	69458.000000
mCPC_E9.5_182	81338.000000
mCPC_E9.5_183	96795.000000
mCPC_E9.5_184	77468.000000
mCPC_E9.5_185	63039.000000
mCPC_E9.5_186	65914.000000
mCPC_E9.5_187	67015.000000
mCPC_E9.5_188	63002.000000
mCPC_E9.5_189	76671.000000
mCPC_E9.5_190	77104.000000
mCPC_E9.5_191	61985.000000
mCPC_E9.5_192	46349.000000
mCPC_E9.5_193	103955.000000
mCPC_E9.5_194	113374.000000
mCPC_E9.5_195	64853.000000
mCPC_E9.5_196	80610.000000
mCPC_E9.5_197	78632.000000
mCPC_E9.5_198	63252.000000
mCPC_E9.5_199	77941.000000
mCPC_E9.5_200	71911.000000
mCPC_E9.5_201	66750.000000
mCPC_E9.5_202	86033.000000
mCPC_E9.5_203	128618.000000
mCPC_E9.5_204	98471.000000
mCPC_E9.5_205	67630.000000
mCPC_E9.5_206	66238.000000
mCPC_E9.5_207	116233.000000
mCPC_E9.5_208	79122.000000
mCPC_E9.5_209	70512.000000
mCPC_E9.5_210	89585.000000
mCPC_E9.5_211	67405.000000
mCPC_E9.5_212	87967.000000
mCPC_E9.5_213	52246.000000
mCPC_E9.5_214	26965.000000
mCPC_E9.5_215	65991.000000
mCPC_E9.5_216	103652.000000
mCPC_E9.5_217	68240.000000
mCPC_E9.5_218	96254.000000
mCPC_E9.5_219	46985.000000
mCPC_E9.5_220	91485.000000
mCPC_E9.5_221	77055.000000
mCPC_E9.5_222	94908.000000
mCPC_E9.5_223	83591.000000
mCPC_E9.5_224	107871.000000
mCPC_E9.5_225	64606.000000
mCPC_E9.5_226	47762.000000
mCPC_E9.5_227	55719.000000
mCPC_E9.5_228	114490.000000
mCPC_E9.5_229	60301.000000
mCPC_E9.5_230	74899.000000
mCPC_E9.5_231	42337.000000
mCPC_E9.5_232	71075.000000
mCPC_E9.5_233	52066.000000
mCPC_E9.5_234	67348.000000
mCPC_E9.5_235	46123.000000
mCPC_E9.5_236	98334.000000
mCPC_E9.5_237	96332.000000
mCPC_E9.5_238	84305.000000
mCPC_E9.5_239	83003.000000
mCPC_E9.5_240	78590.000000
mCPC_E9.5_241	91716.000000
mCPC_E9.5_242	92231.000000
mCPC_E9.5_243	72173.000000
mCPC_E9.5_244	51274.000000
mCPC_E9.5_245	98056.000000
mCPC_E9.5_246	89112.000000
mCPC_E9.5_247	79504.000000
mCPC_E9.5_248	58205.000000
mCPC_E9.5_249	65676.000000
mCPC_E9.5_250	27990.000000
mCPC_E9.5_251	84316.000000
mCPC_E9.5_252	91132.000000
mCPC_E9.5_253	52355.000000
mCPC_E9.5_254	39464.000000
mCPC_E9.5_255	46964.000000
mCPC_E9.5_256	82092.000000
mCPC_E9.5_257	78571.000000
mCPC_E9.5_258	86310.000000
mCPC_E9.5_259	56250.000000
mCPC_E9.5_260	91234.000000
mCPC_E9.5_261	62432.000000
mCPC_E9.5_262	55576.000000
mCPC_E9.5_263	83949.000000
mCPC_E9.5_264	71414.000000
mCPC_E9.5_265	134753.000000
mCPC_E9.5_266	116319.000000
mCPC_E9.5_267	62999.000000
mCPC_E9.5_268	75044.000000
mCPC_E9.5_269	55446.000000
mCPC_E9.5_270	78005.000000
mCPC_E9.5_271	60832.000000
mCPC_E9.5_272	73415.000000
mCPC_E9.5_273	59005.000000
mCPC_E9.5_274	84259.000000
mCPC_E9.5_275	54251.000000
mCPC_E9.5_276	68503.000000
mCPC_E9.5_277	78007.000000
mCPC_E9.5_278	114111.000000
mCPC_E9.5_279	64857.000000
mCPC_E9.5_280	22631.000000
mCPC_E9.5_281	140793.000000
mCPC_E9.5_282	317608.000000
mCPC_E9.5_283	84191.000000
mCPC_E9.5_284	112109.000000
mCPC_E9.5_285	77851.000000
mCPC_E9.5_286	71094.000000
mCPC_E9.5_287	103799.000000
