cell	mt_content
mCPC_E9.5_188	0.107064
mCPC_E9.5_189	0.161727
mCPC_E9.5_190	0.091986
mCPC_E9.5_191	0.013684
mCPC_E9.5_192	0.191329
mCPC_E9.5_193	0.116540
mCPC_E9.5_194	0.071732
mCPC_E9.5_195	0.151194
mCPC_E9.5_196	0.105546
mCPC_E9.5_197	0.110317
mCPC_E9.5_198	0.126354
mCPC_E9.5_199	0.139011
mCPC_E9.5_200	0.098826
mCPC_E9.5_201	0.146594
mCPC_E9.5_202	0.117221
mCPC_E9.5_203	0.114945
mCPC_E9.5_204	0.120331
mCPC_E9.5_205	0.123362
mCPC_E9.5_206	0.105424
mCPC_E9.5_207	0.092724
mCPC_E9.5_208	0.185359
mCPC_E9.5_209	0.151746
mCPC_E9.5_210	0.131617
mCPC_E9.5_211	0.135379
mCPC_E9.5_212	0.126263
mCPC_E9.5_213	0.169763
mCPC_E9.5_214	0.229483
mCPC_E9.5_215	0.103785
mCPC_E9.5_216	0.136140
mCPC_E9.5_217	0.068917
mCPC_E9.5_218	0.166473
mCPC_E9.5_219	0.146984
mCPC_E9.5_220	0.133476
mCPC_E9.5_221	0.112331
mCPC_E9.5_222	0.151903
mCPC_E9.5_223	0.108847
mCPC_E9.5_224	0.158080
mCPC_E9.5_225	0.126497
mCPC_E9.5_226	0.155059
mCPC_E9.5_227	0.199877
mCPC_E9.5_228	0.141979
mCPC_E9.5_229	0.165292
mCPC_E9.5_230	0.131354
mCPC_E9.5_231	0.200812
mCPC_E9.5_232	0.143303
mCPC_E9.5_233	0.121353
mCPC_E9.5_234	0.111363
mCPC_E9.5_235	0.147307
mCPC_E9.5_236	0.143298
mCPC_E9.5_237	0.126803
mCPC_E9.5_238	0.122042
mCPC_E9.5_239	0.187861
mCPC_E9.5_240	0.146957
mCPC_E9.5_241	0.129086
mCPC_E9.5_242	0.096775
mCPC_E9.5_243	0.131001
mCPC_E9.5_244	0.162559
mCPC_E9.5_245	0.105402
mCPC_E9.5_246	0.132274
mCPC_E9.5_247	0.127317
mCPC_E9.5_248	0.144535
mCPC_E9.5_249	0.098810
mCPC_E9.5_250	0.204287
mCPC_E9.5_251	0.143887
mCPC_E9.5_252	0.097077
mCPC_E9.5_253	0.131787
mCPC_E9.5_254	0.302004
mCPC_E9.5_255	0.151723
mCPC_E9.5_256	0.171148
mCPC_E9.5_257	0.135033
mCPC_E9.5_258	0.059199
mCPC_E9.5_259	0.167049
mCPC_E9.5_260	0.116189
mCPC_E9.5_261	0.144087
mCPC_E9.5_262	0.196519
mCPC_E9.5_263	0.125559
mCPC_E9.5_264	0.114091
mCPC_E9.5_265	0.097568
mCPC_E9.5_266	0.143908
mCPC_E9.5_267	0.156696
mCPC_E9.5_268	0.042831
mCPC_E9.5_269	0.139358
mCPC_E9.5_270	0.162587
mCPC_E9.5_271	0.123357
mCPC_E9.5_272	0.107264
mCPC_E9.5_273	0.170439
mCPC_E9.5_274	0.142986
mCPC_E9.5_275	0.164276
mCPC_E9.5_276	0.130198
mCPC_E9.5_277	0.099455
mCPC_E9.5_278	0.017098
mCPC_E9.5_279	0.156441
mCPC_E9.5_280	0.279864
mCPC_E9.5_281	0.064989
mCPC_E9.5_282	0.023664
mCPC_E9.5_283	0.054703
mCPC_E9.5_284	0.088011
mCPC_E9.5_285	0.118724
mCPC_E9.5_286	0.099301
mCPC_E9.5_287	0.138919
mCPC_E9.5_288	0.139524
mCPC_E9.5_289	0.217720
mCPC_E9.5_290	0.162571
mCPC_E9.5_291	0.152261
mCPC_E9.5_292	0.130529
mCPC_E9.5_293	0.163382
mCPC_E9.5_294	0.024392
mCPC_E9.5_295	0.171533
mCPC_E9.5_296	0.106761
mCPC_E9.5_297	0.162953
mCPC_E9.5_298	0.120089
mCPC_E9.5_299	0.144064
mCPC_E9.5_300	0.253109
mCPC_E9.5_301	0.144496
mCPC_E9.5_302	0.152957
mCPC_E9.5_303	0.091521
mCPC_E9.5_304	0.171071
mCPC_E9.5_305	0.125675
mCPC_E9.5_306	0.124803
mCPC_E9.5_307	0.207505
mCPC_E9.5_308	0.109255
mCPC_E9.5_309	0.130870
mCPC_E9.5_310	0.142703
mCPC_E9.5_311	0.078291
mCPC_E9.5_312	0.130219
mCPC_E9.5_313	0.116119
mCPC_E9.5_314	0.163941
mCPC_E9.5_315	0.196891
mCPC_E9.5_316	0.136836
mCPC_E9.5_317	0.101717
mCPC_E9.5_318	0.107903
mCPC_E9.5_319	0.234813
mCPC_E9.5_320	0.087409
mCPC_E9.5_321	0.196896
mCPC_E9.5_322	0.121527
mCPC_E9.5_323	0.086516
mCPC_E9.5_324	0.176430
mCPC_E9.5_325	0.020492
mCPC_E9.5_326	0.146384
mCPC_E9.5_327	0.171614
mCPC_E9.5_328	0.129902
mCPC_E9.5_329	0.072153
mCPC_E9.5_330	0.092543
mCPC_E9.5_331	0.182758
mCPC_E9.5_332	0.168066
mCPC_E9.5_333	0.127880
mCPC_E9.5_334	0.098237
mCPC_E9.5_335	0.114246
mCPC_E9.5_336	0.195715
mCPC_E9.5_337	0.106688
mCPC_E9.5_338	0.102507
mCPC_E9.5_339	0.103072
mCPC_E9.5_340	0.138401
mCPC_E9.5_341	0.125786
mCPC_E9.5_342	0.150539
mCPC_E9.5_343	0.146445
mCPC_E9.5_344	0.137177
mCPC_E9.5_345	0.122972
mCPC_E9.5_346	0.094390
mCPC_E9.5_347	0.148727
mCPC_E9.5_348	0.184541
mCPC_E9.5_349	0.113292
mCPC_E9.5_350	0.096285
mCPC_E9.5_351	0.131086
mCPC_E9.5_352	0.090660
mCPC_E9.5_353	0.138932
mCPC_E9.5_354	0.122408
mCPC_E9.5_355	0.104633
mCPC_E9.5_356	0.100727
mCPC_E9.5_357	0.129442
mCPC_E9.5_358	0.154092
mCPC_E9.5_359	0.116101
mCPC_E9.5_360	0.144652
mCPC_E9.5_361	0.063398
mCPC_E9.5_362	0.102111
mCPC_E9.5_363	0.144424
mCPC_E9.5_364	0.126894
mCPC_E9.5_365	0.107024
mCPC_E9.5_366	0.195221
mCPC_E9.5_367	0.071249
mCPC_E9.5_368	0.187255
mCPC_E9.5_369	0.240202
mCPC_E9.5_370	0.077880
mCPC_E9.5_371	0.129480
mCPC_E9.5_372	0.130615
mCPC_E9.5_373	0.120769
mCPC_E9.5_374	0.107120
mCPC_E9.5_375	0.061625
mCPC_E9.5_376	0.152131
mCPC_E9.5_377	0.162375
mCPC_E9.5_378	0.146361
mCPC_E9.5_379	0.138963
mCPC_E9.5_380	0.083716
mCPC_E9.5_381	0.093723
mCPC_E9.5_382	0.131287
mCPC_E9.5_383	0.141091
mCPC_E9.5_384	0.151659
