cell	dup_level
mSp_rep3_001	34139
mSp_rep3_002	7477
mSp_rep3_003	131591
mSp_rep3_004	37524
mSp_rep3_005	34600
mSp_rep3_006	31902
mSp_rep3_007	25374
mSp_rep3_008	46883
mSp_rep3_009	35636
mSp_rep3_010	31002
mSp_rep3_011	34301
mSp_rep3_012	38796
mSp_rep3_013	33276
mSp_rep3_014	31495
mSp_rep3_015	29926
mSp_rep3_016	40702
mSp_rep3_017	23069
mSp_rep3_018	19589
mSp_rep3_019	20348
mSp_rep3_020	24253
mSp_rep3_021	19662
mSp_rep3_022	24463
mSp_rep3_023	22805
mSp_rep3_024	34255
mSp_rep3_025	25258
mSp_rep3_026	7644
mSp_rep3_027	32715
mSp_rep3_028	34689
mSp_rep3_029	31222
mSp_rep3_030	31330
mSp_rep3_031	51338
mSp_rep3_032	35824
mSp_rep3_033	85286
mSp_rep3_034	28027
mSp_rep3_035	87024
mSp_rep3_036	9619
mSp_rep3_037	29902
mSp_rep3_038	28893
mSp_rep3_039	31529
mSp_rep3_040	684
mSp_rep3_041	22795
mSp_rep3_042	3667
mSp_rep3_043	30279
mSp_rep3_044	27306
mSp_rep3_045	19491
mSp_rep3_046	61791
mSp_rep3_047	20115
mSp_rep3_048	13803
mSp_rep3_049	36822
mSp_rep3_050	35803
mSp_rep3_051	37314
mSp_rep3_052	34411
mSp_rep3_053	66712
mSp_rep3_054	44437
mSp_rep3_055	23379
mSp_rep3_056	35042
mSp_rep3_057	35364
mSp_rep3_058	28743
mSp_rep3_059	1519
mSp_rep3_060	39875
mSp_rep3_061	67364
mSp_rep3_062	29658
mSp_rep3_063	28284
mSp_rep3_064	38472
mSp_rep3_065	37720
mSp_rep3_066	32466
mSp_rep3_067	12258
mSp_rep3_068	24497
mSp_rep3_069	35063
mSp_rep3_070	56298
mSp_rep3_071	33752
mSp_rep3_072	35636
mSp_rep3_073	33372
mSp_rep3_074	19181
mSp_rep3_075	29336
mSp_rep3_076	34791
mSp_rep3_077	25308
mSp_rep3_078	43550
mSp_rep3_079	30489
mSp_rep3_080	26575
mSp_rep3_081	250613
mSp_rep3_082	39732
mSp_rep3_083	35564
mSp_rep3_084	25512
mSp_rep3_085	35421
mSp_rep3_086	27500
mSp_rep3_087	27874
mSp_rep3_088	35295
mSp_rep3_089	17040
mSp_rep3_090	26016
mSp_rep3_091	26593
mSp_rep3_092	151
mSp_rep3_093	59101
mSp_rep3_094	35893
mSp_rep3_095	38991
mSp_rep3_096	31875
mSp_rep3_097	38917
mSp_rep3_098	32506
mSp_rep3_099	35050
mSp_rep3_100	52994
mSp_rep3_101	23044
mSp_rep3_102	22457
mSp_rep3_103	42134
mSp_rep3_104	35471
mSp_rep3_105	11442
mSp_rep3_106	28841
mSp_rep3_107	29519
mSp_rep3_108	25038
mSp_rep3_109	30103
mSp_rep3_110	57589
mSp_rep3_111	25597
mSp_rep3_112	27711
mSp_rep3_113	30547
mSp_rep3_114	51572
mSp_rep3_115	24668
mSp_rep3_116	26585
mSp_rep3_117	10310
mSp_rep3_118	25818
mSp_rep3_119	8076
mSp_rep3_120	49139
mSp_rep3_121	31662
mSp_rep3_122	40366
mSp_rep3_123	25452
mSp_rep3_124	36788
mSp_rep3_125	24578
mSp_rep3_126	24407
mSp_rep3_127	36584
mSp_rep3_128	27966
mSp_rep3_129	64020
mSp_rep3_130	55998
mSp_rep3_131	25646
mSp_rep3_132	120074
mSp_rep3_133	27700
mSp_rep3_134	29452
mSp_rep3_135	27154
mSp_rep3_136	19844
mSp_rep3_137	33864
mSp_rep3_138	24115
mSp_rep3_139	28063
mSp_rep3_140	20276
mSp_rep3_141	29203
mSp_rep3_142	20545
mSp_rep3_143	36954
mSp_rep3_144	43920
mSp_rep3_145	34078
mSp_rep3_146	37356
mSp_rep3_147	22481
mSp_rep3_148	31213
mSp_rep3_149	37998
mSp_rep3_150	29959
mSp_rep3_151	45159
mSp_rep3_152	47584
mSp_rep3_153	69745
mSp_rep3_154	41543
mSp_rep3_155	21889
mSp_rep3_156	35622
mSp_rep3_157	8209
mSp_rep3_158	32113
mSp_rep3_159	22795
mSp_rep3_160	19067
mSp_rep3_161	26534
mSp_rep3_162	36639
mSp_rep3_163	48947
mSp_rep3_164	20320
mSp_rep3_165	32089
mSp_rep3_166	21725
mSp_rep3_167	39945
mSp_rep3_168	72989
mSp_rep3_169	2458
mSp_rep3_170	29456
mSp_rep3_171	44104
mSp_rep3_172	13520
mSp_rep3_173	23791
mSp_rep3_174	35940
mSp_rep3_175	51514
mSp_rep3_176	23935
mSp_rep3_177	34318
mSp_rep3_178	77866
mSp_rep3_179	11433
mSp_rep3_180	16349
mSp_rep3_181	38731
mSp_rep3_182	16104
mSp_rep3_183	26690
mSp_rep3_184	24721
mSp_rep3_185	23512
mSp_rep3_186	34765
mSp_rep3_187	22733
mSp_rep3_188	26609
mSp_rep3_189	23459
mSp_rep3_190	32090
mSp_rep3_191	26047
mSp_rep3_192	26275
mSp_rep3_193	20302
mSp_rep3_194	6265
mSp_rep3_195	24319
mSp_rep3_196	11949
mSp_rep3_197	4807
mSp_rep3_198	15859
mSp_rep3_199	34223
mSp_rep3_200	44889
mSp_rep3_201	32516
mSp_rep3_202	20199
mSp_rep3_203	27684
mSp_rep3_204	35651
mSp_rep3_205	24593
mSp_rep3_206	30031
mSp_rep3_207	32916
mSp_rep3_208	13218
mSp_rep3_209	46483
mSp_rep3_210	54075
mSp_rep3_211	29682
mSp_rep3_212	30586
mSp_rep3_213	23311
mSp_rep3_214	61769
mSp_rep3_215	28744
mSp_rep3_216	76352
