cell	sequencing_depth
mSp_rep3_108	313713
mSp_rep3_109	389692
mSp_rep3_110	649885
mSp_rep3_111	301367
mSp_rep3_112	325527
mSp_rep3_113	320707
mSp_rep3_114	569617
mSp_rep3_115	358836
mSp_rep3_116	253036
mSp_rep3_117	107698
mSp_rep3_118	353428
mSp_rep3_119	90744
mSp_rep3_120	666359
mSp_rep3_121	491105
mSp_rep3_122	557378
mSp_rep3_123	414803
mSp_rep3_124	555836
mSp_rep3_125	324509
mSp_rep3_126	407553
mSp_rep3_127	522516
mSp_rep3_128	297212
mSp_rep3_129	752264
mSp_rep3_130	820154
mSp_rep3_131	306784
mSp_rep3_132	1658692
mSp_rep3_133	357726
mSp_rep3_134	386546
mSp_rep3_135	298778
mSp_rep3_136	219449
mSp_rep3_137	443836
mSp_rep3_138	257198
mSp_rep3_139	351731
mSp_rep3_140	211335
mSp_rep3_141	316335
mSp_rep3_142	300308
mSp_rep3_143	393456
mSp_rep3_144	582639
mSp_rep3_145	524888
mSp_rep3_146	473135
mSp_rep3_147	341500
mSp_rep3_148	358097
mSp_rep3_149	447561
mSp_rep3_150	429852
mSp_rep3_151	609800
mSp_rep3_152	634164
mSp_rep3_153	1024542
mSp_rep3_154	591563
mSp_rep3_155	272349
mSp_rep3_156	427207
mSp_rep3_157	114541
mSp_rep3_158	340676
mSp_rep3_159	238842
mSp_rep3_160	199372
mSp_rep3_161	249775
mSp_rep3_162	386991
mSp_rep3_163	632610
mSp_rep3_164	132799
mSp_rep3_165	351743
mSp_rep3_166	270321
mSp_rep3_167	419465
mSp_rep3_168	906624
mSp_rep3_169	37131
mSp_rep3_170	391580
mSp_rep3_171	684809
mSp_rep3_172	201303
mSp_rep3_173	309649
mSp_rep3_174	528611
mSp_rep3_175	781514
mSp_rep3_176	335252
mSp_rep3_177	480756
mSp_rep3_178	1035846
mSp_rep3_179	144139
mSp_rep3_180	210964
mSp_rep3_181	519704
mSp_rep3_182	201900
mSp_rep3_183	270586
mSp_rep3_184	272140
mSp_rep3_185	221456
mSp_rep3_186	388713
mSp_rep3_187	275721
mSp_rep3_188	294944
mSp_rep3_189	269224
mSp_rep3_190	420297
mSp_rep3_191	282577
mSp_rep3_192	341272
mSp_rep3_193	320567
mSp_rep3_194	84555
mSp_rep3_195	400501
mSp_rep3_196	158643
mSp_rep3_197	64020
mSp_rep3_198	229483
mSp_rep3_199	445664
mSp_rep3_200	608272
mSp_rep3_201	460973
mSp_rep3_202	278029
mSp_rep3_203	339205
mSp_rep3_204	504017
mSp_rep3_205	322175
mSp_rep3_206	322021
mSp_rep3_207	374825
mSp_rep3_208	166408
mSp_rep3_209	602009
mSp_rep3_210	632970
mSp_rep3_211	400041
mSp_rep3_212	316657
mSp_rep3_213	271437
mSp_rep3_214	827621
mSp_rep3_215	327566
mSp_rep3_216	926096
mSp_rep3_217	244360
mSp_rep3_218	683801
mSp_rep3_219	391017
mSp_rep3_220	264134
mSp_rep3_221	192237
mSp_rep3_222	690324
mSp_rep3_223	34102
mSp_rep3_224	259083
mSp_rep3_225	699511
mSp_rep3_226	874057
mSp_rep3_227	478385
mSp_rep3_228	664663
mSp_rep3_229	245366
mSp_rep3_230	492646
mSp_rep3_231	348317
mSp_rep3_232	153546
mSp_rep3_233	417935
mSp_rep3_234	344623
mSp_rep3_235	330851
mSp_rep3_236	295782
mSp_rep3_237	358467
mSp_rep3_238	305571
mSp_rep3_239	177094
mSp_rep3_240	478529
mSp_rep3_241	235837
mSp_rep3_242	332262
mSp_rep3_243	484733
mSp_rep3_244	311883
mSp_rep3_245	113674
mSp_rep3_246	43487
mSp_rep3_247	552728
mSp_rep3_248	245723
mSp_rep3_249	527226
mSp_rep3_250	701427
mSp_rep3_251	379245
mSp_rep3_252	474918
mSp_rep3_253	478255
mSp_rep3_254	425885
mSp_rep3_255	487564
mSp_rep3_256	71
mSp_rep3_257	725544
mSp_rep3_258	230300
mSp_rep3_259	323687
mSp_rep3_260	231377
mSp_rep3_261	131874
mSp_rep3_262	543959
mSp_rep3_263	327824
mSp_rep3_264	307342
mSp_rep3_265	128547
mSp_rep3_266	336583
mSp_rep3_267	574720
mSp_rep3_268	378934
mSp_rep3_269	37514
mSp_rep3_270	57
mSp_rep3_271	591617
mSp_rep3_272	315975
mSp_rep3_273	379642
mSp_rep3_274	87326
mSp_rep3_275	421049
mSp_rep3_276	410466
mSp_rep3_277	381780
mSp_rep3_278	110817
mSp_rep3_279	268876
mSp_rep3_280	135258
mSp_rep3_281	234108
mSp_rep3_282	83777
mSp_rep3_283	152142
mSp_rep3_284	296213
mSp_rep3_285	369331
mSp_rep3_286	421327
mSp_rep3_287	1895836
mSp_rep3_288	752234
mSp_rep3_289	336254
mSp_rep3_290	466418
mSp_rep3_291	479624
mSp_rep3_292	700491
mSp_rep3_293	541272
mSp_rep3_294	482262
mSp_rep3_295	208490
mSp_rep3_296	435911
mSp_rep3_297	463677
mSp_rep3_298	515715
mSp_rep3_299	429525
mSp_rep3_300	738282
mSp_rep3_301	499098
mSp_rep3_302	347478
mSp_rep3_303	149064
mSp_rep3_304	137734
mSp_rep3_305	119930
mSp_rep3_306	431799
mSp_rep3_307	363732
mSp_rep3_308	146320
mSp_rep3_309	246919
mSp_rep3_310	295138
mSp_rep3_311	254647
mSp_rep3_312	83695
mSp_rep3_313	180
mSp_rep3_314	375202
mSp_rep3_315	354406
mSp_rep3_316	447395
mSp_rep3_317	794666
mSp_rep3_318	516641
mSp_rep3_319	439204
mSp_rep3_320	373420
mSp_rep3_321	777732
mSp_rep3_322	49470
mSp_rep3_323	421345
mSp_rep3_324	559323
mSp_rep3_325	179568
mSp_rep3_326	102467
mSp_rep3_327	278308
mSp_rep3_328	333234
mSp_rep3_329	282552
mSp_rep3_330	816593
mSp_rep3_331	1863386
mSp_rep3_332	227153
mSp_rep3_333	203118
mSp_rep3_334	423637
mSp_rep3_335	239669
mSp_rep3_336	403369
mSp_rep3_337	433884
mSp_rep3_338	601490
mSp_rep3_339	359431
mSp_rep3_340	410304
mSp_rep3_341	502712
mSp_rep3_342	418126
mSp_rep3_343	362873
mSp_rep3_344	821434
mSp_rep3_345	532734
mSp_rep3_346	403787
mSp_rep3_347	385307
mSp_rep3_348	770616
mSp_rep3_349	349863
mSp_rep3_350	390547
mSp_rep3_351	678250
mSp_rep3_352	474263
mSp_rep3_353	273489
mSp_rep3_354	215647
mSp_rep3_355	329517
mSp_rep3_356	243337
mSp_rep3_357	304372
mSp_rep3_358	383757
mSp_rep3_359	394745
mSp_rep3_360	385085
mSp_rep3_361	261872
mSp_rep3_362	421996
mSp_rep3_363	588239
mSp_rep3_364	550426
mSp_rep3_365	409600
mSp_rep3_366	49
mSp_rep3_367	652895
mSp_rep3_368	34253
mSp_rep3_369	459652
mSp_rep3_370	411350
mSp_rep3_371	466430
mSp_rep3_372	88
mSp_rep3_373	321635
mSp_rep3_374	346566
mSp_rep3_375	140150
mSp_rep3_376	463935
mSp_rep3_377	541884
mSp_rep3_378	61
mSp_rep3_379	615711
mSp_rep3_380	309119
mSp_rep3_381	434891
mSp_rep3_382	806551
mSp_rep3_383	358013
mSp_rep3_384	57
