cell	dup_level
mSp_rep3_001	0.929242
mSp_rep3_002	0.923955
mSp_rep3_003	0.931676
mSp_rep3_004	0.928312
mSp_rep3_005	0.923019
mSp_rep3_006	0.92596
mSp_rep3_007	0.930999
mSp_rep3_008	0.923249
mSp_rep3_009	0.923401
mSp_rep3_010	0.927474
mSp_rep3_011	0.920455
mSp_rep3_012	0.921277
mSp_rep3_013	0.920137
mSp_rep3_014	0.914013
mSp_rep3_015	0.916077
mSp_rep3_016	0.920303
mSp_rep3_017	0.909559
mSp_rep3_018	0.896551
mSp_rep3_019	0.906882
mSp_rep3_020	0.909988
mSp_rep3_021	0.906944
mSp_rep3_022	0.919653
mSp_rep3_023	0.911673
mSp_rep3_024	0.921392
mSp_rep3_025	0.93197
mSp_rep3_026	0.919765
mSp_rep3_027	0.934128
mSp_rep3_028	0.921839
mSp_rep3_029	0.918089
mSp_rep3_030	0.9295
mSp_rep3_031	0.931825
mSp_rep3_032	0.918388
mSp_rep3_033	0.928335
mSp_rep3_034	0.927733
mSp_rep3_035	0.917557
mSp_rep3_036	0.916403
mSp_rep3_037	0.920045
mSp_rep3_038	0.904169
mSp_rep3_039	0.917593
mSp_rep3_040	0.92735
mSp_rep3_041	0.894951
mSp_rep3_042	0.903639
mSp_rep3_043	0.919726
mSp_rep3_044	0.903209
mSp_rep3_045	0.906634
mSp_rep3_046	0.920128
mSp_rep3_047	0.906274
mSp_rep3_048	0.92586
mSp_rep3_049	0.933981
mSp_rep3_050	0.920399
mSp_rep3_051	0.930992
mSp_rep3_052	0.921004
mSp_rep3_053	0.926282
mSp_rep3_054	0.925125
mSp_rep3_055	0.927655
mSp_rep3_056	0.923504
mSp_rep3_057	0.928293
mSp_rep3_058	0.92994
mSp_rep3_059	0.918948
mSp_rep3_060	0.913709
mSp_rep3_061	0.918876
mSp_rep3_062	0.902147
mSp_rep3_063	0.90511
mSp_rep3_064	0.924566
mSp_rep3_065	0.898288
mSp_rep3_066	0.902094
mSp_rep3_067	0.915709
mSp_rep3_068	0.89063
mSp_rep3_069	0.898603
mSp_rep3_070	0.92232
mSp_rep3_071	0.90078
mSp_rep3_072	0.91817
mSp_rep3_073	0.933617
mSp_rep3_074	0.91492
mSp_rep3_075	0.932374
mSp_rep3_076	0.927193
mSp_rep3_077	0.92163
mSp_rep3_078	0.925565
mSp_rep3_079	0.92872
mSp_rep3_080	0.915958
mSp_rep3_081	0.924251
mSp_rep3_082	0.924326
mSp_rep3_083	0.912413
mSp_rep3_084	0.913582
mSp_rep3_085	0.916809
mSp_rep3_086	0.896576
mSp_rep3_087	0.911894
mSp_rep3_088	0.917414
mSp_rep3_089	0.873922
mSp_rep3_090	0.901036
mSp_rep3_091	0.917838
mSp_rep3_092	0.888725
mSp_rep3_093	0.910249
mSp_rep3_094	0.91784
mSp_rep3_095	0.900326
mSp_rep3_096	0.925163
mSp_rep3_097	0.928347
mSp_rep3_098	0.917723
mSp_rep3_099	0.934407
mSp_rep3_100	0.919898
mSp_rep3_101	0.921438
mSp_rep3_102	0.925195
mSp_rep3_103	0.926238
mSp_rep3_104	0.921595
mSp_rep3_105	0.924749
mSp_rep3_106	0.925879
mSp_rep3_107	0.901616
mSp_rep3_108	0.914374
mSp_rep3_109	0.917881
mSp_rep3_110	0.90479
mSp_rep3_111	0.908277
mSp_rep3_112	0.908338
mSp_rep3_113	0.897862
mSp_rep3_114	0.902368
mSp_rep3_115	0.926234
mSp_rep3_116	0.886534
mSp_rep3_117	0.896096
mSp_rep3_118	0.921845
mSp_rep3_119	0.901959
mSp_rep3_120	0.920114
mSp_rep3_121	0.929852
mSp_rep3_122	0.921788
mSp_rep3_123	0.933856
mSp_rep3_124	0.927941
mSp_rep3_125	0.91854
mSp_rep3_126	0.92599
mSp_rep3_127	0.924737
mSp_rep3_128	0.898645
mSp_rep3_129	0.908071
mSp_rep3_130	0.925536
mSp_rep3_131	0.910907
mSp_rep3_132	0.922193
mSp_rep3_133	0.917386
mSp_rep3_134	0.917698
mSp_rep3_135	0.902713
mSp_rep3_136	0.904082
mSp_rep3_137	0.918125
mSp_rep3_138	0.900582
mSp_rep3_139	0.913541
mSp_rep3_140	0.897133
mSp_rep3_141	0.900495
mSp_rep3_142	0.926426
mSp_rep3_143	0.899221
mSp_rep3_144	0.918548
mSp_rep3_145	0.929951
mSp_rep3_146	0.916276
mSp_rep3_147	0.928916
mSp_rep3_148	0.905893
mSp_rep3_149	0.908164
mSp_rep3_150	0.924796
mSp_rep3_151	0.919943
mSp_rep3_152	0.919617
mSp_rep3_153	0.924423
mSp_rep3_154	0.924497
mSp_rep3_155	0.913886
mSp_rep3_156	0.910082
mSp_rep3_157	0.919469
mSp_rep3_158	0.899807
mSp_rep3_159	0.896749
mSp_rep3_160	0.895581
mSp_rep3_161	0.885938
mSp_rep3_162	0.898348
mSp_rep3_163	0.916011
mSp_rep3_164	0.835713
mSp_rep3_165	0.901325
mSp_rep3_166	0.913567
mSp_rep3_167	0.897561
mSp_rep3_168	0.912703
mSp_rep3_169	0.925104
mSp_rep3_170	0.918191
mSp_rep3_171	0.930606
mSp_rep3_172	0.925425
mSp_rep3_173	0.918147
mSp_rep3_174	0.926973
mSp_rep3_175	0.928771
mSp_rep3_176	0.922897
mSp_rep3_177	0.923501
mSp_rep3_178	0.918263
mSp_rep3_179	0.914479
mSp_rep3_180	0.917255
mSp_rep3_181	0.919539
mSp_rep3_182	0.914318
mSp_rep3_183	0.894686
mSp_rep3_184	0.903033
mSp_rep3_185	0.887012
mSp_rep3_186	0.900609
mSp_rep3_187	0.911124
mSp_rep3_188	0.901998
mSp_rep3_189	0.907105
mSp_rep3_190	0.915713
mSp_rep3_191	0.902061
mSp_rep3_192	0.915501
mSp_rep3_193	0.930255
mSp_rep3_194	0.919431
mSp_rep3_195	0.934091
mSp_rep3_196	0.918921
mSp_rep3_197	0.915192
