cell	uniq_frags
human_skin_fibr_188	46713.000000
human_skin_fibr_189	146018.000000
human_skin_fibr_190	45841.000000
human_skin_fibr_191	81330.000000
human_skin_fibr_192	57313.000000
human_skin_fibr_193	8941.000000
human_skin_fibr_194	57434.000000
human_skin_fibr_195	75319.000000
human_skin_fibr_196	56541.000000
human_skin_fibr_197	81465.000000
human_skin_fibr_198	23209.000000
human_skin_fibr_199	43566.000000
human_skin_fibr_200	64622.000000
human_skin_fibr_201	64024.000000
human_skin_fibr_202	84119.000000
human_skin_fibr_203	33458.000000
human_skin_fibr_204	114198.000000
human_skin_fibr_205	79775.000000
human_skin_fibr_206	153512.000000
human_skin_fibr_207	34356.000000
human_skin_fibr_208	49725.000000
human_skin_fibr_209	100420.000000
human_skin_fibr_210	22654.000000
human_skin_fibr_211	84655.000000
human_skin_fibr_212	97379.000000
human_skin_fibr_213	91034.000000
human_skin_fibr_214	25420.000000
human_skin_fibr_215	2172.000000
human_skin_fibr_216	126958.000000
human_skin_fibr_217	20499.000000
human_skin_fibr_218	145792.000000
human_skin_fibr_219	43515.000000
human_skin_fibr_220	69030.000000
human_skin_fibr_221	47989.000000
human_skin_fibr_222	43097.000000
human_skin_fibr_223	56675.000000
human_skin_fibr_224	52152.000000
human_skin_fibr_225	71877.000000
human_skin_fibr_226	80924.000000
human_skin_fibr_227	48880.000000
human_skin_fibr_228	59049.000000
human_skin_fibr_229	127508.000000
human_skin_fibr_230	54982.000000
human_skin_fibr_231	48441.000000
human_skin_fibr_232	59461.000000
human_skin_fibr_233	73612.000000
human_skin_fibr_234	48041.000000
human_skin_fibr_235	24347.000000
human_skin_fibr_236	79229.000000
human_skin_fibr_237	53430.000000
human_skin_fibr_238	44161.000000
human_skin_fibr_239	110447.000000
human_skin_fibr_240	51555.000000
human_skin_fibr_241	39320.000000
human_skin_fibr_242	60622.000000
human_skin_fibr_243	85742.000000
human_skin_fibr_244	89523.000000
human_skin_fibr_245	54668.000000
human_skin_fibr_246	86041.000000
human_skin_fibr_247	49765.000000
human_skin_fibr_248	36238.000000
human_skin_fibr_249	53851.000000
human_skin_fibr_250	76938.000000
human_skin_fibr_251	106525.000000
human_skin_fibr_252	70661.000000
human_skin_fibr_253	76430.000000
human_skin_fibr_254	74069.000000
human_skin_fibr_255	87301.000000
human_skin_fibr_256	85754.000000
human_skin_fibr_257	52050.000000
human_skin_fibr_258	69819.000000
human_skin_fibr_259	109257.000000
human_skin_fibr_260	74219.000000
human_skin_fibr_261	20223.000000
human_skin_fibr_262	59054.000000
human_skin_fibr_263	53585.000000
human_skin_fibr_264	35646.000000
human_skin_fibr_265	67110.000000
human_skin_fibr_266	55402.000000
human_skin_fibr_267	66891.000000
human_skin_fibr_268	35180.000000
human_skin_fibr_269	36390.000000
human_skin_fibr_270	87859.000000
human_skin_fibr_271	71320.000000
human_skin_fibr_272	57451.000000
human_skin_fibr_273	78782.000000
human_skin_fibr_274	179536.000000
human_skin_fibr_275	18819.000000
human_skin_fibr_276	57485.000000
human_skin_fibr_277	99544.000000
human_skin_fibr_278	67469.000000
human_skin_fibr_279	54592.000000
human_skin_fibr_280	182068.000000
human_skin_fibr_281	95128.000000
human_skin_fibr_282	122484.000000
human_skin_fibr_283	55154.000000
human_skin_fibr_284	123952.000000
human_skin_fibr_285	87720.000000
human_skin_fibr_286	21429.000000
human_skin_fibr_287	129378.000000
human_skin_fibr_288	23059.000000
human_skin_fibr_289	48162.000000
human_skin_fibr_290	36834.000000
human_skin_fibr_291	85008.000000
human_skin_fibr_292	63955.000000
human_skin_fibr_293	70665.000000
human_skin_fibr_294	57808.000000
human_skin_fibr_295	58899.000000
human_skin_fibr_296	60969.000000
human_skin_fibr_297	89492.000000
human_skin_fibr_298	90361.000000
human_skin_fibr_299	100888.000000
human_skin_fibr_300	87521.000000
human_skin_fibr_301	99261.000000
human_skin_fibr_302	120.000000
human_skin_fibr_303	61626.000000
human_skin_fibr_304	207845.000000
human_skin_fibr_305	82852.000000
human_skin_fibr_306	39833.000000
human_skin_fibr_307	63107.000000
human_skin_fibr_308	73287.000000
human_skin_fibr_309	44379.000000
human_skin_fibr_310	68629.000000
human_skin_fibr_311	105985.000000
human_skin_fibr_312	54872.000000
human_skin_fibr_313	54265.000000
human_skin_fibr_314	62171.000000
human_skin_fibr_315	7815.000000
human_skin_fibr_316	48361.000000
human_skin_fibr_317	66217.000000
human_skin_fibr_318	53088.000000
human_skin_fibr_319	73407.000000
human_skin_fibr_320	59426.000000
human_skin_fibr_321	59773.000000
human_skin_fibr_322	72084.000000
human_skin_fibr_323	40376.000000
human_skin_fibr_324	134339.000000
human_skin_fibr_325	77245.000000
human_skin_fibr_326	56609.000000
human_skin_fibr_327	57805.000000
human_skin_fibr_328	50414.000000
human_skin_fibr_329	50648.000000
human_skin_fibr_330	33335.000000
human_skin_fibr_331	89262.000000
human_skin_fibr_332	66065.000000
human_skin_fibr_333	74271.000000
human_skin_fibr_334	40665.000000
human_skin_fibr_335	41823.000000
human_skin_fibr_336	76606.000000
human_skin_fibr_337	45727.000000
human_skin_fibr_338	44476.000000
human_skin_fibr_339	78147.000000
human_skin_fibr_340	279229.000000
human_skin_fibr_341	54942.000000
human_skin_fibr_342	5940.000000
human_skin_fibr_343	43425.000000
human_skin_fibr_344	46451.000000
human_skin_fibr_345	71101.000000
human_skin_fibr_346	65074.000000
human_skin_fibr_347	88404.000000
human_skin_fibr_348	86609.000000
human_skin_fibr_349	81342.000000
human_skin_fibr_350	86750.000000
human_skin_fibr_351	28241.000000
human_skin_fibr_352	22014.000000
human_skin_fibr_353	22758.000000
human_skin_fibr_354	45294.000000
human_skin_fibr_355	85588.000000
human_skin_fibr_356	49051.000000
human_skin_fibr_357	115153.000000
human_skin_fibr_358	133.000000
human_skin_fibr_359	27633.000000
human_skin_fibr_360	102203.000000
human_skin_fibr_361	79835.000000
human_skin_fibr_362	73318.000000
human_skin_fibr_363	26730.000000
human_skin_fibr_364	77983.000000
human_skin_fibr_365	61946.000000
human_skin_fibr_366	36960.000000
human_skin_fibr_367	67945.000000
human_skin_fibr_368	21003.000000
human_skin_fibr_369	52669.000000
human_skin_fibr_370	30608.000000
human_skin_fibr_371	180525.000000
human_skin_fibr_372	39266.000000
human_skin_fibr_373	28102.000000
human_skin_fibr_374	36176.000000
human_skin_fibr_375	45279.000000
human_skin_fibr_376	74365.000000
human_skin_fibr_377	49049.000000
human_skin_fibr_378	118284.000000
human_skin_fibr_379	66757.000000
human_skin_fibr_380	62179.000000
human_skin_fibr_381	176413.000000
human_skin_fibr_382	26753.000000
human_skin_fibr_383	41291.000000
human_skin_fibr_384	88.000000
