cell	mt_content
human_skin_fibr_266	0.010254
human_skin_fibr_267	0.021933
human_skin_fibr_268	0.061316
human_skin_fibr_269	0.012429
human_skin_fibr_270	0.017589
human_skin_fibr_271	0.006824
human_skin_fibr_272	0.023673
human_skin_fibr_273	0.021621
human_skin_fibr_274	0.028059
human_skin_fibr_275	0.028346
human_skin_fibr_276	0.005243
human_skin_fibr_277	0.043269
human_skin_fibr_278	0.013784
human_skin_fibr_279	0.015580
human_skin_fibr_280	0.020360
human_skin_fibr_281	0.012765
human_skin_fibr_282	0.011181
human_skin_fibr_283	0.031468
human_skin_fibr_284	0.009921
human_skin_fibr_285	0.047960
human_skin_fibr_286	0.031239
human_skin_fibr_287	0.014000
human_skin_fibr_288	0.007916
human_skin_fibr_289	0.016359
human_skin_fibr_290	0.031882
human_skin_fibr_291	0.033649
human_skin_fibr_292	0.001187
human_skin_fibr_293	0.020555
human_skin_fibr_294	0.043484
human_skin_fibr_295	0.004799
human_skin_fibr_296	0.004604
human_skin_fibr_297	0.016896
human_skin_fibr_298	0.033148
human_skin_fibr_299	0.031032
human_skin_fibr_300	0.053018
human_skin_fibr_301	0.013487
human_skin_fibr_302	0.024390
human_skin_fibr_303	0.005551
human_skin_fibr_304	0.046009
human_skin_fibr_305	0.016372
human_skin_fibr_306	0.029505
human_skin_fibr_307	0.002797
human_skin_fibr_308	0.039136
human_skin_fibr_309	0.010590
human_skin_fibr_310	0.010839
human_skin_fibr_311	0.029468
human_skin_fibr_312	0.009388
human_skin_fibr_313	0.000847
human_skin_fibr_314	0.009653
human_skin_fibr_315	0.066977
human_skin_fibr_316	0.048162
human_skin_fibr_317	0.016341
human_skin_fibr_318	0.016270
human_skin_fibr_319	0.005460
human_skin_fibr_320	0.016793
human_skin_fibr_321	0.071098
human_skin_fibr_322	0.020771
human_skin_fibr_323	0.015676
human_skin_fibr_324	0.007865
human_skin_fibr_325	0.020032
human_skin_fibr_326	0.003731
human_skin_fibr_327	0.027179
human_skin_fibr_328	0.014351
human_skin_fibr_329	0.005498
human_skin_fibr_330	0.000869
human_skin_fibr_331	0.013298
human_skin_fibr_332	0.004355
human_skin_fibr_333	0.021965
human_skin_fibr_334	0.069025
human_skin_fibr_335	0.018101
human_skin_fibr_336	0.012313
human_skin_fibr_337	0.011308
human_skin_fibr_338	0.082912
human_skin_fibr_339	0.013482
