cell	sequencing_depth
mSp_rep3_220	528962
mSp_rep3_221	385179
mSp_rep3_222	1382701
mSp_rep3_223	68102
mSp_rep3_224	518890
mSp_rep3_225	1401103
mSp_rep3_226	1749851
mSp_rep3_227	958201
mSp_rep3_228	1331173
mSp_rep3_229	491025
mSp_rep3_230	986947
mSp_rep3_231	697419
mSp_rep3_232	307522
mSp_rep3_233	836767
mSp_rep3_234	690131
mSp_rep3_235	662426
mSp_rep3_236	592509
mSp_rep3_237	717905
mSp_rep3_238	611990
mSp_rep3_239	355046
mSp_rep3_240	958476
mSp_rep3_241	472146
mSp_rep3_242	665319
mSp_rep3_243	970938
mSp_rep3_244	624570
mSp_rep3_245	227681
mSp_rep3_246	86796
mSp_rep3_247	1107107
mSp_rep3_248	491756
mSp_rep3_249	1056054
mSp_rep3_250	1404922
mSp_rep3_251	759311
mSp_rep3_252	951205
mSp_rep3_253	957957
mSp_rep3_254	852611
mSp_rep3_255	976682
mSp_rep3_256	142
mSp_rep3_257	1453194
mSp_rep3_258	460949
mSp_rep3_259	648159
mSp_rep3_260	463172
mSp_rep3_261	263985
mSp_rep3_262	1089420
mSp_rep3_263	656390
mSp_rep3_264	615497
mSp_rep3_265	257434
mSp_rep3_266	673984
mSp_rep3_267	1151205
mSp_rep3_268	758681
mSp_rep3_269	74945
mSp_rep3_270	116
mSp_rep3_271	1185019
mSp_rep3_272	632673
mSp_rep3_273	760092
mSp_rep3_274	174414
mSp_rep3_275	842998
mSp_rep3_276	821938
mSp_rep3_277	764368
mSp_rep3_278	221877
mSp_rep3_279	538486
mSp_rep3_280	270802
mSp_rep3_281	468667
mSp_rep3_282	167321
mSp_rep3_283	304663
mSp_rep3_284	593400
mSp_rep3_285	739420
mSp_rep3_286	843581
mSp_rep3_287	3791848
mSp_rep3_288	1506899
mSp_rep3_289	673333
mSp_rep3_290	933902
mSp_rep3_291	960694
mSp_rep3_292	1403086
mSp_rep3_293	1084071
mSp_rep3_294	966039
mSp_rep3_295	417689
mSp_rep3_296	872450
mSp_rep3_297	928438
mSp_rep3_298	1032735
mSp_rep3_299	859694
mSp_rep3_300	1478746
mSp_rep3_301	999615
mSp_rep3_302	695775
mSp_rep3_303	298461
mSp_rep3_304	275684
mSp_rep3_305	240193
mSp_rep3_306	864138
mSp_rep3_307	728351
mSp_rep3_308	292889
mSp_rep3_309	494389
mSp_rep3_310	591242
mSp_rep3_311	509941
mSp_rep3_312	167164
mSp_rep3_313	330
mSp_rep3_314	751238
mSp_rep3_315	709757
mSp_rep3_316	895666
mSp_rep3_317	1591318
mSp_rep3_318	1034561
mSp_rep3_319	879075
mSp_rep3_320	747634
mSp_rep3_321	1557660
mSp_rep3_322	98728
mSp_rep3_323	843615
mSp_rep3_324	1120365
mSp_rep3_325	360078
mSp_rep3_326	204998
mSp_rep3_327	557448
mSp_rep3_328	667257
mSp_rep3_329	565919
mSp_rep3_330	1635281
mSp_rep3_331	3727160
mSp_rep3_332	454614
mSp_rep3_333	407079
mSp_rep3_334	848175
mSp_rep3_335	479744
mSp_rep3_336	807757
mSp_rep3_337	868399
mSp_rep3_338	1205098
mSp_rep3_339	719806
mSp_rep3_340	821632
mSp_rep3_341	1006830
mSp_rep3_342	837172
mSp_rep3_343	726602
mSp_rep3_344	1644862
mSp_rep3_345	1067046
mSp_rep3_346	808586
mSp_rep3_347	771410
mSp_rep3_348	1543513
mSp_rep3_349	700583
mSp_rep3_350	781864
mSp_rep3_351	1358343
mSp_rep3_352	949844
mSp_rep3_353	547777
mSp_rep3_354	431714
mSp_rep3_355	659716
mSp_rep3_356	486896
mSp_rep3_357	609591
mSp_rep3_358	768323
mSp_rep3_359	790323
mSp_rep3_360	770974
mSp_rep3_361	524368
mSp_rep3_362	844907
mSp_rep3_363	1178159
mSp_rep3_364	1102466
mSp_rep3_365	820174
mSp_rep3_366	101
mSp_rep3_367	1307414
mSp_rep3_368	68408
mSp_rep3_369	920331
mSp_rep3_370	823660
mSp_rep3_371	933923
mSp_rep3_372	172
mSp_rep3_373	644023
mSp_rep3_374	694006
mSp_rep3_375	280529
mSp_rep3_376	928979
mSp_rep3_377	1085241
mSp_rep3_378	124
mSp_rep3_379	1233176
mSp_rep3_380	619080
mSp_rep3_381	870459
mSp_rep3_382	1615165
mSp_rep3_383	716933
mSp_rep3_384	116
mSp_rep4_001	1887585
mSp_rep4_002	270038
mSp_rep4_003	722999
mSp_rep4_004	695940
mSp_rep4_005	840893
mSp_rep4_006	852490
mSp_rep4_007	187
mSp_rep4_008	674101
mSp_rep4_009	1885752
mSp_rep4_010	1552531
mSp_rep4_011	1533833
mSp_rep4_012	1438302
mSp_rep4_013	2924212
mSp_rep4_014	917539
mSp_rep4_015	742776
mSp_rep4_016	533722
mSp_rep4_017	488708
mSp_rep4_018	827317
mSp_rep4_019	949718
mSp_rep4_020	2495111
mSp_rep4_021	646545
mSp_rep4_022	875997
mSp_rep4_023	177511
mSp_rep4_024	1005987
mSp_rep4_025	290083
mSp_rep4_026	647781
mSp_rep4_027	2213437
mSp_rep4_028	1734554
mSp_rep4_029	2375390
mSp_rep4_030	354197
mSp_rep4_031	548264
mSp_rep4_032	694335
mSp_rep4_033	546625
mSp_rep4_034	779733
mSp_rep4_035	842089
mSp_rep4_036	840794
mSp_rep4_037	688711
mSp_rep4_038	803138
mSp_rep4_039	685025
mSp_rep4_040	1054550
mSp_rep4_041	575770
mSp_rep4_042	940011
mSp_rep4_043	676327
mSp_rep4_044	903504
mSp_rep4_045	181224
mSp_rep4_046	777524
mSp_rep4_047	695970
mSp_rep4_048	839934
mSp_rep4_049	909959
mSp_rep4_050	1002863
mSp_rep4_051	818983
mSp_rep4_052	879665
mSp_rep4_053	285601
mSp_rep4_054	509974
mSp_rep4_055	83844
mSp_rep4_056	839636
mSp_rep4_057	592993
mSp_rep4_058	871514
mSp_rep4_059	670956
mSp_rep4_060	923089
mSp_rep4_061	418063
mSp_rep4_062	851815
mSp_rep4_063	647534
mSp_rep4_064	798841
mSp_rep4_065	657266
mSp_rep4_066	740885
mSp_rep4_067	687224
mSp_rep4_068	760793
mSp_rep4_069	958799
mSp_rep4_070	1394700
mSp_rep4_071	413664
mSp_rep4_072	1036744
mSp_rep4_073	719515
mSp_rep4_074	630301
mSp_rep4_075	150096
mSp_rep4_076	680198
mSp_rep4_077	815671
mSp_rep4_078	660044
mSp_rep4_079	1181141
mSp_rep4_080	746830
mSp_rep4_081	796155
mSp_rep4_082	456097
mSp_rep4_083	424034
mSp_rep4_084	673037
mSp_rep4_085	642651
mSp_rep4_086	1285074
mSp_rep4_087	624503
mSp_rep4_088	790849
mSp_rep4_089	514379
mSp_rep4_090	165133
mSp_rep4_091	807891
mSp_rep4_092	561715
mSp_rep4_093	527296
mSp_rep4_094	900634
mSp_rep4_095	4461
mSp_rep4_096	292951
mSp_rep4_097	840826
mSp_rep4_098	304604
mSp_rep4_099	1071246
mSp_rep4_100	486103
mSp_rep4_101	17419
mSp_rep4_102	989983
mSp_rep4_103	628071
mSp_rep4_104	763704
mSp_rep4_105	923814
mSp_rep4_106	1344820
mSp_rep4_107	720256
mSp_rep4_108	767566
mSp_rep4_109	901889
mSp_rep4_110	958058
mSp_rep4_111	723707
mSp_rep4_112	527313
mSp_rep4_113	709770
mSp_rep4_114	917669
mSp_rep4_115	849403
mSp_rep4_116	316751
mSp_rep4_117	723259
mSp_rep4_118	734614
mSp_rep4_119	681063
mSp_rep4_120	875168
mSp_rep4_121	921160
mSp_rep4_122	88450
mSp_rep4_123	687544
mSp_rep4_124	356217
mSp_rep4_125	424215
mSp_rep4_126	647755
mSp_rep4_127	1854963
mSp_rep4_128	721750
mSp_rep4_129	705609
mSp_rep4_130	641001
mSp_rep4_131	732742
mSp_rep4_132	832259
mSp_rep4_133	806381
mSp_rep4_134	1043583
mSp_rep4_135	3924198
mSp_rep4_136	777034
mSp_rep4_137	2584558
