cell	frip
mSp_rep4_355	0.705585
mSp_rep4_356	0.640167
mSp_rep4_357	0.625249
mSp_rep4_358	0.742223
mSp_rep4_359	0.806760
mSp_rep4_360	0.717703
mSp_rep4_361	0.679738
mSp_rep4_362	0.696597
mSp_rep4_363	0.717026
mSp_rep4_364	0.732764
mSp_rep4_365	0.718358
mSp_rep4_366	0.805556
mSp_rep4_367	0.706767
mSp_rep4_368	0.744989
mSp_rep4_369	0.635156
mSp_rep4_370	0.787234
mSp_rep4_371	0.733948
mSp_rep4_372	0.703125
mSp_rep4_373	0.711515
mSp_rep4_374	0.714140
mSp_rep4_375	0.743870
mSp_rep4_376	0.730024
mSp_rep4_377	0.616522
mSp_rep4_378	0.625000
mSp_rep4_379	0.708708
mSp_rep4_380	0.740821
mSp_rep4_381	0.671514
mSp_rep4_382	0.624176
mSp_rep4_383	0.636600
mSp_rep4_384	0.617647
mSp_rep5_001	0.674504
mSp_rep5_002	0.709246
mSp_rep5_003	0.736267
mSp_rep5_004	0.767043
mSp_rep5_005	0.733330
mSp_rep5_006	0.725123
mSp_rep5_007	0.751508
mSp_rep5_008	0.711715
mSp_rep5_009	0.709298
mSp_rep5_010	0.701125
mSp_rep5_011	0.744274
mSp_rep5_012	0.708501
mSp_rep5_013	0.705598
mSp_rep5_014	0.702308
mSp_rep5_015	0.702231
mSp_rep5_016	0.732340
mSp_rep5_017	0.744318
mSp_rep5_018	0.726513
mSp_rep5_019	0.708230
mSp_rep5_020	0.780689
mSp_rep5_021	0.708067
mSp_rep5_022	0.697316
mSp_rep5_023	0.673267
mSp_rep5_024	0.736570
mSp_rep5_025	0.610412
mSp_rep5_026	0.698059
mSp_rep5_027	0.724968
mSp_rep5_028	0.746217
mSp_rep5_029	0.729701
mSp_rep5_030	0.727941
mSp_rep5_031	0.758554
mSp_rep5_032	0.727384
mSp_rep5_033	0.680171
mSp_rep5_034	0.680962
mSp_rep5_035	0.733736
mSp_rep5_036	0.683542
mSp_rep5_037	0.673032
mSp_rep5_038	0.745303
mSp_rep5_039	0.667378
mSp_rep5_040	0.731548
mSp_rep5_041	0.665946
mSp_rep5_042	0.574914
mSp_rep5_043	0.697000
mSp_rep5_044	0.724323
mSp_rep5_045	0.714422
mSp_rep5_046	0.708473
mSp_rep5_047	0.699358
mSp_rep5_048	0.715530
mSp_rep5_049	0.671671
mSp_rep5_050	0.622294
mSp_rep5_051	0.724129
mSp_rep5_052	0.675354
mSp_rep5_053	0.668394
mSp_rep5_054	0.668945
mSp_rep5_055	0.742019
mSp_rep5_056	0.721350
mSp_rep5_057	0.762388
mSp_rep5_058	0.688027
mSp_rep5_059	0.683703
mSp_rep5_060	0.670010
mSp_rep5_061	0.408065
mSp_rep5_062	0.730280
mSp_rep5_063	0.712218
mSp_rep5_064	0.696137
mSp_rep5_065	0.620292
mSp_rep5_066	0.740040
mSp_rep5_067	0.682174
mSp_rep5_068	0.660853
mSp_rep5_069	0.684254
mSp_rep5_070	0.699019
mSp_rep5_071	0.755402
mSp_rep5_072	0.694386
mSp_rep5_073	0.690163
mSp_rep5_074	0.729504
mSp_rep5_075	0.658057
mSp_rep5_076	0.690099
mSp_rep5_077	0.755483
mSp_rep5_078	0.735187
mSp_rep5_079	0.721417
mSp_rep5_080	0.727691
mSp_rep5_081	0.714855
mSp_rep5_082	0.713746
mSp_rep5_083	0.756638
mSp_rep5_084	0.697575
mSp_rep5_085	0.742802
mSp_rep5_086	0.734810
mSp_rep5_087	0.737373
mSp_rep5_088	0.734860
mSp_rep5_089	0.697626
mSp_rep5_090	0.694132
mSp_rep5_091	0.694408
mSp_rep5_092	0.701751
mSp_rep5_093	0.692091
mSp_rep5_094	0.562525
mSp_rep5_095	0.722350
mSp_rep5_096	0.698677
mSp_rep5_097	0.708091
mSp_rep5_098	0.760114
mSp_rep5_099	0.713335
mSp_rep5_100	0.720978
mSp_rep5_101	0.680575
mSp_rep5_102	0.734348
mSp_rep5_103	0.098208
mSp_rep5_104	0.591372
mSp_rep5_105	0.688723
mSp_rep5_106	0.741615
mSp_rep5_107	0.726234
mSp_rep5_108	0.712342
mSp_rep5_109	0.743645
mSp_rep5_110	0.715396
mSp_rep5_111	0.716554
mSp_rep5_112	0.731612
mSp_rep5_113	0.727503
mSp_rep5_114	0.701923
mSp_rep5_115	0.688201
mSp_rep5_116	0.717604
mSp_rep5_117	0.584284
mSp_rep5_118	0.728899
mSp_rep5_119	0.725017
mSp_rep5_120	0.704634
mSp_rep5_121	0.669448
mSp_rep5_122	0.722832
mSp_rep5_123	0.742950
mSp_rep5_124	0.711016
mSp_rep5_125	0.681158
mSp_rep5_126	0.730785
mSp_rep5_127	0.592358
mSp_rep5_128	0.757524
mSp_rep5_129	0.726501
mSp_rep5_130	0.714772
mSp_rep5_131	0.740050
mSp_rep5_132	0.700076
mSp_rep5_133	0.705377
mSp_rep5_134	0.724364
mSp_rep5_135	0.741926
mSp_rep5_136	0.776726
mSp_rep5_137	0.771429
mSp_rep5_138	0.729541
mSp_rep5_139	0.715157
mSp_rep5_140	0.715249
mSp_rep5_141	0.609389
mSp_rep5_142	0.726481
mSp_rep5_143	0.726008
mSp_rep5_144	0.595595
mSp_rep5_145	0.727917
mSp_rep5_146	0.692662
mSp_rep5_147	0.791466
mSp_rep5_148	0.663234
mSp_rep5_149	0.688625
mSp_rep5_150	0.732377
mSp_rep5_151	0.673819
mSp_rep5_152	0.749194
mSp_rep5_153	0.692832
mSp_rep5_154	0.720265
mSp_rep5_155	0.722905
mSp_rep5_156	0.655666
mSp_rep5_157	0.700732
mSp_rep5_158	0.701505
mSp_rep5_159	0.674411
mSp_rep5_160	0.717298
mSp_rep5_161	0.691155
mSp_rep5_162	0.651788
mSp_rep5_163	0.709067
mSp_rep5_164	0.734685
mSp_rep5_165	0.736609
mSp_rep5_166	0.676532
mSp_rep5_167	0.751801
mSp_rep5_168	0.749274
mSp_rep5_169	0.547996
mSp_rep5_170	0.701695
mSp_rep5_171	0.711429
mSp_rep5_172	0.716039
mSp_rep5_173	0.699882
mSp_rep5_174	0.723742
mSp_rep5_175	0.728900
mSp_rep5_176	0.707888
mSp_rep5_177	0.725581
mSp_rep5_178	0.732449
mSp_rep5_179	0.742260
mSp_rep5_180	0.659061
mSp_rep5_181	0.724990
mSp_rep5_182	0.750090
mSp_rep5_183	0.721501
mSp_rep5_184	0.786272
mSp_rep5_185	0.720932
mSp_rep5_186	0.705956
mSp_rep5_187	0.700238
mSp_rep5_188	0.572131
mSp_rep5_189	0.686592
mSp_rep5_190	0.623900
mSp_rep5_191	0.731368
mSp_rep5_192	0.683671
mSp_rep5_193	0.724652
mSp_rep5_194	0.734538
mSp_rep5_195	0.690199
mSp_rep5_196	0.699460
mSp_rep5_197	0.721576
mSp_rep5_198	0.726273
mSp_rep5_199	0.703896
mSp_rep5_200	0.756794
mSp_rep5_201	0.720547
mSp_rep5_202	0.607334
mSp_rep5_203	0.729943
mSp_rep5_204	0.752055
mSp_rep5_205	0.576556
mSp_rep5_206	0.671999
mSp_rep5_207	0.717706
mSp_rep5_208	0.744429
mSp_rep5_209	0.673305
mSp_rep5_210	0.700810
mSp_rep5_211	0.760330
mSp_rep5_212	0.743628
mSp_rep5_213	0.698945
mSp_rep5_214	0.746754
mSp_rep5_215	0.694008
mSp_rep5_216	0.838710
mSp_rep5_217	0.686112
mSp_rep5_218	0.693311
mSp_rep5_219	0.732691
mSp_rep5_220	0.716053
mSp_rep5_221	0.605600
mSp_rep5_222	0.759201
mSp_rep5_223	0.734247
mSp_rep5_224	0.736064
mSp_rep5_225	0.697347
mSp_rep5_226	0.687286
mSp_rep5_227	0.707472
mSp_rep5_228	0.666875
mSp_rep5_229	0.736868
mSp_rep5_230	0.698622
mSp_rep5_231	0.715345
mSp_rep5_232	0.740906
mSp_rep5_233	0.748816
mSp_rep5_234	0.704293
mSp_rep5_235	0.623933
mSp_rep5_236	0.738847
mSp_rep5_237	0.702469
mSp_rep5_238	0.712123
mSp_rep5_239	0.743481
mSp_rep5_240	0.703584
mSp_rep5_241	0.698220
mSp_rep5_242	0.738280
mSp_rep5_243	0.748397
mSp_rep5_244	0.699949
mSp_rep5_245	0.704920
mSp_rep5_246	0.607504
mSp_rep5_247	0.708119
mSp_rep5_248	0.763622
mSp_rep5_249	0.709072
mSp_rep5_250	0.719571
mSp_rep5_251	0.752420
mSp_rep5_252	0.716342
mSp_rep5_253	0.718698
mSp_rep5_254	0.696869
mSp_rep5_255	0.735843
mSp_rep5_256	0.709025
mSp_rep5_257	0.744383
mSp_rep5_258	0.687059
mSp_rep5_259	0.730485
mSp_rep5_260	0.756618
mSp_rep5_261	0.766621
mSp_rep5_262	0.717391
mSp_rep5_263	0.716877
mSp_rep5_264	0.704602
mSp_rep5_265	0.685129
mSp_rep5_266	0.744493
mSp_rep5_267	0.807143
mSp_rep5_268	0.731405
mSp_rep5_269	0.710988
mSp_rep5_270	0.721964
mSp_rep5_271	0.676004
mSp_rep5_272	0.725067
mSp_rep5_273	0.661794
mSp_rep5_274	0.729031
mSp_rep5_275	0.726426
mSp_rep5_276	0.677543
mSp_rep5_277	0.720846
mSp_rep5_278	0.708000
mSp_rep5_279	0.728009
mSp_rep5_280	0.719439
mSp_rep5_281	0.710205
mSp_rep5_282	0.711645
mSp_rep5_283	0.703961
mSp_rep5_284	0.675647
mSp_rep5_285	0.713285
mSp_rep5_286	0.648638
mSp_rep5_287	0.725946
mSp_rep5_288	0.747036
mSp_rep5_289	0.679355
mSp_rep5_290	0.719864
mSp_rep5_291	0.744845
mSp_rep5_292	0.733034
mSp_rep5_293	0.645448
mSp_rep5_294	0.785676
mSp_rep5_295	0.712017
mSp_rep5_296	0.707117
mSp_rep5_297	0.696504
mSp_rep5_298	0.738357
mSp_rep5_299	0.739984
mSp_rep5_300	0.632073
mSp_rep5_301	0.710352
mSp_rep5_302	0.756537
mSp_rep5_303	0.708854
mSp_rep5_304	0.774921
mSp_rep5_305	0.651583
mSp_rep5_306	0.716071
mSp_rep5_307	0.709727
mSp_rep5_308	0.734530
mSp_rep5_309	0.759305
mSp_rep5_310	0.719714
mSp_rep5_311	0.728381
mSp_rep5_312	0.690908
mSp_rep5_313	0.678351
mSp_rep5_314	0.716524
mSp_rep5_315	0.736247
mSp_rep5_316	0.712373
mSp_rep5_317	0.692017
mSp_rep5_318	0.763351
mSp_rep5_319	0.691872
mSp_rep5_320	0.749292
mSp_rep5_321	0.747454
mSp_rep5_322	0.745885
mSp_rep5_323	0.716353
mSp_rep5_324	0.731499
mSp_rep5_325	0.684644
mSp_rep5_326	0.746320
mSp_rep5_327	0.730038
mSp_rep5_328	0.720148
mSp_rep5_329	0.764536
mSp_rep5_330	0.681638
mSp_rep5_331	0.691149
mSp_rep5_332	0.730666
mSp_rep5_333	0.747420
mSp_rep5_334	0.665174
mSp_rep5_335	0.685274
mSp_rep5_336	0.693563
mSp_rep5_337	0.696733
mSp_rep5_338	0.736211
mSp_rep5_339	0.721909
mSp_rep5_340	0.693155
mSp_rep5_341	0.647557
mSp_rep5_342	0.644629
mSp_rep5_343	0.748991
mSp_rep5_344	0.746739
mSp_rep5_345	0.740010
mSp_rep5_346	0.698777
mSp_rep5_347	0.746642
mSp_rep5_348	0.732532
mSp_rep5_349	0.702354
mSp_rep5_350	0.701122
mSp_rep5_351	0.687848
mSp_rep5_352	0.732626
mSp_rep5_353	0.719998
mSp_rep5_354	0.724542
mSp_rep5_355	0.668795
mSp_rep5_356	0.713372
mSp_rep5_357	0.772184
mSp_rep5_358	0.741181
mSp_rep5_359	0.707337
mSp_rep5_360	0.716288
mSp_rep5_361	0.650853
mSp_rep5_362	0.740705
mSp_rep5_363	0.725701
mSp_rep5_364	0.715530
mSp_rep5_365	0.672721
mSp_rep5_366	0.679731
mSp_rep5_367	0.765056
mSp_rep5_368	0.707491
mSp_rep5_369	0.697654
mSp_rep5_370	0.736598
mSp_rep5_371	0.706850
mSp_rep5_372	0.666512
mSp_rep5_373	0.776515
mSp_rep5_374	0.722803
mSp_rep5_375	0.706290
mSp_rep5_376	0.677971
mSp_rep5_377	0.691710
mSp_rep5_378	0.689461
mSp_rep5_379	0.702006
mSp_rep5_380	0.703224
mSp_rep5_381	0.687312
mSp_rep5_382	0.563052
mSp_rep5_383	0.746698
mSp_rep5_384	0.812500
mSp_rep6_001	0.747876
mSp_rep6_002	0.708141
mSp_rep6_003	0.727199
mSp_rep6_004	0.700552
mSp_rep6_005	0.645573
mSp_rep6_006	0.727064
mSp_rep6_007	0.744762
mSp_rep6_008	0.776328
mSp_rep6_009	0.711735
mSp_rep6_010	0.777459
mSp_rep6_011	0.688044
mSp_rep6_012	0.733226
mSp_rep6_013	0.729209
mSp_rep6_014	0.713280
mSp_rep6_015	0.671153
mSp_rep6_016	0.767361
mSp_rep6_017	0.673882
mSp_rep6_018	0.751091
mSp_rep6_019	0.739748
mSp_rep6_020	0.712327
mSp_rep6_021	0.765262
mSp_rep6_022	0.723675
mSp_rep6_023	0.652074
mSp_rep6_024	0.774763
mSp_rep6_025	0.644859
mSp_rep6_026	0.718299
mSp_rep6_027	0.697881
mSp_rep6_028	0.748330
mSp_rep6_029	0.671345
mSp_rep6_030	0.761470
mSp_rep6_031	0.750707
mSp_rep6_032	0.746819
mSp_rep6_033	0.760255
mSp_rep6_034	0.718681
mSp_rep6_035	0.737401
mSp_rep6_036	0.731355
mSp_rep6_037	0.731559
mSp_rep6_038	0.680041
mSp_rep6_039	0.669355
mSp_rep6_040	0.681701
mSp_rep6_041	0.740458
mSp_rep6_042	0.706994
mSp_rep6_043	0.759659
mSp_rep6_044	0.733156
mSp_rep6_045	0.725368
mSp_rep6_046	0.768904
mSp_rep6_047	0.733455
mSp_rep6_048	0.740899
mSp_rep6_049	0.629894
mSp_rep6_050	0.753627
mSp_rep6_051	0.753167
mSp_rep6_052	0.668196
mSp_rep6_053	0.730159
mSp_rep6_054	0.737963
mSp_rep6_055	0.618787
mSp_rep6_056	0.741095
mSp_rep6_057	0.748865
mSp_rep6_058	0.770516
mSp_rep6_059	0.742111
mSp_rep6_060	0.761135
mSp_rep6_061	0.750578
mSp_rep6_062	0.652671
mSp_rep6_063	0.760417
mSp_rep6_064	0.765823
mSp_rep6_065	0.739289
mSp_rep6_066	0.766573
mSp_rep6_067	0.763647
mSp_rep6_068	0.692851
mSp_rep6_069	0.739074
mSp_rep6_070	0.677770
mSp_rep6_071	0.647698
mSp_rep6_072	0.743976
mSp_rep6_073	0.757175
mSp_rep6_074	0.713277
mSp_rep6_075	0.726048
mSp_rep6_076	0.705314
mSp_rep6_077	0.760753
mSp_rep6_078	0.690813
mSp_rep6_079	0.705446
mSp_rep6_080	0.771605
mSp_rep6_081	0.742718
mSp_rep6_082	0.715000
mSp_rep6_083	0.718300
mSp_rep6_084	0.737354
mSp_rep6_085	0.693551
mSp_rep6_086	0.763072
mSp_rep6_087	0.673077
mSp_rep6_088	0.681373
mSp_rep6_089	0.747149
mSp_rep6_090	0.721230
mSp_rep6_091	0.659949
mSp_rep6_092	0.736170
mSp_rep6_093	0.749093
mSp_rep6_094	0.692622
mSp_rep6_095	0.738056
mSp_rep6_096	0.722276
mSp_rep6_097	0.728240
mSp_rep6_098	0.701531
mSp_rep6_099	0.732558
mSp_rep6_100	0.811111
mSp_rep6_101	0.728448
mSp_rep6_102	0.692308
mSp_rep6_103	0.673709
mSp_rep6_104	0.681651
mSp_rep6_105	0.659483
mSp_rep6_106	0.705479
mSp_rep6_107	0.688095
mSp_rep6_108	0.732784
mSp_rep6_109	0.715267
mSp_rep6_110	0.735461
mSp_rep6_111	0.800000
mSp_rep6_112	0.694301
mSp_rep6_113	0.753165
mSp_rep6_114	0.748485
mSp_rep6_115	0.732369
mSp_rep6_116	0.728856
mSp_rep6_117	0.774011
mSp_rep6_118	0.700000
mSp_rep6_119	0.664794
mSp_rep6_120	0.700508
mSp_rep6_121	0.711587
mSp_rep6_122	0.726190
mSp_rep6_123	0.707317
mSp_rep6_124	0.749941
mSp_rep6_125	0.693730
mSp_rep6_126	0.694444
mSp_rep6_127	0.693396
mSp_rep6_128	0.728814
mSp_rep6_129	0.780255
mSp_rep6_130	0.722222
mSp_rep6_131	0.739899
mSp_rep6_132	0.726552
mSp_rep6_133	0.767477
mSp_rep6_134	0.681009
mSp_rep6_135	0.744477
mSp_rep6_136	0.719804
mSp_rep6_137	0.700549
mSp_rep6_138	0.713836
mSp_rep6_139	0.735580
mSp_rep6_140	0.674927
mSp_rep6_141	0.708835
mSp_rep6_142	0.704698
mSp_rep6_143	0.676778
mSp_rep6_144	0.696121
mSp_rep6_145	0.724374
mSp_rep6_146	0.785047
mSp_rep6_147	0.762019
mSp_rep6_148	0.720000
mSp_rep6_149	0.661392
mSp_rep6_150	0.606963
mSp_rep6_151	0.723770
mSp_rep6_152	0.714697
mSp_rep6_153	0.691083
mSp_rep6_154	0.696848
mSp_rep6_155	0.627334
mSp_rep6_156	0.744224
mSp_rep6_157	0.672727
mSp_rep6_158	0.744165
mSp_rep6_159	0.720149
mSp_rep6_160	0.649177
mSp_rep6_161	0.685687
mSp_rep6_162	0.721774
mSp_rep6_163	0.668089
mSp_rep6_164	0.663022
mSp_rep6_165	0.751429
mSp_rep6_166	0.625000
mSp_rep6_167	0.666972
mSp_rep6_168	0.701301
mSp_rep6_169	0.626092
mSp_rep6_170	0.659574
mSp_rep6_171	0.744784
mSp_rep6_172	0.674118
mSp_rep6_173	0.667436
mSp_rep6_174	0.635460
mSp_rep6_175	0.759717
mSp_rep6_176	0.707953
mSp_rep6_177	0.764706
mSp_rep6_178	0.781912
mSp_rep6_179	0.710000
mSp_rep6_180	0.701969
mSp_rep6_181	0.700676
mSp_rep6_182	0.649798
mSp_rep6_183	0.772727
mSp_rep6_184	0.677054
mSp_rep6_185	0.653061
mSp_rep6_186	0.694828
mSp_rep6_187	0.728893
mSp_rep6_188	0.686903
mSp_rep6_189	0.690934
mSp_rep6_190	0.734501
mSp_rep6_191	0.727169
mSp_rep6_192	0.667614
mSp_rep6_193	0.735751
mSp_rep6_194	0.710227
mSp_rep6_195	0.687524
mSp_rep6_196	0.692090
mSp_rep6_197	0.727492
mSp_rep6_198	0.696721
mSp_rep6_199	0.733216
mSp_rep6_200	0.717993
mSp_rep6_201	0.786667
mSp_rep6_202	0.755708
mSp_rep6_203	0.688312
mSp_rep6_204	0.726950
mSp_rep6_205	0.710046
mSp_rep6_206	0.735751
mSp_rep6_207	0.733333
mSp_rep6_208	0.734375
mSp_rep6_209	0.667969
mSp_rep6_210	0.761276
mSp_rep6_211	0.604228
mSp_rep6_212	0.613746
mSp_rep6_213	0.691079
mSp_rep6_214	0.735687
mSp_rep6_215	0.792614
mSp_rep6_216	0.598957
mSp_rep6_217	0.765669
mSp_rep6_218	0.743772
mSp_rep6_219	0.747875
mSp_rep6_220	0.729042
mSp_rep6_221	0.727774
mSp_rep6_222	0.744834
mSp_rep6_223	0.730372
mSp_rep6_224	0.696550
mSp_rep6_225	0.661786
mSp_rep6_226	0.731757
mSp_rep6_227	0.713221
mSp_rep6_228	0.737937
mSp_rep6_229	0.769235
mSp_rep6_230	0.691103
mSp_rep6_231	0.751025
mSp_rep6_232	0.761199
mSp_rep6_233	0.632615
mSp_rep6_234	0.638957
mSp_rep6_235	0.691145
mSp_rep6_236	0.765184
mSp_rep6_237	0.730155
mSp_rep6_238	0.751475
mSp_rep6_239	0.707772
mSp_rep6_240	0.740192
mSp_rep6_241	0.758054
mSp_rep6_242	0.791163
mSp_rep6_243	0.714697
mSp_rep6_244	0.747457
mSp_rep6_245	0.661493
mSp_rep6_246	0.774970
mSp_rep6_247	0.741772
mSp_rep6_248	0.737663
mSp_rep6_249	0.699883
mSp_rep6_250	0.717410
mSp_rep6_251	0.658915
mSp_rep6_252	0.707913
mSp_rep6_253	0.727465
mSp_rep6_254	0.695972
mSp_rep6_255	0.742710
mSp_rep6_256	0.630189
mSp_rep6_257	0.734251
mSp_rep6_258	0.706349
mSp_rep6_259	0.659122
mSp_rep6_260	0.595751
mSp_rep6_261	0.797939
mSp_rep6_262	0.755759
mSp_rep6_263	0.714223
mSp_rep6_264	0.700096
mSp_rep6_265	0.743716
mSp_rep6_266	0.736508
mSp_rep6_267	0.729167
mSp_rep6_268	0.727911
mSp_rep6_269	0.745552
mSp_rep6_270	0.594612
mSp_rep6_271	0.792388
mSp_rep6_272	0.751988
mSp_rep6_273	0.732123
mSp_rep6_274	0.715580
mSp_rep6_275	0.761178
mSp_rep6_276	0.766080
mSp_rep6_277	0.742500
mSp_rep6_278	0.725874
mSp_rep6_279	0.743200
mSp_rep6_280	0.729907
mSp_rep6_281	0.714884
mSp_rep6_282	0.738909
mSp_rep6_283	0.702136
mSp_rep6_284	0.707184
mSp_rep6_285	0.734430
mSp_rep6_286	0.617723
mSp_rep6_287	0.731128
mSp_rep6_288	0.702275
mSp_rep6_289	0.716465
mSp_rep6_290	0.760428
mSp_rep6_291	0.755037
mSp_rep6_292	0.746014
mSp_rep6_293	0.640074
mSp_rep6_294	0.632102
mSp_rep6_295	0.720447
mSp_rep6_296	0.721250
mSp_rep6_297	0.744681
mSp_rep6_298	0.720450
mSp_rep6_299	0.723603
mSp_rep6_300	0.738344
mSp_rep6_301	0.691882
mSp_rep6_302	0.728932
mSp_rep6_303	0.710133
mSp_rep6_304	0.663824
mSp_rep6_305	0.711557
mSp_rep6_306	0.726695
mSp_rep6_307	0.704109
mSp_rep6_308	0.723711
mSp_rep6_309	0.719721
mSp_rep6_310	0.606899
mSp_rep6_311	0.687513
mSp_rep6_312	0.727761
mSp_rep6_313	0.701372
mSp_rep6_314	0.687353
mSp_rep6_315	0.704750
mSp_rep6_316	0.701049
mSp_rep6_317	0.721989
mSp_rep6_318	0.710749
mSp_rep6_319	0.714441
mSp_rep6_320	0.780782
mSp_rep6_321	0.668370
mSp_rep6_322	0.758581
mSp_rep6_323	0.760205
mSp_rep6_324	0.731416
mSp_rep6_325	0.702654
mSp_rep6_326	0.728873
mSp_rep6_327	0.694595
mSp_rep6_328	0.737219
mSp_rep6_329	0.719670
mSp_rep6_330	0.730822
mSp_rep6_331	0.743592
mSp_rep6_332	0.713555
mSp_rep6_333	0.749198
mSp_rep6_334	0.728440
mSp_rep6_335	0.687910
mSp_rep6_336	0.699420
mSp_rep6_337	0.691069
mSp_rep6_338	0.678659
mSp_rep6_339	0.715615
mSp_rep6_340	0.785714
mSp_rep6_341	0.746520
mSp_rep6_342	0.775178
mSp_rep6_343	0.676020
mSp_rep6_344	0.714318
mSp_rep6_345	0.766587
mSp_rep6_346	0.685584
mSp_rep6_347	0.681701
mSp_rep6_348	0.718257
mSp_rep6_349	0.735197
mSp_rep6_350	0.701568
mSp_rep6_351	0.729039
mSp_rep6_352	0.704656
mSp_rep6_353	0.711999
mSp_rep6_354	0.727220
mSp_rep6_355	0.742236
mSp_rep6_356	0.727206
mSp_rep6_357	0.743115
mSp_rep6_358	0.747793
mSp_rep6_359	0.652662
mSp_rep6_360	0.685580
mSp_rep6_361	0.627956
mSp_rep6_362	0.743098
mSp_rep6_363	0.720923
mSp_rep6_364	0.736963
mSp_rep6_365	0.743637
mSp_rep6_366	0.735226
mSp_rep6_367	0.747474
mSp_rep6_368	0.736761
mSp_rep6_369	0.825843
mSp_rep6_370	0.712618
mSp_rep6_371	0.704155
mSp_rep6_372	0.720499
mSp_rep6_373	0.773649
mSp_rep6_374	0.724440
mSp_rep6_375	0.709677
mSp_rep6_376	0.768421
mSp_rep6_377	0.739587
mSp_rep6_378	0.683036
mSp_rep6_379	0.729339
mSp_rep6_380	0.715847
mSp_rep6_381	0.707965
mSp_rep6_382	0.724138
mSp_rep6_383	0.624008
mSp_rep6_384	0.775735
mSp_rep7_001	0.757161
mSp_rep7_002	0.663734
mSp_rep7_003	0.756109
mSp_rep7_004	0.733262
mSp_rep7_005	0.769838
mSp_rep7_006	0.739216
mSp_rep7_007	0.763019
mSp_rep7_008	0.740011
mSp_rep7_009	0.755361
mSp_rep7_010	0.735616
mSp_rep7_011	0.715911
mSp_rep7_012	0.738069
mSp_rep7_013	0.747891
mSp_rep7_014	0.738254
mSp_rep7_015	0.683176
mSp_rep7_016	0.780000
mSp_rep7_017	0.662653
mSp_rep7_018	0.769743
mSp_rep7_019	0.751125
mSp_rep7_020	0.719726
mSp_rep7_021	0.733740
mSp_rep7_022	0.751596
mSp_rep7_023	0.724049
mSp_rep7_024	0.618810
mSp_rep7_025	0.736607
mSp_rep7_026	0.762760
mSp_rep7_027	0.724329
mSp_rep7_028	0.760688
mSp_rep7_029	0.720836
mSp_rep7_030	0.735581
mSp_rep7_031	0.774038
mSp_rep7_032	0.745804
mSp_rep7_033	0.748486
mSp_rep7_034	0.634316
mSp_rep7_035	0.762854
mSp_rep7_036	0.750742
mSp_rep7_037	0.722033
mSp_rep7_038	0.762592
mSp_rep7_039	0.751314
mSp_rep7_040	0.670298
mSp_rep7_041	0.758357
mSp_rep7_042	0.723763
mSp_rep7_043	0.753955
mSp_rep7_044	0.668088
mSp_rep7_045	0.706362
mSp_rep7_046	0.742410
mSp_rep7_047	0.771947
mSp_rep7_048	0.546537
mSp_rep7_049	0.784570
mSp_rep7_050	0.638196
mSp_rep7_051	0.742978
mSp_rep7_052	0.719278
mSp_rep7_053	0.678958
mSp_rep7_054	0.700861
mSp_rep7_055	0.741659
mSp_rep7_056	0.718977
mSp_rep7_057	0.695000
mSp_rep7_058	0.614569
mSp_rep7_059	0.763527
mSp_rep7_060	0.735983
mSp_rep7_061	0.714125
mSp_rep7_062	0.755586
mSp_rep7_063	0.733092
mSp_rep7_064	0.746525
mSp_rep7_065	0.751521
mSp_rep7_066	0.771150
mSp_rep7_067	0.717273
mSp_rep7_068	0.746873
mSp_rep7_069	0.719092
mSp_rep7_070	0.740086
mSp_rep7_071	0.626924
mSp_rep7_072	0.644277
mSp_rep7_073	0.732680
mSp_rep7_074	0.714960
mSp_rep7_075	0.735968
mSp_rep7_076	0.733853
mSp_rep7_077	0.742760
mSp_rep7_078	0.740109
mSp_rep7_079	0.746279
mSp_rep7_080	0.728829
mSp_rep7_081	0.761718
mSp_rep7_082	0.704252
mSp_rep7_083	0.745341
mSp_rep7_084	0.711135
mSp_rep7_085	0.744661
mSp_rep7_086	0.694116
mSp_rep7_087	0.747920
mSp_rep7_088	0.759827
mSp_rep7_089	0.729089
mSp_rep7_090	0.737442
mSp_rep7_091	0.716628
mSp_rep7_092	0.711532
mSp_rep7_093	0.742935
mSp_rep7_094	0.736925
mSp_rep7_095	0.750009
mSp_rep7_096	0.745114
mSp_rep7_097	0.755102
mSp_rep7_098	0.734209
mSp_rep7_099	0.742518
mSp_rep7_100	0.723330
mSp_rep7_101	0.712384
mSp_rep7_102	0.787165
mSp_rep7_103	0.772222
mSp_rep7_104	0.753741
mSp_rep7_105	0.714952
mSp_rep7_106	0.748432
mSp_rep7_107	0.772618
mSp_rep7_108	0.750788
mSp_rep7_109	0.672053
mSp_rep7_110	0.733830
mSp_rep7_111	0.766476
mSp_rep7_112	0.782396
mSp_rep7_113	0.740340
mSp_rep7_114	0.736765
mSp_rep7_115	0.702389
mSp_rep7_116	0.754706
mSp_rep7_117	0.634079
mSp_rep7_118	0.731702
mSp_rep7_119	0.682247
mSp_rep7_120	0.691559
mSp_rep7_121	0.749868
mSp_rep7_122	0.723342
mSp_rep7_123	0.724396
mSp_rep7_124	0.732549
mSp_rep7_125	0.740514
mSp_rep7_126	0.749537
mSp_rep7_127	0.645849
mSp_rep7_128	0.740371
mSp_rep7_129	0.655507
mSp_rep7_130	0.724165
mSp_rep7_131	0.683629
mSp_rep7_132	0.769723
mSp_rep7_133	0.655519
mSp_rep7_134	0.747916
