cell	mt_content
mSp_rep3_225	0.031667
mSp_rep3_226	0.012766
mSp_rep3_227	0.025874
mSp_rep3_228	0.024335
mSp_rep3_229	0.008347
mSp_rep3_230	0.024406
mSp_rep3_231	0.020260
mSp_rep3_232	0.016980
mSp_rep3_233	0.012403
mSp_rep3_234	0.035396
mSp_rep3_235	0.002057
mSp_rep3_236	0.030466
mSp_rep3_237	0.021304
mSp_rep3_238	0.009350
mSp_rep3_239	0.032420
mSp_rep3_240	0.042260
mSp_rep3_241	0.027741
mSp_rep3_242	0.033576
mSp_rep3_243	0.033039
mSp_rep3_244	0.066125
mSp_rep3_245	0.038046
mSp_rep3_246	0.214243
mSp_rep3_247	0.014730
mSp_rep3_248	0.029666
mSp_rep3_249	0.010078
mSp_rep3_250	0.014628
mSp_rep3_251	0.038399
mSp_rep3_252	0.041389
mSp_rep3_253	0.019335
mSp_rep3_254	0.011411
mSp_rep3_255	0.003528
mSp_rep3_256	0.000000
mSp_rep3_257	0.024995
mSp_rep3_258	0.018507
mSp_rep3_259	0.034022
mSp_rep3_260	0.015343
mSp_rep3_261	0.021642
mSp_rep3_262	0.001343
mSp_rep3_263	0.064325
mSp_rep3_264	0.042590
mSp_rep3_265	0.197531
mSp_rep3_266	0.045525
mSp_rep3_267	0.003262
mSp_rep3_268	0.035108
mSp_rep3_269	0.135667
mSp_rep3_270	0.018182
mSp_rep3_271	0.011467
mSp_rep3_272	0.001533
mSp_rep3_273	0.017579
mSp_rep3_274	0.260062
mSp_rep3_275	0.015655
mSp_rep3_276	0.012165
mSp_rep3_277	0.021139
mSp_rep3_278	0.032543
mSp_rep3_279	0.058083
mSp_rep3_280	0.090845
mSp_rep3_281	0.004889
mSp_rep3_282	0.056018
mSp_rep3_283	0.013455
mSp_rep3_284	0.027981
mSp_rep3_285	0.022111
mSp_rep3_286	0.018563
mSp_rep3_287	0.016488
mSp_rep3_288	0.019205
mSp_rep3_289	0.032232
mSp_rep3_290	0.021341
mSp_rep3_291	0.015598
mSp_rep3_292	0.017378
mSp_rep3_293	0.011044
mSp_rep3_294	0.016931
mSp_rep3_295	0.001200
mSp_rep3_296	0.007202
mSp_rep3_297	0.018218
mSp_rep3_298	0.026199
mSp_rep3_299	0.047356
mSp_rep3_300	0.027885
mSp_rep3_301	0.008388
mSp_rep3_302	0.018863
mSp_rep3_303	0.023824
mSp_rep3_304	0.028451
mSp_rep3_305	0.034325
mSp_rep3_306	0.018217
mSp_rep3_307	0.047562
mSp_rep3_308	0.086758
mSp_rep3_309	0.083288
mSp_rep3_310	0.006340
mSp_rep3_311	0.045694
mSp_rep3_312	0.110975
mSp_rep3_313	0.025907
mSp_rep3_314	0.004275
mSp_rep3_315	0.000042
mSp_rep3_316	0.008620
mSp_rep3_317	0.024268
mSp_rep3_318	0.002305
mSp_rep3_319	0.005426
mSp_rep3_320	0.019321
mSp_rep3_321	0.008103
mSp_rep3_322	0.138226
mSp_rep3_323	0.028907
mSp_rep3_324	0.021597
mSp_rep3_325	0.038611
mSp_rep3_326	0.030541
mSp_rep3_327	0.064395
mSp_rep3_328	0.017665
mSp_rep3_329	0.018234
mSp_rep3_330	0.010396
mSp_rep3_331	0.025481
mSp_rep3_332	0.018243
mSp_rep3_333	0.051064
mSp_rep3_334	0.042998
mSp_rep3_335	0.024399
mSp_rep3_336	0.018482
mSp_rep3_337	0.027546
mSp_rep3_338	0.020460
mSp_rep3_339	0.004438
mSp_rep3_340	0.009009
mSp_rep3_341	0.011429
mSp_rep3_342	0.011065
mSp_rep3_343	0.020104
mSp_rep3_344	0.014672
mSp_rep3_345	0.032500
mSp_rep3_346	0.027144
mSp_rep3_347	0.000858
mSp_rep3_348	0.013571
mSp_rep3_349	0.022464
mSp_rep3_350	0.017151
mSp_rep3_351	0.019261
mSp_rep3_352	0.009630
mSp_rep3_353	0.029091
mSp_rep3_354	0.030017
mSp_rep3_355	0.011546
mSp_rep3_356	0.044507
mSp_rep3_357	0.023287
mSp_rep3_358	0.039031
