cell	library_size
mSp_rep3_115	25466
mSp_rep3_116	27734
mSp_rep3_117	10757
mSp_rep3_118	26845
mSp_rep3_119	8416
mSp_rep3_120	50820
mSp_rep3_121	32720
mSp_rep3_122	41685
mSp_rep3_123	26315
mSp_rep3_124	38037
mSp_rep3_125	25406
mSp_rep3_126	25233
mSp_rep3_127	37850
mSp_rep3_128	29160
mSp_rep3_129	66331
mSp_rep3_130	58007
mSp_rep3_131	26597
mSp_rep3_132	124317
mSp_rep3_133	28751
mSp_rep3_134	30447
mSp_rep3_135	28176
mSp_rep3_136	20663
mSp_rep3_137	35032
mSp_rep3_138	24906
mSp_rep3_139	29071
mSp_rep3_140	21069
mSp_rep3_141	30345
mSp_rep3_142	21248
mSp_rep3_143	38333
mSp_rep3_144	45554
mSp_rep3_145	35110
mSp_rep3_146	38574
mSp_rep3_147	23204
mSp_rep3_148	32353
mSp_rep3_149	39299
mSp_rep3_150	30901
mSp_rep3_151	46817
mSp_rep3_152	49248
mSp_rep3_153	71977
mSp_rep3_154	42929
mSp_rep3_155	22648
mSp_rep3_156	36994
mSp_rep3_157	8487
mSp_rep3_158	33250
mSp_rep3_159	23631
mSp_rep3_160	19898
mSp_rep3_161	27710
mSp_rep3_162	37993
mSp_rep3_163	50680
mSp_rep3_164	21645
mSp_rep3_165	33298
mSp_rep3_166	22534
mSp_rep3_167	41458
mSp_rep3_168	75660
mSp_rep3_169	2620
mSp_rep3_170	30378
mSp_rep3_171	45663
mSp_rep3_172	14016
mSp_rep3_173	24549
mSp_rep3_174	37054
mSp_rep3_175	53197
mSp_rep3_176	24627
mSp_rep3_177	35470
mSp_rep3_178	80483
mSp_rep3_179	11835
mSp_rep3_180	16934
mSp_rep3_181	40013
mSp_rep3_182	16603
mSp_rep3_183	27757
mSp_rep3_184	25670
mSp_rep3_185	24512
mSp_rep3_186	36002
mSp_rep3_187	23546
mSp_rep3_188	27562
mSp_rep3_189	24267
mSp_rep3_190	33251
mSp_rep3_191	27057
mSp_rep3_192	27217
mSp_rep3_193	20929
mSp_rep3_194	6525
mSp_rep3_195	25103
mSp_rep3_196	12351
mSp_rep3_197	5007
mSp_rep3_198	16381
mSp_rep3_199	35433
mSp_rep3_200	46506
mSp_rep3_201	33609
mSp_rep3_202	20816
mSp_rep3_203	28641
mSp_rep3_204	36815
mSp_rep3_205	25400
mSp_rep3_206	30972
mSp_rep3_207	34136
mSp_rep3_208	13713
mSp_rep3_209	48083
mSp_rep3_210	55888
mSp_rep3_211	30732
mSp_rep3_212	31782
mSp_rep3_213	24178
mSp_rep3_214	63690
mSp_rep3_215	29662
mSp_rep3_216	79116
mSp_rep3_217	16486
mSp_rep3_218	51188
mSp_rep3_219	25823
mSp_rep3_220	17072
mSp_rep3_221	14150
mSp_rep3_222	46351
mSp_rep3_223	2271
mSp_rep3_224	22430
mSp_rep3_225	51441
mSp_rep3_226	60550
mSp_rep3_227	35132
mSp_rep3_228	49681
mSp_rep3_229	18689
mSp_rep3_230	42161
mSp_rep3_231	32972
mSp_rep3_232	11896
mSp_rep3_233	33702
mSp_rep3_234	28845
mSp_rep3_235	26254
mSp_rep3_236	26390
mSp_rep3_237	29713
mSp_rep3_238	23850
mSp_rep3_239	15947
mSp_rep3_240	36843
mSp_rep3_241	16077
mSp_rep3_242	31511
mSp_rep3_243	38288
mSp_rep3_244	24998
mSp_rep3_245	11854
mSp_rep3_246	3356
mSp_rep3_247	48948
mSp_rep3_248	24675
mSp_rep3_249	47529
mSp_rep3_250	57424
mSp_rep3_251	41225
mSp_rep3_252	36894
mSp_rep3_253	39824
mSp_rep3_254	41978
mSp_rep3_255	47331
mSp_rep3_256	
mSp_rep3_257	68295
mSp_rep3_258	24207
mSp_rep3_259	29128
mSp_rep3_260	24702
mSp_rep3_261	17512
mSp_rep3_262	42442
mSp_rep3_263	31776
mSp_rep3_264	26579
mSp_rep3_265	7938
mSp_rep3_266	30137
mSp_rep3_267	38939
mSp_rep3_268	25664
mSp_rep3_269	3000
mSp_rep3_270	
mSp_rep3_271	38632
mSp_rep3_272	22830
mSp_rep3_273	27078
mSp_rep3_274	5168
mSp_rep3_275	32706
mSp_rep3_276	32963
mSp_rep3_277	32688
mSp_rep3_278	11892
mSp_rep3_279	29389
mSp_rep3_280	11371
mSp_rep3_281	21884
mSp_rep3_282	7926
mSp_rep3_283	13898
mSp_rep3_284	33022
mSp_rep3_285	34417
mSp_rep3_286	32591
mSp_rep3_287	157022
mSp_rep3_288	57955
mSp_rep3_289	22462
mSp_rep3_290	37064
mSp_rep3_291	32119
mSp_rep3_292	44768
mSp_rep3_293	40476
mSp_rep3_294	32543
mSp_rep3_295	14161
mSp_rep3_296	31381
mSp_rep3_297	35569
mSp_rep3_298	33666
mSp_rep3_299	31295
mSp_rep3_300	48520
mSp_rep3_301	34930
mSp_rep3_302	30377
mSp_rep3_303	14985
mSp_rep3_304	13251
mSp_rep3_305	11770
mSp_rep3_306	39414
mSp_rep3_307	28195
mSp_rep3_308	15768
mSp_rep3_309	21924
mSp_rep3_310	26026
mSp_rep3_311	25824
mSp_rep3_312	5722
mSp_rep3_313	
mSp_rep3_314	30409
mSp_rep3_315	23779
mSp_rep3_316	30280
mSp_rep3_317	53403
mSp_rep3_318	36016
mSp_rep3_319	31145
mSp_rep3_320	28052
mSp_rep3_321	59113
mSp_rep3_322	3270
mSp_rep3_323	34871
mSp_rep3_324	42367
mSp_rep3_325	16265
mSp_rep3_326	9790
mSp_rep3_327	25623
mSp_rep3_328	32380
mSp_rep3_329	28135
mSp_rep3_330	72335
mSp_rep3_331	165103
mSp_rep3_332	26859
mSp_rep3_333	20308
mSp_rep3_334	34932
mSp_rep3_335	23935
mSp_rep3_336	31923
mSp_rep3_337	33108
mSp_rep3_338	49610
mSp_rep3_339	24336
mSp_rep3_340	30082
mSp_rep3_341	42961
mSp_rep3_342	29825
mSp_rep3_343	28452
mSp_rep3_344	60866
mSp_rep3_345	40738
mSp_rep3_346	28404
mSp_rep3_347	31474
mSp_rep3_348	55781
mSp_rep3_349	30761
mSp_rep3_350	35567
mSp_rep3_351	65105
mSp_rep3_352	44651
mSp_rep3_353	27362
mSp_rep3_354	21821
mSp_rep3_355	28669
mSp_rep3_356	25569
mSp_rep3_357	30961
mSp_rep3_358	31001
mSp_rep3_359	38460
mSp_rep3_360	36177
mSp_rep3_361	16894
mSp_rep3_362	31726
mSp_rep3_363	37261
mSp_rep3_364	38894
mSp_rep3_365	31178
mSp_rep3_366	
mSp_rep3_367	46448
mSp_rep3_368	2638
mSp_rep3_369	35706
mSp_rep3_370	26946
mSp_rep3_371	34441
mSp_rep3_372	
mSp_rep3_373	24612
mSp_rep3_374	28048
mSp_rep3_375	12258
mSp_rep3_376	33068
mSp_rep3_377	40729
mSp_rep3_378	
mSp_rep3_379	50032
mSp_rep3_380	29727
mSp_rep3_381	39102
mSp_rep3_382	59210
mSp_rep3_383	31835
mSp_rep3_384	
mSp_rep4_001	71332
mSp_rep4_002	10472
mSp_rep4_003	27496
mSp_rep4_004	27037
mSp_rep4_005	36314
mSp_rep4_006	34484
mSp_rep4_007	3173
mSp_rep4_008	28903
mSp_rep4_009	73062
mSp_rep4_010	61850
mSp_rep4_011	63024
mSp_rep4_012	55765
mSp_rep4_013	113394
mSp_rep4_014	34468
mSp_rep4_015	30813
mSp_rep4_016	20121
mSp_rep4_017	20029
mSp_rep4_018	31736
mSp_rep4_019	36234
mSp_rep4_020	102841
mSp_rep4_021	28847
mSp_rep4_022	33135
mSp_rep4_023	6935
mSp_rep4_024	36122
mSp_rep4_025	11286
mSp_rep4_026	28429
mSp_rep4_027	89295
mSp_rep4_028	71772
mSp_rep4_029	104930
mSp_rep4_030	14548
mSp_rep4_031	24497
mSp_rep4_032	31359
mSp_rep4_033	21614
mSp_rep4_034	30159
mSp_rep4_035	39205
mSp_rep4_036	32089
mSp_rep4_037	27501
mSp_rep4_038	29706
mSp_rep4_039	27196
mSp_rep4_040	38801
mSp_rep4_041	25905
mSp_rep4_042	38631
mSp_rep4_043	26253
mSp_rep4_044	38617
mSp_rep4_045	7991
mSp_rep4_046	29268
mSp_rep4_047	29537
mSp_rep4_048	33719
mSp_rep4_049	34446
mSp_rep4_050	43455
mSp_rep4_051	32049
mSp_rep4_052	35180
mSp_rep4_053	10555
mSp_rep4_054	23535
mSp_rep4_055	3689
mSp_rep4_056	33839
mSp_rep4_057	22010
mSp_rep4_058	34143
mSp_rep4_059	27902
mSp_rep4_060	36336
mSp_rep4_061	16370
mSp_rep4_062	34601
mSp_rep4_063	29730
mSp_rep4_064	29287
mSp_rep4_065	28789
mSp_rep4_066	28820
mSp_rep4_067	28791
mSp_rep4_068	32813
mSp_rep4_069	44387
mSp_rep4_070	51446
mSp_rep4_071	16979
mSp_rep4_072	40552
mSp_rep4_073	27061
mSp_rep4_074	30267
mSp_rep4_075	6990
mSp_rep4_076	30697
mSp_rep4_077	35376
mSp_rep4_078	28387
mSp_rep4_079	48817
mSp_rep4_080	35261
mSp_rep4_081	32243
mSp_rep4_082	19429
mSp_rep4_083	21677
mSp_rep4_084	25982
mSp_rep4_085	27413
mSp_rep4_086	51354
mSp_rep4_087	26649
mSp_rep4_088	31884
mSp_rep4_089	23933
mSp_rep4_090	7418
mSp_rep4_091	31821
mSp_rep4_092	24619
mSp_rep4_093	22600
mSp_rep4_094	34127
mSp_rep4_095	194
mSp_rep4_096	9499
mSp_rep4_097	30402
mSp_rep4_098	14173
mSp_rep4_099	42386
mSp_rep4_100	25019
mSp_rep4_101	891
mSp_rep4_102	44730
mSp_rep4_103	28855
mSp_rep4_104	32583
mSp_rep4_105	36448
mSp_rep4_106	55766
mSp_rep4_107	38320
mSp_rep4_108	32350
mSp_rep4_109	37083
mSp_rep4_110	37985
mSp_rep4_111	32686
mSp_rep4_112	22237
mSp_rep4_113	32174
mSp_rep4_114	37850
mSp_rep4_115	32120
mSp_rep4_116	14078
mSp_rep4_117	35488
mSp_rep4_118	27328
mSp_rep4_119	28303
mSp_rep4_120	33357
mSp_rep4_121	37858
mSp_rep4_122	4094
mSp_rep4_123	27524
mSp_rep4_124	18850
mSp_rep4_125	18336
mSp_rep4_126	25892
mSp_rep4_127	94249
mSp_rep4_128	37534
mSp_rep4_129	36044
mSp_rep4_130	27124
mSp_rep4_131	40904
mSp_rep4_132	32591
mSp_rep4_133	32624
mSp_rep4_134	38522
mSp_rep4_135	178347
mSp_rep4_136	30842
mSp_rep4_137	103887
mSp_rep4_138	197605
mSp_rep4_139	30354
mSp_rep4_140	43966
mSp_rep4_141	43478
mSp_rep4_142	37207
mSp_rep4_143	26403
mSp_rep4_144	99164
mSp_rep4_145	163200
mSp_rep4_146	41233
mSp_rep4_147	28945
mSp_rep4_148	28446
mSp_rep4_149	3809
mSp_rep4_150	24689
mSp_rep4_151	30507
mSp_rep4_152	27508
mSp_rep4_153	30571
mSp_rep4_154	12143
mSp_rep4_155	53636
mSp_rep4_156	40992
mSp_rep4_157	47272
mSp_rep4_158	46441
mSp_rep4_159	34103
mSp_rep4_160	20933
mSp_rep4_161	19063
mSp_rep4_162	31035
mSp_rep4_163	24985
mSp_rep4_164	24149
mSp_rep4_165	63714
mSp_rep4_166	3286
mSp_rep4_167	26622
mSp_rep4_168	27792
mSp_rep4_169	15830
mSp_rep4_170	34896
mSp_rep4_171	12068
mSp_rep4_172	29521
mSp_rep4_173	28744
mSp_rep4_174	119148
mSp_rep4_175	1834
mSp_rep4_176	44374
mSp_rep4_177	32360
mSp_rep4_178	27196
mSp_rep4_179	48742
mSp_rep4_180	45661
mSp_rep4_181	36997
mSp_rep4_182	32491
mSp_rep4_183	24768
mSp_rep4_184	16965
mSp_rep4_185	50909
mSp_rep4_186	35348
mSp_rep4_187	34140
mSp_rep4_188	2222
mSp_rep4_189	12407
mSp_rep4_190	32649
mSp_rep4_191	30102
mSp_rep4_192	33745
mSp_rep4_193	33179
mSp_rep4_194	30111
mSp_rep4_195	51881
mSp_rep4_196	30651
mSp_rep4_197	36690
mSp_rep4_198	32118
mSp_rep4_199	31884
mSp_rep4_200	27597
mSp_rep4_201	30775
mSp_rep4_202	32028
mSp_rep4_203	28636
mSp_rep4_204	9634
mSp_rep4_205	18243
mSp_rep4_206	30740
mSp_rep4_207	10641
mSp_rep4_208	30710
mSp_rep4_209	127929
mSp_rep4_210	30827
mSp_rep4_211	3219
mSp_rep4_212	32066
mSp_rep4_213	7144
mSp_rep4_214	19294
mSp_rep4_215	28215
mSp_rep4_216	16087
mSp_rep4_217	34459
mSp_rep4_218	28807
mSp_rep4_219	12432
mSp_rep4_220	23677
mSp_rep4_221	28041
mSp_rep4_222	27442
mSp_rep4_223	25798
mSp_rep4_224	32165
mSp_rep4_225	30374
mSp_rep4_226	37009
mSp_rep4_227	28286
mSp_rep4_228	27011
mSp_rep4_229	30995
mSp_rep4_230	162409
mSp_rep4_231	39177
mSp_rep4_232	25078
mSp_rep4_233	28324
mSp_rep4_234	55045
mSp_rep4_235	34193
mSp_rep4_236	2279
mSp_rep4_237	31513
mSp_rep4_238	23135
mSp_rep4_239	49528
mSp_rep4_240	33256
mSp_rep4_241	37804
mSp_rep4_242	27511
mSp_rep4_243	16546
mSp_rep4_244	27629
mSp_rep4_245	29192
mSp_rep4_246	28938
mSp_rep4_247	20659
mSp_rep4_248	77954
mSp_rep4_249	29494
mSp_rep4_250	27311
mSp_rep4_251	385
mSp_rep4_252	27974
mSp_rep4_253	45696
mSp_rep4_254	23514
mSp_rep4_255	24730
mSp_rep4_256	35182
mSp_rep4_257	32414
mSp_rep4_258	20105
mSp_rep4_259	44864
mSp_rep4_260	28437
mSp_rep4_261	3427
mSp_rep4_262	38942
mSp_rep4_263	26011
mSp_rep4_264	29634
mSp_rep4_265	25369
mSp_rep4_266	6590
mSp_rep4_267	24557
mSp_rep4_268	35985
mSp_rep4_269	30677
mSp_rep4_270	21778
mSp_rep4_271	23003
mSp_rep4_272	25792
mSp_rep4_273	27186
mSp_rep4_274	32920
mSp_rep4_275	30008
mSp_rep4_276	14410
mSp_rep4_277	37221
mSp_rep4_278	26000
mSp_rep4_279	21835
mSp_rep4_280	37346
mSp_rep4_281	2058
mSp_rep4_282	23537
mSp_rep4_283	28635
mSp_rep4_284	37669
mSp_rep4_285	72493
mSp_rep4_286	34955
mSp_rep4_287	31598
mSp_rep4_288	33273
mSp_rep4_289	33821
mSp_rep4_290	34018
mSp_rep4_291	29538
mSp_rep4_292	30544
mSp_rep4_293	43177
mSp_rep4_294	33773
mSp_rep4_295	33792
mSp_rep4_296	24314
mSp_rep4_297	24922
mSp_rep4_298	21943
mSp_rep4_299	21353
mSp_rep4_300	27824
mSp_rep4_301	94622
mSp_rep4_302	26723
mSp_rep4_303	25070
mSp_rep4_304	23574
mSp_rep4_305	29340
mSp_rep4_306	40572
mSp_rep4_307	73393
mSp_rep4_308	37707
mSp_rep4_309	19231
mSp_rep4_310	25487
mSp_rep4_311	26427
mSp_rep4_312	44699
mSp_rep4_313	2796
mSp_rep4_314	29715
mSp_rep4_315	32949
mSp_rep4_316	38845
mSp_rep4_317	41381
mSp_rep4_318	35204
mSp_rep4_319	37948
mSp_rep4_320	19022
mSp_rep4_321	38580
mSp_rep4_322	82584
mSp_rep4_323	31275
mSp_rep4_324	28226
mSp_rep4_325	25599
mSp_rep4_326	32085
mSp_rep4_327	34552
mSp_rep4_328	37482
mSp_rep4_329	29553
mSp_rep4_330	31931
mSp_rep4_331	40037
mSp_rep4_332	27843
mSp_rep4_333	13021
mSp_rep4_334	14374
mSp_rep4_335	32695
mSp_rep4_336	59529
mSp_rep4_337	32299
mSp_rep4_338	148292
mSp_rep4_339	30650
mSp_rep4_340	63324
mSp_rep4_341	37674
mSp_rep4_342	671
mSp_rep4_343	31132
mSp_rep4_344	70397
mSp_rep4_345	33242
mSp_rep4_346	6215
mSp_rep4_347	30443
mSp_rep4_348	13748
mSp_rep4_349	27092
mSp_rep4_350	24822
mSp_rep4_351	57987
mSp_rep4_352	39144
mSp_rep4_353	49059
mSp_rep4_354	34451
mSp_rep4_355	35664
mSp_rep4_356	10887
mSp_rep4_357	44192
mSp_rep4_358	31760
mSp_rep4_359	2929
mSp_rep4_360	35870
mSp_rep4_361	9244
mSp_rep4_362	31969
mSp_rep4_363	32890
mSp_rep4_364	28937
mSp_rep4_365	28064
mSp_rep4_366	
mSp_rep4_367	34268
mSp_rep4_368	23697
mSp_rep4_369	43779
mSp_rep4_370	67
mSp_rep4_371	64493
mSp_rep4_372	
mSp_rep4_373	67234
mSp_rep4_374	34405
mSp_rep4_375	33809
mSp_rep4_376	56768
mSp_rep4_377	56882
mSp_rep4_378	
mSp_rep4_379	27905
mSp_rep4_380	45619
mSp_rep4_381	63817
mSp_rep4_382	57519
mSp_rep4_383	26314
mSp_rep4_384	
mSp_rep5_001	12441
mSp_rep5_002	37671
mSp_rep5_003	26523
mSp_rep5_004	24893
mSp_rep5_005	30669
mSp_rep5_006	31143
mSp_rep5_007	12763
mSp_rep5_008	33949
mSp_rep5_009	33837
mSp_rep5_010	42568
mSp_rep5_011	25979
mSp_rep5_012	38537
mSp_rep5_013	23828
mSp_rep5_014	11134
mSp_rep5_015	39707
mSp_rep5_016	28624
mSp_rep5_017	35024
mSp_rep5_018	34594
mSp_rep5_019	21810
mSp_rep5_020	14598
mSp_rep5_021	34287
mSp_rep5_022	45270
mSp_rep5_023	16867
mSp_rep5_024	28649
mSp_rep5_025	32827
mSp_rep5_026	38019
mSp_rep5_027	34256
mSp_rep5_028	28682
mSp_rep5_029	36996
mSp_rep5_030	34283
mSp_rep5_031	29723
mSp_rep5_032	28995
mSp_rep5_033	37309
mSp_rep5_034	42346
mSp_rep5_035	31311
mSp_rep5_036	37787
mSp_rep5_037	36999
mSp_rep5_038	29117
mSp_rep5_039	34186
mSp_rep5_040	33248
mSp_rep5_041	47163
mSp_rep5_042	37463
mSp_rep5_043	33330
mSp_rep5_044	14098
mSp_rep5_045	30482
mSp_rep5_046	37494
mSp_rep5_047	36921
mSp_rep5_048	37656
mSp_rep5_049	51188
mSp_rep5_050	32659
mSp_rep5_051	36325
mSp_rep5_052	37678
mSp_rep5_053	48354
mSp_rep5_054	39871
mSp_rep5_055	32078
mSp_rep5_056	32984
mSp_rep5_057	10353
mSp_rep5_058	19436
mSp_rep5_059	37566
mSp_rep5_060	45118
mSp_rep5_061	620
mSp_rep5_062	11245
mSp_rep5_063	33951
mSp_rep5_064	23606
mSp_rep5_065	46433
mSp_rep5_066	33686
mSp_rep5_067	40637
mSp_rep5_068	45551
mSp_rep5_069	16366
mSp_rep5_070	33944
mSp_rep5_071	29894
mSp_rep5_072	36587
mSp_rep5_073	37531
mSp_rep5_074	37165
mSp_rep5_075	8266
mSp_rep5_076	42015
mSp_rep5_077	3055
mSp_rep5_078	51593
mSp_rep5_079	33385
mSp_rep5_080	29797
mSp_rep5_081	39010
mSp_rep5_082	31376
mSp_rep5_083	18265
mSp_rep5_084	27873
mSp_rep5_085	17539
mSp_rep5_086	27616
mSp_rep5_087	36331
mSp_rep5_088	31870
mSp_rep5_089	43504
mSp_rep5_090	27999
mSp_rep5_091	38432
mSp_rep5_092	35980
mSp_rep5_093	44190
mSp_rep5_094	27709
mSp_rep5_095	35343
mSp_rep5_096	30230
mSp_rep5_097	35124
mSp_rep5_098	14361
mSp_rep5_099	38149
mSp_rep5_100	35551
mSp_rep5_101	44721
mSp_rep5_102	29437
mSp_rep5_103	68640
mSp_rep5_104	39071
mSp_rep5_105	37971
mSp_rep5_106	30083
mSp_rep5_107	25383
mSp_rep5_108	6174
mSp_rep5_109	23838
mSp_rep5_110	32178
mSp_rep5_111	26386
mSp_rep5_112	29666
mSp_rep5_113	31949
mSp_rep5_114	39629
mSp_rep5_115	44960
mSp_rep5_116	31038
mSp_rep5_117	43199
mSp_rep5_118	30614
mSp_rep5_119	33022
mSp_rep5_120	33279
mSp_rep5_121	54238
mSp_rep5_122	15128
mSp_rep5_123	27164
mSp_rep5_124	40222
mSp_rep5_125	45543
mSp_rep5_126	32253
mSp_rep5_127	35763
mSp_rep5_128	30137
mSp_rep5_129	33618
mSp_rep5_130	37740
mSp_rep5_131	26834
mSp_rep5_132	39315
mSp_rep5_133	38108
mSp_rep5_134	31625
mSp_rep5_135	27620
mSp_rep5_136	22544
mSp_rep5_137	1250
mSp_rep5_138	19515
mSp_rep5_139	28786
mSp_rep5_140	39280
mSp_rep5_141	37929
mSp_rep5_142	35195
mSp_rep5_143	34105
mSp_rep5_144	29876
mSp_rep5_145	33374
mSp_rep5_146	38905
mSp_rep5_147	3527
mSp_rep5_148	33305
mSp_rep5_149	42094
mSp_rep5_150	35111
mSp_rep5_151	16569
mSp_rep5_152	31957
mSp_rep5_153	42423
mSp_rep5_154	30082
mSp_rep5_155	34674
mSp_rep5_156	37757
mSp_rep5_157	21860
mSp_rep5_158	34622
mSp_rep5_159	8953
mSp_rep5_160	33668
mSp_rep5_161	38992
mSp_rep5_162	7998
mSp_rep5_163	35204
mSp_rep5_164	24192
mSp_rep5_165	30804
mSp_rep5_166	18566
mSp_rep5_167	27061
mSp_rep5_168	29624
mSp_rep5_169	51827
mSp_rep5_170	23367
mSp_rep5_171	37684
mSp_rep5_172	38581
mSp_rep5_173	33860
mSp_rep5_174	29896
mSp_rep5_175	22938
mSp_rep5_176	38273
mSp_rep5_177	18623
mSp_rep5_178	23304
mSp_rep5_179	13372
mSp_rep5_180	33352
mSp_rep5_181	34126
mSp_rep5_182	27670
mSp_rep5_183	33203
mSp_rep5_184	16907
mSp_rep5_185	38324
mSp_rep5_186	9218
mSp_rep5_187	34047
mSp_rep5_188	56730
mSp_rep5_189	40685
mSp_rep5_190	30787
mSp_rep5_191	36269
mSp_rep5_192	36108
mSp_rep5_193	37587
mSp_rep5_194	36186
mSp_rep5_195	36559
mSp_rep5_196	36679
mSp_rep5_197	33097
mSp_rep5_198	34929
mSp_rep5_199	44069
mSp_rep5_200	18618
mSp_rep5_201	35353
mSp_rep5_202	11236
mSp_rep5_203	39338
mSp_rep5_204	2920
mSp_rep5_205	42825
mSp_rep5_206	46067
mSp_rep5_207	37507
mSp_rep5_208	27912
mSp_rep5_209	46395
mSp_rep5_210	39241
mSp_rep5_211	27494
mSp_rep5_212	27306
mSp_rep5_213	34512
mSp_rep5_214	31272
mSp_rep5_215	41506
mSp_rep5_216	7770
mSp_rep5_217	9051
mSp_rep5_218	25878
mSp_rep5_219	29494
mSp_rep5_220	32948
mSp_rep5_221	7893
mSp_rep5_222	27959
mSp_rep5_223	30995
mSp_rep5_224	30926
mSp_rep5_225	43122
mSp_rep5_226	40342
mSp_rep5_227	32990
mSp_rep5_228	24746
mSp_rep5_229	26785
mSp_rep5_230	36791
mSp_rep5_231	37419
mSp_rep5_232	32685
mSp_rep5_233	31873
mSp_rep5_234	43648
mSp_rep5_235	46041
mSp_rep5_236	29588
mSp_rep5_237	30375
mSp_rep5_238	38744
mSp_rep5_239	14650
mSp_rep5_240	19223
mSp_rep5_241	36346
mSp_rep5_242	9002
mSp_rep5_243	26979
mSp_rep5_244	43316
mSp_rep5_245	31849
mSp_rep5_246	29157
mSp_rep5_247	40746
mSp_rep5_248	13214
mSp_rep5_249	16523
mSp_rep5_250	11461
mSp_rep5_251	12808
mSp_rep5_252	31122
mSp_rep5_253	33432
mSp_rep5_254	33756
mSp_rep5_255	31521
mSp_rep5_256	31391
mSp_rep5_257	26393
mSp_rep5_258	37269
mSp_rep5_259	30464
mSp_rep5_260	26331
mSp_rep5_261	21103
mSp_rep5_262	35351
mSp_rep5_263	23571
mSp_rep5_264	29225
mSp_rep5_265	32399
mSp_rep5_266	25285
mSp_rep5_267	
mSp_rep5_268	30358
mSp_rep5_269	35912
mSp_rep5_270	38263
mSp_rep5_271	13565
mSp_rep5_272	36889
mSp_rep5_273	39334
mSp_rep5_274	35111
mSp_rep5_275	33331
mSp_rep5_276	46476
mSp_rep5_277	28187
mSp_rep5_278	37524
mSp_rep5_279	37367
mSp_rep5_280	36165
mSp_rep5_281	35708
mSp_rep5_282	38144
mSp_rep5_283	31636
mSp_rep5_284	39585
mSp_rep5_285	11923
mSp_rep5_286	9836
mSp_rep5_287	29184
mSp_rep5_288	29352
mSp_rep5_289	37671
mSp_rep5_290	36145
mSp_rep5_291	28614
mSp_rep5_292	18950
mSp_rep5_293	38880
mSp_rep5_294	3756
mSp_rep5_295	31514
mSp_rep5_296	35673
mSp_rep5_297	24801
mSp_rep5_298	31155
mSp_rep5_299	33446
mSp_rep5_300	19970
mSp_rep5_301	32196
mSp_rep5_302	17898
mSp_rep5_303	39475
mSp_rep5_304	16532
mSp_rep5_305	44893
mSp_rep5_306	32892
mSp_rep5_307	36526
mSp_rep5_308	30591
mSp_rep5_309	13648
mSp_rep5_310	36609
mSp_rep5_311	30679
mSp_rep5_312	32073
mSp_rep5_313	46002
mSp_rep5_314	37527
mSp_rep5_315	34138
mSp_rep5_316	30849
mSp_rep5_317	35010
mSp_rep5_318	29136
mSp_rep5_319	40527
mSp_rep5_320	32494
mSp_rep5_321	15221
mSp_rep5_322	25579
mSp_rep5_323	15581
mSp_rep5_324	34553
mSp_rep5_325	40746
mSp_rep5_326	32137
mSp_rep5_327	34540
mSp_rep5_328	34947
mSp_rep5_329	9373
mSp_rep5_330	40322
mSp_rep5_331	42901
mSp_rep5_332	30969
mSp_rep5_333	14633
mSp_rep5_334	37082
mSp_rep5_335	38381
mSp_rep5_336	34162
mSp_rep5_337	43648
mSp_rep5_338	11585
mSp_rep5_339	32635
mSp_rep5_340	40615
mSp_rep5_341	54213
mSp_rep5_342	49914
mSp_rep5_343	16111
mSp_rep5_344	29975
mSp_rep5_345	16016
mSp_rep5_346	40387
mSp_rep5_347	10126
mSp_rep5_348	35135
mSp_rep5_349	42475
mSp_rep5_350	38146
mSp_rep5_351	43088
mSp_rep5_352	35729
mSp_rep5_353	35014
mSp_rep5_354	26995
mSp_rep5_355	9633
mSp_rep5_356	35956
mSp_rep5_357	13974
mSp_rep5_358	31920
mSp_rep5_359	33067
mSp_rep5_360	30679
mSp_rep5_361	12373
mSp_rep5_362	31200
mSp_rep5_363	32532
mSp_rep5_364	35299
mSp_rep5_365	12801
mSp_rep5_366	41334
mSp_rep5_367	7987
mSp_rep5_368	35416
mSp_rep5_369	31626
mSp_rep5_370	26209
mSp_rep5_371	16964
mSp_rep5_372	47522
mSp_rep5_373	
mSp_rep5_374	37899
mSp_rep5_375	24085
mSp_rep5_376	25240
mSp_rep5_377	43571
mSp_rep5_378	31975
mSp_rep5_379	37942
mSp_rep5_380	45012
mSp_rep5_381	42301
mSp_rep5_382	36827
mSp_rep5_383	25594
mSp_rep5_384	6346
mSp_rep6_001	33116
mSp_rep6_002	39675
mSp_rep6_003	33222
mSp_rep6_004	34415
mSp_rep6_005	58651
mSp_rep6_006	8212
mSp_rep6_007	38707
mSp_rep6_008	32698
mSp_rep6_009	
mSp_rep6_010	22297
mSp_rep6_011	35933
mSp_rep6_012	37856
mSp_rep6_013	31299
mSp_rep6_014	34096
mSp_rep6_015	43616
mSp_rep6_016	18763
mSp_rep6_017	8316
mSp_rep6_018	31610
mSp_rep6_019	29921
mSp_rep6_020	39246
mSp_rep6_021	43021
mSp_rep6_022	38822
mSp_rep6_023	46086
mSp_rep6_024	28858
mSp_rep6_025	38610
mSp_rep6_026	33744
mSp_rep6_027	43799
mSp_rep6_028	15417
mSp_rep6_029	45134
mSp_rep6_030	24171
mSp_rep6_031	25470
mSp_rep6_032	36620
mSp_rep6_033	23192
mSp_rep6_034	25256
mSp_rep6_035	37066
mSp_rep6_036	34246
mSp_rep6_037	33797
mSp_rep6_038	41074
mSp_rep6_039	8773
mSp_rep6_040	11208
mSp_rep6_041	24272
