cell	uniq_frags
c1_mESC_chip2_73	31465.000000
c1_mESC_chip2_74	13667.000000
c1_mESC_chip2_75	43766.000000
c1_mESC_chip2_76	11851.000000
c1_mESC_chip2_77	13871.000000
c1_mESC_chip2_78	134256.000000
c1_mESC_chip2_79	463769.000000
c1_mESC_chip2_80	22545.000000
c1_mESC_chip2_81	100902.000000
c1_mESC_chip2_82	9312.000000
c1_mESC_chip2_83	1974.000000
c1_mESC_chip2_84	21465.000000
c1_mESC_chip2_85	24969.000000
c1_mESC_chip2_86	240423.000000
c1_mESC_chip2_87	21963.000000
c1_mESC_chip2_88	7481.000000
c1_mESC_chip2_89	20140.000000
c1_mESC_chip2_90	15246.000000
c1_mESC_chip2_91	7311.000000
c1_mESC_chip2_92	20529.000000
c1_mESC_chip2_93	78308.000000
c1_mESC_chip2_94	14554.000000
c1_mESC_chip2_95	4542.000000
c1_mESC_chip2_96	15736.000000
