cell	uniq_frags
c1_K562_chip2_84	704.000000
c1_K562_chip2_85	585.000000
c1_K562_chip2_86	2526.000000
c1_K562_chip2_87	1655.000000
c1_K562_chip2_88	1500.000000
c1_K562_chip2_89	2274.000000
c1_K562_chip2_90	5540.000000
c1_K562_chip2_91	892.000000
c1_K562_chip2_92	369.000000
c1_K562_chip2_93	437.000000
c1_K562_chip2_94	1388.000000
c1_K562_chip2_95	2899.000000
c1_K562_chip2_96	1677.000000
