cell	uniq_frags
mSp_rep3_200	36569.000000
mSp_rep3_201	27007.000000
mSp_rep3_202	16771.000000
mSp_rep3_203	21267.000000
mSp_rep3_204	29857.000000
mSp_rep3_205	20546.000000
mSp_rep3_206	23547.000000
mSp_rep3_207	25729.000000
mSp_rep3_208	10387.000000
mSp_rep3_209	37878.000000
mSp_rep3_210	42868.000000
mSp_rep3_211	23870.000000
mSp_rep3_212	23449.000000
mSp_rep3_213	18737.000000
mSp_rep3_214	50721.000000
mSp_rep3_215	21983.000000
mSp_rep3_216	62460.000000
mSp_rep3_217	13339.000000
mSp_rep3_218	41168.000000
mSp_rep3_219	21484.000000
mSp_rep3_220	12848.000000
mSp_rep3_221	11311.000000
mSp_rep3_222	37356.000000
mSp_rep3_223	1707.000000
mSp_rep3_224	17163.000000
mSp_rep3_225	40326.000000
mSp_rep3_226	49510.000000
mSp_rep3_227	28031.000000
mSp_rep3_228	39432.000000
mSp_rep3_229	15067.000000
mSp_rep3_230	32209.000000
mSp_rep3_231	24653.000000
mSp_rep3_232	9430.000000
mSp_rep3_233	26513.000000
mSp_rep3_234	21847.000000
mSp_rep3_235	21021.000000
mSp_rep3_236	19778.000000
mSp_rep3_237	23115.000000
mSp_rep3_238	19006.000000
mSp_rep3_239	11879.000000
mSp_rep3_240	28263.000000
mSp_rep3_241	13012.000000
mSp_rep3_242	23276.000000
mSp_rep3_243	29560.000000
mSp_rep3_244	18564.000000
mSp_rep3_245	8318.000000
mSp_rep3_246	1986.000000
mSp_rep3_247	37537.000000
mSp_rep3_248	17865.000000
mSp_rep3_249	36410.000000
mSp_rep3_250	44856.000000
mSp_rep3_251	28533.000000
mSp_rep3_252	28352.000000
mSp_rep3_253	31278.000000
mSp_rep3_254	31491.000000
mSp_rep3_255	35541.000000
mSp_rep3_256	12.000000
mSp_rep3_257	50636.000000
mSp_rep3_258	17217.000000
mSp_rep3_259	21503.000000
mSp_rep3_260	17837.000000
mSp_rep3_261	11405.000000
mSp_rep3_262	33478.000000
mSp_rep3_263	22111.000000
mSp_rep3_264	19702.000000
mSp_rep3_265	5243.000000
mSp_rep3_266	22224.000000
mSp_rep3_267	32363.000000
mSp_rep3_268	20700.000000
mSp_rep3_269	1964.000000
mSp_rep3_270	4.000000
mSp_rep3_271	31890.000000
mSp_rep3_272	18896.000000
mSp_rep3_273	21818.000000
mSp_rep3_274	3036.000000
mSp_rep3_275	26224.000000
mSp_rep3_276	25857.000000
mSp_rep3_277	25316.000000
mSp_rep3_278	8406.000000
mSp_rep3_279	19912.000000
mSp_rep3_280	7947.000000
mSp_rep3_281	16870.000000
mSp_rep3_282	5662.000000
mSp_rep3_283	10478.000000
mSp_rep3_284	22949.000000
mSp_rep3_285	25752.000000
mSp_rep3_286	25744.000000
mSp_rep3_287	122407.000000
mSp_rep3_288	45673.000000
mSp_rep3_289	18225.000000
mSp_rep3_290	29022.000000
mSp_rep3_291	26417.000000
mSp_rep3_292	36748.000000
mSp_rep3_293	32924.000000
mSp_rep3_294	26930.000000
mSp_rep3_295	11764.000000
mSp_rep3_296	25512.000000
mSp_rep3_297	28185.000000
mSp_rep3_298	27714.000000
mSp_rep3_299	24325.000000
mSp_rep3_300	39082.000000
mSp_rep3_301	28909.000000
mSp_rep3_302	23203.000000
mSp_rep3_303	10922.000000
mSp_rep3_304	9639.000000
mSp_rep3_305	8511.000000
mSp_rep3_306	29604.000000
mSp_rep3_307	21436.000000
mSp_rep3_308	10219.000000
mSp_rep3_309	15288.000000
mSp_rep3_310	19817.000000
mSp_rep3_311	18169.000000
mSp_rep3_312	4019.000000
mSp_rep3_313	20.000000
mSp_rep3_314	24048.000000
mSp_rep3_315	19543.000000
mSp_rep3_316	25110.000000
mSp_rep3_317	42782.000000
mSp_rep3_318	29541.000000
mSp_rep3_319	25474.000000
mSp_rep3_320	22099.000000
mSp_rep3_321	47274.000000
mSp_rep3_322	2084.000000
mSp_rep3_323	26674.000000
mSp_rep3_324	32990.000000
mSp_rep3_325	11855.000000
mSp_rep3_326	7027.000000
mSp_rep3_327	17919.000000
mSp_rep3_328	23759.000000
mSp_rep3_329	20548.000000
mSp_rep3_330	54417.000000
mSp_rep3_331	124226.000000
mSp_rep3_332	18093.000000
mSp_rep3_333	14303.000000
mSp_rep3_334	25757.000000
mSp_rep3_335	17294.000000
mSp_rep3_336	24648.000000
mSp_rep3_337	25891.000000
mSp_rep3_338	38481.000000
mSp_rep3_339	19919.000000
mSp_rep3_340	24444.000000
mSp_rep3_341	33456.000000
mSp_rep3_342	24162.000000
mSp_rep3_343	22328.000000
mSp_rep3_344	49012.000000
mSp_rep3_345	31630.000000
mSp_rep3_346	22824.000000
mSp_rep3_347	24971.000000
mSp_rep3_348	44445.000000
mSp_rep3_349	23399.000000
mSp_rep3_350	26993.000000
mSp_rep3_351	48522.000000
mSp_rep3_352	32741.000000
mSp_rep3_353	19831.000000
mSp_rep3_354	15620.000000
mSp_rep3_355	21932.000000
mSp_rep3_356	17673.000000
mSp_rep3_357	22262.000000
mSp_rep3_358	23480.000000
mSp_rep3_359	28710.000000
mSp_rep3_360	26760.000000
mSp_rep3_361	13823.000000
mSp_rep3_362	25119.000000
mSp_rep3_363	31014.000000
mSp_rep3_364	31645.000000
mSp_rep3_365	24580.000000
mSp_rep3_366	3.000000
mSp_rep3_367	37956.000000
mSp_rep3_368	2029.000000
mSp_rep3_369	28470.000000
mSp_rep3_370	21380.000000
mSp_rep3_371	27883.000000
mSp_rep3_372	7.000000
mSp_rep3_373	19952.000000
mSp_rep3_374	22004.000000
mSp_rep3_375	9290.000000
mSp_rep3_376	26660.000000
mSp_rep3_377	31560.000000
mSp_rep3_378	4.000000
mSp_rep3_379	38603.000000
mSp_rep3_380	22143.000000
mSp_rep3_381	30114.000000
mSp_rep3_382	47354.000000
mSp_rep3_383	24166.000000
mSp_rep3_384	5.000000
