cell	sequencing_depth
mSp_rep3_164	53141
mSp_rep3_165	140376
mSp_rep3_166	107908
mSp_rep3_167	167499
mSp_rep3_168	362281
mSp_rep3_169	15050
mSp_rep3_170	156328
mSp_rep3_171	273469
mSp_rep3_172	80475
mSp_rep3_173	123702
mSp_rep3_174	211159
mSp_rep3_175	312237
mSp_rep3_176	133767
mSp_rep3_177	192089
mSp_rep3_178	414198
mSp_rep3_179	57652
mSp_rep3_180	84288
mSp_rep3_181	207523
mSp_rep3_182	80704
mSp_rep3_183	108033
mSp_rep3_184	108651
mSp_rep3_185	88439
mSp_rep3_186	155178
mSp_rep3_187	110134
mSp_rep3_188	117852
mSp_rep3_189	107473
mSp_rep3_190	167857
mSp_rep3_191	112914
mSp_rep3_192	136176
mSp_rep3_193	127945
mSp_rep3_194	33898
mSp_rep3_195	159893
mSp_rep3_196	63437
mSp_rep3_197	25766
mSp_rep3_198	91565
mSp_rep3_199	178070
mSp_rep3_200	243012
mSp_rep3_201	184089
mSp_rep3_202	111086
mSp_rep3_203	135341
mSp_rep3_204	201307
mSp_rep3_205	128579
mSp_rep3_206	128530
mSp_rep3_207	149622
mSp_rep3_208	66569
mSp_rep3_209	240463
mSp_rep3_210	252943
mSp_rep3_211	159687
mSp_rep3_212	126434
mSp_rep3_213	108370
mSp_rep3_214	330560
mSp_rep3_215	130759
mSp_rep3_216	370135
mSp_rep3_217	97530
mSp_rep3_218	273085
mSp_rep3_219	156102
mSp_rep3_220	105422
mSp_rep3_221	76869
mSp_rep3_222	275640
mSp_rep3_223	13804
mSp_rep3_224	103409
mSp_rep3_225	279298
mSp_rep3_226	349179
mSp_rep3_227	191118
mSp_rep3_228	265617
mSp_rep3_229	97952
mSp_rep3_230	196823
mSp_rep3_231	138971
mSp_rep3_232	61384
mSp_rep3_233	166861
mSp_rep3_234	137474
mSp_rep3_235	132034
mSp_rep3_236	118191
mSp_rep3_237	143044
mSp_rep3_238	122064
mSp_rep3_239	70853
mSp_rep3_240	191179
mSp_rep3_241	94107
mSp_rep3_242	132600
mSp_rep3_243	193673
mSp_rep3_244	124590
mSp_rep3_245	45570
mSp_rep3_246	17584
mSp_rep3_247	220818
mSp_rep3_248	98106
mSp_rep3_249	210561
mSp_rep3_250	280107
mSp_rep3_251	151439
mSp_rep3_252	189693
mSp_rep3_253	191065
mSp_rep3_254	170092
mSp_rep3_255	194792
mSp_rep3_256	25
mSp_rep3_257	289639
mSp_rep3_258	91877
mSp_rep3_259	129202
mSp_rep3_260	92343
mSp_rep3_261	52777
mSp_rep3_262	217292
mSp_rep3_263	130871
mSp_rep3_264	122780
mSp_rep3_265	51432
mSp_rep3_266	134324
mSp_rep3_267	229678
mSp_rep3_268	151312
mSp_rep3_269	15203
mSp_rep3_270	20
mSp_rep3_271	236351
mSp_rep3_272	126163
mSp_rep3_273	151618
mSp_rep3_274	34992
mSp_rep3_275	168174
mSp_rep3_276	163886
mSp_rep3_277	152470
mSp_rep3_278	44425
mSp_rep3_279	107338
mSp_rep3_280	54109
mSp_rep3_281	93427
mSp_rep3_282	33592
mSp_rep3_283	60811
mSp_rep3_284	118352
mSp_rep3_285	147365
mSp_rep3_286	168294
mSp_rep3_287	757705
mSp_rep3_288	300407
mSp_rep3_289	134192
mSp_rep3_290	186231
mSp_rep3_291	191634
mSp_rep3_292	279699
mSp_rep3_293	216229
mSp_rep3_294	192663
mSp_rep3_295	83314
mSp_rep3_296	174161
mSp_rep3_297	185125
mSp_rep3_298	205958
mSp_rep3_299	171511
mSp_rep3_300	294819
mSp_rep3_301	199393
mSp_rep3_302	138637
mSp_rep3_303	59594
mSp_rep3_304	55066
mSp_rep3_305	48046
mSp_rep3_306	172471
mSp_rep3_307	145127
mSp_rep3_308	58503
mSp_rep3_309	98563
mSp_rep3_310	117935
mSp_rep3_311	101663
mSp_rep3_312	33555
mSp_rep3_313	75
mSp_rep3_314	149778
mSp_rep3_315	141418
mSp_rep3_316	178751
mSp_rep3_317	317389
mSp_rep3_318	206320
mSp_rep3_319	175461
mSp_rep3_320	149043
mSp_rep3_321	310666
mSp_rep3_322	19980
mSp_rep3_323	168299
mSp_rep3_324	223427
mSp_rep3_325	71822
mSp_rep3_326	41133
mSp_rep3_327	111200
mSp_rep3_328	132998
mSp_rep3_329	112907
mSp_rep3_330	326092
mSp_rep3_331	744790
mSp_rep3_332	90633
mSp_rep3_333	81183
mSp_rep3_334	169215
mSp_rep3_335	95668
mSp_rep3_336	161068
mSp_rep3_337	173329
mSp_rep3_338	240260
mSp_rep3_339	143439
mSp_rep3_340	163814
mSp_rep3_341	200790
mSp_rep3_342	166934
mSp_rep3_343	144797
mSp_rep3_344	328042
mSp_rep3_345	212833
mSp_rep3_346	161223
mSp_rep3_347	153838
mSp_rep3_348	307783
mSp_rep3_349	139622
mSp_rep3_350	155910
mSp_rep3_351	270957
mSp_rep3_352	189424
mSp_rep3_353	109205
mSp_rep3_354	86173
mSp_rep3_355	131524
mSp_rep3_356	97154
mSp_rep3_357	121590
mSp_rep3_358	153240
mSp_rep3_359	157626
mSp_rep3_360	153760
mSp_rep3_361	104520
mSp_rep3_362	168553
mSp_rep3_363	235015
mSp_rep3_364	219892
mSp_rep3_365	163538
mSp_rep3_366	17
mSp_rep3_367	260812
mSp_rep3_368	13865
mSp_rep3_369	183567
mSp_rep3_370	164228
mSp_rep3_371	186235
mSp_rep3_372	29
mSp_rep3_373	128382
mSp_rep3_374	138265
mSp_rep3_375	56044
mSp_rep3_376	185246
mSp_rep3_377	216465
mSp_rep3_378	21
mSp_rep3_379	246019
mSp_rep3_380	123462
mSp_rep3_381	173747
mSp_rep3_382	322148
mSp_rep3_383	142855
mSp_rep3_384	20
