cell	dup_level
mSp_rep3_001	0.832249
mSp_rep3_002	0.821465
mSp_rep3_003	0.838011
mSp_rep3_004	0.830406
mSp_rep3_005	0.818478
mSp_rep3_006	0.825362
mSp_rep3_007	0.83595
mSp_rep3_008	0.819727
mSp_rep3_009	0.819033
mSp_rep3_010	0.828624
mSp_rep3_011	0.813433
mSp_rep3_012	0.814961
mSp_rep3_013	0.812457
mSp_rep3_014	0.798794
mSp_rep3_015	0.803067
mSp_rep3_016	0.813279
mSp_rep3_017	0.790414
mSp_rep3_018	0.763334
mSp_rep3_019	0.784413
mSp_rep3_020	0.790976
mSp_rep3_021	0.785866
mSp_rep3_022	0.812928
mSp_rep3_023	0.79441
mSp_rep3_024	0.814753
mSp_rep3_025	0.839482
mSp_rep3_026	0.813017
mSp_rep3_027	0.843651
mSp_rep3_028	0.815838
mSp_rep3_029	0.809002
mSp_rep3_030	0.833197
mSp_rep3_031	0.838487
mSp_rep3_032	0.80934
mSp_rep3_033	0.832655
mSp_rep3_034	0.828974
mSp_rep3_035	0.80679
mSp_rep3_036	0.805026
mSp_rep3_037	0.811946
mSp_rep3_038	0.778624
mSp_rep3_039	0.806822
mSp_rep3_040	0.833245
mSp_rep3_041	0.759768
mSp_rep3_042	0.779679
mSp_rep3_043	0.812677
mSp_rep3_044	0.777023
mSp_rep3_045	0.784381
mSp_rep3_046	0.812228
mSp_rep3_047	0.78331
mSp_rep3_048	0.825883
mSp_rep3_049	0.842297
mSp_rep3_050	0.812492
mSp_rep3_051	0.837055
mSp_rep3_052	0.814902
mSp_rep3_053	0.825674
mSp_rep3_054	0.823785
mSp_rep3_055	0.827672
mSp_rep3_056	0.819344
mSp_rep3_057	0.830111
mSp_rep3_058	0.834059
mSp_rep3_059	0.815997
mSp_rep3_060	0.798902
mSp_rep3_061	0.809242
mSp_rep3_062	0.774122
mSp_rep3_063	0.779297
mSp_rep3_064	0.82277
mSp_rep3_065	0.766036
mSp_rep3_066	0.773485
mSp_rep3_067	0.804028
mSp_rep3_068	0.751261
mSp_rep3_069	0.768256
mSp_rep3_070	0.817822
mSp_rep3_071	0.770815
mSp_rep3_072	0.808454
mSp_rep3_073	0.842208
mSp_rep3_074	0.801088
mSp_rep3_075	0.839393
mSp_rep3_076	0.827735
mSp_rep3_077	0.815291
mSp_rep3_078	0.824444
mSp_rep3_079	0.83106
mSp_rep3_080	0.803413
mSp_rep3_081	0.823938
mSp_rep3_082	0.82183
mSp_rep3_083	0.795809
mSp_rep3_084	0.798793
mSp_rep3_085	0.804424
mSp_rep3_086	0.763125
mSp_rep3_087	0.793736
mSp_rep3_088	0.807115
mSp_rep3_089	0.720491
mSp_rep3_090	0.772438
mSp_rep3_091	0.808105
mSp_rep3_092	0.776735
mSp_rep3_093	0.791646
mSp_rep3_094	0.808585
mSp_rep3_095	0.770541
mSp_rep3_096	0.824401
mSp_rep3_097	0.830136
mSp_rep3_098	0.806803
mSp_rep3_099	0.844281
mSp_rep3_100	0.812013
mSp_rep3_101	0.814436
mSp_rep3_102	0.823391
mSp_rep3_103	0.826203
mSp_rep3_104	0.815875
mSp_rep3_105	0.823267
mSp_rep3_106	0.825419
mSp_rep3_107	0.773335
mSp_rep3_108	0.800623
mSp_rep3_109	0.807615
mSp_rep3_110	0.779544
mSp_rep3_111	0.786502
mSp_rep3_112	0.787583
mSp_rep3_113	0.766726
mSp_rep3_114	0.775194
mSp_rep3_115	0.826136
mSp_rep3_116	0.743441
mSp_rep3_117	0.764144
mSp_rep3_118	0.818116
mSp_rep3_119	0.776218
mSp_rep3_120	0.813062
mSp_rep3_121	0.833434
mSp_rep3_122	0.8161
mSp_rep3_123	0.84257
mSp_rep3_124	0.829497
mSp_rep3_125	0.809144
mSp_rep3_126	0.824697
mSp_rep3_127	0.822811
mSp_rep3_128	0.767768
mSp_rep3_129	0.786793
mSp_rep3_130	0.824271
mSp_rep3_131	0.793224
mSp_rep3_132	0.817554
mSp_rep3_133	0.806684
mSp_rep3_134	0.806849
mSp_rep3_135	0.775635
mSp_rep3_136	0.779336
mSp_rep3_137	0.808421
mSp_rep3_138	0.770407
mSp_rep3_139	0.799041
mSp_rep3_140	0.765347
mSp_rep3_141	0.772491
mSp_rep3_142	0.826252
mSp_rep3_143	0.768876
mSp_rep3_144	0.809533
mSp_rep3_145	0.832919
mSp_rep3_146	0.803264
mSp_rep3_147	0.831671
mSp_rep3_148	0.781968
mSp_rep3_149	0.786122
mSp_rep3_150	0.822821
mSp_rep3_151	0.812389
mSp_rep3_152	0.811494
mSp_rep3_153	0.821701
mSp_rep3_154	0.822112
mSp_rep3_155	0.798313
mSp_rep3_156	0.792049
mSp_rep3_157	0.810764
mSp_rep3_158	0.769078
mSp_rep3_159	0.763156
mSp_rep3_160	0.761252
mSp_rep3_161	0.742767
mSp_rep3_162	0.766723
mSp_rep3_163	0.804241
mSp_rep3_164	0.654278
mSp_rep3_165	0.772275
mSp_rep3_166	0.799566
mSp_rep3_167	0.764437
mSp_rep3_168	0.796415
mSp_rep3_169	0.828973
mSp_rep3_170	0.807036
mSp_rep3_171	0.835948
mSp_rep3_172	0.824699
mSp_rep3_173	0.807964
mSp_rep3_174	0.826873
mSp_rep3_175	0.831222
mSp_rep3_176	0.816797
mSp_rep3_177	0.819614
mSp_rep3_178	0.80827
mSp_rep3_179	0.800674
mSp_rep3_180	0.807127
mSp_rep3_181	0.810808
mSp_rep3_182	0.799377
mSp_rep3_183	0.760091
mSp_rep3_184	0.776613
mSp_rep3_185	0.74527
mSp_rep3_186	0.771195
mSp_rep3_187	0.793455
mSp_rep3_188	0.775006
mSp_rep3_189	0.784388
mSp_rep3_190	0.803751
mSp_rep3_191	0.775098
mSp_rep3_192	0.802241
mSp_rep3_193	0.833828
mSp_rep3_194	0.811716
mSp_rep3_195	0.843632
mSp_rep3_196	0.809953
mSp_rep3_197	0.804693
mSp_rep3_198	0.823166
mSp_rep3_199	0.807524
mSp_rep3_200	0.812433
mSp_rep3_201	0.81623
mSp_rep3_202	0.815545
