cell	mapping_rate
mSp_rep3_314	95.91
mSp_rep3_315	96.36
mSp_rep3_316	97.33
mSp_rep3_317	94.77
mSp_rep3_318	97.27
mSp_rep3_319	94.81
mSp_rep3_320	97.10
mSp_rep3_321	96.95
mSp_rep3_322	95.40
mSp_rep3_323	96.31
mSp_rep3_324	95.10
mSp_rep3_325	97.49
mSp_rep3_326	98.03
mSp_rep3_327	97.73
mSp_rep3_328	97.43
mSp_rep3_329	97.61
mSp_rep3_330	94.60
mSp_rep3_331	97.39
mSp_rep3_332	96.75
mSp_rep3_333	98.05
mSp_rep3_334	97.52
mSp_rep3_335	97.51
mSp_rep3_336	97.00
mSp_rep3_337	96.36
mSp_rep3_338	96.98
mSp_rep3_339	96.17
mSp_rep3_340	96.94
mSp_rep3_341	96.95
mSp_rep3_342	97.47
mSp_rep3_343	96.12
mSp_rep3_344	96.64
mSp_rep3_345	97.27
mSp_rep3_346	97.80
mSp_rep3_347	96.83
mSp_rep3_348	95.52
mSp_rep3_349	97.04
mSp_rep3_350	96.52
mSp_rep3_351	96.79
mSp_rep3_352	95.18
mSp_rep3_353	97.74
mSp_rep3_354	97.21
mSp_rep3_355	97.38
mSp_rep3_356	97.00
mSp_rep3_357	96.64
mSp_rep3_358	97.18
mSp_rep3_359	96.86
mSp_rep3_360	97.30
mSp_rep3_361	97.30
mSp_rep3_362	96.48
mSp_rep3_363	96.74
mSp_rep3_364	96.42
mSp_rep3_365	97.63
mSp_rep3_366	61.76
mSp_rep3_367	96.96
mSp_rep3_368	94.74
mSp_rep3_369	97.43
mSp_rep3_370	97.08
mSp_rep3_371	96.65
mSp_rep3_372	63.79
mSp_rep3_373	96.79
mSp_rep3_374	96.62
mSp_rep3_375	96.71
mSp_rep3_376	97.14
mSp_rep3_377	97.48
mSp_rep3_378	50.00
mSp_rep3_379	97.33
mSp_rep3_380	97.34
mSp_rep3_381	96.37
mSp_rep3_382	97.03
mSp_rep3_383	96.73
mSp_rep3_384	57.50
