cell	mt_content
mSp_rep3_156	0.016626
mSp_rep3_157	0.168673
mSp_rep3_158	0.006772
mSp_rep3_159	0.027295
mSp_rep3_160	0.057118
mSp_rep3_161	0.041289
mSp_rep3_162	0.018747
mSp_rep3_163	0.042692
mSp_rep3_164	0.016520
mSp_rep3_165	0.049099
mSp_rep3_166	0.013915
mSp_rep3_167	0.036833
mSp_rep3_168	0.039596
mSp_rep3_169	0.130549
mSp_rep3_170	0.033894
mSp_rep3_171	0.029439
mSp_rep3_172	0.095152
mSp_rep3_173	0.020441
mSp_rep3_174	0.018872
mSp_rep3_175	0.043114
mSp_rep3_176	0.013511
mSp_rep3_177	0.021201
mSp_rep3_178	0.021596
mSp_rep3_179	0.033906
mSp_rep3_180	0.003413
mSp_rep3_181	0.020343
mSp_rep3_182	0.025561
mSp_rep3_183	0.025452
mSp_rep3_184	0.009684
mSp_rep3_185	0.010340
mSp_rep3_186	0.016633
mSp_rep3_187	0.039786
mSp_rep3_188	0.046484
mSp_rep3_189	0.021167
mSp_rep3_190	0.012227
mSp_rep3_191	0.002216
mSp_rep3_192	0.012552
mSp_rep3_193	0.074604
mSp_rep3_194	0.046492
mSp_rep3_195	0.020676
mSp_rep3_196	0.011976
mSp_rep3_197	0.148931
mSp_rep3_198	0.013931
mSp_rep3_199	0.017194
mSp_rep3_200	0.027992
mSp_rep3_201	0.013182
mSp_rep3_202	0.014710
mSp_rep3_203	0.056572
mSp_rep3_204	0.011434
mSp_rep3_205	0.000087
mSp_rep3_206	0.016561
mSp_rep3_207	0.018554
mSp_rep3_208	0.032044
mSp_rep3_209	0.016283
mSp_rep3_210	0.019658
mSp_rep3_211	0.030597
mSp_rep3_212	0.011678
mSp_rep3_213	0.004040
mSp_rep3_214	0.015611
mSp_rep3_215	0.041817
mSp_rep3_216	0.000493
mSp_rep3_217	0.031463
mSp_rep3_218	0.022424
mSp_rep3_219	0.008558
mSp_rep3_220	0.089988
mSp_rep3_221	0.019612
mSp_rep3_222	0.030177
mSp_rep3_223	0.041646
mSp_rep3_224	0.028154
mSp_rep3_225	0.033545
mSp_rep3_226	0.013057
mSp_rep3_227	0.027136
mSp_rep3_228	0.025108
mSp_rep3_229	0.008783
mSp_rep3_230	0.025812
mSp_rep3_231	0.021558
mSp_rep3_232	0.017412
mSp_rep3_233	0.013083
mSp_rep3_234	0.036566
mSp_rep3_235	0.002016
mSp_rep3_236	0.032120
mSp_rep3_237	0.022053
mSp_rep3_238	0.009635
mSp_rep3_239	0.034485
mSp_rep3_240	0.044937
mSp_rep3_241	0.028370
mSp_rep3_242	0.035952
mSp_rep3_243	0.034289
mSp_rep3_244	0.069970
mSp_rep3_245	0.041557
mSp_rep3_246	0.233446
mSp_rep3_247	0.015615
mSp_rep3_248	0.031004
mSp_rep3_249	0.010919
mSp_rep3_250	0.015318
mSp_rep3_251	0.041298
mSp_rep3_252	0.043915
mSp_rep3_253	0.020187
mSp_rep3_254	0.012186
mSp_rep3_255	0.003873
mSp_rep3_256	0.000000
mSp_rep3_257	0.026495
mSp_rep3_258	0.019864
mSp_rep3_259	0.036177
mSp_rep3_260	0.016745
mSp_rep3_261	0.023708
mSp_rep3_262	0.001430
mSp_rep3_263	0.068539
mSp_rep3_264	0.045759
mSp_rep3_265	0.207290
mSp_rep3_266	0.048632
mSp_rep3_267	0.003337
mSp_rep3_268	0.037057
mSp_rep3_269	0.144322
mSp_rep3_270	0.000000
mSp_rep3_271	0.011914
mSp_rep3_272	0.001530
mSp_rep3_273	0.018200
mSp_rep3_274	0.275906
mSp_rep3_275	0.016165
mSp_rep3_276	0.012791
mSp_rep3_277	0.022265
mSp_rep3_278	0.035304
mSp_rep3_279	0.062498
mSp_rep3_280	0.096726
mSp_rep3_281	0.005267
mSp_rep3_282	0.059026
mSp_rep3_283	0.013897
mSp_rep3_284	0.029424
mSp_rep3_285	0.023806
mSp_rep3_286	0.019515
mSp_rep3_287	0.017282
mSp_rep3_288	0.020210
mSp_rep3_289	0.033261
mSp_rep3_290	0.022672
mSp_rep3_291	0.016097
mSp_rep3_292	0.018131
mSp_rep3_293	0.011531
mSp_rep3_294	0.017474
mSp_rep3_295	0.001082
mSp_rep3_296	0.007521
mSp_rep3_297	0.018868
mSp_rep3_298	0.027313
mSp_rep3_299	0.049725
mSp_rep3_300	0.028830
mSp_rep3_301	0.008720
mSp_rep3_302	0.019452
mSp_rep3_303	0.025097
mSp_rep3_304	0.029889
mSp_rep3_305	0.036529
mSp_rep3_306	0.019421
mSp_rep3_307	0.050200
mSp_rep3_308	0.093557
mSp_rep3_309	0.089349
mSp_rep3_310	0.006188
mSp_rep3_311	0.049036
mSp_rep3_312	0.117819
mSp_rep3_313	0.021739
mSp_rep3_314	0.004354
mSp_rep3_315	0.000000
mSp_rep3_316	0.008792
mSp_rep3_317	0.025156
mSp_rep3_318	0.002230
mSp_rep3_319	0.005291
mSp_rep3_320	0.020226
mSp_rep3_321	0.008616
mSp_rep3_322	0.154317
mSp_rep3_323	0.030228
mSp_rep3_324	0.022767
mSp_rep3_325	0.041713
mSp_rep3_326	0.033492
mSp_rep3_327	0.069480
mSp_rep3_328	0.018667
mSp_rep3_329	0.019170
mSp_rep3_330	0.010834
mSp_rep3_331	0.027163
mSp_rep3_332	0.020277
mSp_rep3_333	0.055559
mSp_rep3_334	0.045962
mSp_rep3_335	0.026299
mSp_rep3_336	0.019302
mSp_rep3_337	0.028474
mSp_rep3_338	0.021866
mSp_rep3_339	0.004408
mSp_rep3_340	0.009115
mSp_rep3_341	0.012016
mSp_rep3_342	0.011702
mSp_rep3_343	0.020880
mSp_rep3_344	0.015115
mSp_rep3_345	0.034020
mSp_rep3_346	0.028752
mSp_rep3_347	0.000816
mSp_rep3_348	0.013948
mSp_rep3_349	0.024024
mSp_rep3_350	0.018166
mSp_rep3_351	0.020568
mSp_rep3_352	0.010154
mSp_rep3_353	0.031506
mSp_rep3_354	0.032102
mSp_rep3_355	0.011507
mSp_rep3_356	0.048402
mSp_rep3_357	0.024419
mSp_rep3_358	0.041179
mSp_rep3_359	0.009077
mSp_rep3_360	0.031622
mSp_rep3_361	0.035924
mSp_rep3_362	0.033192
mSp_rep3_363	0.010245
mSp_rep3_364	0.013881
mSp_rep3_365	0.027430
mSp_rep3_366	0.000000
mSp_rep3_367	0.008488
mSp_rep3_368	0.003475
mSp_rep3_369	0.015765
mSp_rep3_370	0.050164
mSp_rep3_371	0.018281
mSp_rep3_372	0.000000
mSp_rep3_373	0.003272
mSp_rep3_374	0.019708
mSp_rep3_375	0.024174
mSp_rep3_376	0.019827
mSp_rep3_377	0.045268
mSp_rep3_378	0.000000
mSp_rep3_379	0.029124
mSp_rep3_380	0.020523
mSp_rep3_381	0.007528
mSp_rep3_382	0.020287
mSp_rep3_383	0.030188
mSp_rep3_384	0.000000
