cell	uniq_frags
plate_mESC_rep2_72	65086.000000
plate_mESC_rep2_73	38023.000000
plate_mESC_rep2_74	59674.000000
plate_mESC_rep2_75	49502.000000
plate_mESC_rep2_76	38243.000000
plate_mESC_rep2_77	15517.000000
plate_mESC_rep2_78	36958.000000
plate_mESC_rep2_79	25441.000000
plate_mESC_rep2_80	47515.000000
plate_mESC_rep2_81	87349.000000
plate_mESC_rep2_82	29463.000000
plate_mESC_rep2_83	32117.000000
plate_mESC_rep2_84	47359.000000
plate_mESC_rep2_85	35398.000000
plate_mESC_rep2_86	40205.000000
plate_mESC_rep2_87	40762.000000
plate_mESC_rep2_88	14908.000000
plate_mESC_rep2_89	8828.000000
plate_mESC_rep2_90	33852.000000
plate_mESC_rep2_91	22357.000000
plate_mESC_rep2_92	62546.000000
plate_mESC_rep2_93	82415.000000
plate_mESC_rep2_94	44883.000000
plate_mESC_rep2_95	27440.000000
plate_mESC_rep2_96	67556.000000
