cell	mt_content
plate_mESC_rep2_82	0.115146
plate_mESC_rep2_83	0.074171
plate_mESC_rep2_84	0.054182
plate_mESC_rep2_85	0.084329
plate_mESC_rep2_86	0.014076
plate_mESC_rep2_87	0.032976
plate_mESC_rep2_88	0.111455
plate_mESC_rep2_89	0.197527
plate_mESC_rep2_90	0.064423
plate_mESC_rep2_91	0.101298
plate_mESC_rep2_92	0.018594
plate_mESC_rep2_93	0.033856
plate_mESC_rep2_94	0.043720
plate_mESC_rep2_95	0.066571
plate_mESC_rep2_96	0.047299
