cell	dup_level
mSp_rep3_001	0.948729
mSp_rep3_002	0.944795
mSp_rep3_003	0.950442
mSp_rep3_004	0.947947
mSp_rep3_005	0.944161
mSp_rep3_006	0.946237
mSp_rep3_007	0.94996
mSp_rep3_008	0.944272
mSp_rep3_009	0.944364
mSp_rep3_010	0.947363
mSp_rep3_011	0.942288
mSp_rep3_012	0.942789
mSp_rep3_013	0.942039
mSp_rep3_014	0.937599
mSp_rep3_015	0.939083
mSp_rep3_016	0.942166
mSp_rep3_017	0.934284
mSp_rep3_018	0.924688
mSp_rep3_019	0.932176
mSp_rep3_020	0.934743
mSp_rep3_021	0.932301
mSp_rep3_022	0.941395
mSp_rep3_023	0.935822
mSp_rep3_024	0.942897
mSp_rep3_025	0.950552
mSp_rep3_026	0.94159
mSp_rep3_027	0.952271
mSp_rep3_028	0.9433
mSp_rep3_029	0.940455
mSp_rep3_030	0.948897
mSp_rep3_031	0.950557
mSp_rep3_032	0.940664
mSp_rep3_033	0.947597
mSp_rep3_034	0.947585
mSp_rep3_035	0.940165
mSp_rep3_036	0.939193
mSp_rep3_037	0.941995
mSp_rep3_038	0.93031
mSp_rep3_039	0.940237
mSp_rep3_040	0.945852
mSp_rep3_041	0.923505
mSp_rep3_042	0.92967
mSp_rep3_043	0.941677
mSp_rep3_044	0.929631
mSp_rep3_045	0.931913
mSp_rep3_046	0.942133
mSp_rep3_047	0.931737
mSp_rep3_048	0.946034
mSp_rep3_049	0.952213
mSp_rep3_050	0.942348
mSp_rep3_051	0.949845
mSp_rep3_052	0.942537
mSp_rep3_053	0.946569
mSp_rep3_054	0.94562
mSp_rep3_055	0.947566
mSp_rep3_056	0.944495
mSp_rep3_057	0.947961
mSp_rep3_058	0.949096
mSp_rep3_059	0.940316
mSp_rep3_060	0.937368
mSp_rep3_061	0.941156
mSp_rep3_062	0.928833
mSp_rep3_063	0.931185
mSp_rep3_064	0.945172
mSp_rep3_065	0.925954
mSp_rep3_066	0.928838
mSp_rep3_067	0.938801
mSp_rep3_068	0.920242
mSp_rep3_069	0.926008
mSp_rep3_070	0.943526
mSp_rep3_071	0.927869
mSp_rep3_072	0.940652
mSp_rep3_073	0.951934
mSp_rep3_074	0.93823
mSp_rep3_075	0.950972
mSp_rep3_076	0.947199
mSp_rep3_077	0.943056
mSp_rep3_078	0.946017
mSp_rep3_079	0.94828
mSp_rep3_080	0.938922
mSp_rep3_081	0.944558
mSp_rep3_082	0.945033
mSp_rep3_083	0.936312
mSp_rep3_084	0.937219
mSp_rep3_085	0.939575
mSp_rep3_086	0.924746
mSp_rep3_087	0.936054
mSp_rep3_088	0.939967
mSp_rep3_089	0.907439
mSp_rep3_090	0.927953
mSp_rep3_091	0.94035
mSp_rep3_092	0.914982
mSp_rep3_093	0.934808
mSp_rep3_094	0.940188
mSp_rep3_095	0.927428
mSp_rep3_096	0.945622
mSp_rep3_097	0.948044
mSp_rep3_098	0.940306
mSp_rep3_099	0.952414
mSp_rep3_100	0.941845
mSp_rep3_101	0.943022
mSp_rep3_102	0.945748
mSp_rep3_103	0.946401
mSp_rep3_104	0.943092
mSp_rep3_105	0.945017
mSp_rep3_106	0.946236
mSp_rep3_107	0.92846
mSp_rep3_108	0.937714
mSp_rep3_109	0.940379
mSp_rep3_110	0.930862
mSp_rep3_111	0.93338
mSp_rep3_112	0.933386
mSp_rep3_113	0.925561
mSp_rep3_114	0.928937
mSp_rep3_115	0.94647
mSp_rep3_116	0.917157
mSp_rep3_117	0.924157
mSp_rep3_118	0.943133
mSp_rep3_119	0.9285
mSp_rep3_120	0.941983
mSp_rep3_121	0.949106
mSp_rep3_122	0.943255
mSp_rep3_123	0.952006
mSp_rep3_124	0.94771
mSp_rep3_125	0.940839
mSp_rep3_126	0.946293
mSp_rep3_127	0.945372
mSp_rep3_128	0.926061
mSp_rep3_129	0.93324
mSp_rep3_130	0.945948
mSp_rep3_131	0.93524
mSp_rep3_132	0.943446
mSp_rep3_133	0.93992
mSp_rep3_134	0.940247
mSp_rep3_135	0.929236
mSp_rep3_136	0.93014
mSp_rep3_137	0.940567
mSp_rep3_138	0.927747
mSp_rep3_139	0.937206
mSp_rep3_140	0.92501
mSp_rep3_141	0.927519
mSp_rep3_142	0.946494
mSp_rep3_143	0.926682
mSp_rep3_144	0.94075
mSp_rep3_145	0.949225
mSp_rep3_146	0.939236
mSp_rep3_147	0.948441
mSp_rep3_148	0.931558
mSp_rep3_149	0.933298
mSp_rep3_150	0.945411
mSp_rep3_151	0.941809
mSp_rep3_152	0.941628
mSp_rep3_153	0.94517
mSp_rep3_154	0.945217
mSp_rep3_155	0.937466
mSp_rep3_156	0.934549
mSp_rep3_157	0.941518
mSp_rep3_158	0.927228
mSp_rep3_159	0.92481
mSp_rep3_160	0.923842
