cell	dup_level
mSp_rep3_001	34652
mSp_rep3_002	7607
mSp_rep3_003	133650
mSp_rep3_004	38147
mSp_rep3_005	35149
mSp_rep3_006	32437
mSp_rep3_007	25772
mSp_rep3_008	47666
mSp_rep3_009	36252
mSp_rep3_010	31524
mSp_rep3_011	34845
mSp_rep3_012	39475
mSp_rep3_013	33815
mSp_rep3_014	32017
mSp_rep3_015	30418
mSp_rep3_016	41349
mSp_rep3_017	23476
mSp_rep3_018	19960
mSp_rep3_019	20738
mSp_rep3_020	24635
mSp_rep3_021	20024
mSp_rep3_022	24981
mSp_rep3_023	23215
mSp_rep3_024	34839
mSp_rep3_025	25715
mSp_rep3_026	7796
mSp_rep3_027	33200
mSp_rep3_028	35253
mSp_rep3_029	31797
mSp_rep3_030	31801
mSp_rep3_031	52167
mSp_rep3_032	36481
mSp_rep3_033	87280
mSp_rep3_034	28462
mSp_rep3_035	88413
mSp_rep3_036	9795
mSp_rep3_037	30381
mSp_rep3_038	29418
mSp_rep3_039	32023
mSp_rep3_040	718
mSp_rep3_041	23235
mSp_rep3_042	3745
mSp_rep3_043	30813
mSp_rep3_044	27805
mSp_rep3_045	19887
mSp_rep3_046	62709
mSp_rep3_047	20508
mSp_rep3_048	14069
mSp_rep3_049	37341
mSp_rep3_050	36305
mSp_rep3_051	37986
mSp_rep3_052	35063
mSp_rep3_053	67731
mSp_rep3_054	45188
mSp_rep3_055	23731
mSp_rep3_056	35600
mSp_rep3_057	35938
mSp_rep3_058	29245
mSp_rep3_059	1563
mSp_rep3_060	40514
mSp_rep3_061	68424
mSp_rep3_062	30208
mSp_rep3_063	28718
mSp_rep3_064	39140
mSp_rep3_065	38445
mSp_rep3_066	33048
mSp_rep3_067	12450
mSp_rep3_068	24999
mSp_rep3_069	35832
mSp_rep3_070	57333
mSp_rep3_071	34333
mSp_rep3_072	36185
mSp_rep3_073	33830
mSp_rep3_074	19504
mSp_rep3_075	29782
mSp_rep3_076	35326
mSp_rep3_077	25741
mSp_rep3_078	44232
mSp_rep3_079	30973
mSp_rep3_080	27048
mSp_rep3_081	256821
mSp_rep3_082	40409
mSp_rep3_083	36197
mSp_rep3_084	25949
mSp_rep3_085	36023
mSp_rep3_086	28013
mSp_rep3_087	28339
mSp_rep3_088	35914
mSp_rep3_089	17491
mSp_rep3_090	26529
mSp_rep3_091	27037
mSp_rep3_092	164
mSp_rep3_093	60122
mSp_rep3_094	36596
mSp_rep3_095	39753
mSp_rep3_096	32440
mSp_rep3_097	39518
mSp_rep3_098	33020
mSp_rep3_099	35610
mSp_rep3_100	53882
mSp_rep3_101	23406
mSp_rep3_102	22815
mSp_rep3_103	42874
mSp_rep3_104	36060
mSp_rep3_105	11706
mSp_rep3_106	29304
mSp_rep3_107	30061
mSp_rep3_108	25512
mSp_rep3_109	30606
mSp_rep3_110	58580
mSp_rep3_111	26034
mSp_rep3_112	28192
mSp_rep3_113	31186
mSp_rep3_114	52560
mSp_rep3_115	25067
mSp_rep3_116	27180
mSp_rep3_117	10530
mSp_rep3_118	26309
mSp_rep3_119	8251
mSp_rep3_120	49976
mSp_rep3_121	32170
mSp_rep3_122	41016
mSp_rep3_123	25869
mSp_rep3_124	37380
mSp_rep3_125	24998
mSp_rep3_126	24803
mSp_rep3_127	37189
mSp_rep3_128	28567
mSp_rep3_129	65141
mSp_rep3_130	56927
mSp_rep3_131	26119
mSp_rep3_132	122190
mSp_rep3_133	28214
mSp_rep3_134	29943
mSp_rep3_135	27652
mSp_rep3_136	20237
mSp_rep3_137	34413
mSp_rep3_138	24534
mSp_rep3_139	28552
mSp_rep3_140	20706
mSp_rep3_141	29791
mSp_rep3_142	20923
mSp_rep3_143	37651
mSp_rep3_144	44725
mSp_rep3_145	34592
mSp_rep3_146	37970
mSp_rep3_147	22830
mSp_rep3_148	31781
mSp_rep3_149	38643
mSp_rep3_150	30444
mSp_rep3_151	45969
mSp_rep3_152	48389
mSp_rep3_153	70818
mSp_rep3_154	42222
mSp_rep3_155	22269
mSp_rep3_156	36304
mSp_rep3_157	8345
mSp_rep3_158	32668
mSp_rep3_159	23233
mSp_rep3_160	19466
mSp_rep3_161	27152
mSp_rep3_162	37275
mSp_rep3_163	49813
mSp_rep3_164	21016
mSp_rep3_165	32693
mSp_rep3_166	22132
mSp_rep3_167	40717
mSp_rep3_168	74301
mSp_rep3_169	2524
mSp_rep3_170	29917
mSp_rep3_171	44854
