cell	uniq_frags
mSp_rep3_001	33734.000000
mSp_rep3_002	6536.000000
mSp_rep3_003	129653.000000
mSp_rep3_004	37833.000000
mSp_rep3_005	34610.000000
mSp_rep3_006	32129.000000
mSp_rep3_007	25503.000000
mSp_rep3_008	46488.000000
mSp_rep3_009	35088.000000
mSp_rep3_010	30197.000000
mSp_rep3_011	33727.000000
mSp_rep3_012	38985.000000
mSp_rep3_013	33151.000000
mSp_rep3_014	31609.000000
mSp_rep3_015	30230.000000
mSp_rep3_016	39355.000000
mSp_rep3_017	23090.000000
mSp_rep3_018	19476.000000
mSp_rep3_019	20465.000000
mSp_rep3_020	23765.000000
mSp_rep3_021	19849.000000
mSp_rep3_022	24377.000000
mSp_rep3_023	22722.000000
mSp_rep3_024	34200.000000
mSp_rep3_025	25247.000000
mSp_rep3_026	7151.000000
mSp_rep3_027	32613.000000
mSp_rep3_028	35224.000000
mSp_rep3_029	31477.000000
mSp_rep3_030	30515.000000
mSp_rep3_031	51018.000000
mSp_rep3_032	34446.000000
mSp_rep3_033	87234.000000
mSp_rep3_034	28191.000000
mSp_rep3_035	86740.000000
mSp_rep3_036	9560.000000
mSp_rep3_037	29831.000000
mSp_rep3_038	29125.000000
mSp_rep3_039	31687.000000
mSp_rep3_040	241.000000
mSp_rep3_041	22578.000000
mSp_rep3_042	2915.000000
mSp_rep3_043	30370.000000
mSp_rep3_044	27182.000000
mSp_rep3_045	19798.000000
mSp_rep3_046	60732.000000
mSp_rep3_047	19894.000000
mSp_rep3_048	13277.000000
mSp_rep3_049	36805.000000
mSp_rep3_050	35542.000000
mSp_rep3_051	37512.000000
mSp_rep3_052	34349.000000
mSp_rep3_053	66331.000000
mSp_rep3_054	44607.000000
mSp_rep3_055	22873.000000
mSp_rep3_056	34866.000000
mSp_rep3_057	35765.000000
mSp_rep3_058	29012.000000
mSp_rep3_059	1150.000000
mSp_rep3_060	40047.000000
mSp_rep3_061	66980.000000
mSp_rep3_062	29922.000000
mSp_rep3_063	28502.000000
mSp_rep3_064	38913.000000
mSp_rep3_065	37863.000000
mSp_rep3_066	32130.000000
mSp_rep3_067	12221.000000
mSp_rep3_068	24937.000000
mSp_rep3_069	35163.000000
mSp_rep3_070	56864.000000
mSp_rep3_071	33923.000000
mSp_rep3_072	35195.000000
mSp_rep3_073	32923.000000
mSp_rep3_074	18879.000000
mSp_rep3_075	28951.000000
mSp_rep3_076	34682.000000
mSp_rep3_077	25155.000000
mSp_rep3_078	43420.000000
mSp_rep3_079	30130.000000
mSp_rep3_080	26386.000000
mSp_rep3_081	256773.000000
mSp_rep3_082	39719.000000
mSp_rep3_083	35057.000000
mSp_rep3_084	25240.000000
mSp_rep3_085	34052.000000
mSp_rep3_086	26346.000000
mSp_rep3_087	28127.000000
mSp_rep3_088	35157.000000
mSp_rep3_089	17122.000000
mSp_rep3_090	26297.000000
mSp_rep3_091	26812.000000
mSp_rep3_092	49.000000
mSp_rep3_093	58876.000000
mSp_rep3_094	36087.000000
mSp_rep3_095	38802.000000
mSp_rep3_096	32331.000000
mSp_rep3_097	38753.000000
mSp_rep3_098	32843.000000
mSp_rep3_099	35409.000000
mSp_rep3_100	53105.000000
mSp_rep3_101	23208.000000
mSp_rep3_102	22281.000000
mSp_rep3_103	41844.000000
mSp_rep3_104	35494.000000
mSp_rep3_105	10825.000000
mSp_rep3_106	28194.000000
mSp_rep3_107	30016.000000
mSp_rep3_108	24686.000000
mSp_rep3_109	30515.000000
mSp_rep3_110	57862.000000
mSp_rep3_111	25558.000000
mSp_rep3_112	27082.000000
