cell	uniq_frags
cd4_sorttag_328	19462.000000
cd4_sorttag_329	32683.000000
cd4_sorttag_32	13168.000000
cd4_sorttag_330	32858.000000
cd4_sorttag_331	31510.000000
cd4_sorttag_332	35933.000000
cd4_sorttag_333	11580.000000
cd4_sorttag_334	17622.000000
cd4_sorttag_335	31392.000000
cd4_sorttag_336	24505.000000
cd4_sorttag_337	21834.000000
cd4_sorttag_338	7171.000000
cd4_sorttag_339	16594.000000
cd4_sorttag_33	27960.000000
cd4_sorttag_340	15206.000000
cd4_sorttag_341	26985.000000
cd4_sorttag_342	31984.000000
cd4_sorttag_343	13896.000000
cd4_sorttag_344	19454.000000
cd4_sorttag_345	31674.000000
cd4_sorttag_346	35964.000000
cd4_sorttag_347	11475.000000
cd4_sorttag_348	17100.000000
cd4_sorttag_349	36951.000000
cd4_sorttag_34	29772.000000
cd4_sorttag_350	30423.000000
cd4_sorttag_351	35608.000000
cd4_sorttag_352	26316.000000
cd4_sorttag_353	14484.000000
cd4_sorttag_354	37812.000000
cd4_sorttag_355	108.000000
cd4_sorttag_356	26046.000000
cd4_sorttag_357	22473.000000
cd4_sorttag_358	26135.000000
cd4_sorttag_359	18183.000000
cd4_sorttag_35	15108.000000
cd4_sorttag_360	23436.000000
cd4_sorttag_361	33.000000
cd4_sorttag_362	28565.000000
cd4_sorttag_363	25252.000000
cd4_sorttag_364	29329.000000
cd4_sorttag_365	26738.000000
cd4_sorttag_366	20833.000000
cd4_sorttag_367	36170.000000
cd4_sorttag_368	36093.000000
cd4_sorttag_369	32581.000000
cd4_sorttag_36	17159.000000
cd4_sorttag_370	30863.000000
cd4_sorttag_371	34730.000000
cd4_sorttag_372	44974.000000
cd4_sorttag_373	18958.000000
cd4_sorttag_374	11489.000000
cd4_sorttag_375	128.000000
cd4_sorttag_376	35.000000
cd4_sorttag_377	32992.000000
cd4_sorttag_378	30834.000000
cd4_sorttag_379	15564.000000
cd4_sorttag_37	21004.000000
cd4_sorttag_380	17800.000000
cd4_sorttag_381	19266.000000
cd4_sorttag_382	28954.000000
cd4_sorttag_383	15830.000000
cd4_sorttag_384	33.000000
cd4_sorttag_38	31065.000000
cd4_sorttag_39	17637.000000
cd4_sorttag_3	11804.000000
cd4_sorttag_40	28514.000000
cd4_sorttag_41	19138.000000
cd4_sorttag_42	36641.000000
cd4_sorttag_43	32303.000000
cd4_sorttag_44	28457.000000
cd4_sorttag_45	35410.000000
cd4_sorttag_46	27410.000000
cd4_sorttag_47	8219.000000
cd4_sorttag_48	23420.000000
cd4_sorttag_49	10269.000000
cd4_sorttag_4	21775.000000
cd4_sorttag_50	24100.000000
cd4_sorttag_51	30592.000000
cd4_sorttag_52	19108.000000
cd4_sorttag_53	34626.000000
cd4_sorttag_54	22392.000000
cd4_sorttag_55	34488.000000
cd4_sorttag_56	24426.000000
cd4_sorttag_57	17930.000000
cd4_sorttag_58	27173.000000
cd4_sorttag_59	36559.000000
cd4_sorttag_5	39449.000000
cd4_sorttag_60	13509.000000
cd4_sorttag_61	19958.000000
cd4_sorttag_62	26693.000000
cd4_sorttag_63	30747.000000
cd4_sorttag_64	28408.000000
cd4_sorttag_65	21815.000000
cd4_sorttag_66	10868.000000
cd4_sorttag_67	28266.000000
cd4_sorttag_68	35239.000000
cd4_sorttag_69	28186.000000
cd4_sorttag_6	20593.000000
cd4_sorttag_70	22814.000000
cd4_sorttag_71	3459.000000
cd4_sorttag_72	14281.000000
cd4_sorttag_73	58980.000000
cd4_sorttag_74	35951.000000
cd4_sorttag_75	20078.000000
cd4_sorttag_76	19475.000000
cd4_sorttag_77	48.000000
cd4_sorttag_78	7121.000000
cd4_sorttag_79	31107.000000
cd4_sorttag_7	27720.000000
cd4_sorttag_80	9014.000000
cd4_sorttag_81	26995.000000
cd4_sorttag_82	28277.000000
cd4_sorttag_83	29981.000000
cd4_sorttag_84	28423.000000
cd4_sorttag_85	31042.000000
cd4_sorttag_86	14267.000000
cd4_sorttag_87	19117.000000
cd4_sorttag_88	29364.000000
cd4_sorttag_89	19985.000000
cd4_sorttag_8	5691.000000
cd4_sorttag_90	13186.000000
cd4_sorttag_91	10908.000000
cd4_sorttag_92	23657.000000
cd4_sorttag_93	10576.000000
cd4_sorttag_94	26947.000000
cd4_sorttag_95	18673.000000
cd4_sorttag_96	22694.000000
cd4_sorttag_97	22308.000000
cd4_sorttag_98	27745.000000
cd4_sorttag_99	14637.000000
cd4_sorttag_9	19845.000000
