cell	uniq_frags
mSp_rep3_001	32885.000000
mSp_rep3_002	6324.000000
mSp_rep3_003	126166.000000
mSp_rep3_004	36781.000000
mSp_rep3_005	33687.000000
mSp_rep3_006	31254.000000
mSp_rep3_007	24840.000000
mSp_rep3_008	45143.000000
mSp_rep3_009	34113.000000
mSp_rep3_010	29338.000000
mSp_rep3_011	32814.000000
mSp_rep3_012	37874.000000
mSp_rep3_013	32237.000000
mSp_rep3_014	30729.000000
mSp_rep3_015	29385.000000
mSp_rep3_016	38240.000000
mSp_rep3_017	22374.000000
mSp_rep3_018	18824.000000
mSp_rep3_019	19763.000000
mSp_rep3_020	23066.000000
mSp_rep3_021	19206.000000
mSp_rep3_022	23541.000000
mSp_rep3_023	21997.000000
mSp_rep3_024	33253.000000
mSp_rep3_025	24503.000000
mSp_rep3_026	6922.000000
mSp_rep3_027	31797.000000
mSp_rep3_028	34263.000000
mSp_rep3_029	30487.000000
mSp_rep3_030	29743.000000
mSp_rep3_031	49615.000000
mSp_rep3_032	33352.000000
mSp_rep3_033	83968.000000
mSp_rep3_034	27482.000000
mSp_rep3_035	84369.000000
mSp_rep3_036	9267.000000
mSp_rep3_037	29036.000000
mSp_rep3_038	28226.000000
mSp_rep3_039	30842.000000
mSp_rep3_040	204.000000
mSp_rep3_041	21760.000000
mSp_rep3_042	2793.000000
mSp_rep3_043	29457.000000
mSp_rep3_044	26262.000000
mSp_rep3_045	19081.000000
mSp_rep3_046	59090.000000
mSp_rep3_047	19209.000000
mSp_rep3_048	12846.000000
mSp_rep3_049	35965.000000
mSp_rep3_050	34665.000000
mSp_rep3_051	36407.000000
mSp_rep3_052	33312.000000
mSp_rep3_053	64655.000000
mSp_rep3_054	43353.000000
mSp_rep3_055	22315.000000
mSp_rep3_056	33954.000000
mSp_rep3_057	34790.000000
mSp_rep3_058	28199.000000
mSp_rep3_059	1085.000000
mSp_rep3_060	38922.000000
mSp_rep3_061	65179.000000
mSp_rep3_062	28968.000000
mSp_rep3_063	27729.000000
mSp_rep3_064	37769.000000
mSp_rep3_065	36573.000000
mSp_rep3_066	31136.000000
mSp_rep3_067	11878.000000
mSp_rep3_068	23998.000000
mSp_rep3_069	33853.000000
mSp_rep3_070	55176.000000
mSp_rep3_071	32880.000000
mSp_rep3_072	34202.000000
mSp_rep3_073	32143.000000
mSp_rep3_074	18328.000000
mSp_rep3_075	28210.000000
mSp_rep3_076	33799.000000
mSp_rep3_077	24440.000000
mSp_rep3_078	42258.000000
mSp_rep3_079	29325.000000
mSp_rep3_080	25631.000000
mSp_rep3_081	246528.000000
mSp_rep3_082	38588.000000
mSp_rep3_083	33983.000000
mSp_rep3_084	24491.000000
mSp_rep3_085	33078.000000
mSp_rep3_086	25434.000000
mSp_rep3_087	27332.000000
mSp_rep3_088	34093.000000
mSp_rep3_089	16324.000000
mSp_rep3_090	25422.000000
mSp_rep3_091	26054.000000
mSp_rep3_092	25.000000
mSp_rep3_093	57048.000000
mSp_rep3_094	34898.000000
mSp_rep3_095	37498.000000
mSp_rep3_096	31377.000000
mSp_rep3_097	37766.000000
mSp_rep3_098	31941.000000
mSp_rep3_099	34471.000000
mSp_rep3_100	51543.000000
mSp_rep3_101	22592.000000
mSp_rep3_102	21693.000000
mSp_rep3_103	40579.000000
mSp_rep3_104	34500.000000
mSp_rep3_105	10428.000000
mSp_rep3_106	27425.000000
mSp_rep3_107	29021.000000
mSp_rep3_108	23901.000000
mSp_rep3_109	29661.000000
mSp_rep3_110	56134.000000
mSp_rep3_111	24828.000000
mSp_rep3_112	26253.000000
mSp_rep3_113	29551.000000
mSp_rep3_114	49235.000000
mSp_rep3_115	24063.000000
mSp_rep3_116	25095.000000
mSp_rep3_117	9633.000000
mSp_rep3_118	25143.000000
mSp_rep3_119	7706.000000
mSp_rep3_120	47671.000000
mSp_rep3_121	29968.000000
mSp_rep3_122	38725.000000
mSp_rep3_123	24631.000000
mSp_rep3_124	35086.000000
mSp_rep3_125	23594.000000
mSp_rep3_126	23667.000000
mSp_rep3_127	35056.000000
mSp_rep3_128	27378.000000
mSp_rep3_129	60281.000000
mSp_rep3_130	52571.000000
mSp_rep3_131	24990.000000
mSp_rep3_132	116500.000000
mSp_rep3_133	27265.000000
mSp_rep3_134	28100.000000
mSp_rep3_135	26700.000000
mSp_rep3_136	19355.000000
mSp_rep3_137	32514.000000
mSp_rep3_138	23469.000000
mSp_rep3_139	27363.000000
mSp_rep3_140	19378.000000
mSp_rep3_141	28092.000000
mSp_rep3_142	19661.000000
mSp_rep3_143	35949.000000
mSp_rep3_144	42781.000000
mSp_rep3_145	32782.000000
mSp_rep3_146	36839.000000
mSp_rep3_147	21483.000000
mSp_rep3_148	30083.000000
mSp_rep3_149	37060.000000
mSp_rep3_150	29150.000000
mSp_rep3_151	43511.000000
mSp_rep3_152	46568.000000
mSp_rep3_153	64889.000000
mSp_rep3_154	40610.000000
mSp_rep3_155	21308.000000
mSp_rep3_156	34517.000000
mSp_rep3_157	6777.000000
mSp_rep3_158	31453.000000
mSp_rep3_159	21865.000000
mSp_rep3_160	17734.000000
mSp_rep3_161	24999.000000
mSp_rep3_162	35466.000000
mSp_rep3_163	46328.000000
mSp_rep3_164	19386.000000
mSp_rep3_165	30124.000000
mSp_rep3_166	21136.000000
mSp_rep3_167	37975.000000
mSp_rep3_168	69308.000000
mSp_rep3_169	2113.000000
mSp_rep3_170	28164.000000
mSp_rep3_171	42327.000000
mSp_rep3_172	12129.000000
mSp_rep3_173	23070.000000
mSp_rep3_174	34889.000000
mSp_rep3_175	48801.000000
mSp_rep3_176	23367.000000
mSp_rep3_177	33248.000000
mSp_rep3_178	75360.000000
mSp_rep3_179	10914.000000
mSp_rep3_180	16101.000000
mSp_rep3_181	37513.000000
mSp_rep3_182	15490.000000
mSp_rep3_183	25630.000000
mSp_rep3_184	24117.000000
mSp_rep3_185	22847.000000
mSp_rep3_186	33692.000000
mSp_rep3_187	21529.000000
mSp_rep3_188	25066.000000
mSp_rep3_189	22702.000000
mSp_rep3_190	31299.000000
mSp_rep3_191	25619.000000
mSp_rep3_192	25613.000000
mSp_rep3_193	18628.000000
mSp_rep3_194	5905.000000
mSp_rep3_195	23576.000000
mSp_rep3_196	11651.000000
mSp_rep3_197	4051.000000
mSp_rep3_198	15469.000000
mSp_rep3_199	33224.000000
mSp_rep3_200	43183.000000
mSp_rep3_201	31693.000000
mSp_rep3_202	19680.000000
mSp_rep3_203	25848.000000
mSp_rep3_204	34830.000000
mSp_rep3_205	24292.000000
mSp_rep3_206	29190.000000
mSp_rep3_207	31867.000000
mSp_rep3_208	12631.000000
mSp_rep3_209	45181.000000
mSp_rep3_210	52354.000000
mSp_rep3_211	28429.000000
mSp_rep3_212	29771.000000
mSp_rep3_213	22883.000000
mSp_rep3_214	60143.000000
mSp_rep3_215	27245.000000
mSp_rep3_216	75273.000000
mSp_rep3_217	15323.000000
mSp_rep3_218	48040.000000
mSp_rep3_219	24612.000000
mSp_rep3_220	14856.000000
mSp_rep3_221	13256.000000
mSp_rep3_222	43059.000000
mSp_rep3_223	2009.000000
mSp_rep3_224	20835.000000
mSp_rep3_225	47449.000000
mSp_rep3_226	57230.000000
mSp_rep3_227	32690.000000
mSp_rep3_228	46453.000000
mSp_rep3_229	17708.000000
mSp_rep3_230	39266.000000
mSp_rep3_231	30673.000000
mSp_rep3_232	11118.000000
mSp_rep3_233	31738.000000
mSp_rep3_234	26455.000000
mSp_rep3_235	25123.000000
mSp_rep3_236	24349.000000
mSp_rep3_237	27772.000000
mSp_rep3_238	22575.000000
mSp_rep3_239	14646.000000
mSp_rep3_240	33607.000000
mSp_rep3_241	14951.000000
mSp_rep3_242	28893.000000
mSp_rep3_243	35254.000000
mSp_rep3_244	22245.000000
mSp_rep3_245	10719.000000
mSp_rep3_246	2464.000000
mSp_rep3_247	45868.000000
mSp_rep3_248	22665.000000
mSp_rep3_249	44754.000000
mSp_rep3_250	53876.000000
mSp_rep3_251	37387.000000
mSp_rep3_252	33757.000000
mSp_rep3_253	37420.000000
mSp_rep3_254	39477.000000
mSp_rep3_255	44563.000000
mSp_rep3_256	33.000000
mSp_rep3_257	63257.000000
mSp_rep3_258	22402.000000
mSp_rep3_259	26663.000000
mSp_rep3_260	23019.000000
mSp_rep3_261	15907.000000
mSp_rep3_262	40060.000000
mSp_rep3_263	28161.000000
mSp_rep3_264	24159.000000
mSp_rep3_265	6064.000000
mSp_rep3_266	27436.000000
mSp_rep3_267	37164.000000
mSp_rep3_268	23758.000000
mSp_rep3_269	2390.000000
mSp_rep3_270	19.000000
mSp_rep3_271	36524.000000
mSp_rep3_272	21856.000000
mSp_rep3_273	25394.000000
mSp_rep3_274	3576.000000
mSp_rep3_275	30887.000000
mSp_rep3_276	30960.000000
mSp_rep3_277	30505.000000
mSp_rep3_278	10834.000000
mSp_rep3_279	26042.000000
mSp_rep3_280	9761.000000
mSp_rep3_281	20768.000000
mSp_rep3_282	7070.000000
mSp_rep3_283	13024.000000
mSp_rep3_284	30190.000000
mSp_rep3_285	32025.000000
mSp_rep3_286	30603.000000
mSp_rep3_287	147545.000000
mSp_rep3_288	54096.000000
mSp_rep3_289	20832.000000
mSp_rep3_290	34602.000000
mSp_rep3_291	30314.000000
mSp_rep3_292	41984.000000
mSp_rep3_293	38406.000000
mSp_rep3_294	30725.000000
mSp_rep3_295	13479.000000
mSp_rep3_296	29781.000000
mSp_rep3_297	33328.000000
mSp_rep3_298	31503.000000
mSp_rep3_299	28488.000000
mSp_rep3_300	45072.000000
mSp_rep3_301	33242.000000
mSp_rep3_302	28349.000000
mSp_rep3_303	13846.000000
mSp_rep3_304	12123.000000
mSp_rep3_305	10740.000000
mSp_rep3_306	36696.000000
mSp_rep3_307	25597.000000
mSp_rep3_308	13510.000000
mSp_rep3_309	19012.000000
mSp_rep3_310	24462.000000
mSp_rep3_311	23319.000000
mSp_rep3_312	4779.000000
mSp_rep3_313	77.000000
mSp_rep3_314	28763.000000
mSp_rep3_315	22593.000000
mSp_rep3_316	28709.000000
mSp_rep3_317	49671.000000
mSp_rep3_318	34313.000000
mSp_rep3_319	29584.000000
mSp_rep3_320	26049.000000
mSp_rep3_321	55913.000000
mSp_rep3_322	2559.000000
mSp_rep3_323	32192.000000
mSp_rep3_324	39350.000000
mSp_rep3_325	14722.000000
mSp_rep3_326	8801.000000
mSp_rep3_327	22510.000000
mSp_rep3_328	29964.000000
mSp_rep3_329	26009.000000
mSp_rep3_330	67475.000000
mSp_rep3_331	152819.000000
mSp_rep3_332	24445.000000
mSp_rep3_333	18153.000000
mSp_rep3_334	31473.000000
mSp_rep3_335	22080.000000
mSp_rep3_336	29596.000000
mSp_rep3_337	30696.000000
mSp_rep3_338	46260.000000
mSp_rep3_339	23001.000000
mSp_rep3_340	28437.000000
mSp_rep3_341	40427.000000
mSp_rep3_342	28081.000000
mSp_rep3_343	26507.000000
mSp_rep3_344	57356.000000
mSp_rep3_345	37452.000000
mSp_rep3_346	26335.000000
mSp_rep3_347	29788.000000
mSp_rep3_348	52305.000000
mSp_rep3_349	28495.000000
mSp_rep3_350	33269.000000
mSp_rep3_351	60661.000000
mSp_rep3_352	41499.000000
mSp_rep3_353	25079.000000
mSp_rep3_354	20005.000000
mSp_rep3_355	26842.000000
mSp_rep3_356	22928.000000
mSp_rep3_357	28458.000000
mSp_rep3_358	28290.000000
mSp_rep3_359	36133.000000
mSp_rep3_360	33267.000000
mSp_rep3_361	15699.000000
mSp_rep3_362	29463.000000
mSp_rep3_363	35317.000000
mSp_rep3_364	36725.000000
mSp_rep3_365	28979.000000
mSp_rep3_366	7.000000
mSp_rep3_367	43955.000000
mSp_rep3_368	2455.000000
mSp_rep3_369	33607.000000
mSp_rep3_370	24570.000000
mSp_rep3_371	32437.000000
mSp_rep3_372	28.000000
mSp_rep3_373	23431.000000
mSp_rep3_374	26310.000000
mSp_rep3_375	11366.000000
mSp_rep3_376	31027.000000
mSp_rep3_377	37266.000000
mSp_rep3_378	16.000000
mSp_rep3_379	46417.000000
mSp_rep3_380	27714.000000
mSp_rep3_381	36985.000000
mSp_rep3_382	55557.000000
mSp_rep3_383	29538.000000
mSp_rep3_384	17.000000
