cell	dup_level
mSp_rep3_001	0.912488
mSp_rep3_002	0.905939
mSp_rep3_003	0.915559
mSp_rep3_004	0.911449
mSp_rep3_005	0.904836
mSp_rep3_006	0.908451
mSp_rep3_007	0.914601
mSp_rep3_008	0.905245
mSp_rep3_009	0.905239
mSp_rep3_010	0.910393
mSp_rep3_011	0.901683
mSp_rep3_012	0.902714
mSp_rep3_013	0.901296
mSp_rep3_014	0.893708
mSp_rep3_015	0.896269
mSp_rep3_016	0.901657
mSp_rep3_017	0.888206
mSp_rep3_018	0.872268
mSp_rep3_019	0.885039
mSp_rep3_020	0.888771
mSp_rep3_021	0.885065
mSp_rep3_022	0.900805
mSp_rep3_023	0.890922
mSp_rep3_024	0.902798
mSp_rep3_025	0.915915
mSp_rep3_026	0.900666
mSp_rep3_027	0.918528
mSp_rep3_028	0.90344
mSp_rep3_029	0.898915
mSp_rep3_030	0.912752
mSp_rep3_031	0.915745
mSp_rep3_032	0.899297
mSp_rep3_033	0.911795
mSp_rep3_034	0.910517
mSp_rep3_035	0.898177
mSp_rep3_036	0.896449
mSp_rep3_037	0.901076
mSp_rep3_038	0.88158
mSp_rep3_039	0.89803
mSp_rep3_040	0.911011
mSp_rep3_041	0.870536
mSp_rep3_042	0.881631
mSp_rep3_043	0.900827
mSp_rep3_044	0.880683
mSp_rep3_045	0.884976
mSp_rep3_046	0.901359
mSp_rep3_047	0.884241
mSp_rep3_048	0.908281
mSp_rep3_049	0.91825
mSp_rep3_050	0.901561
mSp_rep3_051	0.914797
mSp_rep3_052	0.902418
mSp_rep3_053	0.908804
mSp_rep3_054	0.907472
mSp_rep3_055	0.910304
mSp_rep3_056	0.905391
mSp_rep3_057	0.911391
mSp_rep3_058	0.913362
mSp_rep3_059	0.900187
mSp_rep3_060	0.893519
mSp_rep3_061	0.899725
mSp_rep3_062	0.879225
mSp_rep3_063	0.882627
mSp_rep3_064	0.906885
mSp_rep3_065	0.874699
mSp_rep3_066	0.879078
mSp_rep3_067	0.895675
mSp_rep3_068	0.865333
mSp_rep3_069	0.8751
mSp_rep3_070	0.904016
mSp_rep3_071	0.877583
mSp_rep3_072	0.899035
mSp_rep3_073	0.917884
mSp_rep3_074	0.894691
mSp_rep3_075	0.916349
mSp_rep3_076	0.909913
mSp_rep3_077	0.903021
mSp_rep3_078	0.908011
mSp_rep3_079	0.911857
mSp_rep3_080	0.895973
mSp_rep3_081	0.906837
mSp_rep3_082	0.906553
mSp_rep3_083	0.891895
mSp_rep3_084	0.893217
mSp_rep3_085	0.89717
mSp_rep3_086	0.872513
mSp_rep3_087	0.891013
mSp_rep3_088	0.898086
mSp_rep3_089	0.845215
mSp_rep3_090	0.877793
mSp_rep3_091	0.898403
mSp_rep3_092	0.87242
mSp_rep3_093	0.889419
mSp_rep3_094	0.898696
mSp_rep3_095	0.877162
mSp_rep3_096	0.90761
mSp_rep3_097	0.911369
mSp_rep3_098	0.898298
mSp_rep3_099	0.918942
mSp_rep3_100	0.901154
mSp_rep3_101	0.902747
mSp_rep3_102	0.907367
mSp_rep3_103	0.90898
mSp_rep3_104	0.903116
mSp_rep3_105	0.906913
mSp_rep3_106	0.908331
mSp_rep3_107	0.878685
mSp_rep3_108	0.894175
mSp_rep3_109	0.898484
mSp_rep3_110	0.882572
mSp_rep3_111	0.886491
mSp_rep3_112	0.886737
mSp_rep3_113	0.874224
mSp_rep3_114	0.8798
mSp_rep3_115	0.908858
mSp_rep3_116	0.860296
mSp_rep3_117	0.871781
mSp_rep3_118	0.903637
mSp_rep3_119	0.878967
mSp_rep3_120	0.901442
mSp_rep3_121	0.91328
mSp_rep3_122	0.903433
mSp_rep3_123	0.917965
mSp_rep3_124	0.910942
mSp_rep3_125	0.899314
mSp_rep3_126	0.908383
mSp_rep3_127	0.907001
mSp_rep3_128	0.875077
mSp_rep3_129	0.886597
mSp_rep3_130	0.907927
mSp_rep3_131	0.889937
mSp_rep3_132	0.90394
mSp_rep3_133	0.898065
mSp_rep3_134	0.898318
mSp_rep3_135	0.879834
mSp_rep3_136	0.881721
mSp_rep3_137	0.898937
mSp_rep3_138	0.877055
mSp_rep3_139	0.893265
mSp_rep3_140	0.873211
mSp_rep3_141	0.877151
mSp_rep3_142	0.908972
mSp_rep3_143	0.875957
mSp_rep3_144	0.89955
mSp_rep3_145	0.913277
mSp_rep3_146	0.896595
mSp_rep3_147	0.912008
mSp_rep3_148	0.88384
mSp_rep3_149	0.886754
mSp_rep3_150	0.906975
mSp_rep3_151	0.901125
mSp_rep3_152	0.900756
mSp_rep3_153	0.906555
mSp_rep3_154	0.906754
mSp_rep3_155	0.893428
mSp_rep3_156	0.889232
mSp_rep3_157	0.900087
mSp_rep3_158	0.87636
mSp_rep3_159	0.872485
mSp_rep3_160	0.871221
mSp_rep3_161	0.859772
mSp_rep3_162	0.874592
mSp_rep3_163	0.89636
mSp_rep3_164	0.800069
mSp_rep3_165	0.878291
mSp_rep3_166	0.89317
mSp_rep3_167	0.873648
mSp_rep3_168	0.892263
mSp_rep3_169	0.907931
mSp_rep3_170	0.898832
mSp_rep3_171	0.914278
mSp_rep3_172	0.907618
mSp_rep3_173	0.898646
mSp_rep3_174	0.909719
mSp_rep3_175	0.911954
mSp_rep3_176	0.904479
mSp_rep3_177	0.905418
mSp_rep3_178	0.899029
mSp_rep3_179	0.894259
mSp_rep3_180	0.897527
mSp_rep3_181	0.900595
mSp_rep3_182	0.894047
mSp_rep3_183	0.870186
mSp_rep3_184	0.880347
mSp_rep3_185	0.861053
mSp_rep3_186	0.877519
mSp_rep3_187	0.890316
mSp_rep3_188	0.878923
mSp_rep3_189	0.884947
mSp_rep3_190	0.895928
mSp_rep3_191	0.879124
mSp_rep3_192	0.895649
mSp_rep3_193	0.913538
mSp_rep3_194	0.900252
mSp_rep3_195	0.91841
mSp_rep3_196	0.899799
mSp_rep3_197	0.895304
mSp_rep3_198	0.907155
mSp_rep3_199	0.89845
mSp_rep3_200	0.901383
mSp_rep3_201	0.90349
mSp_rep3_202	0.902794
mSp_rep3_203	0.890011
mSp_rep3_204	0.906238
mSp_rep3_205	0.899689
mSp_rep3_206	0.877375
mSp_rep3_207	0.8815
mSp_rep3_208	0.894251
mSp_rep3_209	0.897658
mSp_rep3_210	0.887049
mSp_rep3_211	0.899179
mSp_rep3_212	0.872412
mSp_rep3_213	0.887983
mSp_rep3_214	0.90079
mSp_rep3_215	0.882982
mSp_rep3_216	0.892146
mSp_rep3_217	0.913373
mSp_rep3_218	0.902761
mSp_rep3_219	0.915259
mSp_rep3_220	0.91522
mSp_rep3_221	0.905121
mSp_rep3_222	0.91223
mSp_rep3_223	0.912136
mSp_rep3_224	0.888454
mSp_rep3_225	0.904975
mSp_rep3_226	0.910815
mSp_rep3_227	0.904114
mSp_rep3_228	0.90353
mSp_rep3_229	0.90338
mSp_rep3_230	0.889692
mSp_rep3_231	0.879525
mSp_rep3_232	0.902621
mSp_rep3_233	0.897429
mSp_rep3_234	0.892268
mSp_rep3_235	0.897398
mSp_rep3_236	0.884902
mSp_rep3_237	0.89345
mSp_rep3_238	0.900742
mSp_rep3_239	0.883713
mSp_rep3_240	0.899812
mSp_rep3_241	0.912587
mSp_rep3_242	0.877809
mSp_rep3_243	0.898202
mSp_rep3_244	0.895992
mSp_rep3_245	0.865765
mSp_rep3_246	0.894871
mSp_rep3_247	0.886018
mSp_rep3_248	0.871495
mSp_rep3_249	0.885333
mSp_rep3_250	0.894738
mSp_rep3_251	0.86077
