cell	dup_level
mSp_rep3_001	33783
mSp_rep3_002	7379
mSp_rep3_003	130104
mSp_rep3_004	37087
mSp_rep3_005	34214
mSp_rep3_006	31557
mSp_rep3_007	25104
mSp_rep3_008	46304
mSp_rep3_009	35255
mSp_rep3_010	30648
mSp_rep3_011	33918
mSp_rep3_012	38353
mSp_rep3_013	32890
mSp_rep3_014	31135
mSp_rep3_015	29569
mSp_rep3_016	40202
mSp_rep3_017	22759
mSp_rep3_018	19307
mSp_rep3_019	20036
mSp_rep3_020	23927
mSp_rep3_021	19382
mSp_rep3_022	24130
mSp_rep3_023	22485
mSp_rep3_024	33885
mSp_rep3_025	24959
mSp_rep3_026	7549
mSp_rep3_027	32377
mSp_rep3_028	34292
mSp_rep3_029	30803
mSp_rep3_030	31011
mSp_rep3_031	50747
mSp_rep3_032	35359
mSp_rep3_033	84015
mSp_rep3_034	27747
mSp_rep3_035	86013
mSp_rep3_036	9498
mSp_rep3_037	29577
mSp_rep3_038	28522
mSp_rep3_039	31174
mSp_rep3_040	670
mSp_rep3_041	22415
mSp_rep3_042	3608
mSp_rep3_043	29895
mSp_rep3_044	26882
mSp_rep3_045	19171
mSp_rep3_046	61042
mSp_rep3_047	19818
mSp_rep3_048	13628
mSp_rep3_049	36493
mSp_rep3_050	35419
mSp_rep3_051	36871
mSp_rep3_052	34017
mSp_rep3_053	66034
mSp_rep3_054	43929
mSp_rep3_055	23162
mSp_rep3_056	34675
mSp_rep3_057	34958
mSp_rep3_058	28427
mSp_rep3_059	1493
mSp_rep3_060	39386
mSp_rep3_061	66601
mSp_rep3_062	29256
mSp_rep3_063	27946
mSp_rep3_064	37992
mSp_rep3_065	37155
mSp_rep3_066	32052
mSp_rep3_067	12105
mSp_rep3_068	24073
mSp_rep3_069	34530
mSp_rep3_070	55641
mSp_rep3_071	33286
mSp_rep3_072	35182
mSp_rep3_073	33034
mSp_rep3_074	18947
mSp_rep3_075	29027
mSp_rep3_076	34433
mSp_rep3_077	25017
mSp_rep3_078	43062
mSp_rep3_079	30161
mSp_rep3_080	26282
mSp_rep3_081	246578
mSp_rep3_082	39269
mSp_rep3_083	35107
mSp_rep3_084	25186
mSp_rep3_085	35019
mSp_rep3_086	27085
mSp_rep3_087	27544
mSp_rep3_088	34834
mSp_rep3_089	16711
mSp_rep3_090	25655
mSp_rep3_091	26274
mSp_rep3_092	136
mSp_rep3_093	58277
mSp_rep3_094	35398
mSp_rep3_095	38439
mSp_rep3_096	31480
mSp_rep3_097	38523
mSp_rep3_098	32116
mSp_rep3_099	34667
mSp_rep3_100	52311
mSp_rep3_101	22786
mSp_rep3_102	22223
mSp_rep3_103	41599
mSp_rep3_104	35063
mSp_rep3_105	11293
mSp_rep3_106	28520
mSp_rep3_107	29072
mSp_rep3_108	24717
mSp_rep3_109	29753
mSp_rep3_110	56852
mSp_rep3_111	25296
mSp_rep3_112	27356
mSp_rep3_113	30059
mSp_rep3_114	50823
mSp_rep3_115	24357
mSp_rep3_116	26131
mSp_rep3_117	10150
mSp_rep3_118	25436
mSp_rep3_119	7950
mSp_rep3_120	48518
mSp_rep3_121	31318
mSp_rep3_122	39890
mSp_rep3_123	25221
mSp_rep3_124	36379
mSp_rep3_125	24266
mSp_rep3_126	24155
mSp_rep3_127	36166
mSp_rep3_128	27528
mSp_rep3_129	63188
mSp_rep3_130	55360
mSp_rep3_131	25306
mSp_rep3_132	118615
mSp_rep3_133	27308
mSp_rep3_134	29097
mSp_rep3_135	26799
mSp_rep3_136	19538
mSp_rep3_137	33416
mSp_rep3_138	23788
mSp_rep3_139	27693
mSp_rep3_140	19948
mSp_rep3_141	28802
mSp_rep3_142	20285
mSp_rep3_143	36366
mSp_rep3_144	43349
mSp_rep3_145	33764
mSp_rep3_146	36926
mSp_rep3_147	22229
mSp_rep3_148	30794
mSp_rep3_149	37483
mSp_rep3_150	29620
