Data File Name,mSp_scATAC_High Sensitivity DNA Assay_DEDAE00427_2018-02-21_18-47-26.xad
Data File Path,C:\Users\AgilentP302\Documents\Xi\2018-02-21
Date Created,21 February 2018 18:47:25
Date Last Modified,21 February 2018 19:20:12
Version Created,B.02.09.SI725
Version Last Modified,B.02.09.SI725
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,8
 
Sample Name,N1_1_in_5
Number of Events,2121
 
Time,Value
88.55,172.3099
88.6,170.6095
88.65,169.3098
88.7,168.7907
88.75,168.2966
88.8,166.8735
88.85,164.5827
88.9,162.466
88.95,160.822
89,160.5905
89.05,161.8263
89.1,162.6147
89.15,162.0145
89.2,161.1931
89.25,161.2553
89.3,162.0166
89.35,162.7834
89.4,163.1445
89.45,162.0998
89.5,160.9229
89.55,160.2794
89.6,160.4313
89.65,162.2876
89.7,164.5504
89.75,165.0617
89.8,164.4058
89.85,163.5704
89.9,163.8039
89.95,165.9576
90,168.0903
90.05,168.6125
90.1,168.4904
90.15,168.2753
90.2,169.0446
90.25,170.9309
90.3,171.8356
90.35,172.11
90.4,173.3062
90.45,174.818
90.5,175.5121
90.55,176.4045
90.6,177.017
90.65,177.7743
90.7,180.3863
90.75,183.1582
90.8,185.7326
90.85,187.3602
90.9,188.1471
90.95,186.8655
91,185.3508
91.05,186.1996
91.1,188.5958
91.15,192.2831
91.2,196.2291
91.25,198.2905
91.3,198.694
91.35,199.4614
91.4,200.6679
91.45,200.9055
91.5,201.5476
91.55,202.9502
91.6,203.643
91.65,204.1206
91.7,204.3422
91.75,204.5461
91.8,204.5823
91.85,205.5954
91.9,206.6699
91.95,206.1416
92,204.6023
92.05,203.9223
92.1,204.1367
92.15,203.546
92.2,202.3339
92.25,201.0671
92.3,201.3056
92.35,202.2447
92.4,202.4897
92.45,201.358
92.5,199.6799
92.55,198.9764
92.6,198.6819
92.65,197.5787
92.7,195.4959
92.75,193.3548
92.8,192.1223
92.85,190.9766
92.9,189.7243
92.95,187.7645
93,186.3496
93.05,184.7747
93.1,183.2278
93.15,181.7475
93.2,180.6742
93.25,180.0255
93.3,179.0532
93.35,177.257
93.4,174.778
93.45,172.5026
93.5,169.4296
93.55,167.1008
93.6,165.0291
93.65,163.9762
93.7,162.5851
93.75,160.9725
93.8,159.2279
93.85,157.6474
93.9,155.951
93.95,153.277
94,150.8027
94.05,148.6385
94.1,148.2727
94.15,148.6698
94.2,147.3317
94.25,144.458
94.3,141.8866
94.35,140.2415
94.4,139.254
94.45,138.5572
94.5,137.4237
94.55,135.5274
94.6,133.5503
94.65,131.341
94.7,129.8423
94.75,129.9939
94.8,129.7274
94.85,128.7688
94.9,127.6709
94.95,125.8656
95,123.8367
95.05,123.1629
95.1,122.6702
95.15,121.6097
95.2,120.9186
95.25,119.991
95.3,117.4564
95.35,114.6859
95.4,112.1984
95.45,110.1794
95.5,109.6395
95.55,109.1484
95.6,108.2078
95.65,106.9606
95.7,105.6996
95.75,104.41
95.8,103.151
95.85,102.0379
95.9,99.99956
95.95,96.85474
96,93.53701
96.05,91.80991
96.1,91.07927
96.15,90.54587
96.2,89.85484
96.25,88.01962
96.3,85.31527
96.35,82.47913
96.4,80.69338
96.45,79.26825
96.5,77.81242
96.55,76.2579
96.6,75.04253
96.65,74.21561
96.7,73.41972
96.75,73.40045
96.8,72.00614
96.85,69.67218
96.9,68.24444
96.95,67.74709
97,67.43894
97.05,67.16538
97.1,66.34903
97.15,64.69443
97.2,63.66766
97.25,62.79987
97.3,61.31091
97.35,60.33112
97.4,60.18944
97.45,61.00584
97.5,61.46
97.55,60.50921
97.6,58.70935
97.65,56.76839
97.7,55.74969
97.75,55.24694
97.8,55.67742
97.85,56.1937
97.9,55.78719
97.95,54.44425
98,53.45151
98.05,53.24679
98.1,53.74054
98.15,54.78674
98.2,55.08143
98.25,55.15447
98.3,55.73523
98.35,56.76109
98.4,57.13798
98.45,56.05056
98.5,52.98674
98.55,49.65927
98.6,49.06689
98.65,50.63292
98.7,52.54939
98.75,53.55016
98.8,53.48198
98.85,52.64711
98.9,51.55309
98.95,52.57569
99,53.47295
99.05,54.15381
99.1,54.69104
99.15,54.8637
99.2,54.60039
99.25,54.29165
99.3,54.70026
99.35,54.10616
99.4,54.38046
99.45,54.8809
