Data File Name,mSp_scATAC_High Sensitivity DNA Assay_DEDAE00427_2018-04-22_14-42-26.xad
Data File Path,C:\Users\AgilentP302\Documents\Xi\2018-04-22
Date Created,22 April 2018 13:42:26
Date Last Modified,22 April 2018 14:22:51
Version Created,B.02.09.SI725
Version Last Modified,B.02.09.SI725
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,rep6
Number of Events,2121
 
Time,Value
36.65,-0.1324923
36.7,-7.217574E-02
36.75,-0.1657445
36.8,-0.258186
36.85,-0.3023365
36.9,-0.3448128
36.95,-0.3959336
37,-0.5108969
37.05,-0.6007693
37.1,-0.6926494
37.15,-0.7286479
37.2,-0.6936653
37.25,-0.6166127
37.3,-0.5587113
37.35,-0.5003443
37.4,-0.5459647
37.45,-0.6565802
37.5,-0.7551029
37.55,-0.8169195
37.6,-0.7996268
37.65,-0.704475
37.7,-0.6054656
37.75,-0.560142
37.8,-0.6028715
37.85,-0.6572171
37.9,-0.6396862
37.95,-0.6644766
38,-0.7142895
38.05,-0.7461947
38.1,-0.7839157
38.15,-0.7817245
38.2,-0.7874205
38.25,-0.7435504
38.3,-0.6571651
38.35,-0.676922
38.4,-0.6749179
38.45,-0.7242199
38.5,-0.7729121
38.55,-0.7599794
38.6,-0.7000935
38.65,-0.6184786
38.7,-0.631617
38.75,-0.7680023
38.8,-0.8738848
38.85,-0.9121478
38.9,-0.8410042
38.95,-0.7417868
39,-0.6865675
39.05,-0.6858801
39.1,-0.7273972
39.15,-0.7875193
39.2,-0.8243803
39.25,-0.835592
39.3,-0.8418197
39.35,-0.8254059
39.4,-0.7839372
39.45,-0.7404622
39.5,-0.7143801
39.55,-0.7565211
39.6,-0.8066229
39.65,-0.7864441
39.7,-0.8470417
39.75,-0.9061247
39.8,-0.9694676
39.85,-0.995169
39.9,-0.9650822
39.95,-0.9609863
40,-0.8720118
40.05,-0.7189575
40.1,-0.7674814
40.15,-0.8472133
40.2,-0.9282845
40.25,-0.9151281
40.3,-0.952095
40.35,-0.9721881
40.4,-0.9151403
40.45,-0.8505014
40.5,-0.8150482
40.55,-0.8220823
40.6,-0.8158692
40.65,-0.7968508
40.7,-0.8050077
40.75,-0.7950795
40.8,-0.7727135
40.85,-0.8230827
40.9,-0.9322191
40.95,-1.053634
41,-1.133439
41.05,-1.084584
41.1,-1.042434
41.15,-0.9917678
41.2,-0.9408551
41.25,-0.8968319
41.3,-0.9783408
41.35,-1.023823
41.4,-1.028182
41.45,-0.9967673
41.5,-0.9444992
41.55,-0.9865438
41.6,-0.8908794
41.65,-0.8395517
41.7,-0.833585
41.75,-0.8264645
41.8,-0.8220843
41.85,-0.8934793
41.9,-1.025157
41.95,-1.149662
42,-1.13292
42.05,-1.069987
42.1,-0.9482948
42.15,-0.8094437
42.2,-0.727295
42.25,-0.7244362
42.3,-0.7375387
42.35,-0.6838478
42.4,-0.5576773
42.45,-0.2366959
42.5,0.589355
42.55,2.419805
42.6,6.174224
42.65,12.85056
42.7,23.37473
42.75,38.16406
42.8,56.35502
42.85,75.75622
42.9,93.18538
42.95,105.1084
43,108.6235
43.05,102.439
43.1,88.3724
43.15,69.59106
43.2,49.87426
43.25,32.38995
43.3,19.04579
43.35,10.10813
43.4,4.756982
43.45,1.941841
43.5,0.6717448
43.55,0.1547845
43.6,-2.585653E-03
43.65,2.035804E-02
43.7,0.078147
43.75,0.1320118
43.8,0.1345819
