Data File Name,mSp_scATAC_High Sensitivity DNA Assay_DEDAE00427_2018-02-21_18-47-26.xad
38.1,-0.8019918
38.15,-0.6338149
38.2,-0.6551592
38.25,-0.6586954
38.3,-0.7342798
38.35,-0.7504476
38.4,-0.7846369
38.45,-0.7972031
38.5,-0.6259469
38.55,-0.6685148
38.6,-0.7073413
38.65,-0.7692035
38.7,-0.7207626
38.75,-0.7270339
38.8,-0.643222
38.85,-0.5221364
38.9,-0.5787531
38.95,-0.6192351
39,-0.6795728
39.05,-0.6130171
39.1,-0.7502557
39.15,-0.8801863
39.2,-0.9158398
39.25,-0.9469583
39.3,-0.8802915
39.35,-0.704134
39.4,-0.5691262
39.45,-0.6976253
39.5,-0.9017785
39.55,-1.048483
39.6,-1.047423
39.65,-0.9689847
39.7,-0.9719343
39.75,-1.076501
39.8,-1.168676
39.85,-1.16276
39.9,-1.138319
39.95,-1.105839
40,-1.131691
40.05,-1.1929
40.1,-1.233077
40.15,-1.173679
40.2,-1.064622
40.25,-0.9300444
40.3,-0.8521324
40.35,-0.7732034
40.4,-0.8225989
40.45,-0.894024
40.5,-0.8100643
40.55,-0.8122446
40.6,-0.8255429
40.65,-0.8758502
40.7,-0.8938427
40.75,-1.018123
40.8,-1.052311
40.85,-1.059116
40.9,-1.104105
40.95,-1.00829
41,-0.8876047
41.05,-0.7957121
41.1,-0.7824126
41.15,-0.7044785
41.2,-0.673179
41.25,-0.6684353
41.3,-0.7590956
41.35,-0.8932832
41.4,-0.9432748
41.45,-0.8802063
41.5,-0.729848
41.55,-0.6786458
41.6,-0.7819664
41.65,-0.9533231
41.7,-1.07605
41.75,-0.9949445
41.8,-0.7910017
41.85,-0.8045363
41.9,-0.842584
41.95,-0.9323547
42,-0.9174618
42.05,-0.7641821
42.1,-0.6148196
42.15,-0.5090771
42.2,-0.6237203
42.25,-0.6579162
42.3,-0.6651135
42.35,-0.4968099
42.4,-0.2652182
42.45,-0.1586507
42.5,0.2557448
42.55,1.30645
42.6,3.920278
42.65,9.57585
42.7,19.87174
42.75,35.44281
42.8,56.21628
42.85,80.22058
42.9,103.248
42.95,120.2374
43,126.38
43.05,119.0783
43.1,101.6807
43.15,78.44562
43.2,54.41861
43.25,33.8214
43.3,18.63893
43.35,8.79482
43.4,3.626813
43.45,1.585646
43.5,0.5425403
43.55,0.2350142
43.6,0.2298471
43.65,0.1649157
43.7,4.115381E-02
43.75,-4.447304E-02
43.8,-9.672386E-02
43.85,-0.2970933
43.9,-0.3334331
43.95,-0.406883
44,-0.4214862
44.05,-0.3853966
44.1,-0.2662309
44.15,-0.2598026
44.2,-0.3083895
44.25,-0.4666953
44.3,-0.5298015
44.35,-0.4482143
44.4,-0.3238452
44.45,-0.2459766
44.5,-0.3247766
44.55,-0.5633304
44.6,-0.716976
44.65,-0.5149587
44.7,-0.3047656
44.75,-7.793698E-02
44.8,-2.799184E-02
44.85,-8.839646E-02
44.9,-0.1483088
44.95,-0.2074529
45,-0.2658716
45.05,-0.2955301
45.1,-0.2284385
45.15,-0.2892889
45.2,-0.2847464
45.25,-0.1412475
45.3,2.222965E-03
45.35,0.1829917
45.4,0.4328155
45.45,0.3689657
45.5,0.1069842
45.55,-0.0221573
45.6,-0.0984221
45.65,-7.409974E-02
45.7,-3.934169E-02
45.75,4.928263E-02
45.8,9.181765E-03
45.85,-9.707294E-03
45.9,-3.546535E-03
45.95,5.664777E-02
46,0.1735092
46.05,0.1696291
46.1,0.1182722
46.15,-5.090037E-03
46.2,-9.048048E-02
46.25,-5.481609E-02
46.3,-8.800548E-03
46.35,-0.1240366
46.4,-0.2003876
46.45,-0.3537604
46.5,-0.4805144
46.55,-0.5777158
46.6,-0.6667468
46.65,-0.7266339
46.7,-0.7753229
46.75,-0.9360786
46.8,-1.287158
46.85,-1.416106
46.9,-1.387303
46.95,-1.262796
47,-1.081666
47.05,-1.014956
47.1,-1.180658
47.15,-1.306198
47.2,-1.285122
47.25,-1.288764
47.3,-1.256182
47.35,-1.152237
47.4,-1.14554
47.45,-1.268226
47.5,-1.398675
47.55,-1.535638
47.6,-1.493442
47.65,-1.31792
47.7,-1.230574
47.75,-1.257505
47.8,-1.168482
47.85,-1.234815
47.9,-1.202044
47.95,-1.211805
48,-1.187754
48.05,-1.21543
48.1,-1.241405
48.15,-1.284324
48.2,-1.543911
48.25,-1.575819
48.3,-1.535088
48.35,-1.314004
48.4,-1.204729
48.45,-1.203335
48.5,-1.23681
48.55,-1.233391
48.6,-1.18743
48.65,-1.244609
48.7,-1.334841
48.75,-1.485388
48.8,-1.624811
48.85,-1.568029
48.9,-1.449227
48.95,-1.345778
49,-1.224083
49.05,-1.148239
49.1,-1.146735
49.15,-1.11251
49.2,-1.034331
49.25,-1.062666
49.3,-1.055453
49.35,-0.9427863
49.4,-0.6968617
49.45,-0.6682944
49.5,-0.5949748
49.55,-0.5401598
49.6,-0.3865966
49.65,-0.2991219
49.7,-0.2108878
49.75,-0.1442319
49.8,-1.319261E-03
49.85,0.4178027
49.9,0.780558
49.95,1.191937
50,1.472376
50.05,1.99718
50.1,2.81153
50.15,3.802702
50.2,4.668489
50.25,5.241506
50.3,5.70611
50.35,5.753556
50.4,5.445662
50.45,4.980169
50.5,4.425896
50.55,3.754935
50.6,3.148203
50.65,2.787387
50.7,2.332987
50.75,2.121074
50.8,2.064142
50.85,2.121068
50.9,2.195145
50.95,2.283035
51,2.338081
51.05,2.124737
51.1,1.830767
51.15,1.576977
51.2,1.520533
51.25,1.854928
51.3,2.33619
51.35,2.916525
51.4,3.494571
51.45,4.071792
51.5,4.593366
51.55,5.078741
51.6,5.398403
51.65,5.74482
51.7,6.040314
51.75,6.521135
51.8,7.239556
51.85,8.086061
51.9,9.209735
51.95,10.29712
52,11.93975
52.05,13.86983
52.1,16.40126
52.15,19.23238
52.2,22.23125
52.25,25.19765
52.3,27.9346
52.35,30.38092
52.4,31.95621
52.45,32.5623
52.5,32.21004
52.55,31.31322
52.6,30.24149
52.65,29.24535
52.7,28.5632
52.75,28.19692
52.8,27.77174
52.85,26.87122
52.9,25.12621
52.95,22.39073
53,18.91959
53.05,15.27727
53.1,11.75983
53.15,8.536259
53.2,5.936384
53.25,3.936646
53.3,2.492345
53.35,1.520101
53.4,0.8893947
53.45,0.3936993
53.5,6.299211E-02
53.55,3.851151E-02
53.6,8.484706E-02
53.65,-8.866649E-02
53.7,-0.2275663
53.75,-0.3250138
53.8,-0.2965995
53.85,-0.2778561
53.9,-0.2114533
53.95,-0.1968334
54,-0.4081004
54.05,-0.5639694
54.1,-0.6986622
54.15,-0.8276809
54.2,-0.9994352
54.25,-1.122376
54.3,-1.159009
54.35,-1.256284
54.4,-1.281041
54.45,-1.249632
54.5,-1.12912
54.55,-0.9829127
54.6,-0.9609239
54.65,-0.9303132
54.7,-1.036129
54.75,-1.105232
54.8,-1.130513
54.85,-0.855278
54.9,-0.7374673
54.95,-0.7631386
55,-0.9114724
55.05,-1.086025
55.1,-1.220818
55.15,-1.270911
55.2,-1.216871
55.25,-1.228968
55.3,-1.251046
55.35,-1.294579
55.4,-1.276051
55.45,-1.244359
55.5,-1.205481
55.55,-1.133653
55.6,-0.9602122
55.65,-0.8930653
55.7,-0.8722503
55.75,-0.915148
55.8,-0.8869262
55.85,-0.9173142
55.9,-0.9005434
55.95,-0.837516
56,-0.7795409
56.05,-0.8400308
56.1,-0.8661697
56.15,-0.7462354
56.2,-0.660303
56.25,-0.5756017
56.3,-0.5708899
56.35,-0.6207814
56.4,-0.6553621
56.45,-0.5635559
56.5,-0.3792935
56.55,-0.3586824
56.6,-0.3305424
56.65,-0.2361973
56.7,-2.649479E-02
56.75,0.1990041
56.8,0.2292687
56.85,0.2908806
56.9,0.2837086
56.95,0.3360035
57,0.3080153
57.05,0.2792825
57.1,0.4124654
57.15,0.6525484
57.2,0.9265205
57.25,1.115631
57.3,1.167342
57.35,1.224953
57.4,1.491696
57.45,1.636772
57.5,1.656337
57.55,1.672956
57.6,1.962123
57.65,2.110744
57.7,2.333656
57.75,2.520743
57.8,2.693161
57.85,3.006391
57.9,3.329944
57.95,3.644794
58,3.9214
58.05,4.309934
58.1,5.037304
58.15,5.898772
58.2,6.673195
58.25,7.59744
58.3,8.756384
58.35,10.07276
58.4,11.55067
58.45,13.34431
58.5,15.5149
58.55,17.95954
58.6,20.80519
58.65,23.61301
58.7,26.92141
58.75,30.65103
58.8,34.92635
58.85,40.1091
58.9,45.31389
58.95,50.96121
59,57.23817
59.05,64.00494
59.1,70.8455
59.15,78.32772
59.2,86.65874
59.25,95.26383
59.3,104.9034
59.35,114.7239
59.4,125.1353
59.45,136.6313
59.5,149.1373
59.55,161.5058
59.6,173.7996
59.65,186.5398
59.7,198.8358
59.75,210.6659
59.8,221.0303
59.85,229.9636
59.9,237.6465
59.95,244.4877
60,250.0164
60.05,254.5511
60.1,258.657
60.15,262.38
60.2,266.3784
60.25,270.7221
60.3,275.3449
60.35,280.4623
60.4,286.6511
60.45,293.6746
60.5,298.8077
60.55,303.5726
60.6,308.0777
60.65,312.0922
60.7,316.0009
60.75,318.2492
60.8,318.2125
60.85,317.9106
60.9,317.1395
60.95,315.8672
61,314.7135
61.05,313.5754
61.1,311.6763
61.15,310.5216
61.2,311.0387
61.25,311.4385
61.3,312.3072
61.35,313.1707
61.4,314.0974
61.45,313.8569
61.5,313.203
61.55,313.496
61.6,313.3705
61.65,311.8105
61.7,310.618
61.75,310.493
61.8,308.5183
61.85,306.3159
61.9,304.5251
61.95,301.6173
62,298.7595
62.05,296.8421
62.1,296.6557
62.15,295.1261
62.2,294.4362
62.25,293.0281
62.3,291.1917
62.35,290.5964
62.4,290.579
62.45,291.2815
62.5,290.0883
62.55,288.6468
62.6,286.2775
62.65,284.0076
62.7,281.2211
62.75,278.2882
62.8,274.9523
62.85,272.4426
62.9,270.4286
62.95,267.873
63,265.4854
63.05,262.8683
63.1,261.1878
63.15,260.0259
63.2,259.2815
63.25,256.858
63.3,255.1126
63.35,254.5419
63.4,254.3959
63.45,254.2655
63.5,253.0162
63.55,250.7373
63.6,248.397
63.65,247.1147
63.7,244.7498
63.75,241.7621
63.8,238.4099
63.85,234.1277
63.9,230.99
63.95,228.6502
64,227.4021
64.05,225.5679
64.1,224.5004
64.15,223.3781
64.2,221.7483
64.25,220.2625
64.3,218.6955
64.35,217.5432
64.4,215.7101
64.45,214.3033
64.5,212.0391
64.55,210.1727
64.6,208.1293
64.65,205.8707
64.7,202.7637
64.75,199.0202
64.8,195.7902
64.85,193.2762
64.9,193.1493
64.95,192.8123
65,191.8263
65.05,190.0596
65.1,187.3926
65.15,185.2973
65.2,184.3558
65.25,183.6977
65.3,182.8835
65.35,181.8021
65.4,180.8141
65.45,179.0008
65.5,177.118
65.55,175.0574
65.6,172.8662
65.65,171.7928
65.7,170.5058
65.75,168.6214
65.8,165.881
65.85,163.3016
65.9,161.237
65.95,160.2039
66,159.2278
66.05,157.3788
66.1,155.3
66.15,154.0556
66.2,153.1189
66.25,152.0819
66.3,150.7607
66.35,148.7581
66.4,146.7074
66.45,145.545
66.5,144.7657
66.55,143.6692
66.6,142.7049
66.65,142.4437
66.7,142.4378
66.75,141.7291
66.8,140.5269
66.85,139.0522
66.9,136.8241
66.95,135.6373
67,135.0939
67.05,134.3075
67.1,133.6158
67.15,133.0616
67.2,132.3371
67.25,131.3509
67.3,130.2899
67.35,129.2199
67.4,128.8921
67.45,128.5277
67.5,128.003
67.55,127.3846
67.6,126.8183
67.65,126.3721
67.7,125.553
67.75,125.567
67.8,125.5184
67.85,125.6669
67.9,125.9624
67.95,126.3865
68,126.1683
68.05,125.7924
68.1,126.1144
68.15,126.3177
68.2,126.5878
68.25,126.3306
68.3,125.9499
68.35,125.6065
68.4,125.9445
68.45,126.1111
68.5,126.7995
68.55,126.617
68.6,125.4983
68.65,125.2107
68.7,125.4178
68.75,125.6177
68.8,125.8983
68.85,126.6645
68.9,127.1069
68.95,127.7216
69,128.1763
69.05,128.566
69.1,129.2487
69.15,130.185
69.2,131.5587
69.25,133.0948
69.3,134.3812
69.35,134.8769
69.4,135.4969
69.45,135.9
69.5,136.8966
69.55,138.8681
69.6,140.5732
69.65,140.8481
69.7,141.2926
69.75,141.05
69.8,141.6692
69.85,143.5757
69.9,146.0318
69.95,148.4444
70,150.5896
70.05,153.1477
70.1,155.0257
70.15,157.5096
70.2,159.8368
70.25,162.5776
70.3,165.7645
70.35,169.1834
70.4,172.5652
70.45,175.1307
70.5,178.1913
70.55,181.7516
70.6,186.4355
70.65,190.8018
70.7,194.2101
70.75,197.0705
70.8,200.0028
70.85,203.7196
70.9,207.2947
70.95,210.1286
71,211.9771
71.05,214.0405
71.1,216.892
71.15,219.8922
71.2,222.3998
71.25,225.3531
71.3,228.4845
71.35,230.721
71.4,232.862
71.45,235.3844
71.5,236.8485
71.55,238.0305
71.6,238.8511
71.65,239.0685
71.7,239.2424
71.75,240.7894
71.8,242.0875
71.85,242.1789
71.9,242.7429
71.95,243.436
72,243.7673
72.05,243.761
72.1,244.6292
72.15,245.2355
72.2,246.877
72.25,248.403
72.3,250.1225
72.35,250.4935
72.4,250.7892
72.45,252.1605
72.5,253.6012
72.55,255.0306
72.6,255.5547
72.65,256.1136
72.7,255.9057
72.75,257.2803
72.8,259.1729
72.85,260.6125
72.9,261.5748
72.95,262.8553
73,264.8624
73.05,266.2209
73.1,268.0578
73.15,269.7709
73.2,271.6816
73.25,274.0248
73.3,275.8978
73.35,276.8099
73.4,277.8863
73.45,279.6024
73.5,282.0168
73.55,283.5872
73.6,284.4975
73.65,285.1657
73.7,286.8202
73.75,289.3445
73.8,291.4681
73.85,293.2303
73.9,294.5331
73.95,295.3081
74,295.7746
74.05,297.4242
74.1,299.7177
74.15,302.0327
74.2,303.6503
74.25,304.8729
74.3,305.9435
74.35,307.0608
74.4,309.0076
74.45,311.1137
74.5,312.9019
74.55,314.5364
74.6,315.0731
74.65,315.1023
74.7,314.4506
74.75,314.1602
74.8,313.5
74.85,313.4732
74.9,314.046
74.95,313.9129
75,315.5769
75.05,317.3953
75.1,317.5046
75.15,317.0101
75.2,317.0381
75.25,316.1775
75.3,315.316
75.35,315.2927
75.4,314.2949
75.45,312.598
75.5,311.7344
75.55,312.2946
75.6,312.8372
75.65,312.9525
75.7,312.3591
75.75,310.4521
75.8,308.2075
75.85,306.9889
75.9,306.3287
75.95,305.0294
76,304.3847
76.05,303.7597
76.1,302.0557
76.15,301.097
76.2,300.2351
76.25,298.5888
76.3,297.3699
76.35,296.8867
76.4,295.609
76.45,293.9869
76.5,291.7028
76.55,287.856
76.6,285.3369
76.65,283.7923
76.7,282.2206
76.75,281.1004
76.8,280.0621
76.85,278.1091
76.9,275.1759
76.95,272.0547
77,268.4739
77.05,266.6685
77.1,266.0839
77.15,264.9354
77.2,263.6065
77.25,262.1941
77.3,261.1425
77.35,260.1698
77.4,258.8112
77.45,256.198
77.5,253.3573
77.55,251.4509
77.6,249.8797
77.65,248.003
77.7,244.6576
77.75,241.4153
77.8,239.7155
77.85,238.7364
77.9,238.154
77.95,237.7785
78,236.433
78.05,233.913
78.1,232.2735
78.15,230.7252
78.2,228.3388
78.25,226.2564
78.3,223.745
78.35,220.8027
78.4,218.6721
78.45,218.3577
78.5,218.5435
78.55,218.7176
78.6,217.5344
78.65,214.7374
78.7,212.8113
78.75,211.9729
78.8,211.8273
78.85,211.2031
78.9,209.43
78.95,207.246
79,205.718
79.05,206.4431
79.1,206.6845
79.15,205.7399
79.2,203.4218
79.25,201.436
79.3,200.5924
79.35,200.6519
79.4,200.9889
79.45,200.4324
79.5,199.7179
79.55,198.4741
79.6,197.8988
79.65,198.1095
79.7,198.5602
79.75,199.034
79.8,198.8328
79.85,197.2215
79.9,194.9627
79.95,194.3837
80,194.5901
80.05,194.824
80.1,195.6518
80.15,196.4168
80.2,195.9525
80.25,195.7934
80.3,195.8904
80.35,195.9315
80.4,195.5693
80.45,196.1555
80.5,196.7517
80.55,197.2082
80.6,197.3967
80.65,197.3855
80.7,197.5123
80.75,197.2413
80.8,197.2409
80.85,196.0734
80.9,195.5468
80.95,195.8302
81,197.3031
81.05,198.5274
81.1,198.9354
81.15,198.7618
81.2,198.376
81.25,199.1587
81.3,200.0184
81.35,200.9473
81.4,202.7897
81.45,204.646
81.5,206.1697
81.55,207.263
81.6,208.3464
81.65,209.1759
81.7,210.216
81.75,211.7232
81.8,212.0644
81.85,212.1009
81.9,212.3707
81.95,212.8732
82,214.3224
82.05,216.5698
82.1,218.6093
82.15,219.9
82.2,220.8702
82.25,221.9761
82.3,223.962
82.35,226.3845
82.4,227.8642
82.45,228.5813
82.5,229.9842
82.55,231.5597
82.6,233.0809
82.65,235.2937
82.7,238.6059
82.75,242.2154
82.8,245.4547
82.85,247.3341
82.9,248.2478
82.95,249.0031
83,250.4032
83.05,252.3502
83.1,255.0411
83.15,257.6528
83.2,259.3948
83.25,261.6837
83.3,264.1023
83.35,266.1106
83.4,268.4627
83.45,271.2516
83.5,272.489
83.55,273.8752
83.6,276.3357
83.65,279.2773
83.7,281.7625
83.75,283.6707
83.8,285.5322
83.85,287.3771
83.9,290.5303
83.95,292.8472
84,294.1887
84.05,295.4029
84.1,297.674
84.15,301.3559
84.2,304.7776
84.25,306.8786
84.3,307.6236
84.35,308.9153
84.4,311.4147
84.45,315.1235
84.5,318.9236
84.55,321.6829
84.6,323.3682
84.65,324.1166
84.7,324.7312
84.75,326.181
84.8,328.3488
84.85,330.7511
84.9,333.205
84.95,335.2397
85,335.5753
85.05,336.8765
85.1,338.0266
85.15,339.1065
85.2,340.7685
85.25,343.2417
85.3,345.5877
85.35,347.7655
85.4,349.752
85.45,351.5124
85.5,353.647
85.55,354.8117
85.6,355.7854
85.65,356.4761
85.7,356.8262
85.75,356.7239
85.8,358.4028
85.85,360.5154
85.9,361.9835
85.95,363.4683
86,364.7746
86.05,365.6387
86.1,365.7527
86.15,365.4948
86.2,364.8198
86.25,364.8034
86.3,364.5428
86.35,363.5818
86.4,361.5898
86.45,359.4696
86.5,358.1536
86.55,358.0367
86.6,358.963
86.65,358.2613
86.7,357.6425
86.75,355.6946
86.8,354.0387
86.85,353.1765
86.9,351.8312
86.95,349.1644
87,346.0016
87.05,344.6866
87.1,344.3097
87.15,344.6151
87.2,343.8904
87.25,342.4073
87.3,339.9225
87.35,337.8604
87.4,336.0891
87.45,334.7325
87.5,333.0424
87.55,329.9988
87.6,327.4837
87.65,324.0979
87.7,320.1378
87.75,317.2999
87.8,316.2677
87.85,314.607
87.9,312.2353
87.95,311.5461
88,310.7275
88.05,308.8026
88.1,307.1017
88.15,305.4572
88.2,302.4975
88.25,300.2386
88.3,299.3096
88.35,298.5986
88.4,296.2635
88.45,293.8136
88.5,292.5626
88.55,291.3692
88.6,290.5527
88.65,290.4712
88.7,291.295
88.75,290.5152
88.8,289.1257
88.85,286.5768
88.9,283.5801
88.95,281.3385
89,281.3719
89.05,283.2018
89.1,284.0202
89.15,283.6354
89.2,281.8167
89.25,281.0069
89.3,281.5917
89.35,282.0033
89.4,282.1118
89.45,283.092
89.5,285.3159
89.55,288.3436
89.6,290.9447
89.65,291.6639
89.7,290.5665
89.75,290.6485
89.8,292.9406
89.85,295.232
89.9,297.0614
89.95,298.3024
90,298.983
90.05,299.9777
90.1,301.201
90.15,302.478
90.2,302.6642
90.25,303.2262
90.3,305.2168
90.35,309.0811
90.4,311.6661
90.45,313.0142
90.5,314.4302
90.55,315.1255
90.6,315.975
90.65,318.9554
90.7,322.3511
90.75,325.5372
90.8,329.8484
90.85,334.7715
90.9,337.9139
90.95,340.8306
91,343.3308
91.05,344.361
91.1,344.2874
91.15,343.1909
91.2,344.026
91.25,345.8355
91.3,347.6562
91.35,347.7919
91.4,347.5168
91.45,347.6676
91.5,349.5204
91.55,352.1902
91.6,354.0084
91.65,354.2128
91.7,354.3402
91.75,354.8825
91.8,356.1108
91.85,358.0685
91.9,357.7878
91.95,355.7472
92,353.4922
92.05,351.3805
92.1,350.2983
92.15,350.7769
92.2,350.0686
92.25,347.4925
92.3,344.8348
92.35,341.0413
92.4,336.1173
92.45,333.3404
92.5,331.2787
92.55,328.9328
92.6,327.2668
92.65,325.1438
92.7,322.015
92.75,318.9949
92.8,316.8965
92.85,312.3354
92.9,306.7621
92.95,302.5321
93,299.4765
93.05,296.4753
93.1,293.0512
93.15,290.6609
93.2,287.4797
93.25,284.3636
93.3,281.0398
93.35,276.7435
93.4,271.6606
93.45,267.3891
93.5,265.7946
93.55,264.0298
93.6,261.282
93.65,257.0196
93.7,253.1624
93.75,248.4304
93.8,243.1593
93.85,239.2487
93.9,235.8886
93.95,233.3866
94,231.5512
94.05,229.2155
94.1,225.1927
94.15,220.9147
94.2,217.31
94.25,214.5451
94.3,213.1136
94.35,213.2942
94.4,211.762
94.45,209.0712
94.5,206.2978
94.55,203.1299
94.6,200.1086
94.65,196.6322
94.7,193.1626
94.75,189.2526
94.8,185.7803
94.85,183.6635
94.9,182.0322
94.95,180.1172
95,176.9658
95.05,173.739
95.1,170.6715
95.15,167.5302
95.2,165.5797
95.25,163.1169
95.3,160.5709
95.35,158.0826
95.4,155.0254
95.45,152.3246
95.5,150.6828
95.55,148.5431
95.6,144.5212
95.65,141.0323
95.7,138.3754
95.75,135.083
95.8,132.6852
95.85,130.9325
95.9,128.7426
95.95,127.0489
96,126.4534
96.05,124.6639
96.1,121.5257
96.15,118.5785
96.2,115.8428
96.25,112.9196
96.3,110.8837
96.35,109.8457
96.4,108.0346
96.45,105.7563
96.5,104.258
96.55,102.0619
96.6,98.77566
96.65,95.6245
96.7,93.45391
96.75,91.90472
96.8,91.43667
96.85,91.75228
96.9,90.74424
96.95,88.4909
97,86.63534
97.05,86.31613
97.1,86.29873
97.15,85.83936
97.2,84.92501
97.25,83.32808
97.3,81.50664
97.35,80.39554
97.4,80.17252
97.45,80.61091
97.5,81.828
97.55,82.4724
97.6,82.42592
97.65,82.61503
97.7,82.07052
97.75,81.47044
97.8,81.40055
97.85,81.10051
97.9,80.38147
97.95,80.5346
98,81.1118
98.05,80.98817
98.1,81.8223
98.15,82.68105
98.2,83.13803
98.25,83.6341
98.3,83.93643
98.35,83.32172
98.4,82.4828
98.45,83.11735
98.5,85.45016
98.55,88.10018
98.6,89.50453
98.65,89.51561
98.7,88.42017
98.75,87.08999
98.8,86.93444
98.85,88.83343
98.9,90.68827
98.95,91.96132
99,93.21642
99.05,93.7044
99.1,93.11256
99.15,92.78266
99.2,93.45356
99.25,94.70902
99.3,96.85627
99.35,98.96447
99.4,99.17804
99.45,97.82175
99.5,96.65048
99.55,97.45654
99.6,99.94186
99.65,102.2281
99.7,103.1701
99.75,103.1301
99.8,102.4369
99.85,102.857
99.9,104.4419
99.95,105.4482
100,106.1677
100.05,106.7407
100.1,108.1235
100.15,110.6831
100.2,113.1795
100.25,113.4213
100.3,112.6324
100.35,111.9776
100.4,111.1174
100.45,112.1429
100.5,114.7837
100.55,116.219
100.6,116.7025
100.65,117.9116
100.7,119.0703
100.75,119.8763
100.8,121.6179
100.85,123.204
100.9,123.8497
100.95,123.6506
101,122.5106
101.05,120.5088
101.1,119.3865
101.15,120.4204
101.2,122.2928
101.25,123.805
101.3,124.971
101.35,126.1374
101.4,127.4249
101.45,129.0202
101.5,130.6286
101.55,131.3315
101.6,130.9378
101.65,129.82
101.7,129.1369
101.75,129.5952
101.8,131.8289
101.85,135.0523
101.9,136.8569
101.95,136.4952
102,135.2021
102.05,134.9409
102.1,135.6783
102.15,135.5134
102.2,133.8332
102.25,132.0613
102.3,132.1211
102.35,133.607
102.4,134.867
102.45,135.1422
102.5,134.5445
102.55,134.4995
102.6,136.7705
102.65,140.6655
102.7,141.8368
102.75,141.0046
102.8,140.1791
102.85,140.3706
102.9,141.6514
102.95,142.574
103,143.0873
103.05,142.8528
103.1,142.5867
103.15,142.5413
103.2,142.8343
103.25,142.7081
103.3,142.6412
103.35,143.4751
103.4,142.9007
103.45,141.1331
103.5,141.5841
103.55,143.6204
103.6,144.8439
103.65,144.0483
103.7,142.9153
103.75,140.9902
103.8,139.4557
103.85,139.7198
103.9,139.9194
103.95,139.9175
104,139.5421
104.05,139.4563
104.1,137.7074
104.15,135.1634
104.2,133.2971
104.25,131.9993
104.3,130.4719
104.35,128.6258
104.4,127.2947
104.45,126.3288
104.5,124.7854
104.55,124.3567
104.6,123.7783
104.65,122.2267
104.7,120.731
104.75,118.5294
104.8,115.591
