Data File Name,mSp_scATAC_High Sensitivity DNA Assay_DEDAE00427_2018-04-22_14-42-26.xad
Data File Path,C:\Users\AgilentP302\Documents\Xi\2018-04-22
Date Created,22 April 2018 13:42:26
Date Last Modified,22 April 2018 14:22:51
Version Created,B.02.09.SI725
Version Last Modified,B.02.09.SI725
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,Ladder
Number of Events,2121
 
Time,Value
45.55,35.94353
45.6,18.90975
45.65,9.007935
45.7,4.427424
45.75,2.662842
45.8,2.07045
45.85,1.60712
45.9,1.323605
45.95,0.9666962
46,0.6966287
46.05,0.4661179
46.1,0.2249728
46.15,6.410588E-02
46.2,-5.128239E-02
46.25,-0.1416287
46.3,-0.2197479
46.35,-0.3374363
46.4,-0.4600675
46.45,-0.5800972
46.5,-0.7042467
46.55,-0.811899
46.6,-0.8984312
46.65,-0.9783759
46.7,-1.030855
46.75,-0.9754258
46.8,-1.031896
46.85,-1.170126
46.9,-1.309508
46.95,-1.28064
47,-1.337682
47.05,-1.249327
47.1,-1.196393
47.15,-1.137538
47.2,-1.245514
47.25,-1.347472
47.3,-1.334349
47.35,-1.290001
47.4,-1.291745
47.45,-1.101354
47.5,-0.9811049
47.55,-0.9916503
47.6,-1.102882
47.65,-1.230273
47.7,-1.288556
47.75,-1.302701
47.8,-1.225408
47.85,-1.112494
47.9,-1.050276
47.95,-1.027334
48,-1.113397
48.05,-1.182449
48.1,-1.190081
48.15,-1.145597
48.2,-1.128907
48.25,-1.169724
48.3,-1.232337
48.35,-1.256469
48.4,-1.167026
48.45,-1.054191
48.5,-1.054128
48.55,-1.06283
48.6,-1.088983
48.65,-1.053827
48.7,-1.029764
48.75,-1.061945
48.8,-1.15492
48.85,-1.301735
48.9,-1.422521
48.95,-1.401119
49,-1.290241
49.05,-1.197925
49.1,-1.153805
49.15,-1.11285
49.2,-1.153733
49.25,-1.209219
49.3,-1.119316
49.35,-1.004171
49.4,-0.9804807
49.45,-0.99557
49.5,-0.9696414
49.55,-1.015458
49.6,-1.134357
49.65,-1.18335
49.7,-1.222289
49.75,-1.229591
49.8,-1.108735
49.85,-1.019318
49.9,-1.019792
49.95,-1.145305
50,-1.18818
50.05,-1.236562
50.1,-1.170363
50.15,-1.100728
50.2,-1.113759
50.25,-1.136709
50.3,-1.175354
50.35,-1.169659
50.4,-1.103204
50.45,-0.7623384
50.5,0.6356774
50.55,4.427886
50.6,13.5023
50.65,30.88083
50.7,58.4785
50.75,94.26291
50.8,131.355
50.85,159.4198
50.9,168.9867
50.95,156.3253
51,126.0462
51.05,88.05671
51.1,53.29506
51.15,28.34445
51.2,14.17492
51.25,7.775363
51.3,5.402068
51.35,4.482826
51.4,3.775377
51.45,3.106197
51.5,2.397268
51.55,1.774088
51.6,1.26472
51.65,0.9843674
51.7,0.771293
51.75,0.524765
51.8,0.2910796
51.85,0.1016187
51.9,-0.1312789
51.95,-0.3359566
52,-0.3548857
52.05,-0.4269641
52.1,-0.5100128
52.15,-0.619918
52.2,-0.7714655
52.25,-0.8603934
52.3,-0.9075999
52.35,-0.9229663
52.4,-0.8551939
52.45,-0.8367628
52.5,-0.8666592
52.55,-1.022186
52.6,-1.104669
52.65,-1.112831
52.7,-1.073103
52.75,-1.017532
52.8,-0.9478802
52.85,-0.8995101
52.9,-0.9215097
52.95,-0.9120151
53,-0.8886778
53.05,-0.8491015
53.1,-0.9138703
53.15,-1.062485
53.2,-1.116049
53.25,-1.12273
53.3,-1.137507
53.35,-1.077318
53.4,-1.022447
53.45,-1.0306
53.5,-1.013271
53.55,-0.9522263
53.6,-0.8018346
53.65,-0.7872332
53.7,-0.8403496
53.75,-0.8229248
53.8,-0.9538009
53.85,-0.9957469
53.9,-0.9823878
53.95,-1.052987
54,-1.112562
54.05,-1.114918
54.1,-1.038627
54.15,-0.9659582
54.2,-0.8973128
54.25,-0.8663465
54.3,-0.9402341
54.35,-0.9754219
54.4,-0.9490882
54.45,-0.9136375
54.5,-0.8795213
54.55,-0.7420233
54.6,-0.6349545
54.65,-0.6777524
54.7,-0.7654119
54.75,-0.8975631
54.8,-0.9665542
54.85,-1.012039
54.9,-0.9516175
54.95,-0.8480663
55,-0.8752354
55.05,-0.9042567
55.1,-0.9429105
55.15,-0.8543528
55.2,-0.6614193
55.25,0.7249584
55.3,5.410666
55.35,17.06
55.4,39.27222
55.45,74.0368
55.5,118.2321
55.55,161.2726
55.6,190.5989
55.65,196.4085
55.7,176.2094
55.75,137.2739
55.8,92.69209
55.85,54.32288
55.9,28.08695
55.95,13.99846
56,8.276535
56.05,6.253992
56.1,5.129333
56.15,4.227509
56.2,3.247036
56.25,2.354688
56.3,1.77618
56.35,1.326055
56.4,0.9342093
56.45,0.7850134
56.5,0.6429061
56.55,0.48337
56.6,0.3187724
56.65,7.521091E-02
56.7,-0.1118325
56.75,-0.2466925
56.8,-0.3286664
56.85,-0.2039984
56.9,-0.2156423
56.95,-0.2402389
57,-0.2523645
57.05,-0.2648164
57.1,-0.3090352
57.15,-0.4426897
57.2,-0.5501614
57.25,-0.6350967
57.3,-0.6125051
57.35,-0.4990062
57.4,-0.4565835
57.45,-0.5564234
57.5,-0.6337513
57.55,-0.6527558
57.6,-0.6068486
57.65,-0.6094645
57.7,-0.6630715
57.75,-0.6518869
57.8,-0.6407003
57.85,-0.5512929
57.9,-0.4430892
57.95,-0.4060296
58,-0.4800407
58.05,-0.5195606
58.1,-0.6001251
58.15,-0.6611491
58.2,-0.6592241
58.25,-0.6560127
58.3,-0.6534961
58.35,-0.5827931
58.4,-0.5359496
58.45,-0.5096633
58.5,-0.5341595
58.55,-0.5191184
58.6,-0.4974057
58.65,-0.4966697
58.7,-0.5375118
58.75,-0.5808039
58.8,-0.5773617
58.85,-0.5466508
58.9,-0.5800618
58.95,-0.5025571
59,-0.4559853
59.05,-0.4365753
59.1,-0.555527
59.15,-0.5073388
59.2,-0.4659499
59.25,-0.3475453
59.3,-0.3101023
59.35,-0.310627
59.4,-0.3973559
59.45,-0.4710411
59.5,-0.5396439
59.55,-0.5188942
59.6,-0.5032466
59.65,-0.4643667
59.7,-0.4672911
59.75,-0.4396074
59.8,-0.4273933
59.85,-0.3367099
59.9,0.1761423
59.95,2.441849
60,9.033732
60.05,24.47933
60.1,52.94896
60.15,94.37833
60.2,144.0272
60.25,190.509
60.3,220.0938
60.35,221.6065
60.4,194.3255
60.45,148.7612
60.5,98.84488
60.55,57.93409
60.6,31.87292
60.65,18.58214
60.7,12.93769
60.75,10.124
60.8,8.181773
60.85,6.618639
60.9,5.30016
60.95,4.402856
61,3.747405
61.05,3.207343
61.1,2.748949
61.15,2.367419
61.2,2.134182
61.25,2.068782
61.3,1.931016
61.35,1.732448
61.4,1.482528
61.45,1.259442
61.5,1.112904
61.55,1.087568
61.6,1.037423
61.65,1.02733
61.7,1.014013
61.75,1.01406
61.8,0.8647239
61.85,0.6716027
61.9,0.6699049
61.95,0.728015
62,0.6498048
62.05,0.6175243
62.1,0.5895916
62.15,0.580489
62.2,0.5889228
62.25,0.5543182
62.3,0.490554
62.35,0.3908371
62.4,0.2594921
62.45,0.1634274
62.5,0.3307889
62.55,0.7298142
62.6,0.9291418
62.65,0.9584969
62.7,0.8468723
62.75,0.5371299
62.8,0.2028486
62.85,1.446452E-02
62.9,0.2398572
62.95,0.3068438
63,0.3599374
63.05,0.3609491
63.1,0.3745265
63.15,0.403617
63.2,0.2375306
63.25,0.1666994
63.3,0.1859855
63.35,0.2645252
63.4,0.3444165
63.45,0.4329488
63.5,0.4743653
63.55,0.4174523
63.6,0.3583228
63.65,0.4435835
63.7,0.5178257
63.75,0.5378776
63.8,0.5605227
63.85,0.6680592
63.9,0.7272707
63.95,0.6913168
64,0.6078205
64.05,0.542788
64.1,0.563596
64.15,0.623619
64.2,0.7399694
64.25,0.7280539
64.3,0.6000475
64.35,0.4767539
64.4,0.5354122
64.45,0.4753986
64.5,0.4513093
64.55,0.4958208
64.6,0.656135
64.65,0.7787057
64.7,0.8795329
64.75,0.9225699
64.8,0.9845358
64.85,0.9404842
64.9,0.9739171
64.95,0.8956425
65,0.8102968
65.05,0.7481133
65.1,0.7346597
65.15,0.7505078
65.2,0.7200079
65.25,0.6657414
65.3,0.6698366
65.35,0.6918709
65.4,0.7383211
65.45,0.8334392
65.5,0.8616541
65.55,0.9319193
65.6,0.8838744
65.65,0.8835474
65.7,0.7856109
65.75,0.9391434
65.8,1.148843
65.85,1.240065
65.9,1.160364
65.95,1.161666
66,1.062435
66.05,0.9806833
66.1,0.9761477
66.15,1.006399
66.2,0.9068052
66.25,0.8839923
66.3,0.9685704
66.35,1.002465
66.4,0.9364265
66.45,0.9821953
66.5,1.039838
66.55,1.124039
66.6,1.237172
66.65,1.261171
66.7,1.251751
66.75,1.230121
66.8,1.278603
66.85,1.29261
66.9,1.331728
66.95,1.259325
67,1.237481
67.05,1.167672
67.1,1.214853
67.15,1.126131
67.2,1.179676
67.25,1.28963
67.3,1.325291
67.35,1.259959
67.4,1.264855
67.45,1.248492
67.5,1.361809
67.55,1.408817
67.6,1.395686
67.65,1.271049
67.7,1.229936
67.75,1.257835
67.8,1.32866
67.85,1.373912
67.9,1.484166
67.95,1.651428
68,1.675809
68.05,1.571326
68.1,1.465961
68.15,1.369231
68.2,1.382781
68.25,1.38971
68.3,1.399316
68.35,1.253736
68.4,1.246061
68.45,1.424353
68.5,1.661451
68.55,1.5952
68.6,1.659532
68.65,1.505716
68.7,1.522706
68.75,1.595605
68.8,1.577268
68.85,1.530843
68.9,1.459843
68.95,1.588876
69,2.117246
69.05,4.090046
69.1,10.11385
69.15,23.70592
69.2,49.38703
69.25,89.06073
69.3,139.2715
69.35,191.4168
69.4,233.3704
69.45,254.1674
69.5,247.422
69.55,215.5914
69.6,168.8503
69.65,120.0856
69.7,78.90262
69.75,50.44726
69.8,33.52757
69.85,24.99882
69.9,19.84118
69.95,16.51539
70,14.1712
70.05,12.17713
70.1,10.51387
70.15,9.181443
70.2,8.074377
70.25,7.403257
70.3,6.788287
70.35,6.489396
70.4,6.146711
70.45,5.837256
70.5,5.515036
70.55,5.180516
70.6,5.064037
70.65,4.964759
70.7,4.804061
70.75,4.521827
70.8,4.270246
70.85,4.010075
70.9,3.711832
70.95,3.4537
71,3.172583
71.05,3.0453
71.1,2.987017
71.15,2.975698
71.2,2.955796
71.25,2.920267
71.3,3.001254
71.35,3.032238
71.4,3.026809
71.45,2.991601
71.5,2.771223
71.55,2.606834
71.6,2.514112
71.65,2.492526
71.7,2.349214
71.75,2.120522
71.8,2.092898
71.85,2.168934
71.9,2.292226
71.95,2.431509
72,2.412476
72.05,2.316884
72.1,2.12477
72.15,2.030732
72.2,2.050456
72.25,2.005473
72.3,2.048825
72.35,2.048408
72.4,1.949699
72.45,1.944684
72.5,1.924837
72.55,2.002723
72.6,1.99252
72.65,2.007364
72.7,1.990274
72.75,1.970364
72.8,1.953771
72.85,1.845352
72.9,1.669476
72.95,1.545369
73,1.495039
73.05,1.530758
73.1,1.681319
73.15,1.790059
73.2,1.713607
73.25,1.583032
73.3,1.480695
73.35,1.468316
73.4,1.491621
73.45,1.658066
73.5,1.754817
73.55,1.727047
73.6,1.731896
73.65,1.805546
73.7,1.833409
73.75,1.812307
73.8,1.773518
73.85,1.713554
73.9,1.565933
73.95,1.581926
74,1.632094
74.05,1.682045
74.1,1.692969
74.15,1.744518
74.2,1.710212
74.25,1.642875
74.3,1.643256
74.35,1.598397
74.4,1.638146
74.45,1.696546
74.5,1.642249
74.55,1.570647
74.6,1.546837
74.65,1.56228
74.7,1.611962
74.75,1.769389
74.8,1.854391
74.85,1.768647
74.9,1.651307
74.95,1.535004
75,1.427226
75.05,1.34828
75.1,1.317694
75.15,1.409722
75.2,1.478032
75.25,1.683033
75.3,1.686433
75.35,1.637115
75.4,1.560552
75.45,1.407967
75.5,1.255143
75.55,1.286461
75.6,1.378371
75.65,1.453952
75.7,1.441911
75.75,1.436974
75.8,1.436808
75.85,1.444927
75.9,1.451173
75.95,1.439775
76,1.424654
76.05,1.405676
76.1,1.455869
76.15,1.572792
76.2,1.643477
76.25,1.64444
76.3,1.550288
76.35,1.50065
76.4,1.445825
76.45,1.396615
76.5,1.333817
76.55,1.374648
76.6,1.442483
76.65,1.507893
76.7,1.46685
76.75,1.393129
76.8,1.347802
76.85,1.312014
76.9,1.293209
76.95,1.489296
77,2.042338
77.05,3.524718
77.1,7.451619
77.15,16.50517
77.2,34.44947
77.25,63.98162
77.3,105.411
77.35,155.0434
77.4,205.764
77.45,247.3844
77.5,271.6564
77.55,273.312
77.6,251.3085
77.65,212.238
77.7,165.6367
77.75,121.3139
77.8,85.54364
77.85,60.06847
77.9,44.15744
77.95,33.3834
78,26.2493
78.05,21.81001
78.1,18.30285
78.15,15.61767
78.2,13.35905
78.25,11.4341
78.3,9.907465
78.35,8.753427
78.4,7.960788
78.45,7.391027
78.5,6.966692
78.55,6.641776
78.6,6.264942
78.65,5.703053
78.7,5.03384
78.75,4.458045
78.8,4.011455
78.85,3.706385
78.9,3.491934
78.95,3.311394
79,3.212809
79.05,3.166119
79.1,3.159617
79.15,3.127422
79.2,2.856056
79.25,2.682866
79.3,2.456113
79.35,2.398322
79.4,2.323629
79.45,2.26893
79.5,2.271959
79.55,2.154549
79.6,1.940151
79.65,1.800699
79.7,1.672154
79.75,1.600224
79.8,1.578554
79.85,1.622943
79.9,1.654688
79.95,1.639303
80,1.667086
80.05,1.682471
80.1,1.624607
80.15,1.6417
80.2,1.75911
80.25,1.786009
80.3,1.791617
80.35,1.725893
80.4,1.672146
80.45,1.510268
80.5,1.47124
80.55,1.538907
80.6,1.535598
80.65,1.547574
80.7,1.590641
80.75,1.527114
80.8,1.581143
80.85,1.57919
80.9,1.60446
80.95,1.612497
81,1.585409
81.05,1.558364
81.1,1.407264
81.15,1.260068
81.2,1.21057
81.25,1.234962
81.3,1.293807
81.35,1.301133
81.4,1.281883
81.45,1.291733
81.5,1.256141
81.55,1.270037
81.6,1.295743
81.65,1.271295
81.7,1.319035
81.75,1.36769
81.8,1.403376
81.85,1.403325
81.9,1.364822
81.95,1.407929
82,1.392236
82.05,1.388679
82.1,1.455466
82.15,1.459269
82.2,1.517469
82.25,1.575166
82.3,1.608004
82.35,1.607523
82.4,1.574863
82.45,1.711822
82.5,2.070727
82.55,2.763361
82.6,3.952928
82.65,5.790403
82.7,8.574032
82.75,12.58576
82.8,18.45732
82.85,26.87929
82.9,39.315
82.95,57.29771
83,81.63647
83.05,110.9632
83.1,141.2859
83.15,169.1623
83.2,190.5724
83.25,202.3698
83.3,203.6489
83.35,193.724
83.4,175.886
83.45,153.1092
83.5,129.5589
83.55,107.8597
83.6,89.41613
83.65,75.18838
83.7,63.85845
83.75,55.00961
83.8,48.32636
83.85,42.7439
83.9,37.93942
83.95,33.7131
84,30.17742
84.05,27.03135
84.1,24.4484
84.15,22.4051
84.2,20.44498
84.25,18.6498
84.3,17.18391
84.35,15.84439
84.4,14.65263
84.45,13.75022
84.5,12.89262
84.55,11.82667
84.6,10.9011
84.65,10.21435
84.7,9.751505
84.75,9.037443
84.8,8.563398
84.85,8.173954
84.9,7.657379
84.95,7.151155
85,6.722283
85.05,6.32964
85.1,6.008493
85.15,5.659343
85.2,5.332831
85.25,4.83812
85.3,4.353877
85.35,4.020742
85.4,3.827825
85.45,3.791488
85.5,3.761897
85.55,3.688042
85.6,3.488225
85.65,3.279544
85.7,3.079696
85.75,2.892031
85.8,2.776986
85.85,2.68744
85.9,2.428675
85.95,2.131163
86,1.939132
86.05,2.010057
86.1,2.03355
86.15,2.065099
86.2,1.967277
86.25,1.84469
86.3,1.643913
86.35,1.454158
86.4,1.459106
86.45,1.531453
86.5,1.612384
86.55,1.679666
86.6,1.701392
86.65,1.632316
86.7,1.451971
86.75,1.395732
86.8,1.429452
86.85,1.405056
86.9,1.36046
86.95,1.287305
87,1.252076
87.05,1.257403
87.1,1.380657
87.15,1.575439
87.2,2.060205
87.25,3.593271
87.3,6.858652
87.35,13.18976
87.4,24.29679
87.45,42.89339
87.5,70.82912
87.55,108.8233
87.6,152.6415
87.65,197.27
87.7,237.8595
87.75,267.5708
87.8,283.2408
87.85,283.8074
87.9,268.6765
87.95,240.0939
88,202.9721
88.05,164.1249
88.1,128.2626
88.15,98.32207
88.2,75.74062
88.25,59.22836
88.3,46.98717
88.35,37.80285
88.4,30.88637
88.45,25.96465
88.5,22.35405
88.55,19.5816
88.6,17.35147
88.65,15.29287
88.7,13.26973
88.75,11.51565
88.8,10.42501
88.85,9.779881
88.9,8.8864
88.95,7.937245
89,6.972938
89.05,6.380085
89.1,6.078654
89.15,5.906675
89.2,5.457141
89.25,4.761736
89.3,4.180245
89.35,3.706899
89.4,3.461575
89.45,3.439651
89.5,3.38997
89.55,3.210316
89.6,2.902323
89.65,2.72545
89.7,2.562043
89.75,2.3686
89.8,2.229219
89.85,2.134492
89.9,2.140532
89.95,1.992435
90,1.915751
90.05,1.933873
90.1,1.858382
90.15,1.657116
90.2,1.593994
90.25,1.811161
90.3,2.190688
90.35,3.106825
90.4,5.194491
90.45,9.141218
90.5,16.39705
90.55,28.86975
90.6,48.11519
90.65,75.92612
90.7,111.8752
90.75,153.7083
90.8,197.7022
90.85,237.7683
90.9,268.8423
90.95,286.162
91,287.2661
91.05,273.8766
91.1,248.9834
91.15,216.3916
91.2,180.9848
91.25,146.8987
91.3,116.9166
91.35,91.34531
91.4,71.42416
91.45,57.07301
91.5,46.40984
91.55,38.27409
91.6,32.755
91.65,28.26285
91.7,24.35919
91.75,20.84354
91.8,17.80808
91.85,15.69402
91.9,14.39183
91.95,13.4079
92,12.60104
92.05,11.71563
92.1,10.65747
92.15,9.582476
92.2,8.813428
92.25,8.406302
92.3,7.92673
92.35,7.23677
92.4,6.634069
92.45,6.134695
92.5,5.679771
92.55,5.244648
92.6,4.9308
92.65,4.577054
92.7,4.247261
92.75,4.087765
92.8,4.04495
92.85,3.691135
92.9,3.354523
92.95,3.144367
93,2.879437
93.05,2.71187
93.1,2.53287
93.15,2.380609
93.2,2.225675
93.25,2.075921
93.3,1.939888
93.35,1.785231
93.4,1.725494
93.45,1.672282
93.5,1.54506
93.55,1.413536
93.6,1.232822
93.65,1.075388
93.7,1.0595
93.75,1.056239
93.8,1.061757
93.85,1.019391
93.9,0.997516
93.95,0.9753535
94,0.9889998
94.05,0.898336
94.1,0.7364398
94.15,0.5430146
94.2,0.6799651
94.25,1.252928
94.3,2.621162
94.35,5.049266
94.4,9.50081
94.45,17.79269
94.5,31.06579
94.55,49.63551
94.6,74.7614
94.65,106.1792
94.7,142.0524
94.75,180.6911
94.8,219.4774
94.85,254.1469
94.9,280.3018
94.95,295.7416
95,299.4124
95.05,289.8264
95.1,268.1307
95.15,239.7979
95.2,208.9094
95.25,178.4735
95.3,150.9352
95.35,127.7124
95.4,107.1553
95.45,88.73748
95.5,73.03391
95.55,60.68935
95.6,50.33836
95.65,42.01828
95.7,35.02738
95.75,29.56165
95.8,25.23734
95.85,21.99995
95.9,19.32075
95.95,17.13488
96,15.24025
96.05,13.18681
96.1,11.29565
96.15,9.894499
96.2,8.765037
96.25,7.858319
96.3,7.139845
96.35,6.507072
96.4,5.811409
96.45,5.214918
96.5,4.695236
96.55,4.288821
96.6,3.96302
96.65,3.760944
96.7,3.547642
96.75,3.132631
96.8,2.745234
96.85,2.352783
96.9,1.835245
96.95,1.593452
97,1.547696
97.05,1.501207
97.1,1.405635
97.15,1.336607
97.2,1.262311
97.25,1.165056
97.3,1.137845
97.35,1.165948
97.4,1.085599
97.45,0.928396
97.5,0.7451243
97.55,0.5971582
97.6,0.4517582
97.65,0.3544102
97.7,0.4601762
97.75,0.6333026
97.8,0.7761314
97.85,0.7894294
97.9,0.8655334
97.95,0.901023
98,0.8406579
98.05,0.7514197
98.1,0.6720269
98.15,0.5644401
98.2,0.3638391
98.25,0.2627179
98.3,0.3482924
98.35,0.3977753
98.4,0.4149835
98.45,0.3771547
98.5,0.3650274
98.55,0.2765775
98.6,0.26685
98.65,0.3572395
98.7,0.4643019
98.75,0.5102874
98.8,0.511908
98.85,0.6168828
98.9,0.7143292
98.95,0.6639183
99,0.5507411
99.05,0.5314338
99.1,0.6063066
99.15,0.5307888
99.2,0.4666723
99.25,0.4153992
99.3,0.2992049
99.35,0.3440916
99.4,0.4480201
99.45,0.5641239
99.5,0.4054135
99.55,0.3224122
99.6,0.3273965
99.65,0.2990602
99.7,0.2913958
99.75,0.3805271
99.8,0.4238576
99.85,0.3639827
99.9,0.2761547
99.95,0.2716774
100,0.2588989
100.05,0.2924176
100.1,0.3938357
100.15,0.5203345
100.2,0.5286845
