Data File Name,mSp_scATAC_High Sensitivity DNA Assay_DEDAE00427_2018-02-21_18-47-26.xad
38.2,-0.5597155
38.25,-0.6147806
38.3,-0.5533936
38.35,-0.3956671
38.4,-0.4592991
38.45,-0.4882983
38.5,-0.5458217
38.55,-0.6200833
38.6,-0.8658901
38.65,-0.9871145
38.7,-0.8965344
38.75,-0.7542505
38.8,-0.5512774
38.85,-0.4453008
38.9,-0.4638069
38.95,-0.6295511
39,-0.6225098
39.05,-0.6383447
39.1,-0.7396598
39.15,-0.8096682
39.2,-0.7771861
39.25,-0.586044
39.3,-0.5126907
39.35,-0.5134809
39.4,-0.5399373
39.45,-0.6575996
39.5,-0.8975516
39.55,-0.9646527
39.6,-0.9176865
39.65,-0.8908553
39.7,-0.8272581
39.75,-0.8219897
39.8,-0.7701694
39.85,-0.7886016
39.9,-0.7213247
39.95,-0.7244443
40,-0.8684275
40.05,-0.872317
40.1,-0.6467031
40.15,-0.3514608
40.2,-0.3515607
40.25,-0.6375062
40.3,-0.6855845
40.35,-0.6334128
40.4,-0.5584713
40.45,-0.57019
40.5,-0.6150189
40.55,-0.6099173
40.6,-0.7083248
40.65,-0.6967658
40.7,-0.7337784
40.75,-0.7436185
40.8,-0.6944573
40.85,-0.5814095
40.9,-0.6216277
40.95,-0.8670755
41,-0.9488222
41.05,-0.6998984
41.1,-0.4855269
41.15,-0.6227242
41.2,-0.7440658
41.25,-0.9076965
41.3,-0.9320463
41.35,-1.048815
41.4,-0.9927807
41.45,-0.9227009
41.5,-0.9245431
41.55,-0.9058548
41.6,-1.022543
41.65,-0.9569428
41.7,-1.020335
41.75,-0.8491047
41.8,-0.6984045
41.85,-0.7914544
41.9,-0.9140514
41.95,-0.9201686
42,-0.7835338
42.05,-0.8568751
42.1,-0.9776872
42.15,-0.8576415
42.2,-0.68301
42.25,-0.60833
42.3,-0.6707656
42.35,-0.569392
42.4,-0.3907938
42.45,-0.1059496
42.5,0.5300463
42.55,1.90383
42.6,5.290787
42.65,12.07288
42.7,23.51784
42.75,40.03804
42.8,60.87976
42.85,83.38825
42.9,103.4585
42.95,115.919
43,117.6018
43.05,106.9716
43.1,88.32352
43.15,66.066
43.2,44.56341
43.25,26.95042
43.3,14.3948
43.35,6.762386
43.4,2.823907
43.45,1.242626
43.5,0.7180576
43.55,0.5909778
43.6,0.4821473
43.65,0.3850388
43.7,0.2568615
43.75,0.2204541
43.8,0.1771087
43.85,0.1608413
43.9,0.1866227
43.95,0.3750425
44,0.5345651
44.05,0.51036
44.1,0.2919552
44.15,-0.1374383
44.2,-0.4780659
44.25,-0.6109158
44.3,-0.6329343
44.35,-0.7089254
44.4,-0.6747994
44.45,-0.688552
44.5,-0.6326039
44.55,-0.5505903
44.6,-0.5938073
44.65,-0.5968261
44.7,-0.429027
44.75,-0.22589
44.8,-0.2857852
44.85,-0.3218336
44.9,-0.2742327
44.95,-0.1576964
45,2.939582E-02
45.05,0.1605217
45.1,0.1569015
45.15,6.640965E-02
45.2,-4.991388E-03
45.25,1.620287E-04
45.3,-9.984033E-03
45.35,-3.323684E-02
45.4,-9.496628E-02
45.45,-9.389041E-02
45.5,-8.717297E-02
45.55,-7.816363E-02
45.6,2.894002E-02
45.65,0.1414578
45.7,1.257538E-02
45.75,-0.2194331
45.8,-0.3737206
45.85,-0.277458
45.9,-0.2733786
45.95,-0.3025414
46,-0.1910055
46.05,-8.263759E-02
46.1,-8.442938E-02
46.15,-0.2089961
46.2,-0.310892
46.25,-0.5486203
46.3,-0.4448564
46.35,-0.4043561
46.4,-0.3375554
46.45,-0.5531439
46.5,-0.7155002
46.55,-0.6972266
46.6,-0.6162584
46.65,-0.6824451
46.7,-0.9160123
46.75,-0.8718281
46.8,-0.9430532
46.85,-1.105567
46.9,-1.228943
46.95,-1.08402
47,-0.8983381
47.05,-0.7789226
47.1,-0.744827
47.15,-0.8713107
47.2,-1.04781
47.25,-1.044969
47.3,-0.8434261
47.35,-0.8103215
47.4,-0.7953215
47.45,-0.7499237
47.5,-0.7424335
47.55,-0.9581887
47.6,-1.21679
47.65,-1.08386
47.7,-0.863531
47.75,-0.763723
47.8,-0.8815491
47.85,-0.9877966
47.9,-1.016406
47.95,-1.000724
48,-0.8818374
48.05,-0.8879472
48.1,-0.8777426
48.15,-0.8780202
48.2,-0.9271255
48.25,-1.055608
48.3,-1.247208
48.35,-1.335033
48.4,-1.123549
48.45,-0.8819317
48.5,-0.8649257
48.55,-0.8385723
48.6,-0.8738647
48.65,-1.00006
48.7,-1.223648
48.75,-1.179157
48.8,-1.026246
48.85,-0.8098518
48.9,-0.656505
48.95,-0.633269
49,-0.4753382
49.05,-0.4830799
49.1,-0.3221141
49.15,-0.2303175
49.2,-0.1229617
49.25,-1.293475E-03
49.3,0.2867646
49.35,0.4339119
49.4,0.3229775
49.45,0.2410049
49.5,0.1577236
49.55,0.3401331
49.6,0.4807574
49.65,0.7390721
49.7,0.9511705
49.75,1.19169
49.8,1.367413
49.85,1.597057
49.9,2.10714
49.95,2.7378
50,3.669215
50.05,4.568809
50.1,5.372961
50.15,6.086326
50.2,6.829269
50.25,7.419707
50.3,7.556844
50.35,7.378108
50.4,6.859703
50.45,6.341714
50.5,5.649374
50.55,4.931895
50.6,4.457908
50.65,4.182549
50.7,4.280871
50.75,4.617533
50.8,4.773972
50.85,4.23131
50.9,3.587922
50.95,3.071274
51,2.638547
51.05,2.558102
51.1,2.760067
51.15,2.960879
51.2,3.10238
51.25,3.138809
51.3,3.177633
51.35,3.396507
51.4,3.943406
51.45,4.335997
51.5,4.709104
51.55,5.310278
51.6,5.951834
51.65,6.485341
51.7,6.83613
51.75,7.173364
51.8,7.265243
51.85,7.684258
51.9,8.717913
51.95,9.805998
52,10.96469
52.05,12.63546
52.1,14.55277
52.15,16.34155
52.2,18.23534
52.25,20.3671
52.3,22.52878
52.35,24.11784
52.4,24.92178
52.45,25.11293
52.5,25.07486
52.55,24.84393
52.6,24.55804
52.65,24.48125
52.7,24.12488
52.75,23.8954
52.8,23.55606
52.85,23.04262
52.9,21.6678
52.95,19.73998
53,17.45335
53.05,14.58397
53.1,11.40773
53.15,8.443776
53.2,6.221664
53.25,4.530735
53.3,3.278167
53.35,2.477313
53.4,2.012264
53.45,1.606716
53.5,1.367426
53.55,1.095848
53.6,0.917815
53.65,0.8175544
53.7,0.8177388
53.75,0.9342219
53.8,0.8541544
53.85,0.8714144
53.9,0.9135238
53.95,0.8465216
54,0.5992416
54.05,0.2404511
54.1,0.1655589
54.15,0.2231168
54.2,0.1682373
54.25,-0.0856993
54.3,-0.228341
54.35,-0.4755553
54.4,-0.6380141
54.45,-0.5778713
54.5,-0.5781118
54.55,-0.6296389
54.6,-0.5843493
54.65,-0.3939469
54.7,-0.4610277
54.75,-0.5020421
54.8,-0.3789904
54.85,-0.3080865
54.9,-0.3113919
54.95,-0.3975264
55,-0.4401624
55.05,-0.3972934
55.1,-0.3937788
55.15,-0.4079442
55.2,-0.4309019
55.25,-0.3991217
55.3,-0.3251262
55.35,-0.2317442
55.4,-0.2433806
55.45,-0.3581718
55.5,-0.4506664
55.55,-0.3061443
55.6,-0.1555259
55.65,-0.2953587
55.7,-0.5245261
55.75,-0.6341211
55.8,-0.6197101
55.85,-0.4928099
55.9,-0.3124993
55.95,-0.0336537
56,0.0578749
56.05,-0.0417503
56.1,-4.896545E-02
56.15,6.798275E-02
56.2,7.795925E-02
56.25,2.894538E-02
56.3,-1.596966E-03
56.35,-0.0793083
56.4,2.135431E-02
56.45,0.2199037
56.5,0.4242363
56.55,0.4877119
56.6,0.6524522
56.65,0.8724989
56.7,1.111639
56.75,1.267822
56.8,1.274467
56.85,1.442356
56.9,1.823078
56.95,2.086452
57,2.070891
57.05,2.256454
57.1,2.581336
57.15,3.110972
57.2,3.475906
57.25,3.751365
57.3,4.009994
57.35,4.195563
57.4,4.457493
57.45,4.636829
57.5,4.947868
57.55,5.244879
57.6,5.797424
57.65,6.295429
57.7,6.506468
57.75,6.91253
57.8,7.515139
57.85,8.258675
57.9,8.833632
57.95,9.581017
58,10.46115
58.05,11.40631
58.1,12.42512
58.15,13.55235
58.2,14.72134
58.25,16.05882
58.3,18.03328
58.35,20.47145
58.4,22.89535
58.45,24.93354
58.5,27.27511
58.55,29.97938
58.6,33.16576
58.65,37.20157
58.7,41.74472
58.75,46.77815
58.8,51.86284
58.85,57.29642
58.9,63.23117
58.95,69.79638
59,76.84366
59.05,84.282
59.1,92.31606
59.15,100.5493
59.2,109.0855
59.25,118.1647
59.3,127.7903
59.35,137.8831
59.4,149.2004
59.45,161.5997
59.5,174.878
59.55,189.2331
59.6,203.1918
59.65,217.1639
59.7,231.3673
59.75,244.4235
59.8,256.2953
59.85,265.7249
59.9,273.9043
59.95,281.4382
60,288.0403
60.05,294.6045
60.1,300.1757
60.15,305.2738
60.2,309.0685
60.25,313.515
60.3,318.4803
60.35,323.5865
60.4,329.6605
60.45,336.3364
60.5,343.3133
60.55,349.9121
60.6,355.5103
60.65,360.5079
60.7,364.3123
60.75,366.7314
60.8,367.4457
60.85,367.3792
60.9,366.5495
60.95,364.8122
61,362.5329
61.05,359.7155
61.1,358.8069
61.15,358.9932
61.2,360.0581
61.25,360.7755
61.3,360.8153
61.35,361.0456
61.4,361.9532
61.45,363.2406
61.5,363.9328
61.55,363.6216
61.6,363.3621
61.65,362.2108
61.7,360.0331
61.75,357.5791
61.8,355.6197
61.85,354.083
61.9,352.4753
61.95,350.4059
62,346.9292
62.05,343.5401
62.1,341.8231
62.15,339.9502
62.2,338.2444
62.25,337.0106
62.3,336.272
62.35,336.9042
62.4,337.6438
62.45,336.6692
62.5,334.467
62.55,332.1812
62.6,330.017
62.65,328.5644
62.7,327.3651
62.75,324.9648
62.8,321.0875
62.85,316.9489
62.9,312.8741
62.95,308.5138
63,305.5607
63.05,303.2627
63.1,301.6144
63.15,299.7588
63.2,298.3366
63.25,297.8168
63.3,297.2782
63.35,296.4716
63.4,295.8204
63.45,294.6698
63.5,292.722
63.55,290.32
63.6,287.4776
63.65,283.8506
63.7,280.0422
63.75,277.1582
63.8,274.8353
63.85,272.2903
63.9,269.8567
63.95,267.3643
64,264.3936
64.05,260.8237
64.1,257.7699
64.15,255.9743
64.2,254.4753
64.25,253.0528
64.3,252.0916
64.35,251.0812
64.4,248.8963
64.45,247.0761
64.5,245.2698
64.55,242.6993
64.6,239.8111
64.65,236.9924
64.7,233.5602
64.75,230.5322
64.8,228.3094
64.85,226.384
64.9,224.8306
64.95,223.0651
65,220.7065
65.05,218.6791
65.1,217.039
65.15,214.7223
65.2,212.4938
65.25,210.4995
65.3,209.0695
65.35,207.529
65.4,206.395
65.45,204.7348
65.5,202.4179
65.55,200.0279
65.6,197.9137
65.65,195.9293
65.7,193.4106
65.75,191.9623
65.8,190.5895
65.85,189.1897
65.9,187.6423
65.95,185.8756
66,183.4917
66.05,181.216
66.1,179.8343
66.15,178.6855
66.2,177.9052
66.25,176.3331
66.3,174.3948
66.35,172.7753
66.4,171.4848
66.45,169.8807
66.5,168.1038
66.55,167.0238
66.6,165.9511
66.65,165.2259
66.7,163.8328
66.75,161.4217
66.8,159.2368
66.85,158.0708
66.9,157.5514
66.95,156.5073
67,154.4428
67.05,153.0257
67.1,152.8403
67.15,152.7905
67.2,152.8083
67.25,152.3499
67.3,151.4587
67.35,149.9248
67.4,149.2929
67.45,148.6973
67.5,147.4221
67.55,146.9741
67.6,146.3966
67.65,145.5941
67.7,145.1122
67.75,145.3235
67.8,145.3493
67.85,144.7415
67.9,143.7104
67.95,143.207
68,144.1917
68.05,144.892
68.1,145.2572
68.15,145.3125
68.2,144.9552
68.25,143.9772
68.3,144.2125
68.35,145.1595
68.4,145.1522
68.45,145.1178
68.5,144.839
68.55,144.4635
68.6,143.9155
68.65,144.1888
68.7,144.6912
68.75,144.5073
68.8,144.5032
68.85,145.3302
68.9,146.5864
68.95,148.182
69,149.6406
69.05,150.5174
69.1,150.6723
69.15,151.3957
69.2,153.4961
69.25,155.8563
69.3,156.9327
69.35,157.4952
69.4,158.192
69.45,158.8021
69.5,160.0378
69.55,161.9554
69.6,163.6196
69.65,164.3154
69.7,164.8301
69.75,165.3417
69.8,166.6878
69.85,168.6601
69.9,171.2695
69.95,173.965
70,176.2686
70.05,178.3435
70.1,180.7173
70.15,182.7959
70.2,184.3699
70.25,187.293
70.3,191.1686
70.35,195.4325
70.4,199.6287
70.45,203.5824
70.5,207.9121
70.55,212.9317
70.6,217.6139
70.65,221.2744
70.7,224.595
70.75,228.3513
70.8,232.9232
70.85,237.4696
70.9,240.7014
70.95,242.791
71,245.6384
71.05,248.7664
71.1,251.788
71.15,254.8097
71.2,257.1909
71.25,260.0311
71.3,262.6647
71.35,265.5723
71.4,266.7122
71.45,267.8452
71.5,269.6316
71.55,271.7464
71.6,274.0059
71.65,276.0575
71.7,277.3661
71.75,278.025
71.8,278.5373
71.85,278.9623
71.9,280.039
71.95,280.612
72,281.0128
72.05,281.1582
72.1,282.0454
72.15,283.5718
72.2,287.062
72.25,289.4746
72.3,289.7941
72.35,289.4796
72.4,289.3571
72.45,289.969
72.5,291.8276
72.55,295.0015
72.6,297.7346
72.65,299.4666
72.7,298.7299
72.75,298.5993
72.8,297.9548
72.85,298.6038
72.9,300.9217
72.95,303.8342
73,306.1466
73.05,307.4776
73.1,308.8991
73.15,309.6472
73.2,311.1403
73.25,313.4797
73.3,315.6194
73.35,317.9462
73.4,320.6328
73.45,322.1236
73.5,322.777
73.55,323.4715
73.6,324.7442
73.65,325.9494
73.7,328.4434
73.75,330.9578
73.8,331.9042
73.85,333.4385
73.9,336.4412
73.95,340.138
74,343.5882
74.05,345.6044
74.1,347.0295
74.15,349.2195
74.2,350.7561
74.25,351.9752
74.3,352.1119
74.35,351.9848
74.4,351.5775
74.45,353.2243
74.5,356.557
74.55,356.9555
74.6,356.33
74.65,356.4851
74.7,357.0652
74.75,357.2764
74.8,358.4981
74.85,359.6974
74.9,360.3683
74.95,360.1899
75,360.3777
75.05,360.4804
75.1,359.8344
75.15,359.9398
75.2,360.4431
75.25,360.8298
75.3,361.0961
75.35,361.0592
75.4,360.6317
75.45,358.9063
75.5,356.8565
75.55,356.8047
75.6,357.0609
75.65,357.5866
75.7,356.1145
75.75,353.8653
75.8,351.3212
75.85,349.8159
75.9,349.6125
75.95,348.3185
76,347.5397
76.05,344.9643
76.1,342.1599
76.15,339.434
76.2,337.9554
76.25,337.2473
76.3,336.0789
76.35,335.5575
76.4,332.7151
76.45,330.0267
76.5,327.3099
76.55,325.2889
76.6,322.8379
76.65,320.235
76.7,318.1508
76.75,316.7059
76.8,315.4985
76.85,313.2785
76.9,310.6434
76.95,307.4887
77,305.4816
77.05,303.5893
77.1,301.289
77.15,298.7177
77.2,295.9469
77.25,293.5676
77.3,291.7993
77.35,290.5552
77.4,288.7081
77.45,287.1542
77.5,285.7216
77.55,282.2763
77.6,277.615
77.65,274.1895
77.7,272.0848
77.75,271.2046
77.8,271.0244
77.85,269.4055
77.9,266.1894
77.95,262.6668
78,260.1712
78.05,258.4028
78.1,256.9994
78.15,256.3517
78.2,254.8265
78.25,253.1574
78.3,250.5982
78.35,247.6629
78.4,244.7511
78.45,243.0951
78.5,243.6766
78.55,243.6177
78.6,242.8642
78.65,241.3058
78.7,238.8431
78.75,236.766
78.8,236.4561
78.85,235.7893
78.9,233.288
78.95,230.8316
79,228.9456
79.05,227.1038
79.1,226.7607
79.15,227.1071
79.2,226.2019
79.25,225.1974
79.3,224.5852
79.35,223.8622
79.4,223.3933
79.45,223.5394
79.5,222.8548
79.55,221.0997
79.6,219.1551
79.65,217.7069
79.7,216.9593
79.75,217.1177
79.8,217.6872
79.85,217.5387
79.9,216.6
79.95,216.127
80,216.5155
80.05,216.8481
80.1,217.208
80.15,217.2989
80.2,217.0524
80.25,215.8522
80.3,215.3067
80.35,215.6962
80.4,216.1864
80.45,216.9614
80.5,218.0168
80.55,218.0802
80.6,217.5426
80.65,217.188
80.7,217.1039
80.75,217.259
80.8,217.7264
80.85,218.6029
80.9,219.8213
80.95,220.6995
81,220.9916
81.05,221.0893
81.1,221.2614
81.15,220.9635
81.2,221.4531
81.25,224.1749
81.3,226.9291
81.35,228.6493
81.4,229.053
81.45,227.6628
81.5,226.7658
81.55,227.5953
81.6,230.5219
81.65,232.4251
81.7,233.826
81.75,234.4296
81.8,233.7809
81.85,233.8126
81.9,235.1523
81.95,237.6264
82,239.3667
82.05,242.4569
82.1,245.8147
82.15,248.3567
82.2,250.9219
82.25,253.3833
82.3,254.757
82.35,254.7302
82.4,254.3146
82.45,254.5631
82.5,255.8785
82.55,258.9086
82.6,262.7706
82.65,266.387
82.7,268.6239
82.75,269.9302
82.8,271.6723
82.85,273.5912
82.9,275.7847
82.95,277.0269
83,277.6279
83.05,278.473
83.1,280.9
83.15,284.7592
83.2,287.863
83.25,290.6856
83.3,292.3939
83.35,294.2287
83.4,296.8161
83.45,300.3198
83.5,303.1345
83.55,304.8941
83.6,307.4224
83.65,310.0726
83.7,313.0502
83.75,316.4853
83.8,319.5974
83.85,320.1638
83.9,320.4349
83.95,322.3643
84,325.8135
84.05,329.7525
84.1,333.3279
84.15,335.7646
84.2,336.4367
84.25,337.4297
84.3,340.0964
84.35,341.8862
84.4,343.2567
84.45,344.7907
84.5,347.5046
84.55,351.0633
84.6,355.1616
84.65,359.4406
84.7,360.7284
84.75,361.8631
84.8,362.44
84.85,363.0096
84.9,364.6552
84.95,368.0426
85,372.0144
85.05,374.3631
85.1,376.1427
85.15,376.1649
85.2,375.5279
85.25,376.9797
85.3,380.1594
85.35,383.6195
85.4,385.1617
85.45,386.5701
85.5,387.753
85.55,389.5297
85.6,391.6716
85.65,392.1127
85.7,390.8155
85.75,390.0398
85.8,391.8215
85.85,394.7951
85.9,397.6078
85.95,398.591
86,397.7291
86.05,396.6455
86.1,396.6507
86.15,396.688
86.2,396.9151
86.25,396.3609
86.3,395.7085
86.35,395.1278
86.4,394.3469
86.45,393.0619
86.5,390.9651
86.55,388.6855
86.6,386.9902
86.65,386.5556
86.7,385.0629
86.75,382.5927
86.8,379.9803
86.85,377.8371
86.9,376.056
86.95,374.5006
87,373.6211
87.05,371.9164
87.1,370.6786
87.15,370.7292
87.2,370.1767
87.25,368.7672
87.3,365.4488
87.35,360.4778
87.4,356.1078
87.45,353.2854
87.5,352.488
87.55,352.8352
87.6,352.2642
87.65,350.222
87.7,348.2713
87.75,345.882
87.8,342.0978
87.85,338.274
87.9,334.6351
87.95,330.8192
88,328.679
88.05,327.3577
88.1,326.3072
88.15,324.6017
88.2,322.9557
88.25,321.7608
88.3,319.5549
88.35,317.2369
88.4,315.5341
88.45,313.8203
88.5,311.8848
88.55,310.9804
88.6,310.4466
88.65,309.4036
88.7,307.015
88.75,304.5329
88.8,302.0956
88.85,300.5876
88.9,300.3083
88.95,299.944
89,299.8276
89.05,299.1946
89.1,299.0312
89.15,297.6518
89.2,295.2698
89.25,293.6407
89.3,293.1144
89.35,294.9066
89.4,299.464
89.45,302.5435
89.5,303.4672
89.55,303.5959
89.6,304.068
89.65,305.3681
89.7,306.9125
89.75,309.668
89.8,313.087
89.85,316.2845
89.9,318.7445
89.95,320.295
90,320.4001
90.05,319.1275
90.1,320.1262
90.15,323.6324
90.2,326.6737
90.25,329.3047
90.3,331.2189
90.35,332.7875
90.4,334.1303
90.45,336.4471
90.5,339.0573
90.55,341.1534
90.6,343.5988
90.65,346.1981
90.7,349.5816
90.75,351.9468
90.8,352.3753
90.85,353.4908
90.9,354.9179
90.95,356.6888
91,358.4235
91.05,360.1179
91.1,362.4757
91.15,366.0389
91.2,368.688
91.25,369.9391
91.3,371.9923
91.35,374.6189
91.4,377.5842
91.45,380.6559
91.5,381.832
91.55,381.0792
91.6,379.7865
91.65,379.1774
91.7,379.4978
91.75,379.8127
91.8,380.8634
91.85,382.1579
91.9,382.8422
91.95,382.2909
92,380.7808
92.05,379.3273
92.1,377.3593
92.15,375.3901
92.2,374.7986
92.25,374.9522
92.3,373.9766
92.35,370.4287
92.4,366.5042
92.45,362.2689
92.5,359.2909
92.55,357.0637
92.6,353.8532
92.65,350.6693
92.7,346.5731
92.75,343.0493
92.8,340.8207
92.85,338.9851
92.9,335.2335
92.95,329.8811
93,325.7386
93.05,321.1722
93.1,316.9971
93.15,313.9225
93.2,309.3411
93.25,304.6225
93.3,301.2417
93.35,298.432
93.4,294.7975
93.45,290.4957
93.5,286.6006
93.55,282.7659
93.6,279.5549
93.65,276.2922
93.7,271.5669
93.75,266.6721
93.8,263.0791
93.85,260.8635
93.9,257.5788
93.95,253.0285
94,248.9029
94.05,245.8118
94.1,243.0227
94.15,241.1498
94.2,239.3063
94.25,236.3907
94.3,232.2147
94.35,227.8571
94.4,224.212
94.45,220.8832
94.5,219.4121
94.55,217.9263
94.6,215.794
94.65,212.4637
94.7,207.6122
94.75,204.0598
94.8,203.1984
94.85,202.5995
94.9,200.8817
94.95,198.2254
95,194.8565
95.05,190.9574
95.1,187.8972
95.15,185.5589
95.2,182.0746
95.25,178.6195
95.3,175.5488
95.35,172.5376
95.4,168.9184
95.45,164.8764
95.5,161.3816
95.55,158.9742
95.6,156.2493
95.65,153.0216
95.7,149.2286
95.75,144.6638
95.8,140.002
95.85,136.0885
95.9,133.6188
95.95,131.1412
96,129.1223
96.05,126.5491
96.1,123.1598
96.15,119.7453
96.2,117.1105
96.25,115.4754
96.3,113.8255
96.35,111.9781
96.4,109.1235
96.45,105.2849
96.5,101.6025
96.55,99.23609
96.6,98.07829
96.65,97.11344
96.7,96.11024
96.75,94.40189
96.8,92.57885
96.85,91.0553
96.9,88.9086
96.95,85.91447
97,83.08798
97.05,80.19025
97.1,77.96136
97.15,76.57744
97.2,75.2763
97.25,74.26482
97.3,73.85534
97.35,73.27679
97.4,71.13783
97.45,68.76421
97.5,67.25539
97.55,66.85699
97.6,66.78915
97.65,66.59825
97.7,66.05943
97.75,65.26553
97.8,64.64458
97.85,64.08065
97.9,63.15722
97.95,61.53862
98,59.87096
98.05,59.13847
98.1,58.94968
98.15,58.66959
98.2,59.23737
98.25,59.87482
98.3,59.89833
98.35,59.44466
98.4,59.4782
98.45,59.33928
98.5,58.82195
98.55,58.6931
98.6,58.60924
98.65,58.60044
98.7,58.83068
98.75,58.95464
98.8,58.39175
98.85,57.55129
98.9,56.88507
98.95,56.66918
99,56.95012
99.05,57.79487
99.1,58.46347
99.15,59.20886
99.2,59.96457
99.25,60.45269
99.3,60.91264
99.35,60.90447
99.4,60.71459
99.45,60.2929
99.5,60.27803
99.55,60.8812
99.6,61.61966
99.65,61.57172
99.7,61.2936
99.75,61.48776
99.8,61.97794
99.85,62.91096
99.9,64.63724
99.95,65.27388
100,64.74178
100.05,64.80138
100.1,65.38873
100.15,65.69251
100.2,65.4245
100.25,65.07999
100.3,64.50017
100.35,64.40781
100.4,64.9976
100.45,65.124
100.5,64.66869
100.55,64.8028
100.6,65.87492
100.65,67.11122
100.7,68.23677
100.75,68.76888
100.8,68.065
100.85,67.20602
100.9,67.12169
100.95,67.43741
101,67.7445
101.05,68.3677
101.1,68.40362
101.15,67.76559
101.2,67.83269
101.25,68.9475
101.3,70.41379
101.35,72.07735
101.4,73.11138
101.45,72.74989
101.5,72.10152
101.55,72.44512
101.6,73.60433
101.65,74.92522
101.7,75.61811
101.75,75.52576
101.8,74.87659
101.85,73.77897
101.9,73.92375
101.95,75.65382
102,77.28381
102.05,77.46105
102.1,76.45657
102.15,76.07806
102.2,76.06091
102.25,76.32903
102.3,77.05271
102.35,78.26179
102.4,78.73666
102.45,78.34863
102.5,78.61594
102.55,78.35832
102.6,77.97066
102.65,78.36734
102.7,78.81631
102.75,78.64632
102.8,78.52667
102.85,79.2418
102.9,80.33228
102.95,80.40169
103,80.28064
103.05,80.77464
103.1,81.43729
103.15,81.92801
103.2,81.52637
103.25,79.45377
103.3,77.23376
103.35,77.23204
103.4,78.08966
103.45,78.10485
103.5,77.9789
103.55,77.7578
103.6,77.5845
103.65,78.38462
103.7,79.57716
103.75,79.47906
103.8,77.58186
103.85,75.72715
103.9,74.97933
103.95,75.46002
104,76.97914
104.05,77.55767
104.1,76.3713
104.15,75.4127
104.2,76.08095
104.25,76.63235
104.3,76.34842
104.35,75.5066
104.4,73.98197
104.45,73.25971
104.5,74.15925
104.55,74.92871
104.6,73.57776
104.65,71.3151
104.7,69.54677
104.75,67.51663
104.8,66.36507
104.85,65.76534
