cell	mt_content
mouse_skin_fibr_342	0.054791
mouse_skin_fibr_343	0.022540
mouse_skin_fibr_344	0.090750
mouse_skin_fibr_345	0.030463
mouse_skin_fibr_346	0.011076
mouse_skin_fibr_347	0.028121
mouse_skin_fibr_348	0.025377
mouse_skin_fibr_349	0.011520
mouse_skin_fibr_350	0.029968
mouse_skin_fibr_351	0.098512
mouse_skin_fibr_352	0.090083
mouse_skin_fibr_353	0.075222
mouse_skin_fibr_354	0.089744
mouse_skin_fibr_355	0.047937
mouse_skin_fibr_356	0.046090
mouse_skin_fibr_357	0.021572
mouse_skin_fibr_358	0.020490
mouse_skin_fibr_359	0.011476
mouse_skin_fibr_360	0.015299
mouse_skin_fibr_361	0.043205
mouse_skin_fibr_362	0.037806
mouse_skin_fibr_363	0.055205
mouse_skin_fibr_364	0.114401
mouse_skin_fibr_365	0.075588
mouse_skin_fibr_366	0.060948
mouse_skin_fibr_367	0.016982
mouse_skin_fibr_368	0.025880
mouse_skin_fibr_369	0.075223
mouse_skin_fibr_370	0.052566
mouse_skin_fibr_371	0.035508
mouse_skin_fibr_372	0.023744
mouse_skin_fibr_373	0.094845
mouse_skin_fibr_374	0.070557
mouse_skin_fibr_375	0.025248
mouse_skin_fibr_376	0.010892
mouse_skin_fibr_377	0.036287
mouse_skin_fibr_378	0.080840
mouse_skin_fibr_379	0.030819
mouse_skin_fibr_380	0.043898
mouse_skin_fibr_381	0.028380
mouse_skin_fibr_382	0.034627
mouse_skin_fibr_383	0.061451
mouse_skin_fibr_384	0.076389
