cell	uniq_frags
mouse_skin_fibr_168	6446.000000
mouse_skin_fibr_169	80988.000000
mouse_skin_fibr_170	46946.000000
mouse_skin_fibr_171	52907.000000
mouse_skin_fibr_172	27153.000000
mouse_skin_fibr_173	52557.000000
mouse_skin_fibr_174	46226.000000
mouse_skin_fibr_175	33150.000000
mouse_skin_fibr_176	64397.000000
mouse_skin_fibr_177	90207.000000
mouse_skin_fibr_178	71379.000000
mouse_skin_fibr_179	48036.000000
mouse_skin_fibr_180	87982.000000
mouse_skin_fibr_181	91966.000000
mouse_skin_fibr_182	5196.000000
mouse_skin_fibr_183	47712.000000
mouse_skin_fibr_184	83431.000000
mouse_skin_fibr_185	34454.000000
mouse_skin_fibr_186	46497.000000
mouse_skin_fibr_187	32854.000000
mouse_skin_fibr_188	90239.000000
mouse_skin_fibr_189	52994.000000
mouse_skin_fibr_190	56899.000000
mouse_skin_fibr_191	26826.000000
mouse_skin_fibr_192	58246.000000
mouse_skin_fibr_193	2623.000000
mouse_skin_fibr_194	54301.000000
mouse_skin_fibr_195	86172.000000
mouse_skin_fibr_196	109241.000000
mouse_skin_fibr_197	46994.000000
mouse_skin_fibr_198	109968.000000
mouse_skin_fibr_199	45437.000000
mouse_skin_fibr_200	88614.000000
mouse_skin_fibr_201	50526.000000
mouse_skin_fibr_202	40638.000000
mouse_skin_fibr_203	58574.000000
mouse_skin_fibr_204	59429.000000
mouse_skin_fibr_205	38188.000000
mouse_skin_fibr_206	51209.000000
mouse_skin_fibr_207	47049.000000
mouse_skin_fibr_208	18305.000000
mouse_skin_fibr_209	59807.000000
mouse_skin_fibr_210	13172.000000
mouse_skin_fibr_211	57274.000000
mouse_skin_fibr_212	175442.000000
mouse_skin_fibr_213	62422.000000
mouse_skin_fibr_214	31983.000000
mouse_skin_fibr_215	47201.000000
mouse_skin_fibr_216	13453.000000
mouse_skin_fibr_217	18978.000000
mouse_skin_fibr_218	72738.000000
mouse_skin_fibr_219	11293.000000
mouse_skin_fibr_220	62546.000000
mouse_skin_fibr_221	24593.000000
mouse_skin_fibr_222	30472.000000
mouse_skin_fibr_223	51776.000000
mouse_skin_fibr_224	376024.000000
mouse_skin_fibr_225	63144.000000
mouse_skin_fibr_226	45991.000000
mouse_skin_fibr_227	3064.000000
mouse_skin_fibr_228	43755.000000
mouse_skin_fibr_229	51435.000000
mouse_skin_fibr_230	89377.000000
mouse_skin_fibr_231	43130.000000
mouse_skin_fibr_232	62139.000000
mouse_skin_fibr_233	65565.000000
mouse_skin_fibr_234	84059.000000
mouse_skin_fibr_235	52585.000000
mouse_skin_fibr_236	58861.000000
mouse_skin_fibr_237	55883.000000
mouse_skin_fibr_238	10014.000000
mouse_skin_fibr_239	65562.000000
mouse_skin_fibr_240	151.000000
mouse_skin_fibr_241	66449.000000
mouse_skin_fibr_242	7073.000000
mouse_skin_fibr_243	104284.000000
mouse_skin_fibr_244	39955.000000
mouse_skin_fibr_245	1620.000000
mouse_skin_fibr_246	1189.000000
mouse_skin_fibr_247	58782.000000
mouse_skin_fibr_248	77693.000000
mouse_skin_fibr_249	37202.000000
mouse_skin_fibr_250	61559.000000
mouse_skin_fibr_251	57886.000000
mouse_skin_fibr_252	72327.000000
mouse_skin_fibr_253	53223.000000
mouse_skin_fibr_254	55484.000000
mouse_skin_fibr_255	70868.000000
mouse_skin_fibr_256	47308.000000
mouse_skin_fibr_257	50659.000000
mouse_skin_fibr_258	25992.000000
mouse_skin_fibr_259	40247.000000
mouse_skin_fibr_260	59666.000000
mouse_skin_fibr_261	196285.000000
mouse_skin_fibr_262	38833.000000
mouse_skin_fibr_263	50242.000000
mouse_skin_fibr_264	64955.000000
mouse_skin_fibr_265	20250.000000
mouse_skin_fibr_266	40143.000000
mouse_skin_fibr_267	33642.000000
mouse_skin_fibr_268	45075.000000
mouse_skin_fibr_269	73421.000000
mouse_skin_fibr_270	5844.000000
mouse_skin_fibr_271	28785.000000
mouse_skin_fibr_272	53235.000000
mouse_skin_fibr_273	101982.000000
mouse_skin_fibr_274	21267.000000
mouse_skin_fibr_275	39412.000000
mouse_skin_fibr_276	3008.000000
mouse_skin_fibr_277	112.000000
mouse_skin_fibr_278	59919.000000
mouse_skin_fibr_279	102404.000000
mouse_skin_fibr_280	57000.000000
mouse_skin_fibr_281	47247.000000
mouse_skin_fibr_282	53290.000000
mouse_skin_fibr_283	51643.000000
mouse_skin_fibr_284	1872.000000
mouse_skin_fibr_285	111724.000000
mouse_skin_fibr_286	59337.000000
mouse_skin_fibr_287	26491.000000
mouse_skin_fibr_288	48845.000000
mouse_skin_fibr_289	59973.000000
mouse_skin_fibr_290	45951.000000
mouse_skin_fibr_291	37958.000000
mouse_skin_fibr_292	17524.000000
mouse_skin_fibr_293	108070.000000
mouse_skin_fibr_294	88777.000000
mouse_skin_fibr_295	34720.000000
mouse_skin_fibr_296	2833.000000
mouse_skin_fibr_297	43681.000000
mouse_skin_fibr_298	63771.000000
mouse_skin_fibr_299	57924.000000
mouse_skin_fibr_300	32229.000000
mouse_skin_fibr_301	42379.000000
mouse_skin_fibr_302	56258.000000
mouse_skin_fibr_303	39699.000000
mouse_skin_fibr_304	12932.000000
mouse_skin_fibr_305	2544.000000
mouse_skin_fibr_306	343351.000000
mouse_skin_fibr_307	13608.000000
mouse_skin_fibr_308	64140.000000
mouse_skin_fibr_309	10711.000000
mouse_skin_fibr_310	54422.000000
mouse_skin_fibr_311	44458.000000
mouse_skin_fibr_312	45613.000000
mouse_skin_fibr_313	70528.000000
mouse_skin_fibr_314	93234.000000
mouse_skin_fibr_315	91159.000000
mouse_skin_fibr_316	54509.000000
mouse_skin_fibr_317	75950.000000
mouse_skin_fibr_318	46177.000000
mouse_skin_fibr_319	136448.000000
mouse_skin_fibr_320	136303.000000
mouse_skin_fibr_321	41238.000000
mouse_skin_fibr_322	33334.000000
mouse_skin_fibr_323	15718.000000
mouse_skin_fibr_324	44427.000000
mouse_skin_fibr_325	50612.000000
mouse_skin_fibr_326	43181.000000
mouse_skin_fibr_327	48948.000000
mouse_skin_fibr_328	33772.000000
mouse_skin_fibr_329	116486.000000
mouse_skin_fibr_330	116999.000000
mouse_skin_fibr_331	69882.000000
mouse_skin_fibr_332	50659.000000
mouse_skin_fibr_333	7284.000000
mouse_skin_fibr_334	52555.000000
mouse_skin_fibr_335	21863.000000
mouse_skin_fibr_336	118476.000000
mouse_skin_fibr_337	46492.000000
mouse_skin_fibr_338	73422.000000
mouse_skin_fibr_339	50254.000000
mouse_skin_fibr_340	91532.000000
mouse_skin_fibr_341	64841.000000
mouse_skin_fibr_342	111857.000000
mouse_skin_fibr_343	88381.000000
mouse_skin_fibr_344	13005.000000
mouse_skin_fibr_345	46721.000000
mouse_skin_fibr_346	61784.000000
mouse_skin_fibr_347	42614.000000
mouse_skin_fibr_348	103580.000000
mouse_skin_fibr_349	53713.000000
mouse_skin_fibr_350	40493.000000
mouse_skin_fibr_351	33511.000000
mouse_skin_fibr_352	43545.000000
mouse_skin_fibr_353	42574.000000
mouse_skin_fibr_354	31047.000000
mouse_skin_fibr_355	52810.000000
mouse_skin_fibr_356	52715.000000
mouse_skin_fibr_357	55199.000000
mouse_skin_fibr_358	96468.000000
mouse_skin_fibr_359	39019.000000
mouse_skin_fibr_360	104204.000000
mouse_skin_fibr_361	144520.000000
mouse_skin_fibr_362	54439.000000
mouse_skin_fibr_363	41006.000000
mouse_skin_fibr_364	27636.000000
mouse_skin_fibr_365	84177.000000
mouse_skin_fibr_366	1248.000000
mouse_skin_fibr_367	41678.000000
mouse_skin_fibr_368	32295.000000
mouse_skin_fibr_369	2803.000000
mouse_skin_fibr_370	71554.000000
mouse_skin_fibr_371	25044.000000
mouse_skin_fibr_372	111258.000000
mouse_skin_fibr_373	20633.000000
mouse_skin_fibr_374	41745.000000
mouse_skin_fibr_375	128754.000000
mouse_skin_fibr_376	116869.000000
mouse_skin_fibr_377	41882.000000
mouse_skin_fibr_378	44946.000000
mouse_skin_fibr_379	33460.000000
mouse_skin_fibr_380	51401.000000
mouse_skin_fibr_381	33928.000000
mouse_skin_fibr_382	70340.000000
mouse_skin_fibr_383	21520.000000
mouse_skin_fibr_384	133.000000
