cell	dup_level
mSp_rep3_001	0.940592
mSp_rep3_002	0.936028
mSp_rep3_003	0.942587
mSp_rep3_004	0.939769
mSp_rep3_005	0.935338
mSp_rep3_006	0.937741
mSp_rep3_007	0.942013
mSp_rep3_008	0.935443
mSp_rep3_009	0.935617
mSp_rep3_010	0.939082
mSp_rep3_011	0.9332
mSp_rep3_012	0.933762
mSp_rep3_013	0.932865
mSp_rep3_014	0.92774
mSp_rep3_015	0.929477
mSp_rep3_016	0.933025
mSp_rep3_017	0.923854
mSp_rep3_018	0.912911
mSp_rep3_019	0.9216
mSp_rep3_020	0.924382
mSp_rep3_021	0.921628
mSp_rep3_022	0.932267
mSp_rep3_023	0.92566
mSp_rep3_024	0.933937
mSp_rep3_025	0.942771
mSp_rep3_026	0.932319
mSp_rep3_027	0.944696
mSp_rep3_028	0.934316
mSp_rep3_029	0.931087
mSp_rep3_030	0.940776
mSp_rep3_031	0.942726
mSp_rep3_032	0.93134
mSp_rep3_033	0.939528
mSp_rep3_034	0.939282
mSp_rep3_035	0.930666
mSp_rep3_036	0.929664
mSp_rep3_037	0.932822
mSp_rep3_038	0.919354
mSp_rep3_039	0.930761
mSp_rep3_040	0.938054
mSp_rep3_041	0.911502
mSp_rep3_042	0.918737
mSp_rep3_043	0.932473
mSp_rep3_044	0.918508
mSp_rep3_045	0.921306
mSp_rep3_046	0.93295
mSp_rep3_047	0.920967
mSp_rep3_048	0.937633
mSp_rep3_049	0.944598
mSp_rep3_050	0.933141
mSp_rep3_051	0.941944
mSp_rep3_052	0.933565
mSp_rep3_053	0.938064
mSp_rep3_054	0.937026
mSp_rep3_055	0.939235
mSp_rep3_056	0.935737
mSp_rep3_057	0.939754
mSp_rep3_058	0.941091
mSp_rep3_059	0.931122
mSp_rep3_060	0.927463
mSp_rep3_061	0.931842
mSp_rep3_062	0.917685
mSp_rep3_063	0.920344
mSp_rep3_064	0.936565
mSp_rep3_065	0.914362
mSp_rep3_066	0.91761
mSp_rep3_067	0.929119
mSp_rep3_068	0.907778
mSp_rep3_069	0.914446
mSp_rep3_070	0.934658
mSp_rep3_071	0.916459
mSp_rep3_072	0.931213
mSp_rep3_073	0.944272
mSp_rep3_074	0.928453
mSp_rep3_075	0.943192
mSp_rep3_076	0.938784
mSp_rep3_077	0.934067
mSp_rep3_078	0.937444
mSp_rep3_079	0.940113
mSp_rep3_080	0.929212
mSp_rep3_081	0.936052
mSp_rep3_082	0.936383
mSp_rep3_083	0.926271
mSp_rep3_084	0.927302
mSp_rep3_085	0.930106
mSp_rep3_086	0.912959
mSp_rep3_087	0.925911
mSp_rep3_088	0.930567
mSp_rep3_089	0.893295
mSp_rep3_090	0.91665
mSp_rep3_091	0.930914
mSp_rep3_092	0.905512
mSp_rep3_093	0.924481
mSp_rep3_094	0.930868
mSp_rep3_095	0.916142
mSp_rep3_096	0.937073
mSp_rep3_097	0.939804
mSp_rep3_098	0.930895
mSp_rep3_099	0.944892
mSp_rep3_100	0.932652
mSp_rep3_101	0.934009
mSp_rep3_102	0.937162
mSp_rep3_103	0.937981
mSp_rep3_104	0.934065
mSp_rep3_105	0.93654
mSp_rep3_106	0.937739
mSp_rep3_107	0.917233
mSp_rep3_108	0.927874
mSp_rep3_109	0.930957
mSp_rep3_110	0.919941
mSp_rep3_111	0.922887
mSp_rep3_112	0.922869
mSp_rep3_113	0.913928
mSp_rep3_114	0.917811
mSp_rep3_115	0.938031
mSp_rep3_116	0.904318
mSp_rep3_117	0.912322
mSp_rep3_118	0.934164
mSp_rep3_119	0.917281
mSp_rep3_120	0.932794
mSp_rep3_121	0.941093
mSp_rep3_122	0.934227
mSp_rep3_123	0.944434
mSp_rep3_124	0.939456
mSp_rep3_125	0.931533
mSp_rep3_126	0.937769
mSp_rep3_127	0.936743
mSp_rep3_128	0.91457
mSp_rep3_129	0.92269
mSp_rep3_130	0.937411
mSp_rep3_131	0.925027
mSp_rep3_132	0.934522
mSp_rep3_133	0.930421
mSp_rep3_134	0.930855
mSp_rep3_135	0.918094
mSp_rep3_136	0.919082
mSp_rep3_137	0.931155
mSp_rep3_138	0.916333
mSp_rep3_139	0.927313
mSp_rep3_140	0.9133
mSp_rep3_141	0.916201
mSp_rep3_142	0.938094
mSp_rep3_143	0.915155
mSp_rep3_144	0.931464
mSp_rep3_145	0.941204
mSp_rep3_146	0.929637
mSp_rep3_147	0.940299
mSp_rep3_148	0.92078
mSp_rep3_149	0.922753
mSp_rep3_150	0.936792
mSp_rep3_151	0.932658
mSp_rep3_152	0.932439
mSp_rep3_153	0.936453
mSp_rep3_154	0.936546
mSp_rep3_155	0.927606
mSp_rep3_156	0.924294
mSp_rep3_157	0.932328
mSp_rep3_158	0.91567
mSp_rep3_159	0.912974
mSp_rep3_160	0.912003
mSp_rep3_161	0.903684
mSp_rep3_162	0.914525
mSp_rep3_163	0.929313
mSp_rep3_164	0.860235
mSp_rep3_165	0.916909
mSp_rep3_166	0.927275
mSp_rep3_167	0.913702
mSp_rep3_168	0.926555
mSp_rep3_169	0.936481
mSp_rep3_170	0.931263
mSp_rep3_171	0.941652
mSp_rep3_172	0.93722
mSp_rep3_173	0.931242
mSp_rep3_174	0.938647
mSp_rep3_175	0.940162
mSp_rep3_176	0.935241
mSp_rep3_177	0.935646
mSp_rep3_178	0.931302
mSp_rep3_179	0.928051
mSp_rep3_180	0.930401
mSp_rep3_181	0.932368
mSp_rep3_182	0.928003
mSp_rep3_183	0.911259
mSp_rep3_184	0.918349
mSp_rep3_185	0.904612
mSp_rep3_186	0.916372
mSp_rep3_187	0.925209
mSp_rep3_188	0.917507
mSp_rep3_189	0.921811
mSp_rep3_190	0.929068
mSp_rep3_191	0.917573
mSp_rep3_192	0.928896
mSp_rep3_193	0.941439
mSp_rep3_194	0.932029
mSp_rep3_195	0.944616
mSp_rep3_196	0.931861
mSp_rep3_197	0.928402
mSp_rep3_198	0.937034
mSp_rep3_199	0.930779
mSp_rep3_200	0.932852
mSp_rep3_201	0.934273
mSp_rep3_202	0.93409
mSp_rep3_203	0.925225
mSp_rep3_204	0.936149
mSp_rep3_205	0.931806
mSp_rep3_206	0.9167
mSp_rep3_207	0.919102
mSp_rep3_208	0.927942
mSp_rep3_209	0.930284
mSp_rep3_210	0.923025
mSp_rep3_211	0.931284
mSp_rep3_212	0.912854
mSp_rep3_213	0.923739
mSp_rep3_214	0.932538
mSp_rep3_215	0.920361
mSp_rep3_216	0.926361
mSp_rep3_217	0.94125
mSp_rep3_218	0.93396
mSp_rep3_219	0.942492
mSp_rep3_220	0.942494
mSp_rep3_221	0.935626
mSp_rep3_222	0.940374
mSp_rep3_223	0.939549
