cell	uniq_frags
cd4_tagsort_270	35677.000000
cd4_tagsort_271	19284.000000
cd4_tagsort_272	34608.000000
cd4_tagsort_273	42986.000000
cd4_tagsort_274	36686.000000
cd4_tagsort_275	37939.000000
cd4_tagsort_276	34201.000000
cd4_tagsort_277	28249.000000
cd4_tagsort_278	1519.000000
cd4_tagsort_279	39036.000000
cd4_tagsort_27	31686.000000
cd4_tagsort_280	32784.000000
cd4_tagsort_281	36982.000000
cd4_tagsort_282	34493.000000
cd4_tagsort_283	2976.000000
cd4_tagsort_284	26407.000000
cd4_tagsort_285	12240.000000
cd4_tagsort_286	45720.000000
cd4_tagsort_287	35784.000000
cd4_tagsort_288	37926.000000
cd4_tagsort_289	32060.000000
cd4_tagsort_28	41605.000000
cd4_tagsort_290	69180.000000
cd4_tagsort_291	9451.000000
cd4_tagsort_292	108.000000
cd4_tagsort_293	36468.000000
cd4_tagsort_294	4864.000000
cd4_tagsort_295	4569.000000
cd4_tagsort_296	35438.000000
cd4_tagsort_297	17204.000000
cd4_tagsort_298	29483.000000
cd4_tagsort_299	3208.000000
cd4_tagsort_29	93.000000
cd4_tagsort_2	32349.000000
cd4_tagsort_300	34075.000000
cd4_tagsort_301	36248.000000
cd4_tagsort_302	28058.000000
cd4_tagsort_303	48.000000
cd4_tagsort_304	8647.000000
cd4_tagsort_305	31117.000000
cd4_tagsort_306	67120.000000
cd4_tagsort_307	33643.000000
cd4_tagsort_308	7812.000000
cd4_tagsort_309	32848.000000
cd4_tagsort_30	7580.000000
cd4_tagsort_310	15124.000000
cd4_tagsort_311	37580.000000
cd4_tagsort_312	14607.000000
cd4_tagsort_313	31480.000000
cd4_tagsort_314	35126.000000
cd4_tagsort_315	30917.000000
cd4_tagsort_316	30877.000000
cd4_tagsort_317	33721.000000
cd4_tagsort_318	26921.000000
cd4_tagsort_319	36426.000000
cd4_tagsort_31	37065.000000
cd4_tagsort_320	31292.000000
cd4_tagsort_321	37503.000000
cd4_tagsort_322	31174.000000
cd4_tagsort_323	28520.000000
cd4_tagsort_324	31093.000000
cd4_tagsort_325	2074.000000
cd4_tagsort_326	28758.000000
cd4_tagsort_327	3953.000000
cd4_tagsort_328	3374.000000
cd4_tagsort_329	6054.000000
cd4_tagsort_32	8431.000000
cd4_tagsort_330	25073.000000
cd4_tagsort_331	11555.000000
cd4_tagsort_332	37850.000000
cd4_tagsort_333	35336.000000
cd4_tagsort_334	32040.000000
cd4_tagsort_335	37197.000000
cd4_tagsort_336	40509.000000
cd4_tagsort_337	57833.000000
cd4_tagsort_338	24897.000000
cd4_tagsort_339	34983.000000
cd4_tagsort_33	32156.000000
cd4_tagsort_340	4313.000000
cd4_tagsort_341	34743.000000
cd4_tagsort_342	26317.000000
cd4_tagsort_343	13791.000000
cd4_tagsort_344	5090.000000
cd4_tagsort_345	41482.000000
cd4_tagsort_346	19032.000000
cd4_tagsort_347	8825.000000
cd4_tagsort_348	36485.000000
cd4_tagsort_349	38982.000000
cd4_tagsort_34	24457.000000
cd4_tagsort_350	4002.000000
cd4_tagsort_351	8283.000000
cd4_tagsort_352	33583.000000
cd4_tagsort_353	28259.000000
cd4_tagsort_354	4307.000000
cd4_tagsort_355	4967.000000
cd4_tagsort_356	26039.000000
cd4_tagsort_357	5246.000000
cd4_tagsort_358	37227.000000
cd4_tagsort_359	24893.000000
cd4_tagsort_35	4986.000000
cd4_tagsort_360	34273.000000
cd4_tagsort_361	24121.000000
cd4_tagsort_362	17290.000000
cd4_tagsort_363	42728.000000
cd4_tagsort_364	24467.000000
cd4_tagsort_365	35442.000000
cd4_tagsort_366	37646.000000
cd4_tagsort_367	28052.000000
cd4_tagsort_368	35350.000000
cd4_tagsort_369	38671.000000
cd4_tagsort_36	30947.000000
cd4_tagsort_370	35.000000
cd4_tagsort_371	33199.000000
cd4_tagsort_372	35100.000000
cd4_tagsort_373	6411.000000
cd4_tagsort_374	35741.000000
cd4_tagsort_375	34462.000000
cd4_tagsort_376	79164.000000
cd4_tagsort_377	25787.000000
cd4_tagsort_378	35719.000000
cd4_tagsort_379	8189.000000
cd4_tagsort_37	28736.000000
cd4_tagsort_380	6940.000000
cd4_tagsort_381	31697.000000
